#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.716348E+04   0.501320E-01   0.000000E+00  -0.142250E+01   0.123743E-07   0.622862E-02  -0.101092E-04
     3   0.760117E+04   0.854623E-01   0.000000E+00  -0.249705E+00   0.153482E-07   0.681779E-02  -0.141990E-04
     4   0.755908E+04   0.967819E-01   0.000000E+00   0.189909E+01   0.182422E-07   0.712094E-02  -0.151243E-04
     5   0.734576E+04   0.856062E-01   0.000000E+00   0.352718E+01   0.209844E-07   0.725422E-02  -0.134221E-04
     6   0.709877E+04   0.629687E-01   0.000000E+00   0.430672E+01   0.235560E-07   0.729050E-02  -0.993003E-05
     7   0.685641E+04   0.400805E-01   0.000000E+00   0.440073E+01   0.259674E-07   0.727233E-02  -0.559461E-05
     8   0.662026E+04   0.234525E-01   0.000000E+00   0.409613E+01   0.282312E-07   0.721591E-02  -0.129438E-05
     9   0.639935E+04   0.142720E-01   0.000000E+00   0.364094E+01   0.303616E-07   0.713290E-02   0.229982E-05
    10   0.619403E+04   0.104838E-01   0.000000E+00   0.317167E+01   0.323644E-07   0.702966E-02   0.480065E-05
    11   0.600537E+04   0.925145E-02   0.000000E+00   0.278152E+01   0.342578E-07   0.692105E-02   0.610337E-05
    12   0.583151E+04   0.859430E-02   0.000000E+00   0.250900E+01   0.360404E-07   0.681018E-02   0.629244E-05
    13   0.566940E+04   0.767072E-02   0.000000E+00   0.233795E+01   0.377195E-07   0.669823E-02   0.558626E-05
    14   0.551735E+04   0.668835E-02   0.000000E+00   0.223977E+01   0.393053E-07   0.658665E-02   0.424886E-05
    15   0.537473E+04   0.592903E-02   0.000000E+00   0.218745E+01   0.408031E-07   0.647434E-02   0.265603E-05
    16   0.524102E+04   0.559024E-02   0.000000E+00   0.215940E+01   0.422178E-07   0.636046E-02   0.116624E-05
    17   0.511565E+04   0.567810E-02   0.000000E+00   0.215105E+01   0.435563E-07   0.624683E-02  -0.169763E-07
    18   0.499721E+04   0.595974E-02   0.000000E+00   0.215925E+01   0.448251E-07   0.613542E-02  -0.767772E-06
    19   0.488588E+04   0.628606E-02   0.000000E+00   0.216279E+01   0.460256E-07   0.602567E-02  -0.111355E-05
    20   0.477938E+04   0.662067E-02   0.000000E+00   0.214287E+01   0.471594E-07   0.591678E-02  -0.111766E-05
    21   0.467787E+04   0.702704E-02   0.000000E+00   0.212272E+01   0.482324E-07   0.580901E-02  -0.840330E-06
    22   0.458151E+04   0.765512E-02   0.000000E+00   0.212512E+01   0.492504E-07   0.570282E-02  -0.356967E-06
    23   0.448979E+04   0.854164E-02   0.000000E+00   0.213381E+01   0.502154E-07   0.559852E-02   0.191093E-06
    24   0.440243E+04   0.966083E-02   0.000000E+00   0.212796E+01   0.511288E-07   0.549629E-02   0.656664E-06
    25   0.431907E+04   0.110214E-01   0.000000E+00   0.210722E+01   0.519935E-07   0.539629E-02   0.930753E-06
    26   0.423925E+04   0.125983E-01   0.000000E+00   0.208181E+01   0.528130E-07   0.529856E-02   0.952120E-06
    27   0.416294E+04   0.143614E-01   0.000000E+00   0.207627E+01   0.535898E-07   0.520296E-02   0.810514E-06
    28   0.408978E+04   0.163092E-01   0.000000E+00   0.211068E+01   0.543259E-07   0.510934E-02   0.614275E-06
    29   0.401981E+04   0.184467E-01   0.000000E+00   0.216757E+01   0.550205E-07   0.501771E-02   0.398581E-06
    30   0.395297E+04   0.207828E-01   0.000000E+00   0.222138E+01   0.556735E-07   0.492811E-02   0.174265E-06
    31   0.388902E+04   0.232973E-01   0.000000E+00   0.225800E+01   0.562887E-07   0.484045E-02  -0.720667E-07
    32   0.382810E+04   0.259606E-01   0.000000E+00   0.226859E+01   0.568703E-07   0.475460E-02  -0.340222E-06
    33   0.377003E+04   0.287836E-01   0.000000E+00   0.225434E+01   0.574193E-07   0.467018E-02  -0.552002E-06
    34   0.371445E+04   0.317972E-01   0.000000E+00   0.222057E+01   0.579364E-07   0.458690E-02  -0.625132E-06
    35   0.366125E+04   0.350251E-01   0.000000E+00   0.217616E+01   0.584230E-07   0.450484E-02  -0.537612E-06
    36   0.361031E+04   0.384895E-01   0.000000E+00   0.212775E+01   0.588804E-07   0.442421E-02  -0.308080E-06
    37   0.356157E+04   0.421833E-01   0.000000E+00   0.207331E+01   0.593100E-07   0.434552E-02  -0.574588E-07
    38   0.351526E+04   0.461031E-01   0.000000E+00   0.201142E+01   0.597128E-07   0.426913E-02   0.100496E-06
    39   0.347126E+04   0.502597E-01   0.000000E+00   0.194298E+01   0.600895E-07   0.419473E-02   0.181151E-06
    40   0.342922E+04   0.546734E-01   0.000000E+00   0.186926E+01   0.604409E-07   0.412183E-02   0.231921E-06
    41   0.338916E+04   0.593647E-01   0.000000E+00   0.179066E+01   0.607675E-07   0.405007E-02   0.289633E-06
    42   0.335075E+04   0.643350E-01   0.000000E+00   0.170499E+01   0.610703E-07   0.397939E-02   0.349430E-06
    43   0.331410E+04   0.695805E-01   0.000000E+00   0.160941E+01   0.613503E-07   0.390987E-02   0.396090E-06
    44   0.327898E+04   0.750827E-01   0.000000E+00   0.150197E+01   0.616085E-07   0.384156E-02   0.414440E-06
    45   0.324568E+04   0.808336E-01   0.000000E+00   0.138081E+01   0.618457E-07   0.377452E-02   0.389349E-06
    46   0.321408E+04   0.868297E-01   0.000000E+00   0.124279E+01   0.620629E-07   0.370879E-02   0.311516E-06
    47   0.318403E+04   0.930735E-01   0.000000E+00   0.108968E+01   0.622609E-07   0.364429E-02   0.194817E-06
    48   0.315544E+04   0.995758E-01   0.000000E+00   0.927077E+00   0.624403E-07   0.358091E-02   0.588721E-07
    49   0.312840E+04   0.106325E+00   0.000000E+00   0.760018E+00   0.626018E-07   0.351856E-02  -0.767563E-07
    50   0.310313E+04   0.113303E+00   0.000000E+00   0.586743E+00   0.627461E-07   0.345713E-02  -0.192553E-06
    51   0.307941E+04   0.120485E+00   0.000000E+00   0.403647E+00   0.628738E-07   0.339656E-02  -0.273374E-06
    52   0.305737E+04   0.127953E+00   0.000000E+00   0.205366E+00   0.629854E-07   0.333699E-02  -0.321401E-06
    53   0.303655E+04   0.135852E+00   0.000000E+00  -0.120559E-01   0.630817E-07   0.327860E-02  -0.343132E-06
    54   0.301681E+04   0.144168E+00   0.000000E+00  -0.244604E+00   0.631632E-07   0.322156E-02  -0.345043E-06
    55   0.299826E+04   0.152874E+00   0.000000E+00  -0.488150E+00   0.632305E-07   0.316606E-02  -0.333597E-06
    56   0.298105E+04   0.161824E+00   0.000000E+00  -0.744575E+00   0.632841E-07   0.311221E-02  -0.314494E-06
    57   0.296511E+04   0.170912E+00   0.000000E+00  -0.101350E+01   0.633243E-07   0.305983E-02  -0.290434E-06
    58   0.295041E+04   0.180149E+00   0.000000E+00  -0.129521E+01   0.633515E-07   0.300868E-02  -0.263367E-06
    59   0.293683E+04   0.189577E+00   0.000000E+00  -0.159001E+01   0.633660E-07   0.295855E-02  -0.235237E-06
    60   0.292435E+04   0.199252E+00   0.000000E+00  -0.189678E+01   0.633682E-07   0.290917E-02  -0.207987E-06
    61   0.291326E+04   0.209271E+00   0.000000E+00  -0.221434E+01   0.633583E-07   0.286037E-02  -0.183402E-06
    62   0.290295E+04   0.219618E+00   0.000000E+00  -0.254372E+01   0.633368E-07   0.281212E-02  -0.162662E-06
    63   0.289359E+04   0.230252E+00   0.000000E+00  -0.288608E+01   0.633044E-07   0.276442E-02  -0.146791E-06
    64   0.288545E+04   0.241181E+00   0.000000E+00  -0.324284E+01   0.632614E-07   0.271730E-02  -0.136815E-06
