#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.188046E+05   0.502332E-01   0.000000E+00  -0.162621E+01   0.349846E-08   0.546891E-02  -0.878889E-05
     3   0.198861E+05   0.857859E-01   0.000000E+00  -0.112187E+01   0.475679E-08   0.644558E-02  -0.131469E-04
     4   0.198999E+05   0.981795E-01   0.000000E+00   0.228629E+01   0.625682E-08   0.699769E-02  -0.148059E-04
     5   0.195215E+05   0.877416E-01   0.000000E+00   0.524621E+01   0.781614E-08   0.730284E-02  -0.137120E-04
     6   0.190448E+05   0.654414E-01   0.000000E+00   0.689382E+01   0.937149E-08   0.746451E-02  -0.106035E-04
     7   0.185457E+05   0.425912E-01   0.000000E+00   0.738295E+01   0.109014E-07   0.754662E-02  -0.646716E-05
     8   0.180266E+05   0.258450E-01   0.000000E+00   0.715213E+01   0.123984E-07   0.757241E-02  -0.224270E-05
     9   0.175157E+05   0.164767E-01   0.000000E+00   0.660670E+01   0.138605E-07   0.755671E-02   0.135941E-05
    10   0.170167E+05   0.124860E-01   0.000000E+00   0.596431E+01   0.152825E-07   0.750773E-02   0.390973E-05
    11   0.165402E+05   0.110634E-01   0.000000E+00   0.538018E+01   0.166671E-07   0.744432E-02   0.525652E-05
    12   0.160839E+05   0.102274E-01   0.000000E+00   0.492397E+01   0.180090E-07   0.737043E-02   0.546935E-05
    13   0.156454E+05   0.914298E-02   0.000000E+00   0.458835E+01   0.193079E-07   0.728871E-02   0.479506E-05
    14   0.152240E+05   0.802411E-02   0.000000E+00   0.434672E+01   0.205647E-07   0.720232E-02   0.352143E-05
    15   0.148193E+05   0.714324E-02   0.000000E+00   0.416222E+01   0.217799E-07   0.711124E-02   0.199647E-05
    16   0.144306E+05   0.668882E-02   0.000000E+00   0.400472E+01   0.229538E-07   0.701539E-02   0.546951E-06
    17   0.140575E+05   0.667495E-02   0.000000E+00   0.387832E+01   0.240890E-07   0.691692E-02  -0.623143E-06
    18   0.136987E+05   0.687590E-02   0.000000E+00   0.378802E+01   0.251875E-07   0.681797E-02  -0.137440E-05
    19   0.133538E+05   0.712965E-02   0.000000E+00   0.370160E+01   0.262491E-07   0.671831E-02  -0.169959E-05
    20   0.130203E+05   0.738812E-02   0.000000E+00   0.358979E+01   0.272737E-07   0.661747E-02  -0.163958E-05
    21   0.126983E+05   0.772830E-02   0.000000E+00   0.348672E+01   0.282635E-07   0.651613E-02  -0.129987E-05
    22   0.123881E+05   0.831314E-02   0.000000E+00   0.342547E+01   0.292209E-07   0.641515E-02  -0.800503E-06
    23   0.120889E+05   0.916508E-02   0.000000E+00   0.337639E+01   0.301463E-07   0.631479E-02  -0.260238E-06
    24   0.118002E+05   0.102413E-01   0.000000E+00   0.330287E+01   0.310398E-07   0.621521E-02   0.206910E-06
    25   0.115213E+05   0.115500E-01   0.000000E+00   0.320315E+01   0.319027E-07   0.611668E-02   0.501720E-06
    26   0.112516E+05   0.130711E-01   0.000000E+00   0.309339E+01   0.327362E-07   0.601945E-02   0.562409E-06
    27   0.109908E+05   0.147849E-01   0.000000E+00   0.301942E+01   0.335414E-07   0.592355E-02   0.460304E-06
    28   0.107383E+05   0.166991E-01   0.000000E+00   0.301888E+01   0.343191E-07   0.582899E-02   0.286261E-06
    29   0.104941E+05   0.188148E-01   0.000000E+00   0.306188E+01   0.350685E-07   0.573575E-02   0.790891E-07
    30   0.102580E+05   0.211345E-01   0.000000E+00   0.310500E+01   0.357890E-07   0.564388E-02  -0.142133E-06
    31   0.100297E+05   0.236337E-01   0.000000E+00   0.312467E+01   0.364827E-07   0.555344E-02  -0.384930E-06
    32   0.980920E+04   0.262799E-01   0.000000E+00   0.310683E+01   0.371518E-07   0.546441E-02  -0.645060E-06
    33   0.959613E+04   0.290839E-01   0.000000E+00   0.305565E+01   0.377967E-07   0.537641E-02  -0.845072E-06
    34   0.938989E+04   0.320778E-01   0.000000E+00   0.298122E+01   0.384177E-07   0.528910E-02  -0.904530E-06
    35   0.919026E+04   0.352863E-01   0.000000E+00   0.289605E+01   0.390152E-07   0.520260E-02  -0.802860E-06
    36   0.899702E+04   0.387331E-01   0.000000E+00   0.280971E+01   0.395901E-07   0.511722E-02  -0.559800E-06
    37   0.880999E+04   0.424112E-01   0.000000E+00   0.272159E+01   0.401429E-07   0.503349E-02  -0.296514E-06
    38   0.862927E+04   0.463168E-01   0.000000E+00   0.263090E+01   0.406744E-07   0.495182E-02  -0.126819E-06
    39   0.845461E+04   0.504606E-01   0.000000E+00   0.253753E+01   0.411846E-07   0.487190E-02  -0.355814E-07
    40   0.828551E+04   0.548623E-01   0.000000E+00   0.244129E+01   0.416741E-07   0.479325E-02   0.243456E-07
    41   0.812184E+04   0.595422E-01   0.000000E+00   0.234141E+01   0.421429E-07   0.471548E-02   0.896044E-07
    42   0.796320E+04   0.645015E-01   0.000000E+00   0.223543E+01   0.425917E-07   0.463860E-02   0.155495E-06
    43   0.780955E+04   0.697368E-01   0.000000E+00   0.212049E+01   0.430210E-07   0.456271E-02   0.207041E-06
    44   0.766058E+04   0.752296E-01   0.000000E+00   0.199462E+01   0.434314E-07   0.448791E-02   0.229311E-06
    45   0.751646E+04   0.809721E-01   0.000000E+00   0.185593E+01   0.438234E-07   0.441430E-02   0.207412E-06
