#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.299272E+04   0.532728E-01   0.000000E+00   0.158993E+01   0.252635E-07   0.489015E-02  -0.132219E-04
     3   0.319618E+04   0.870553E-01   0.000000E+00   0.219534E+01   0.303600E-07   0.545081E-02  -0.166001E-04
     4   0.322270E+04   0.971532E-01   0.000000E+00   0.299586E+01   0.350031E-07   0.573145E-02  -0.168072E-04
     5   0.316990E+04   0.852723E-01   0.000000E+00   0.351422E+01   0.392190E-07   0.585072E-02  -0.145863E-04
     6   0.309271E+04   0.622966E-01   0.000000E+00   0.362259E+01   0.430365E-07   0.587833E-02  -0.107675E-04
     7   0.301090E+04   0.393007E-01   0.000000E+00   0.340271E+01   0.465077E-07   0.585403E-02  -0.623952E-05
     8   0.292756E+04   0.226778E-01   0.000000E+00   0.300637E+01   0.496735E-07   0.579472E-02  -0.183056E-05
     9   0.284838E+04   0.135520E-01   0.000000E+00   0.256966E+01   0.525724E-07   0.571180E-02   0.181624E-05
    10   0.277510E+04   0.983272E-02   0.000000E+00   0.217061E+01   0.552267E-07   0.561251E-02   0.434173E-05
    11   0.270822E+04   0.866648E-02   0.000000E+00   0.186280E+01   0.576760E-07   0.550974E-02   0.567137E-05
    12   0.264792E+04   0.807187E-02   0.000000E+00   0.166647E+01   0.599247E-07   0.540704E-02   0.589771E-05
    13   0.259236E+04   0.720417E-02   0.000000E+00   0.156247E+01   0.619913E-07   0.530529E-02   0.522034E-05
    14   0.254064E+04   0.626828E-02   0.000000E+00   0.152265E+01   0.638985E-07   0.520520E-02   0.388784E-05
    15   0.249287E+04   0.555000E-02   0.000000E+00   0.152358E+01   0.656589E-07   0.510533E-02   0.229425E-05
    16   0.244926E+04   0.525055E-02   0.000000E+00   0.154638E+01   0.672834E-07   0.500457E-02   0.818649E-06
    17   0.240964E+04   0.537212E-02   0.000000E+00   0.158260E+01   0.687855E-07   0.490472E-02  -0.336555E-06
    18   0.237294E+04   0.567850E-02   0.000000E+00   0.162600E+01   0.701772E-07   0.480769E-02  -0.105446E-05
    19   0.233979E+04   0.602732E-02   0.000000E+00   0.166207E+01   0.714629E-07   0.471293E-02  -0.138152E-05
    20   0.230831E+04   0.638807E-02   0.000000E+00   0.167788E+01   0.726465E-07   0.461957E-02  -0.139313E-05
    21   0.227883E+04   0.681675E-02   0.000000E+00   0.168961E+01   0.737386E-07   0.452762E-02  -0.112451E-05
    22   0.225160E+04   0.745610E-02   0.000000E+00   0.171327E+01   0.747498E-07   0.443735E-02  -0.626275E-06
    23   0.222633E+04   0.835016E-02   0.000000E+00   0.174000E+01   0.756839E-07   0.434910E-02  -0.514916E-07
    24   0.220295E+04   0.948198E-02   0.000000E+00   0.175787E+01   0.765441E-07   0.426317E-02   0.435052E-06
    25   0.218126E+04   0.108606E-01   0.000000E+00   0.176751E+01   0.773358E-07   0.417963E-02   0.718957E-06
    26   0.216097E+04   0.124583E-01   0.000000E+00   0.177609E+01   0.780650E-07   0.409846E-02   0.739042E-06
    27   0.214220E+04   0.142395E-01   0.000000E+00   0.179709E+01   0.787361E-07   0.401940E-02   0.594795E-06
    28   0.212472E+04   0.161982E-01   0.000000E+00   0.184138E+01   0.793526E-07   0.394224E-02   0.403863E-06
    29   0.210862E+04   0.183410E-01   0.000000E+00   0.189779E+01   0.799140E-07   0.386708E-02   0.199633E-06
