#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.454178E+04   0.502120E-01   0.000000E+00  -0.120983E+01   0.193564E-07   0.642467E-02  -0.109449E-04
     3   0.454179E+04   0.854483E-01   0.000000E+00   0.132420E+00   0.241547E-07   0.683738E-02  -0.150962E-04
     4   0.431199E+04   0.964818E-01   0.000000E+00   0.195478E+01   0.285801E-07   0.697544E-02  -0.159012E-04
     5   0.403968E+04   0.850676E-01   0.000000E+00   0.316083E+01   0.326240E-07   0.697516E-02  -0.140456E-04
     6   0.379294E+04   0.622927E-01   0.000000E+00   0.361942E+01   0.363083E-07   0.690652E-02  -0.104273E-04
     7   0.358294E+04   0.393626E-01   0.000000E+00   0.353886E+01   0.396784E-07   0.680496E-02  -0.600385E-05
     8   0.340162E+04   0.227508E-01   0.000000E+00   0.317635E+01   0.427718E-07   0.668244E-02  -0.164891E-05
     9   0.324674E+04   0.136171E-01   0.000000E+00   0.272970E+01   0.456235E-07   0.654676E-02   0.197108E-05
    10   0.311404E+04   0.988597E-02   0.000000E+00   0.230732E+01   0.482530E-07   0.640217E-02   0.448186E-05
    11   0.299993E+04   0.870909E-02   0.000000E+00   0.197653E+01   0.506952E-07   0.626010E-02   0.579846E-05
    12   0.290140E+04   0.810639E-02   0.000000E+00   0.176205E+01   0.529541E-07   0.612248E-02   0.601105E-05
    13   0.281458E+04   0.723240E-02   0.000000E+00   0.164336E+01   0.550456E-07   0.598924E-02   0.532270E-05
    14   0.273690E+04   0.629111E-02   0.000000E+00   0.159047E+01   0.569894E-07   0.586055E-02   0.398480E-05
    15   0.266736E+04   0.556850E-02   0.000000E+00   0.158055E+01   0.587964E-07   0.573445E-02   0.238752E-05
    16   0.260527E+04   0.526603E-02   0.000000E+00   0.159562E+01   0.604761E-07   0.560946E-02   0.905815E-06
    17   0.254983E+04   0.538558E-02   0.000000E+00   0.162653E+01   0.620407E-07   0.548706E-02  -0.257002E-06
    18   0.249953E+04   0.569046E-02   0.000000E+00   0.166590E+01   0.635006E-07   0.536894E-02  -0.982043E-06
    19   0.245458E+04   0.603774E-02   0.000000E+00   0.169776E+01   0.648597E-07   0.525433E-02  -0.131435E-05
    20   0.241280E+04   0.639658E-02   0.000000E+00   0.170832E+01   0.661214E-07   0.514219E-02  -0.132868E-05
    21   0.237425E+04   0.682356E-02   0.000000E+00   0.171529E+01   0.672952E-07   0.503244E-02  -0.106213E-05
    22   0.233901E+04   0.746204E-02   0.000000E+00   0.173623E+01   0.683906E-07   0.492530E-02  -0.567174E-06
    23   0.230663E+04   0.835569E-02   0.000000E+00   0.176146E+01   0.694111E-07   0.482100E-02   0.368797E-08
    24   0.227690E+04   0.948709E-02   0.000000E+00   0.177783E+01   0.703594E-07   0.471975E-02   0.486646E-06
    25   0.224956E+04   0.108651E-01   0.000000E+00   0.178568E+01   0.712406E-07   0.462158E-02   0.767478E-06
