#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.318354E+04   0.435858E-01   0.000000E+00   0.943310E-01   0.104969E-07   0.384354E-02  -0.861192E-05
     3   0.330855E+04   0.688530E-01   0.000000E+00  -0.519493E+00   0.115624E-07   0.416616E-02  -0.930185E-05
     4   0.332990E+04   0.753577E-01   0.000000E+00   0.138014E+00   0.126241E-07   0.434028E-02  -0.751379E-05
     5   0.329245E+04   0.673462E-01   0.000000E+00   0.184193E+01   0.136333E-07   0.443334E-02  -0.407640E-05
     6   0.321956E+04   0.551097E-01   0.000000E+00   0.414201E+01   0.145784E-07   0.447711E-02   0.303648E-06
     7   0.312733E+04   0.470143E-01   0.000000E+00   0.654171E+01   0.154638E-07   0.448993E-02   0.496597E-05
     8   0.302415E+04   0.459971E-01   0.000000E+00   0.862534E+01   0.162931E-07   0.448106E-02   0.932464E-05
     9   0.291616E+04   0.501197E-01   0.000000E+00   0.101236E+02   0.170718E-07   0.445728E-02   0.129293E-04
    10   0.280983E+04   0.552559E-01   0.000000E+00   0.109369E+02   0.178021E-07   0.442445E-02   0.155194E-04
    11   0.271244E+04   0.577801E-01   0.000000E+00   0.111036E+02   0.184930E-07   0.439010E-02   0.170343E-04
    12   0.262610E+04   0.560377E-01   0.000000E+00   0.107368E+02   0.191428E-07   0.435589E-02   0.175335E-04
    13   0.254678E+04   0.505136E-01   0.000000E+00   0.999566E+01   0.197536E-07   0.432076E-02   0.171829E-04
    14   0.247122E+04   0.429529E-01   0.000000E+00   0.904552E+01   0.203290E-07   0.428365E-02   0.161895E-04
    15   0.239964E+04   0.351861E-01   0.000000E+00   0.804923E+01   0.208702E-07   0.424336E-02   0.148603E-04
    16   0.233293E+04   0.287726E-01   0.000000E+00   0.715129E+01   0.213784E-07   0.419942E-02   0.134941E-04
    17   0.227171E+04   0.243218E-01   0.000000E+00   0.642213E+01   0.218565E-07   0.415371E-02   0.122780E-04
    18   0.221555E+04   0.218808E-01   0.000000E+00   0.590115E+01   0.223070E-07   0.410817E-02   0.113387E-04
    19   0.216484E+04   0.210472E-01   0.000000E+00   0.557078E+01   0.227305E-07   0.406253E-02   0.106773E-04
    20   0.211733E+04   0.213615E-01   0.000000E+00   0.539352E+01   0.231273E-07   0.401619E-02   0.102653E-04
    21   0.207333E+04   0.223201E-01   0.000000E+00   0.532325E+01   0.235000E-07   0.396935E-02   0.100785E-04
    22   0.203317E+04   0.235244E-01   0.000000E+00   0.531083E+01   0.238511E-07   0.392240E-02   0.100762E-04
    23   0.199655E+04   0.246803E-01   0.000000E+00   0.530829E+01   0.241814E-07   0.387561E-02   0.101458E-04
    24   0.196339E+04   0.255367E-01   0.000000E+00   0.527392E+01   0.244913E-07   0.382921E-02   0.101678E-04
    25   0.193350E+04   0.260802E-01   0.000000E+00   0.518974E+01   0.247820E-07   0.378333E-02   0.100622E-04
    26   0.190656E+04   0.263466E-01   0.000000E+00   0.504954E+01   0.250551E-07   0.373809E-02   0.978302E-05
    27   0.188261E+04   0.264947E-01   0.000000E+00   0.486328E+01   0.253116E-07   0.369346E-02   0.937987E-05
    28   0.186132E+04   0.267351E-01   0.000000E+00   0.464699E+01   0.255522E-07   0.364940E-02   0.891723E-05
    29   0.184251E+04   0.272470E-01   0.000000E+00   0.441959E+01   0.257767E-07   0.360593E-02   0.842575E-05
    30   0.182587E+04   0.281860E-01   0.000000E+00   0.419766E+01   0.259847E-07   0.356307E-02   0.792452E-05
    31   0.181113E+04   0.296035E-01   0.000000E+00   0.399176E+01   0.261780E-07   0.352077E-02   0.742069E-05
    32   0.179840E+04   0.315048E-01   0.000000E+00   0.380968E+01   0.263585E-07   0.347897E-02   0.692691E-05
    33   0.178750E+04   0.338621E-01   0.000000E+00   0.365426E+01   0.265267E-07   0.343752E-02   0.648977E-05
    34   0.177812E+04   0.366438E-01   0.000000E+00   0.352727E+01   0.266827E-07   0.339631E-02   0.615559E-05
    35   0.177016E+04   0.397874E-01   0.000000E+00   0.342828E+01   0.268272E-07   0.335537E-02   0.593646E-05
    36   0.176348E+04   0.432281E-01   0.000000E+00   0.335190E+01   0.269607E-07   0.331482E-02   0.582132E-05
    37   0.175812E+04   0.468902E-01   0.000000E+00   0.327915E+01   0.270838E-07   0.327503E-02   0.574071E-05
    38   0.175437E+04   0.507187E-01   0.000000E+00   0.319367E+01   0.271969E-07   0.323630E-02   0.562818E-05
    39   0.175212E+04   0.547245E-01   0.000000E+00   0.309426E+01   0.273003E-07   0.319844E-02   0.548684E-05
    40   0.175098E+04   0.589404E-01   0.000000E+00   0.298330E+01   0.273943E-07   0.316112E-02   0.533706E-05
    41   0.175097E+04   0.633994E-01   0.000000E+00   0.286228E+01   0.274792E-07   0.312411E-02   0.519434E-05
    42   0.175178E+04   0.681153E-01   0.000000E+00   0.272989E+01   0.275554E-07   0.308740E-02   0.505500E-05
    43   0.175352E+04   0.730967E-01   0.000000E+00   0.258415E+01   0.276232E-07   0.305106E-02   0.491059E-05
    44   0.175600E+04   0.783376E-01   0.000000E+00   0.242399E+01   0.276831E-07   0.301516E-02   0.475270E-05
    45   0.175953E+04   0.838424E-01   0.000000E+00   0.224839E+01   0.277355E-07   0.297977E-02   0.457293E-05
    46   0.176399E+04   0.896174E-01   0.000000E+00   0.205521E+01   0.277807E-07   0.294494E-02   0.436636E-05
    47   0.176921E+04   0.956645E-01   0.000000E+00   0.184773E+01   0.278191E-07   0.291062E-02   0.414184E-05
    48   0.177507E+04   0.101991E+00   0.000000E+00   0.163322E+01   0.278510E-07   0.287675E-02   0.391163E-05
    49   0.178162E+04   0.108583E+00   0.000000E+00   0.141835E+01   0.278767E-07   0.284325E-02   0.368796E-05
    50   0.178904E+04   0.115418E+00   0.000000E+00   0.120301E+01   0.278964E-07   0.281004E-02   0.348302E-05
    51   0.179708E+04   0.122469E+00   0.000000E+00   0.984777E+00   0.279105E-07   0.277710E-02   0.330617E-05
    52   0.180596E+04   0.129817E+00   0.000000E+00   0.757495E+00   0.279191E-07   0.274450E-02   0.315547E-05
    53   0.181530E+04   0.137606E+00   0.000000E+00   0.515949E+00   0.279226E-07   0.271232E-02   0.302618E-05
    54   0.182502E+04   0.145822E+00   0.000000E+00   0.262885E+00   0.279210E-07   0.268069E-02   0.291355E-05
    55   0.183533E+04   0.154439E+00   0.000000E+00   0.116687E-02   0.279145E-07   0.264969E-02   0.281287E-05
    56   0.184645E+04   0.163308E+00   0.000000E+00  -0.272152E+00   0.279034E-07   0.261939E-02   0.272011E-05
    57   0.185828E+04   0.172324E+00   0.000000E+00  -0.556962E+00   0.278877E-07   0.258974E-02   0.263388E-05
    58   0.187079E+04   0.181501E+00   0.000000E+00  -0.853618E+00   0.278677E-07   0.256062E-02   0.255348E-05
    59   0.188379E+04   0.190880E+00   0.000000E+00  -0.116250E+01   0.278433E-07   0.253195E-02   0.247824E-05
    60   0.189726E+04   0.200518E+00   0.000000E+00  -0.148255E+01   0.278148E-07   0.250362E-02   0.240744E-05
    61   0.191146E+04   0.210512E+00   0.000000E+00  -0.181267E+01   0.277823E-07   0.247555E-02   0.234035E-05
    62   0.192578E+04   0.220843E+00   0.000000E+00  -0.215391E+01   0.277459E-07   0.244773E-02   0.227600E-05
    63   0.194043E+04   0.231464E+00   0.000000E+00  -0.250753E+01   0.277059E-07   0.242014E-02   0.221338E-05
    64   0.195571E+04   0.242379E+00   0.000000E+00  -0.287496E+01   0.276626E-07   0.239277E-02   0.215148E-05
    65   0.197124E+04   0.253558E+00   0.000000E+00  -0.325709E+01   0.276162E-07   0.236563E-02   0.208928E-05
