#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.302127E+04   0.585473E-01   0.000000E+00   0.239472E+01   0.140936E-07   0.340831E-02  -0.126543E-04
     3   0.292482E+04   0.868085E-01   0.000000E+00   0.159957E+01   0.154744E-07   0.382299E-02  -0.133472E-04
     4   0.283478E+04   0.914749E-01   0.000000E+00   0.149494E+01   0.167958E-07   0.405879E-02  -0.111996E-04
     5   0.275460E+04   0.784105E-01   0.000000E+00   0.227048E+01   0.180311E-07   0.419020E-02  -0.727456E-05
     6   0.267677E+04   0.598098E-01   0.000000E+00   0.369573E+01   0.191746E-07   0.425808E-02  -0.239589E-05
     7   0.259939E+04   0.456016E-01   0.000000E+00   0.538318E+01   0.202357E-07   0.428664E-02   0.271633E-05
     8   0.252123E+04   0.397064E-01   0.000000E+00   0.696009E+01   0.212208E-07   0.428854E-02   0.744858E-05
     9   0.244279E+04   0.406013E-01   0.000000E+00   0.815674E+01   0.221380E-07   0.427240E-02   0.113412E-04
    10   0.236703E+04   0.441448E-01   0.000000E+00   0.884661E+01   0.229911E-07   0.424510E-02   0.141405E-04
    11   0.229868E+04   0.464307E-01   0.000000E+00   0.902757E+01   0.237918E-07   0.421471E-02   0.158033E-04
    12   0.223909E+04   0.454094E-01   0.000000E+00   0.877254E+01   0.245380E-07   0.418338E-02   0.164069E-04
    13   0.218450E+04   0.411617E-01   0.000000E+00   0.820367E+01   0.252331E-07   0.415045E-02   0.161278E-04
    14   0.213203E+04   0.350635E-01   0.000000E+00   0.745243E+01   0.258826E-07   0.411518E-02   0.151826E-04
    15   0.208198E+04   0.287058E-01   0.000000E+00   0.665639E+01   0.264885E-07   0.407651E-02   0.138935E-04
    16   0.203531E+04   0.234734E-01   0.000000E+00   0.593982E+01   0.270526E-07   0.403400E-02   0.125726E-04
    17   0.199257E+04   0.199305E-01   0.000000E+00   0.536433E+01   0.275789E-07   0.398962E-02   0.114092E-04
    18   0.195331E+04   0.181253E-01   0.000000E+00   0.496517E+01   0.280708E-07   0.394536E-02   0.105286E-04
    19   0.191809E+04   0.177095E-01   0.000000E+00   0.472795E+01   0.285289E-07   0.390096E-02   0.992535E-05
    20   0.188485E+04   0.182907E-01   0.000000E+00   0.462040E+01   0.289539E-07   0.385584E-02   0.956571E-05
    21   0.185401E+04   0.194281E-01   0.000000E+00   0.460261E+01   0.293492E-07   0.381019E-02   0.942916E-05
    22   0.182597E+04   0.207789E-01   0.000000E+00   0.463165E+01   0.297182E-07   0.376437E-02   0.947875E-05
    23   0.180051E+04   0.220819E-01   0.000000E+00   0.466496E+01   0.300617E-07   0.371870E-02   0.959798E-05
    24   0.177765E+04   0.231080E-01   0.000000E+00   0.466546E+01   0.303804E-07   0.367343E-02   0.966202E-05
    25   0.175726E+04   0.238461E-01   0.000000E+00   0.461742E+01   0.306760E-07   0.362872E-02   0.958800E-05
    26   0.173910E+04   0.243272E-01   0.000000E+00   0.451574E+01   0.309504E-07   0.358467E-02   0.932943E-05
    27   0.172329E+04   0.246960E-01   0.000000E+00   0.436919E+01   0.312051E-07   0.354122E-02   0.894192E-05
    28   0.170954E+04   0.251480E-01   0.000000E+00   0.419216E+01   0.314409E-07   0.349833E-02   0.849609E-05
