#    L    TT             EE             BB             TE          
     2   0.299272E+04   0.532739E-01   0.116124E-05   0.158993E+01
     3   0.319618E+04   0.870576E-01   0.232279E-05   0.219534E+01
     4   0.322271E+04   0.971571E-01   0.387199E-05   0.299586E+01
     5   0.316991E+04   0.852781E-01   0.580924E-05   0.351422E+01
     6   0.309272E+04   0.623047E-01   0.813503E-05   0.362258E+01
     7   0.301091E+04   0.393116E-01   0.108500E-04   0.340271E+01
     8   0.292758E+04   0.226918E-01   0.139547E-04   0.300637E+01
     9   0.284840E+04   0.135695E-01   0.174499E-04   0.256965E+01
    10   0.277513E+04   0.985406E-02   0.213366E-04   0.217060E+01
    11   0.270825E+04   0.869210E-02   0.256154E-04   0.186279E+01
    12   0.264796E+04   0.810215E-02   0.302875E-04   0.166646E+01
    13   0.259241E+04   0.723952E-02   0.353539E-04   0.156245E+01
    14   0.254069E+04   0.630909E-02   0.408154E-04   0.152263E+01
    15   0.249293E+04   0.559667E-02   0.466734E-04   0.152355E+01
    16   0.244933E+04   0.530347E-02   0.529289E-04   0.154634E+01
    17   0.240972E+04   0.543168E-02   0.595829E-04   0.158255E+01
    18   0.237303E+04   0.574511E-02   0.666368E-04   0.162595E+01
    19   0.233989E+04   0.610137E-02   0.740917E-04   0.166200E+01
    20   0.230842E+04   0.646997E-02   0.819487E-04   0.167780E+01
    21   0.227895E+04   0.690688E-02   0.902089E-04   0.168951E+01
    22   0.225173E+04   0.755487E-02   0.988736E-04   0.171316E+01
    23   0.222648E+04   0.845798E-02   0.107944E-03   0.173987E+01
    24   0.220310E+04   0.959924E-02   0.117421E-03   0.175771E+01
    25   0.218143E+04   0.109877E-01   0.127305E-03   0.176733E+01
    26   0.216116E+04   0.125957E-01   0.137598E-03   0.177588E+01
    27   0.214240E+04   0.143875E-01   0.148300E-03   0.179685E+01
    28   0.212493E+04   0.163572E-01   0.159413E-03   0.184111E+01
    29   0.210884E+04   0.185115E-01   0.170937E-03   0.189749E+01
    30   0.209409E+04   0.208624E-01   0.182873E-03   0.194951E+01
    31   0.208053E+04   0.233920E-01   0.195222E-03   0.198783E+01
    32   0.206834E+04   0.260721E-01   0.207983E-03   0.200627E+01
    33   0.205744E+04   0.289136E-01   0.221159E-03   0.200446E+01
    34   0.204757E+04   0.319468E-01   0.234748E-03   0.198527E+01
    35   0.203869E+04   0.351946E-01   0.248751E-03   0.195575E+01
    36   0.203071E+04   0.386788E-01   0.263170E-03   0.192107E+01
    37   0.202362E+04   0.423922E-01   0.278003E-03   0.187847E+01
    38   0.201770E+04   0.463311E-01   0.293251E-03   0.182620E+01
    39   0.201289E+04   0.505068E-01   0.308913E-03   0.176566E+01
    40   0.200888E+04   0.549397E-01   0.324991E-03   0.169879E+01
    41   0.200574E+04   0.596506E-01   0.341483E-03   0.162658E+01
    42   0.200321E+04   0.646406E-01   0.358390E-03   0.154696E+01
    43   0.200141E+04   0.699060E-01   0.375711E-03   0.145710E+01
    44   0.200016E+04   0.754282E-01   0.393445E-03   0.135508E+01
    45   0.199980E+04   0.811989E-01   0.411594E-03   0.123903E+01
    46   0.200025E+04   0.872147E-01   0.430155E-03   0.110586E+01
    47   0.200134E+04   0.934782E-01   0.449129E-03   0.957325E+00
    48   0.200304E+04   0.100000E+00   0.468515E-03   0.799064E+00
    49   0.200542E+04   0.106770E+00   0.488313E-03   0.636124E+00
    50   0.200871E+04   0.113768E+00   0.508522E-03   0.466768E+00
    51   0.201271E+04   0.120971E+00   0.529141E-03   0.287417E+00
    52   0.201760E+04   0.128460E+00   0.550171E-03   0.927690E-01
    53   0.202295E+04   0.136380E+00   0.571610E-03  -0.121061E+00
    54   0.202863E+04   0.144718E+00   0.593459E-03  -0.349991E+00
    55   0.203483E+04   0.153446E+00   0.615715E-03  -0.589822E+00
    56   0.204172E+04   0.162418E+00   0.638381E-03  -0.842397E+00
    57   0.204923E+04   0.171528E+00   0.661454E-03  -0.110742E+01
    58   0.205739E+04   0.180787E+00   0.684934E-03  -0.138528E+01
    59   0.206605E+04   0.190237E+00   0.708822E-03  -0.167640E+01
    60   0.207524E+04   0.199935E+00   0.733116E-03  -0.197977E+01
    61   0.208525E+04   0.209977E+00   0.757818E-03  -0.229431E+01
    62   0.209550E+04   0.220347E+00   0.782926E-03  -0.262100E+01
    63   0.210616E+04   0.231003E+00   0.808441E-03  -0.296098E+01
    64   0.211753E+04   0.241954E+00   0.834363E-03  -0.331563E+01
    65   0.212921E+04   0.253174E+00   0.860692E-03  -0.368571E+01
    66   0.214148E+04   0.264593E+00   0.887429E-03  -0.406947E+01
    67   0.215417E+04   0.276213E+00   0.914573E-03  -0.446416E+01
    68   0.216754E+04   0.288074E+00   0.942126E-03  -0.486805E+01
    69   0.218136E+04   0.300137E+00   0.970087E-03  -0.527937E+01
    70   0.219574E+04   0.312443E+00   0.998458E-03  -0.569973E+01
    71   0.221054E+04   0.324982E+00   0.102724E-02  -0.613152E+01
    72   0.222576E+04   0.337728E+00   0.105643E-02  -0.657613E+01
    73   0.224137E+04   0.350645E+00   0.108604E-02  -0.703422E+01
    74   0.225741E+04   0.363724E+00   0.111606E-02  -0.750497E+01
    75   0.227399E+04   0.376974E+00   0.114649E-02  -0.798695E+01
    76   0.229105E+04   0.390396E+00   0.117734E-02  -0.847956E+01
    77   0.230863E+04   0.403981E+00   0.120860E-02  -0.898258E+01
    78   0.232678E+04   0.417757E+00   0.124029E-02  -0.949736E+01
    79   0.234531E+04   0.431668E+00   0.127240E-02  -0.100200E+02
    80   0.236431E+04   0.445716E+00   0.130492E-02  -0.105520E+02
    81   0.238370E+04   0.459853E+00   0.133788E-02  -0.110936E+02
    82   0.240352E+04   0.474100E+00   0.137125E-02  -0.116439E+02
    83   0.242373E+04   0.488432E+00   0.140506E-02  -0.122025E+02
    84   0.244438E+04   0.502845E+00   0.143929E-02  -0.127676E+02
    85   0.246533E+04   0.517314E+00   0.147396E-02  -0.133402E+02
    86   0.248666E+04   0.531852E+00   0.150906E-02  -0.139193E+02
    87   0.250859E+04   0.546429E+00   0.154460E-02  -0.145041E+02
    88   0.253066E+04   0.561060E+00   0.158057E-02  -0.150947E+02
    89   0.255325E+04   0.575729E+00   0.161699E-02  -0.156928E+02
    90   0.257618E+04   0.590401E+00   0.165385E-02  -0.162954E+02
    91   0.259939E+04   0.605067E+00   0.169115E-02  -0.169032E+02
    92   0.262302E+04   0.619713E+00   0.172890E-02  -0.175157E+02
    93   0.264708E+04   0.634333E+00   0.176710E-02  -0.181329E+02
    94   0.267132E+04   0.648891E+00   0.180576E-02  -0.187532E+02
    95   0.269598E+04   0.663387E+00   0.184486E-02  -0.193775E+02
    96   0.272075E+04   0.677806E+00   0.188443E-02  -0.200051E+02
    97   0.274609E+04   0.692136E+00   0.192445E-02  -0.206352E+02
    98   0.277176E+04   0.706368E+00   0.196494E-02  -0.212657E+02
    99   0.279761E+04   0.720468E+00   0.200589E-02  -0.218996E+02
   100   0.282386E+04   0.734435E+00   0.204731E-02  -0.225324E+02
   101   0.285037E+04   0.748330E+00   0.208920E-02  -0.231672E+02
   102   0.287750E+04   0.762005E+00   0.213156E-02  -0.238017E+02
   103   0.290466E+04   0.775535E+00   0.217440E-02  -0.244367E+02
   104   0.293214E+04   0.788921E+00   0.221771E-02  -0.250693E+02
   105   0.295986E+04   0.802089E+00   0.226151E-02  -0.257011E+02
   106   0.298790E+04   0.815114E+00   0.230579E-02  -0.263312E+02
   107   0.301596E+04   0.827849E+00   0.235055E-02  -0.269583E+02
   108   0.304448E+04   0.840368E+00   0.239580E-02  -0.275831E+02
   109   0.307324E+04   0.852598E+00   0.244155E-02  -0.282042E+02
   110   0.310216E+04   0.864541E+00   0.248779E-02  -0.288202E+02
   111   0.313131E+04   0.876270E+00   0.253452E-02  -0.294324E+02
   112   0.316069E+04   0.887712E+00   0.258176E-02  -0.300403E+02
   113   0.319037E+04   0.898867E+00   0.262950E-02  -0.306422E+02
   114   0.322020E+04   0.909662E+00   0.267774E-02  -0.312374E+02
   115   0.325032E+04   0.920245E+00   0.272650E-02  -0.318260E+02
   116   0.328052E+04   0.930394E+00   0.277576E-02  -0.324071E+02
   117   0.331108E+04   0.940184E+00   0.282555E-02  -0.329800E+02
   118   0.334185E+04   0.949763E+00   0.287585E-02  -0.335454E+02
   119   0.337269E+04   0.958983E+00   0.292667E-02  -0.341010E+02
   120   0.340373E+04   0.967697E+00   0.297802E-02  -0.346470E+02
   121   0.343483E+04   0.976201E+00   0.302990E-02  -0.351831E+02
   122   0.346606E+04   0.984199E+00   0.308231E-02  -0.357088E+02
   123   0.349741E+04   0.991765E+00   0.313525E-02  -0.362239E+02
   124   0.352888E+04   0.998975E+00   0.318874E-02  -0.367254E+02
   125   0.356040E+04   0.100575E+01   0.324277E-02  -0.372157E+02
   126   0.359204E+04   0.101218E+01   0.329735E-02  -0.376939E+02
   127   0.362371E+04   0.101809E+01   0.335248E-02  -0.381592E+02
   128   0.365542E+04   0.102366E+01   0.340817E-02  -0.386110E+02
   129   0.368724E+04   0.102872E+01   0.346441E-02  -0.390484E+02
   130   0.371909E+04   0.103327E+01   0.352122E-02  -0.394707E+02
   131   0.375097E+04   0.103748E+01   0.357860E-02  -0.398794E+02
   132   0.378295E+04   0.104118E+01   0.363655E-02  -0.402715E+02
   133   0.381489E+04   0.104445E+01   0.369508E-02  -0.406493E+02
   134   0.384686E+04   0.104730E+01   0.375419E-02  -0.410083E+02
   135   0.387885E+04   0.104964E+01   0.381388E-02  -0.413517E+02
   136   0.391073E+04   0.105148E+01   0.387416E-02  -0.416757E+02
   137   0.394263E+04   0.105290E+01   0.393504E-02  -0.419825E+02
   138   0.397449E+04   0.105382E+01   0.399651E-02  -0.422708E+02
   139   0.400616E+04   0.105439E+01   0.405859E-02  -0.425399E+02
   140   0.403793E+04   0.105438E+01   0.412128E-02  -0.427904E+02
   141   0.406950E+04   0.105388E+01   0.418457E-02  -0.430203E+02
   142   0.410111E+04   0.105295E+01   0.424848E-02  -0.432302E+02
   143   0.413267E+04   0.105159E+01   0.431301E-02  -0.434203E+02
