#    L    TT             EE             BB             TE          
     2   0.568463E+04   0.501667E-01   0.108795E-05  -0.131884E+01
     3   0.588321E+04   0.854404E-01   0.217615E-05  -0.617299E-01
     4   0.573992E+04   0.966036E-01   0.362747E-05   0.190582E+01
     5   0.549546E+04   0.853022E-01   0.544225E-05   0.330733E+01
     6   0.524931E+04   0.625958E-01   0.762090E-05   0.391813E+01
     7   0.502516E+04   0.396904E-01   0.101639E-04   0.392242E+01
     8   0.481942E+04   0.230762E-01   0.130718E-04   0.358967E+01
     9   0.463504E+04   0.139256E-01   0.163452E-04   0.314092E+01
    10   0.446992E+04   0.101728E-01   0.199849E-04   0.269768E+01
    11   0.432257E+04   0.897515E-02   0.239915E-04   0.233982E+01
    12   0.419051E+04   0.835226E-02   0.283659E-04   0.209873E+01
    13   0.407021E+04   0.746059E-02   0.331088E-04   0.195605E+01
    14   0.395951E+04   0.650599E-02   0.382213E-04   0.188248E+01
    15   0.385756E+04   0.577240E-02   0.437042E-04   0.185315E+01
    16   0.376374E+04   0.545932E-02   0.495584E-04   0.184831E+01
    17   0.367736E+04   0.557078E-02   0.557849E-04   0.186112E+01
    18   0.359693E+04   0.587199E-02   0.623847E-04   0.188630E+01
    19   0.352265E+04   0.621699E-02   0.693589E-04   0.190530E+01
    20   0.345229E+04   0.657217E-02   0.767082E-04   0.190184E+01
    21   0.338596E+04   0.699756E-02   0.844339E-04   0.189638E+01
    22   0.332377E+04   0.763983E-02   0.925367E-04   0.190910E+01
    23   0.326524E+04   0.853920E-02   0.101018E-03   0.192703E+01
    24   0.321013E+04   0.967407E-02   0.109878E-03   0.193320E+01
    25   0.315813E+04   0.110533E-01   0.119118E-03   0.192762E+01
    26   0.310879E+04   0.126505E-01   0.128739E-03   0.191897E+01
    27   0.306213E+04   0.144329E-01   0.138741E-03   0.192650E+01
    28   0.301783E+04   0.163967E-01   0.149126E-03   0.196587E+01
    29   0.297593E+04   0.185479E-01   0.159894E-03   0.202270E+01
    30   0.293634E+04   0.208969E-01   0.171046E-03   0.207586E+01
    31   0.289887E+04   0.234245E-01   0.182582E-03   0.211354E+01
    32   0.286366E+04   0.261020E-01   0.194503E-03   0.212824E+01
    33   0.283056E+04   0.289401E-01   0.206810E-03   0.212035E+01
    34   0.279926E+04   0.319696E-01   0.219502E-03   0.209402E+01
    35   0.276967E+04   0.352136E-01   0.232580E-03   0.205722E+01
    36   0.274168E+04   0.386943E-01   0.246045E-03   0.201583E+01
    37   0.271524E+04   0.424044E-01   0.259897E-03   0.196747E+01
    38   0.269061E+04   0.463403E-01   0.274135E-03   0.191056E+01
    39   0.266770E+04   0.505133E-01   0.288760E-03   0.184624E+01
    40   0.264616E+04   0.549435E-01   0.303772E-03   0.177612E+01
    41   0.262603E+04   0.596517E-01   0.319170E-03   0.170091E+01
    42   0.260703E+04   0.646391E-01   0.334956E-03   0.161847E+01
    43   0.258926E+04   0.699019E-01   0.351128E-03   0.152596E+01
    44   0.257252E+04   0.754217E-01   0.367686E-03   0.142144E+01
    45   0.255712E+04   0.811901E-01   0.384631E-03   0.130304E+01
    46   0.254295E+04   0.872039E-01   0.401962E-03   0.116764E+01
    47   0.252986E+04   0.934655E-01   0.419678E-03   0.101698E+01
    48   0.251778E+04   0.999857E-01   0.437780E-03   0.856716E+00
    49   0.250680E+04   0.106753E+00   0.456267E-03   0.691862E+00
    50   0.249715E+04   0.113750E+00   0.475138E-03   0.520676E+00
    51   0.248859E+04   0.120950E+00   0.494394E-03   0.339566E+00
    52   0.248129E+04   0.128438E+00   0.514034E-03   0.143203E+00
    53   0.247482E+04   0.136356E+00   0.534057E-03  -0.723276E-01
    54   0.246902E+04   0.144691E+00   0.554463E-03  -0.302972E+00
    55   0.246406E+04   0.153418E+00   0.575253E-03  -0.544562E+00
    56   0.246009E+04   0.162388E+00   0.596425E-03  -0.798955E+00
    57   0.245703E+04   0.171496E+00   0.617979E-03  -0.106581E+01
    58   0.245490E+04   0.180753E+00   0.639916E-03  -0.134547E+01
    59   0.245356E+04   0.190201E+00   0.662235E-03  -0.163830E+01
    60   0.245301E+04   0.199898E+00   0.684936E-03  -0.194324E+01
    61   0.245356E+04   0.209937E+00   0.708018E-03  -0.225914E+01
    62   0.245458E+04   0.220305E+00   0.731483E-03  -0.258702E+01
