#    L    TT             EE             BB             TE          
     2   0.424925E+04   0.527737E-01   0.109782E-05   0.103010E+01
     3   0.466611E+04   0.867431E-01   0.219590E-05   0.159256E+01
     4   0.477121E+04   0.971188E-01   0.366042E-05   0.269750E+01
     5   0.473098E+04   0.854423E-01   0.549172E-05   0.354692E+01
     6   0.463897E+04   0.625811E-01   0.769023E-05   0.388778E+01
     7   0.452967E+04   0.396285E-01   0.102564E-04   0.379028E+01
     8   0.441083E+04   0.230090E-01   0.131910E-04   0.343697E+01
     9   0.429309E+04   0.138669E-01   0.164944E-04   0.300010E+01
    10   0.418003E+04   0.101251E-01   0.201675E-04   0.257793E+01
    11   0.407387E+04   0.893697E-02   0.242111E-04   0.224013E+01
    12   0.397503E+04   0.832139E-02   0.286259E-04   0.201494E+01
    13   0.388182E+04   0.743541E-02   0.334128E-04   0.188509E+01
    14   0.379354E+04   0.648562E-02   0.385728E-04   0.182275E+01
    15   0.371033E+04   0.575590E-02   0.441068E-04   0.180270E+01
    16   0.363240E+04   0.544561E-02   0.500158E-04   0.180465E+01
    17   0.355956E+04   0.555903E-02   0.563007E-04   0.182231E+01
    18   0.349076E+04   0.586177E-02   0.629627E-04   0.185128E+01
    19   0.342654E+04   0.620825E-02   0.700027E-04   0.187404E+01
    20   0.336496E+04   0.656514E-02   0.774218E-04   0.187498E+01
    21   0.330633E+04   0.699204E-02   0.852209E-04   0.187348E+01
    22   0.325093E+04   0.763519E-02   0.934011E-04   0.188862E+01
    23   0.319841E+04   0.853509E-02   0.101963E-03   0.190805E+01
    24   0.314865E+04   0.967049E-02   0.110909E-03   0.191566E+01
    25   0.310142E+04   0.110503E-01   0.120238E-03   0.191168E+01
    26   0.305636E+04   0.126482E-01   0.129952E-03   0.190480E+01
    27   0.301355E+04   0.144311E-01   0.140051E-03   0.191396E+01
    28   0.297273E+04   0.163955E-01   0.150537E-03   0.195451E+01
    29   0.293397E+04   0.185470E-01   0.161410E-03   0.201220E+01
    30   0.289725E+04   0.208963E-01   0.172671E-03   0.206609E+01
    31   0.286239E+04   0.234243E-01   0.184320E-03   0.210447E+01
    32   0.282956E+04   0.261021E-01   0.196358E-03   0.211987E+01
    33   0.279864E+04   0.289404E-01   0.208786E-03   0.211267E+01
    34   0.276934E+04   0.319702E-01   0.221603E-03   0.208696E+01
    35   0.274159E+04   0.352145E-01   0.234811E-03   0.205072E+01
