#    L    TT             EE             BB             TE          
     2   0.302233E+04   0.503612E-01   0.128464E-05  -0.966738E+00
     3   0.277579E+04   0.855788E-01   0.256965E-05   0.552783E+00
     4   0.245695E+04   0.964289E-01   0.428357E-05   0.217171E+01
     5   0.217436E+04   0.848378E-01   0.642688E-05   0.306629E+01
     6   0.195017E+04   0.619475E-01   0.900019E-05   0.326636E+01
     7   0.177782E+04   0.389716E-01   0.120042E-04   0.303247E+01
     8   0.164383E+04   0.223601E-01   0.154397E-04   0.260932E+01
     9   0.153959E+04   0.132539E-01   0.193076E-04   0.215766E+01
    10   0.145829E+04   0.956039E-02   0.236090E-04   0.176454E+01
    11   0.139427E+04   0.842180E-02   0.283449E-04   0.147475E+01
    12   0.134431E+04   0.785873E-02   0.335164E-04   0.130091E+01
    13   0.130445E+04   0.702190E-02   0.391248E-04   0.121855E+01
    14   0.127198E+04   0.611154E-02   0.451713E-04   0.119631E+01
    15   0.124594E+04   0.541753E-02   0.516573E-04   0.121536E+01
    16   0.122567E+04   0.514514E-02   0.585842E-04   0.126102E+01
    17   0.121045E+04   0.529189E-02   0.659532E-04   0.131952E+01
    18   0.119882E+04   0.561716E-02   0.737659E-04   0.137925E+01
    19   0.119114E+04   0.598401E-02   0.820236E-04   0.142934E+01
    20   0.118534E+04   0.636701E-02   0.907277E-04   0.146088E+01
    21   0.118150E+04   0.681580E-02   0.998797E-04   0.148608E+01
    22   0.117967E+04   0.746709E-02   0.109481E-03   0.151731E+01
    23   0.117950E+04   0.837142E-02   0.119532E-03   0.155132E+01
    24   0.118088E+04   0.951952E-02   0.130036E-03   0.158260E+01
    25   0.118361E+04   0.109205E-01   0.140992E-03   0.161207E+01
    26   0.118737E+04   0.125441E-01   0.152402E-03   0.164390E+01
    27   0.119227E+04   0.143495E-01   0.164268E-03   0.168143E+01
    28   0.119807E+04   0.163262E-01   0.176590E-03   0.172715E+01
    29   0.120480E+04   0.184827E-01   0.189369E-03   0.177582E+01
    30   0.121235E+04   0.208340E-01   0.202605E-03   0.181943E+01
    31   0.122054E+04   0.233642E-01   0.216301E-03   0.185313E+01
    32   0.122956E+04   0.260465E-01   0.230456E-03   0.187326E+01
    33   0.123937E+04   0.288917E-01   0.245071E-03   0.187797E+01
    34   0.124974E+04   0.319297E-01   0.260147E-03   0.186780E+01
    35   0.126062E+04   0.351826E-01   0.275683E-03   0.184796E+01
    36   0.127190E+04   0.386714E-01   0.291680E-03   0.182212E+01
    37   0.128359E+04   0.423890E-01   0.308138E-03   0.178675E+01
    38   0.129598E+04   0.463318E-01   0.325057E-03   0.173977E+01
    39   0.130901E+04   0.505110E-01   0.342437E-03   0.168304E+01
    40   0.132240E+04   0.549475E-01   0.360279E-03   0.161922E+01
    41   0.133623E+04   0.596619E-01   0.378581E-03   0.154987E+01
    42   0.135026E+04   0.646556E-01   0.397343E-03   0.147301E+01
    43   0.136461E+04   0.699246E-01   0.416565E-03   0.138580E+01
    44   0.137912E+04   0.754502E-01   0.436247E-03   0.128629E+01
    45   0.139414E+04   0.812240E-01   0.456388E-03   0.117260E+01
    46   0.140960E+04   0.872427E-01   0.476987E-03   0.104162E+01
    47   0.142535E+04   0.935087E-01   0.498044E-03   0.895100E+00
    48   0.144131E+04   0.100033E+00   0.519558E-03   0.738700E+00
    49   0.145758E+04   0.106805E+00   0.541529E-03   0.577469E+00
    50   0.147438E+04   0.113806E+00   0.563955E-03   0.409678E+00
    51   0.149150E+04   0.121011E+00   0.586836E-03   0.231771E+00
    52   0.150913E+04   0.128503E+00   0.610172E-03   0.385182E-01
    53   0.152688E+04   0.136426E+00   0.633961E-03  -0.173881E+00
    54   0.154466E+04   0.144767E+00   0.658203E-03  -0.401259E+00
    55   0.156265E+04   0.153499E+00   0.682898E-03  -0.639331E+00
    56   0.158107E+04   0.162474E+00   0.708044E-03  -0.889888E+00
    57   0.159984E+04   0.171586E+00   0.733641E-03  -0.115272E+01
    58   0.161899E+04   0.180849E+00   0.759689E-03  -0.142835E+01
    59   0.163837E+04   0.190302E+00   0.786187E-03  -0.171731E+01
    60   0.165799E+04   0.200003E+00   0.813136E-03  -0.201872E+01
    61   0.167817E+04   0.210047E+00   0.840533E-03  -0.233159E+01
    62   0.169831E+04   0.220419E+00   0.868381E-03  -0.265689E+01
    63   0.171863E+04   0.231078E+00   0.896678E-03  -0.299575E+01
    64   0.173940E+04   0.242032E+00   0.925424E-03  -0.334950E+01
    65   0.176027E+04   0.253254E+00   0.954621E-03  -0.371887E+01
    66   0.178151E+04   0.264676E+00   0.984267E-03  -0.410208E+01
    67   0.180295E+04   0.276297E+00   0.101436E-02  -0.449631E+01
    68   0.182487E+04   0.288161E+00   0.104491E-02  -0.489980E+01
    69   0.184702E+04   0.300227E+00   0.107591E-02  -0.531070E+01
    70   0.186953E+04   0.312536E+00   0.110736E-02  -0.573058E+01
    71   0.189223E+04   0.325077E+00   0.113927E-02  -0.616177E+01
    72   0.191515E+04   0.337825E+00   0.117163E-02  -0.660568E+01
    73   0.193827E+04   0.350745E+00   0.120444E-02  -0.706298E+01
    74   0.196163E+04   0.363826E+00   0.123772E-02  -0.753287E+01
    75   0.198534E+04   0.377078E+00   0.127145E-02  -0.801395E+01
    76   0.200936E+04   0.390503E+00   0.130564E-02  -0.850563E+01
    77   0.203375E+04   0.404091E+00   0.134029E-02  -0.900774E+01
    78   0.205852E+04   0.417869E+00   0.137540E-02  -0.952164E+01
    79   0.208351E+04   0.431782E+00   0.141098E-02  -0.100435E+02
    80   0.210881E+04   0.445833E+00   0.144703E-02  -0.105748E+02
    81   0.213432E+04   0.459972E+00   0.148354E-02  -0.111158E+02
    82   0.216012E+04   0.474221E+00   0.152053E-02  -0.116657E+02
