#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.133450E+04   0.522525E-01   0.000000E+00   0.252801E+01   0.357243E-07   0.362029E-02  -0.144659E-04
     3   0.125187E+04   0.834225E-01   0.000000E+00   0.287334E+01   0.427924E-07   0.377359E-02  -0.171343E-04
     4   0.117439E+04   0.913925E-01   0.000000E+00   0.285607E+01   0.488704E-07   0.382252E-02  -0.164736E-04
     5   0.111252E+04   0.789196E-01   0.000000E+00   0.273419E+01   0.541722E-07   0.381634E-02  -0.135164E-04
     6   0.106469E+04   0.570034E-01   0.000000E+00   0.262764E+01   0.588226E-07   0.377893E-02  -0.917459E-05
     7   0.102849E+04   0.362447E-01   0.000000E+00   0.255550E+01   0.629389E-07   0.372461E-02  -0.430690E-05
     8   0.100079E+04   0.222956E-01   0.000000E+00   0.249474E+01   0.666023E-07   0.365852E-02   0.321011E-06
     9   0.979333E+03   0.155849E-01   0.000000E+00   0.241148E+01   0.698820E-07   0.358361E-02   0.411917E-05
    10   0.963040E+03   0.135314E-01   0.000000E+00   0.229135E+01   0.728198E-07   0.350406E-02   0.677282E-05
    11   0.951548E+03   0.130680E-01   0.000000E+00   0.213952E+01   0.754763E-07   0.342665E-02   0.824092E-05
    12   0.945362E+03   0.122534E-01   0.000000E+00   0.197284E+01   0.778633E-07   0.335353E-02   0.861902E-05
    13   0.942195E+03   0.104979E-01   0.000000E+00   0.180265E+01   0.800095E-07   0.328405E-02   0.808318E-05
    14   0.940542E+03   0.831000E-02   0.000000E+00   0.163879E+01   0.819483E-07   0.321722E-02   0.685995E-05
    15   0.940533E+03   0.629774E-02   0.000000E+00   0.150001E+01   0.836984E-07   0.315103E-02   0.534461E-05
    16   0.942543E+03   0.494713E-02   0.000000E+00   0.140430E+01   0.852758E-07   0.308412E-02   0.392110E-05
    17   0.946596E+03   0.437726E-02   0.000000E+00   0.135427E+01   0.866991E-07   0.301812E-02   0.278877E-05
    18   0.951839E+03   0.440033E-02   0.000000E+00   0.134844E+01   0.879849E-07   0.295484E-02   0.205875E-05
    19   0.959025E+03   0.481639E-02   0.000000E+00   0.137746E+01   0.891398E-07   0.289378E-02   0.167549E-05
    20   0.966382E+03   0.550012E-02   0.000000E+00   0.142824E+01   0.901699E-07   0.283407E-02   0.156173E-05
    21   0.974265E+03   0.636980E-02   0.000000E+00   0.149489E+01   0.910894E-07   0.277548E-02   0.171215E-05
    22   0.982972E+03   0.743538E-02   0.000000E+00   0.157116E+01   0.919122E-07   0.271806E-02   0.210551E-05
    23   0.992327E+03   0.867061E-02   0.000000E+00   0.164711E+01   0.926439E-07   0.266222E-02   0.258569E-05
    24   0.100239E+04   0.100136E-01   0.000000E+00   0.171347E+01   0.932889E-07   0.260834E-02   0.297957E-05
    25   0.101311E+04   0.114669E-01   0.000000E+00   0.176741E+01   0.938545E-07   0.255646E-02   0.317487E-05
    26   0.102428E+04   0.130132E-01   0.000000E+00   0.180949E+01   0.943484E-07   0.250646E-02   0.311400E-05
    27   0.103611E+04   0.146543E-01   0.000000E+00   0.184029E+01   0.947767E-07   0.245806E-02   0.289538E-05
    28   0.104843E+04   0.164283E-01   0.000000E+00   0.186185E+01   0.951438E-07   0.241104E-02   0.263453E-05
    29   0.106129E+04   0.183836E-01   0.000000E+00   0.187704E+01   0.954495E-07   0.236557E-02   0.236281E-05
    30   0.107456E+04   0.205690E-01   0.000000E+00   0.188713E+01   0.956946E-07   0.232179E-02   0.208578E-05
    31   0.108810E+04   0.229853E-01   0.000000E+00   0.189255E+01   0.958865E-07   0.227946E-02   0.178951E-05
    32   0.110214E+04   0.256145E-01   0.000000E+00   0.189321E+01   0.960333E-07   0.223824E-02   0.147341E-05
    33   0.111665E+04   0.284600E-01   0.000000E+00   0.188802E+01   0.961376E-07   0.219786E-02   0.120908E-05
    34   0.113144E+04   0.315393E-01   0.000000E+00   0.187719E+01   0.962010E-07   0.215816E-02   0.107220E-05
    35   0.114648E+04   0.348565E-01   0.000000E+00   0.186413E+01   0.962261E-07   0.211915E-02   0.108399E-05
    36   0.116169E+04   0.384144E-01   0.000000E+00   0.184995E+01   0.962158E-07   0.208101E-02   0.122882E-05
    37   0.117712E+04   0.421905E-01   0.000000E+00   0.182708E+01   0.961725E-07   0.204422E-02   0.139804E-05
    38   0.119307E+04   0.461698E-01   0.000000E+00   0.178982E+01   0.960986E-07   0.200916E-02   0.148906E-05
    39   0.120952E+04   0.503646E-01   0.000000E+00   0.173978E+01   0.959954E-07   0.197552E-02   0.151472E-05
    40   0.122618E+04   0.547995E-01   0.000000E+00   0.168014E+01   0.958643E-07   0.194280E-02   0.151652E-05
    41   0.124312E+04   0.594992E-01   0.000000E+00   0.161296E+01   0.957067E-07   0.191062E-02   0.152661E-05
    42   0.126013E+04   0.644681E-01   0.000000E+00   0.153652E+01   0.955243E-07   0.187897E-02   0.154028E-05
    43   0.127734E+04   0.697055E-01   0.000000E+00   0.144818E+01   0.953187E-07   0.184794E-02   0.154364E-05
    44   0.129459E+04   0.751955E-01   0.000000E+00   0.134618E+01   0.950915E-07   0.181761E-02   0.152287E-05
    45   0.131226E+04   0.809331E-01   0.000000E+00   0.122883E+01   0.948446E-07   0.178806E-02   0.146419E-05
    46   0.133026E+04   0.869173E-01   0.000000E+00   0.109328E+01   0.945793E-07   0.175935E-02   0.135900E-05
    47   0.134846E+04   0.931508E-01   0.000000E+00   0.941708E+00   0.942971E-07   0.173139E-02   0.121941E-05
    48   0.136677E+04   0.996444E-01   0.000000E+00   0.780257E+00   0.939990E-07   0.170405E-02   0.106265E-05
    49   0.138528E+04   0.106387E+00   0.000000E+00   0.614463E+00   0.936862E-07   0.167721E-02   0.905895E-06
    50   0.140421E+04   0.113359E+00   0.000000E+00   0.443081E+00   0.933597E-07   0.165075E-02   0.766289E-06
    51   0.142334E+04   0.120537E+00   0.000000E+00   0.262906E+00   0.930208E-07   0.162458E-02   0.657242E-06
    52   0.144290E+04   0.128002E+00   0.000000E+00   0.685351E-01   0.926701E-07   0.159881E-02   0.577397E-06
    53   0.146249E+04   0.135899E+00   0.000000E+00  -0.144139E+00   0.923084E-07   0.157359E-02   0.521719E-06
    54   0.148205E+04   0.144214E+00   0.000000E+00  -0.371255E+00   0.919363E-07   0.154905E-02   0.485186E-06
    55   0.150180E+04   0.152920E+00   0.000000E+00  -0.608835E+00   0.915547E-07   0.152535E-02   0.462793E-06
    56   0.152194E+04   0.161871E+00   0.000000E+00  -0.858924E+00   0.911641E-07   0.150259E-02   0.450067E-06
    57   0.154242E+04   0.170959E+00   0.000000E+00  -0.112136E+01   0.907651E-07   0.148065E-02   0.444640E-06
