#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.182325E+04   0.353870E-01   0.000000E+00  -0.253367E+00   0.192785E-07   0.426399E-02  -0.835039E-05
     3   0.189560E+04   0.594950E-01   0.000000E+00  -0.579870E+00   0.227694E-07   0.459405E-02  -0.986060E-05
     4   0.190193E+04   0.665711E-01   0.000000E+00  -0.195745E+00   0.259427E-07   0.476563E-02  -0.881490E-05
     5   0.187421E+04   0.586637E-01   0.000000E+00   0.727584E+00   0.288177E-07   0.484799E-02  -0.595241E-05
     6   0.182880E+04   0.446551E-01   0.000000E+00   0.192139E+01   0.314197E-07   0.487525E-02  -0.197142E-05
     7   0.177607E+04   0.327684E-01   0.000000E+00   0.311309E+01   0.337868E-07   0.486804E-02   0.242645E-05
     8   0.172035E+04   0.267439E-01   0.000000E+00   0.409139E+01   0.359471E-07   0.483628E-02   0.658795E-05
     9   0.166432E+04   0.258489E-01   0.000000E+00   0.472981E+01   0.379270E-07   0.478684E-02   0.999560E-05
    10   0.161083E+04   0.270862E-01   0.000000E+00   0.500068E+01   0.397414E-07   0.472614E-02   0.123544E-04
    11   0.156329E+04   0.275578E-01   0.000000E+00   0.495152E+01   0.414179E-07   0.466275E-02   0.136038E-04
    12   0.152352E+04   0.258400E-01   0.000000E+00   0.466530E+01   0.429586E-07   0.459929E-02   0.138159E-04
    13   0.148881E+04   0.220376E-01   0.000000E+00   0.422880E+01   0.443753E-07   0.453556E-02   0.131618E-04
    14   0.145705E+04   0.173422E-01   0.000000E+00   0.372565E+01   0.456830E-07   0.447117E-02   0.118604E-04
    15   0.142827E+04   0.128785E-01   0.000000E+00   0.323585E+01   0.468894E-07   0.440482E-02   0.102672E-04
    16   0.140292E+04   0.953872E-02   0.000000E+00   0.282851E+01   0.480015E-07   0.433582E-02   0.872796E-05
    17   0.138126E+04   0.757175E-02   0.000000E+00   0.252949E+01   0.490283E-07   0.426610E-02   0.743892E-05
    18   0.136265E+04   0.681389E-02   0.000000E+00   0.234865E+01   0.499782E-07   0.419771E-02   0.652037E-05
