#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.284489E+04   0.417933E-01   0.000000E+00  -0.131872E-01   0.118099E-07   0.391127E-02  -0.852778E-05
     3   0.296545E+04   0.668957E-01   0.000000E+00  -0.563676E+00   0.132063E-07   0.422831E-02  -0.937029E-05
     4   0.298940E+04   0.735055E-01   0.000000E+00   0.242159E-01   0.145491E-07   0.440033E-02  -0.770004E-05
     5   0.295894E+04   0.654379E-01   0.000000E+00   0.155070E+01   0.158033E-07   0.449221E-02  -0.433969E-05
     6   0.289609E+04   0.527522E-01   0.000000E+00   0.361235E+01   0.169643E-07   0.453477E-02  -0.220264E-08
     7   0.281584E+04   0.438283E-01   0.000000E+00   0.576176E+01   0.180421E-07   0.454617E-02   0.463993E-05
     8   0.272582E+04   0.417785E-01   0.000000E+00   0.762349E+01   0.190441E-07   0.453553E-02   0.898672E-05
     9   0.263145E+04   0.448956E-01   0.000000E+00   0.895356E+01   0.199786E-07   0.450954E-02   0.125754E-04
    10   0.253846E+04   0.492584E-01   0.000000E+00   0.966340E+01   0.208498E-07   0.447406E-02   0.151394E-04
    11   0.245343E+04   0.513673E-01   0.000000E+00   0.979062E+01   0.216691E-07   0.443674E-02   0.166185E-04
    12   0.237854E+04   0.496024E-01   0.000000E+00   0.944120E+01   0.224352E-07   0.439937E-02   0.170751E-04
    13   0.231005E+04   0.443753E-01   0.000000E+00   0.875978E+01   0.231515E-07   0.436103E-02   0.166768E-04
    14   0.224498E+04   0.373278E-01   0.000000E+00   0.789593E+01   0.238229E-07   0.432078E-02   0.156333E-04
    15   0.218350E+04   0.301634E-01   0.000000E+00   0.699719E+01   0.244517E-07   0.427742E-02   0.142603E-04
    16   0.212644E+04   0.243223E-01   0.000000E+00   0.619432E+01   0.250396E-07   0.423045E-02   0.128649E-04
    17   0.207437E+04   0.203493E-01   0.000000E+00   0.554979E+01   0.255903E-07   0.418178E-02   0.116357E-04
    18   0.202684E+04   0.182538E-01   0.000000E+00   0.509780E+01   0.261072E-07   0.413338E-02   0.106987E-04
    19   0.198427E+04   0.176458E-01   0.000000E+00   0.482075E+01   0.265909E-07   0.408496E-02   0.100495E-04
    20   0.194449E+04   0.180945E-01   0.000000E+00   0.468295E+01   0.270422E-07   0.403593E-02   0.965475E-05
    21   0.190782E+04   0.191391E-01   0.000000E+00   0.464240E+01   0.274641E-07   0.398647E-02   0.949118E-05
    22   0.187457E+04   0.204235E-01   0.000000E+00   0.465441E+01   0.278600E-07   0.393697E-02   0.951882E-05
    23   0.184448E+04   0.216826E-01   0.000000E+00   0.467490E+01   0.282307E-07   0.388772E-02   0.962057E-05
    24   0.181747E+04   0.226858E-01   0.000000E+00   0.466543E+01   0.285768E-07   0.383896E-02   0.967145E-05
    25   0.179338E+04   0.234207E-01   0.000000E+00   0.460955E+01   0.289001E-07   0.379084E-02   0.958803E-05
    26   0.177191E+04   0.239167E-01   0.000000E+00   0.450176E+01   0.292021E-07   0.374346E-02   0.932303E-05
    27   0.175312E+04   0.243141E-01   0.000000E+00   0.435127E+01   0.294845E-07   0.369678E-02   0.893075E-05
