#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.186434E+04   0.484006E-01   0.000000E+00   0.135193E+01   0.217386E-07   0.377619E-02  -0.118006E-04
     3   0.183645E+04   0.765968E-01   0.000000E+00   0.112237E+01   0.252830E-07   0.406966E-02  -0.134394E-04
     4   0.179037E+04   0.831639E-01   0.000000E+00   0.117395E+01   0.284174E-07   0.422597E-02  -0.121063E-04
     5   0.174109E+04   0.716576E-01   0.000000E+00   0.162492E+01   0.312079E-07   0.430368E-02  -0.877589E-05
     6   0.169168E+04   0.529413E-01   0.000000E+00   0.238218E+01   0.336999E-07   0.433257E-02  -0.428393E-05
     7   0.164427E+04   0.367842E-01   0.000000E+00   0.325337E+01   0.359440E-07   0.433101E-02   0.594803E-06
     8   0.159872E+04   0.277408E-01   0.000000E+00   0.404409E+01   0.379744E-07   0.430783E-02   0.517681E-05
     9   0.155493E+04   0.252384E-01   0.000000E+00   0.460938E+01   0.398217E-07   0.426910E-02   0.893878E-05
    10   0.151416E+04   0.260175E-01   0.000000E+00   0.488736E+01   0.415033E-07   0.422057E-02   0.115936E-04
    11   0.147889E+04   0.267446E-01   0.000000E+00   0.488873E+01   0.430486E-07   0.417005E-02   0.130944E-04
    12   0.145048E+04   0.255705E-01   0.000000E+00   0.466619E+01   0.444601E-07   0.411978E-02   0.135244E-04
    13   0.142604E+04   0.223334E-01   0.000000E+00   0.429019E+01   0.457501E-07   0.406934E-02   0.130603E-04
    14   0.140343E+04   0.180411E-01   0.000000E+00   0.383355E+01   0.469343E-07   0.401810E-02   0.119246E-04
    15   0.138280E+04   0.138038E-01   0.000000E+00   0.337479E+01   0.480206E-07   0.396470E-02   0.104743E-04
    16   0.136474E+04   0.105494E-01   0.000000E+00   0.298462E+01   0.490159E-07   0.390841E-02   0.905573E-05
    17   0.134953E+04   0.859649E-02   0.000000E+00   0.269370E+01   0.499294E-07   0.385111E-02   0.786405E-05
    18   0.133655E+04   0.784943E-02   0.000000E+00   0.251716E+01   0.507693E-07   0.379483E-02   0.701871E-05
    19   0.132643E+04   0.801578E-02   0.000000E+00   0.244129E+01   0.515384E-07   0.373922E-02   0.649047E-05
    20   0.131727E+04   0.882239E-02   0.000000E+00   0.244179E+01   0.522392E-07   0.368361E-02   0.622449E-05
    21   0.130943E+04   0.100031E-01   0.000000E+00   0.249534E+01   0.528790E-07   0.362806E-02   0.620562E-05
    22   0.130326E+04   0.113894E-01   0.000000E+00   0.257710E+01   0.534651E-07   0.357286E-02   0.640250E-05
    23   0.129857E+04   0.128379E-01   0.000000E+00   0.266046E+01   0.540002E-07   0.351837E-02   0.667875E-05
    24   0.129541E+04   0.142032E-01   0.000000E+00   0.272184E+01   0.544861E-07   0.346495E-02   0.688581E-05
    25   0.129369E+04   0.154801E-01   0.000000E+00   0.275172E+01   0.549268E-07   0.341271E-02   0.692622E-05
    26   0.129318E+04   0.166735E-01   0.000000E+00   0.274778E+01   0.553261E-07   0.336167E-02   0.674774E-05
    27   0.129405E+04   0.178534E-01   0.000000E+00   0.271515E+01   0.556874E-07   0.331170E-02   0.642649E-05
    28   0.129608E+04   0.191329E-01   0.000000E+00   0.266243E+01   0.560128E-07   0.326268E-02   0.605477E-05
    29   0.129923E+04   0.206177E-01   0.000000E+00   0.259955E+01   0.563020E-07   0.321469E-02   0.566396E-05
    30   0.130335E+04   0.224037E-01   0.000000E+00   0.253437E+01   0.565550E-07   0.316785E-02   0.526624E-05
    31   0.130823E+04   0.245143E-01   0.000000E+00   0.247159E+01   0.567762E-07   0.312201E-02   0.485752E-05
    32   0.131406E+04   0.269423E-01   0.000000E+00   0.241449E+01   0.569699E-07   0.307699E-02   0.444342E-05
    33   0.132078E+04   0.296789E-01   0.000000E+00   0.236395E+01   0.571377E-07   0.303259E-02   0.408415E-05
    34   0.132814E+04   0.327220E-01   0.000000E+00   0.232123E+01   0.572802E-07   0.298865E-02   0.384200E-05
    35   0.133608E+04   0.360481E-01   0.000000E+00   0.228825E+01   0.573989E-07   0.294523E-02   0.373403E-05
    36   0.134455E+04   0.396317E-01   0.000000E+00   0.226337E+01   0.574954E-07   0.290246E-02   0.374666E-05
    37   0.135357E+04   0.434276E-01   0.000000E+00   0.223386E+01   0.575710E-07   0.286080E-02   0.378887E-05
    38   0.136346E+04   0.474039E-01   0.000000E+00   0.218922E+01   0.576270E-07   0.282058E-02   0.377433E-05
    39   0.137417E+04   0.515730E-01   0.000000E+00   0.213004E+01   0.576642E-07   0.278156E-02   0.371146E-05
    40   0.138537E+04   0.559641E-01   0.000000E+00   0.205947E+01   0.576832E-07   0.274331E-02   0.363224E-05
    41   0.139712E+04   0.606064E-01   0.000000E+00   0.197958E+01   0.576850E-07   0.270552E-02   0.356130E-05
