#    L    TT             EE             BB             TE          
     2   0.241441E+04   0.459318E-01   0.604013E-06   0.671142E+00
     3   0.245571E+04   0.724922E-01   0.120819E-05   0.191161E+00
     4   0.244464E+04   0.787434E-01   0.201400E-05   0.469164E+00
     5   0.240642E+04   0.686498E-01   0.302167E-05   0.147649E+01
     6   0.235193E+04   0.528480E-01   0.423145E-05   0.295142E+01
     7   0.228919E+04   0.404473E-01   0.564365E-05   0.455167E+01
     8   0.222179E+04   0.352129E-01   0.725862E-05   0.597034E+01
     9   0.215244E+04   0.358910E-01   0.907677E-05   0.699627E+01
    10   0.208479E+04   0.387810E-01   0.110985E-04   0.754475E+01
    11   0.202367E+04   0.403924E-01   0.133244E-04   0.763718E+01
    12   0.197093E+04   0.389621E-01   0.157548E-04   0.735476E+01
    13   0.192325E+04   0.346405E-01   0.183903E-04   0.681088E+01
    14   0.187802E+04   0.287933E-01   0.212315E-04   0.612354E+01
    15   0.183543E+04   0.228835E-01   0.242790E-04   0.541280E+01
    16   0.179625E+04   0.181490E-01   0.275334E-04   0.478583E+01
    17   0.176098E+04   0.150500E-01   0.309952E-04   0.429289E+01
    18   0.172908E+04   0.135599E-01   0.346650E-04   0.396099E+01
    19   0.170112E+04   0.133293E-01   0.385436E-04   0.377427E+01
    20   0.167504E+04   0.139905E-01   0.426315E-04   0.370162E+01
    21   0.165120E+04   0.151577E-01   0.469294E-04   0.370825E+01
    22   0.162996E+04   0.165461E-01   0.514378E-04   0.375715E+01
    23   0.161108E+04   0.179365E-01   0.561573E-04   0.381090E+01
    24   0.159456E+04   0.191299E-01   0.610885E-04   0.383676E+01
    25   0.158029E+04   0.201167E-01   0.662319E-04   0.382093E+01
    26   0.156800E+04   0.209171E-01   0.715881E-04   0.375915E+01
    27   0.155780E+04   0.216460E-01   0.771576E-04   0.365916E+01
    28   0.154942E+04   0.224655E-01   0.829408E-04   0.353346E+01
    29   0.154276E+04   0.235187E-01   0.889382E-04   0.339652E+01
    30   0.153761E+04   0.249317E-01   0.951501E-04   0.326059E+01
    31   0.153372E+04   0.267423E-01   0.101577E-03   0.313329E+01
    32   0.153125E+04   0.289497E-01   0.108219E-03   0.302014E+01
    33   0.153008E+04   0.315362E-01   0.115076E-03   0.292311E+01
    34   0.152994E+04   0.344853E-01   0.122150E-03   0.284384E+01
    35   0.153076E+04   0.377543E-01   0.129439E-03   0.278311E+01
    36   0.153244E+04   0.412984E-01   0.136944E-03   0.273742E+01
    37   0.153501E+04   0.450571E-01   0.144665E-03   0.269085E+01
    38   0.153879E+04   0.489872E-01   0.152603E-03   0.262989E+01
    39   0.154370E+04   0.531004E-01   0.160756E-03   0.255428E+01
    40   0.154937E+04   0.574281E-01   0.169126E-03   0.246690E+01
    41   0.155585E+04   0.620016E-01   0.177712E-03   0.236960E+01
    42   0.156286E+04   0.668324E-01   0.186514E-03   0.226101E+01
    43   0.157052E+04   0.719268E-01   0.195532E-03   0.213894E+01
    44   0.157865E+04   0.772760E-01   0.204765E-03   0.200210E+01
    45   0.158760E+04   0.828820E-01   0.214214E-03   0.184930E+01
    46   0.159725E+04   0.887492E-01   0.223879E-03   0.167818E+01
    47   0.160743E+04   0.948800E-01   0.233758E-03   0.149178E+01
    48   0.161806E+04   0.101283E+00   0.243853E-03   0.129712E+01
    49   0.162919E+04   0.107946E+00   0.254162E-03   0.110064E+01
    50   0.164101E+04   0.114846E+00   0.264685E-03   0.901978E+00
    51   0.165329E+04   0.121958E+00   0.275422E-03   0.698549E+00
    52   0.166624E+04   0.129365E+00   0.286373E-03   0.484431E+00
    53   0.167950E+04   0.137208E+00   0.297538E-03   0.254721E+00
    54   0.169298E+04   0.145476E+00   0.308916E-03   0.124839E-01
    55   0.170691E+04   0.154140E+00   0.320507E-03  -0.239099E+00
    56   0.172149E+04   0.163054E+00   0.332310E-03  -0.502718E+00
    57   0.173665E+04   0.172112E+00   0.344326E-03  -0.778240E+00
    58   0.175235E+04   0.181326E+00   0.356555E-03  -0.106606E+01
    59   0.176843E+04   0.190740E+00   0.368996E-03  -0.136658E+01
    60   0.178487E+04   0.200410E+00   0.381649E-03  -0.167880E+01
    61   0.180194E+04   0.210432E+00   0.394514E-03  -0.200163E+01
