#    L    TT             EE             BB             TE          
     2   0.211600E+04   0.471539E-01   0.684020E-06   0.999930E+00
     3   0.212008E+04   0.744936E-01   0.136823E-05   0.631184E+00
     4   0.209095E+04   0.808362E-01   0.228079E-05   0.777327E+00
     5   0.204772E+04   0.699561E-01   0.342196E-05   0.148895E+01
     6   0.199683E+04   0.526177E-01   0.479204E-05   0.259125E+01
     7   0.194306E+04   0.382707E-01   0.639137E-05   0.381760E+01
     8   0.188799E+04   0.310803E-01   0.822039E-05   0.491702E+01
     9   0.183280E+04   0.301340E-01   0.102795E-04   0.571056E+01
    10   0.177988E+04   0.319503E-01   0.125693E-04   0.612396E+01
    11   0.173285E+04   0.331147E-01   0.150903E-04   0.617252E+01
    12   0.169334E+04   0.318184E-01   0.178431E-04   0.592275E+01
    13   0.165827E+04   0.280529E-01   0.208282E-04   0.546622E+01
    14   0.162527E+04   0.230025E-01   0.240464E-04   0.489805E+01
    15   0.159451E+04   0.179518E-01   0.274983E-04   0.431735E+01
    16   0.156668E+04   0.139824E-01   0.311846E-04   0.381295E+01
    17   0.154217E+04   0.114825E-01   0.351060E-04   0.342524E+01
    18   0.152040E+04   0.103905E-01   0.392632E-04   0.317521E+01
    19   0.150198E+04   0.103851E-01   0.436570E-04   0.304800E+01
    20   0.148494E+04   0.111453E-01   0.482880E-04   0.301587E+01
    21   0.146963E+04   0.123449E-01   0.531570E-04   0.304973E+01
    22   0.145642E+04   0.137571E-01   0.582647E-04   0.311865E+01
    23   0.144510E+04   0.152002E-01   0.636117E-04   0.319059E+01
    24   0.143569E+04   0.165019E-01   0.691986E-04   0.323734E+01
    25   0.142810E+04   0.176549E-01   0.750262E-04   0.324724E+01
    26   0.142208E+04   0.186715E-01   0.810950E-04   0.321701E+01
    27   0.141777E+04   0.196442E-01   0.874056E-04   0.315311E+01
    28   0.141492E+04   0.207109E-01   0.939585E-04   0.306615E+01
    29   0.141348E+04   0.219960E-01   0.100754E-03   0.296834E+01
    30   0.141326E+04   0.236105E-01   0.107793E-03   0.286975E+01
    31   0.141404E+04   0.255852E-01   0.115076E-03   0.277651E+01
    32   0.141598E+04   0.279162E-01   0.122602E-03   0.269304E+01
    33   0.141900E+04   0.305904E-01   0.130373E-03   0.262079E+01
    34   0.142285E+04   0.335984E-01   0.138389E-03   0.256123E+01
    35   0.142746E+04   0.369074E-01   0.146649E-03   0.251573E+01
    36   0.143274E+04   0.404821E-01   0.155154E-03   0.248172E+01
    37   0.143874E+04   0.442699E-01   0.163904E-03   0.244486E+01
    38   0.144577E+04   0.482331E-01   0.172899E-03   0.239311E+01
    39   0.145377E+04   0.523838E-01   0.182139E-03   0.232666E+01
    40   0.146238E+04   0.567525E-01   0.191624E-03   0.224856E+01
    41   0.147166E+04   0.613694E-01   0.201354E-03   0.216078E+01
    42   0.148135E+04   0.662447E-01   0.211329E-03   0.206189E+01
    43   0.149157E+04   0.713833E-01   0.221549E-03   0.194961E+01
    44   0.150214E+04   0.767753E-01   0.232013E-03   0.182256E+01
    45   0.151342E+04   0.824211E-01   0.242721E-03   0.167944E+01
    46   0.152531E+04   0.883244E-01   0.253673E-03   0.151779E+01
    47   0.153764E+04   0.944876E-01   0.264868E-03   0.134051E+01
    48   0.155033E+04   0.100920E+00   0.276307E-03   0.115448E+01
    49   0.156343E+04   0.107609E+00   0.287989E-03   0.965977E+00
    50   0.157716E+04   0.114534E+00   0.299914E-03   0.774512E+00
    51   0.159127E+04   0.121669E+00   0.312081E-03   0.577396E+00
    52   0.160599E+04   0.129096E+00   0.324490E-03   0.368818E+00
    53   0.162094E+04   0.136959E+00   0.337140E-03   0.144031E+00
    54   0.163605E+04   0.145245E+00   0.350033E-03  -0.937382E-01
    55   0.165153E+04   0.153926E+00   0.363166E-03  -0.341152E+00
    56   0.166762E+04   0.162855E+00   0.376540E-03  -0.600770E+00
    57   0.168421E+04   0.171927E+00   0.390155E-03  -0.872449E+00
    58   0.170129E+04   0.181154E+00   0.404010E-03  -0.115660E+01
    59   0.171869E+04   0.190579E+00   0.418105E-03  -0.145367E+01
    60   0.173641E+04   0.200258E+00   0.432440E-03  -0.176265E+01
    61   0.175472E+04   0.210287E+00   0.447015E-03  -0.208247E+01
    62   0.177302E+04   0.220650E+00   0.461831E-03  -0.241416E+01
    63   0.179153E+04   0.231301E+00   0.476886E-03  -0.275890E+01
    64   0.181055E+04   0.242246E+00   0.492181E-03  -0.311809E+01
    65   0.182969E+04   0.253455E+00   0.507716E-03  -0.349253E+01
    66   0.184925E+04   0.264856E+00   0.523491E-03  -0.388057E+01
    67   0.186907E+04   0.276450E+00   0.539507E-03  -0.427982E+01
    68   0.188942E+04   0.288278E+00   0.555764E-03  -0.468899E+01
    69   0.191006E+04   0.300300E+00   0.572262E-03  -0.510671E+01
    70   0.193113E+04   0.312558E+00   0.589002E-03  -0.553503E+01
    71   0.195246E+04   0.325040E+00   0.605983E-03  -0.597651E+01
    72   0.197407E+04   0.337726E+00   0.623207E-03  -0.643171E+01
    73   0.199594E+04   0.350587E+00   0.640675E-03  -0.690024E+01
    74   0.201810E+04   0.363617E+00   0.658386E-03  -0.738018E+01
    75   0.204065E+04   0.376833E+00   0.676342E-03  -0.786904E+01
    76   0.206355E+04   0.390238E+00   0.694544E-03  -0.836548E+01
    77   0.208683E+04   0.403820E+00   0.712992E-03  -0.886983E+01
    78   0.211053E+04   0.417601E+00   0.731687E-03  -0.938431E+01
    79   0.213446E+04   0.431519E+00   0.750630E-03  -0.990596E+01
    80   0.215872E+04   0.445574E+00   0.769822E-03  -0.104370E+02
    81   0.218321E+04   0.459709E+00   0.789265E-03  -0.109786E+02
    82   0.220799E+04   0.473948E+00   0.808960E-03  -0.115299E+02
    83   0.223300E+04   0.488264E+00   0.828907E-03  -0.120907E+02
    84   0.225834E+04   0.502656E+00   0.849107E-03  -0.126589E+02
    85   0.228385E+04   0.517100E+00   0.869563E-03  -0.132358E+02
    86   0.230962E+04   0.531608E+00   0.890275E-03  -0.138202E+02
    87   0.233587E+04   0.546153E+00   0.911245E-03  -0.144111E+02
    88   0.236216E+04   0.560749E+00   0.932474E-03  -0.150081E+02
    89   0.238885E+04   0.575385E+00   0.953963E-03  -0.156124E+02
    90   0.241579E+04   0.590024E+00   0.975714E-03  -0.162208E+02
    91   0.244291E+04   0.604661E+00   0.997728E-03  -0.168338E+02
    92   0.247035E+04   0.619281E+00   0.102001E-02  -0.174506E+02
    93   0.249811E+04   0.633878E+00   0.104255E-02  -0.180713E+02
    94   0.252598E+04   0.648415E+00   0.106536E-02  -0.186946E+02
    95   0.255417E+04   0.662892E+00   0.108844E-02  -0.193212E+02
    96   0.258238E+04   0.677295E+00   0.111180E-02  -0.199506E+02
    97   0.261107E+04   0.691610E+00   0.113542E-02  -0.205820E+02
    98   0.264000E+04   0.705830E+00   0.115932E-02  -0.212134E+02
    99   0.266903E+04   0.719918E+00   0.118349E-02  -0.218477E+02
   100   0.269838E+04   0.733875E+00   0.120793E-02  -0.224807E+02
   101   0.272790E+04   0.747761E+00   0.123266E-02  -0.231154E+02
   102   0.275797E+04   0.761428E+00   0.125767E-02  -0.237496E+02
   103   0.278798E+04   0.774950E+00   0.128295E-02  -0.243842E+02
   104   0.281824E+04   0.788329E+00   0.130852E-02  -0.250164E+02
   105   0.284867E+04   0.801490E+00   0.133437E-02  -0.256476E+02
   106   0.287934E+04   0.814508E+00   0.136051E-02  -0.262772E+02
   107   0.290996E+04   0.827235E+00   0.138694E-02  -0.269039E+02
   108   0.294098E+04   0.839747E+00   0.141365E-02  -0.275285E+02
   109   0.297216E+04   0.851969E+00   0.144066E-02  -0.281496E+02
   110   0.300344E+04   0.863902E+00   0.146796E-02  -0.287657E+02
   111   0.303488E+04   0.875620E+00   0.149555E-02  -0.293785E+02
   112   0.306649E+04   0.887051E+00   0.152343E-02  -0.299872E+02
   113   0.309835E+04   0.898194E+00   0.155162E-02  -0.305902E+02
   114   0.313029E+04   0.908975E+00   0.158010E-02  -0.311868E+02
   115   0.316247E+04   0.919543E+00   0.160888E-02  -0.317769E+02
   116   0.319466E+04   0.929677E+00   0.163797E-02  -0.323598E+02
   117   0.322716E+04   0.939450E+00   0.166736E-02  -0.329347E+02
   118   0.325982E+04   0.949012E+00   0.169705E-02  -0.335022E+02
   119   0.329249E+04   0.958214E+00   0.172705E-02  -0.340601E+02
   120   0.332531E+04   0.966909E+00   0.175737E-02  -0.346084E+02
   121   0.335814E+04   0.975393E+00   0.178799E-02  -0.351470E+02
   122   0.339105E+04   0.983371E+00   0.181893E-02  -0.356751E+02
   123   0.342404E+04   0.990917E+00   0.185019E-02  -0.361928E+02
   124   0.345711E+04   0.998105E+00   0.188176E-02  -0.366969E+02
   125   0.349017E+04   0.100486E+01   0.191365E-02  -0.371897E+02
   126   0.352331E+04   0.101126E+01   0.194587E-02  -0.376704E+02
   127   0.355645E+04   0.101716E+01   0.197840E-02  -0.381382E+02
   128   0.358958E+04   0.102270E+01   0.201127E-02  -0.385923E+02
   129   0.362279E+04   0.102773E+01   0.204447E-02  -0.390319E+02
