#    L    TT             EE             BB             TE          
     2   0.302632E+04   0.542304E-01   0.506492E-06   0.165462E+01
     3   0.299773E+04   0.817107E-01   0.101312E-05   0.916670E+00
     4   0.294463E+04   0.868981E-01   0.168883E-05   0.103479E+01
     5   0.288056E+04   0.751975E-01   0.253379E-05   0.207492E+01
     6   0.280713E+04   0.582923E-01   0.354824E-05   0.374550E+01
     7   0.272789E+04   0.457030E-01   0.473241E-05   0.563076E+01
     8   0.264457E+04   0.410984E-01   0.608661E-05   0.734811E+01
     9   0.255942E+04   0.428522E-01   0.761116E-05   0.862924E+01
    10   0.247644E+04   0.468300E-01   0.930644E-05   0.935566E+01
    11   0.240110E+04   0.491998E-01   0.111728E-04   0.953641E+01
    12   0.233500E+04   0.480148E-01   0.132107E-04   0.925538E+01
    13   0.227435E+04   0.434597E-01   0.154206E-04   0.864451E+01
    14   0.221619E+04   0.370053E-01   0.178030E-04   0.784419E+01
    15   0.216082E+04   0.303035E-01   0.203582E-04   0.699856E+01
    16   0.210917E+04   0.247836E-01   0.230869E-04   0.623709E+01
    17   0.206185E+04   0.210213E-01   0.259896E-04   0.562365E+01
    18   0.201840E+04   0.190647E-01   0.290666E-04   0.519452E+01
    19   0.197932E+04   0.185519E-01   0.323187E-04   0.493452E+01
    20   0.194254E+04   0.190735E-01   0.357462E-04   0.481001E+01
    21   0.190843E+04   0.201731E-01   0.393497E-04   0.477954E+01
    22   0.187737E+04   0.214937E-01   0.431297E-04   0.479859E+01
    23   0.184915E+04   0.227660E-01   0.470867E-04   0.482327E+01
    24   0.182372E+04   0.237555E-01   0.512211E-04   0.481531E+01
    25   0.180098E+04   0.244505E-01   0.555335E-04   0.475843E+01
    26   0.178064E+04   0.248834E-01   0.600243E-04   0.464725E+01
    27   0.176281E+04   0.252025E-01   0.646938E-04   0.449087E+01
    28   0.174719E+04   0.256070E-01   0.695425E-04   0.430410E+01
    29   0.173366E+04   0.262687E-01   0.745708E-04   0.410486E+01
    30   0.172194E+04   0.273374E-01   0.797789E-04   0.390889E+01
    31   0.171180E+04   0.288626E-01   0.851672E-04   0.372640E+01
    32   0.170336E+04   0.308494E-01   0.907359E-04   0.356492E+01
    33   0.169649E+04   0.332730E-01   0.964853E-04   0.342704E+01
    34   0.169090E+04   0.361060E-01   0.102415E-03   0.331442E+01
    35   0.168649E+04   0.392903E-01   0.108527E-03   0.322697E+01
    36   0.168317E+04   0.427657E-01   0.114819E-03   0.315990E+01
    37   0.168097E+04   0.464607E-01   0.121293E-03   0.309537E+01
    38   0.168019E+04   0.503235E-01   0.127948E-03   0.301803E+01
    39   0.168073E+04   0.543648E-01   0.134784E-03   0.292673E+01
    40   0.168224E+04   0.586167E-01   0.141801E-03   0.282369E+01
    41   0.168473E+04   0.631113E-01   0.149000E-03   0.271026E+01
    42   0.168792E+04   0.678621E-01   0.156380E-03   0.258515E+01
    43   0.169191E+04   0.728776E-01   0.163941E-03   0.244644E+01
    44   0.169653E+04   0.781516E-01   0.171683E-03   0.229308E+01
    45   0.170210E+04   0.836881E-01   0.179605E-03   0.212412E+01
    46   0.170850E+04   0.894934E-01   0.187709E-03   0.193745E+01
    47   0.171557E+04   0.955693E-01   0.195993E-03   0.173626E+01
    48   0.172319E+04   0.101923E+00   0.204457E-03   0.152775E+01
    49   0.173143E+04   0.108541E+00   0.213101E-03   0.131850E+01
    50   0.174046E+04   0.115400E+00   0.221925E-03   0.110832E+01
    51   0.175005E+04   0.122474E+00   0.230928E-03   0.894702E+00
    52   0.176041E+04   0.129844E+00   0.240111E-03   0.671561E+00
    53   0.177116E+04   0.137653E+00   0.249473E-03   0.433752E+00
    54   0.178223E+04   0.145889E+00   0.259014E-03   0.184099E+00
    55   0.179384E+04   0.154524E+00   0.268734E-03  -0.744560E-01
    56   0.180620E+04   0.163411E+00   0.278632E-03  -0.344796E+00
    57   0.181921E+04   0.172445E+00   0.288709E-03  -0.626797E+00
    58   0.183285E+04   0.181638E+00   0.298964E-03  -0.920812E+00
    59   0.184693E+04   0.191033E+00   0.309398E-03  -0.122722E+01
    60   0.186144E+04   0.200687E+00   0.320009E-03  -0.154496E+01
    61   0.187665E+04   0.210695E+00   0.330799E-03  -0.187293E+01
    62   0.189194E+04   0.221040E+00   0.341766E-03  -0.221216E+01
    63   0.190754E+04   0.231674E+00   0.352912E-03  -0.256387E+01
