#    L    TT             EE             BB             TE          
     2   0.179968E+05   0.509141E-01   0.128850E-05  -0.190327E+00
     3   0.170304E+05   0.862775E-01   0.257735E-05   0.170936E+01
     4   0.157299E+05   0.971653E-01   0.429636E-05   0.407218E+01
     5   0.145204E+05   0.854752E-01   0.644599E-05   0.518361E+01
     6   0.134685E+05   0.624721E-01   0.902680E-05   0.527217E+01
     7   0.125610E+05   0.393923E-01   0.120395E-04   0.480496E+01
     8   0.117670E+05   0.227031E-01   0.154848E-04   0.412926E+01
     9   0.110669E+05   0.135374E-01   0.193635E-04   0.347788E+01
    10   0.104404E+05   0.979193E-02   0.236767E-04   0.291290E+01
    11   0.987497E+04   0.861786E-02   0.284254E-04   0.246710E+01
    12   0.935953E+04   0.803520E-02   0.336106E-04   0.219535E+01
    13   0.888476E+04   0.718083E-02   0.392335E-04   0.203292E+01
    14   0.844339E+04   0.624384E-02   0.452954E-04   0.190331E+01
    15   0.802993E+04   0.552377E-02   0.517975E-04   0.182388E+01
    16   0.764004E+04   0.523692E-02   0.587411E-04   0.182125E+01
    17   0.727256E+04   0.537660E-02   0.661275E-04   0.186211E+01
    18   0.692555E+04   0.569547E-02   0.739580E-04   0.190444E+01
    19   0.659555E+04   0.605494E-02   0.822341E-04   0.192456E+01
    20   0.627564E+04   0.642949E-02   0.909571E-04   0.190965E+01
    21   0.596049E+04   0.686996E-02   0.100128E-03   0.188619E+01
    22   0.564598E+04   0.751418E-02   0.109749E-03   0.188098E+01
    23   0.533316E+04   0.841237E-02   0.119820E-03   0.188782E+01
    24   0.502270E+04   0.955471E-02   0.130344E-03   0.189447E+01
    25   0.470686E+04   0.109501E-01   0.141321E-03   0.189738E+01
    26   0.437454E+04   0.125684E-01   0.152752E-03   0.189769E+01
    27   0.401055E+04   0.143687E-01   0.164638E-03   0.189934E+01
    28   0.360417E+04   0.163410E-01   0.176981E-03   0.190651E+01
    29   0.316884E+04   0.184935E-01   0.189782E-03   0.191653E+01
    30   0.272766E+04   0.208416E-01   0.203040E-03   0.192413E+01
    31   0.231884E+04   0.233693E-01   0.216758E-03   0.192692E+01
    32   0.197875E+04   0.260499E-01   0.230936E-03   0.192304E+01
    33   0.171925E+04   0.288939E-01   0.245573E-03   0.191018E+01
    34   0.154179E+04   0.319311E-01   0.260672E-03   0.188778E+01
    35   0.143102E+04   0.351835E-01   0.276231E-03   0.185985E+01
    36   0.136802E+04   0.386721E-01   0.292253E-03   0.182885E+01
    37   0.133672E+04   0.423896E-01   0.308735E-03   0.179035E+01
    38   0.132381E+04   0.463322E-01   0.325680E-03   0.174151E+01
    39   0.132285E+04   0.505114E-01   0.343086E-03   0.168377E+01
    40   0.132896E+04   0.549478E-01   0.360955E-03   0.161944E+01
    41   0.133833E+04   0.596623E-01   0.379284E-03   0.154978E+01
    42   0.134959E+04   0.646559E-01   0.398075E-03   0.147274E+01
    43   0.136247E+04   0.699249E-01   0.417328E-03   0.138543E+01
    44   0.137639E+04   0.754505E-01   0.437040E-03   0.128589E+01
    45   0.139130E+04   0.812244E-01   0.457213E-03   0.117221E+01
    46   0.140675E+04   0.872431E-01   0.477846E-03   0.104122E+01
    47   0.142253E+04   0.935091E-01   0.498938E-03   0.894706E+00
    48   0.143857E+04   0.100034E+00   0.520488E-03   0.738311E+00
    49   0.145493E+04   0.106805E+00   0.542497E-03   0.577091E+00
    50   0.147185E+04   0.113806E+00   0.564962E-03   0.409320E+00
    51   0.148909E+04   0.121011E+00   0.587885E-03   0.231444E+00
    52   0.150686E+04   0.128504E+00   0.611263E-03   0.382291E-01
    53   0.152475E+04   0.136427E+00   0.635097E-03  -0.174128E+00
    54   0.154266E+04   0.144767E+00   0.659385E-03  -0.401464E+00
    55   0.156078E+04   0.153499E+00   0.684128E-03  -0.639497E+00
    56   0.157931E+04   0.162474E+00   0.709324E-03  -0.890024E+00
    57   0.159820E+04   0.171587E+00   0.734973E-03  -0.115283E+01
    58   0.161744E+04   0.180849E+00   0.761074E-03  -0.142844E+01
    59   0.163691E+04   0.190302E+00   0.787628E-03  -0.171739E+01
    60   0.165662E+04   0.200003E+00   0.814633E-03  -0.201879E+01
    61   0.167688E+04   0.210047E+00   0.842090E-03  -0.233165E+01
    62   0.169709E+04   0.220420E+00   0.869998E-03  -0.265695E+01
    63   0.171747E+04   0.231078E+00   0.898357E-03  -0.299581E+01
    64   0.173831E+04   0.242032E+00   0.927167E-03  -0.334955E+01
    65   0.175923E+04   0.253255E+00   0.956428E-03  -0.371891E+01
