#    L    TT             EE             BB             TE          
     2   0.358384E+04   0.540644E-01   0.116706E-05   0.119623E+01
     3   0.343998E+04   0.876472E-01   0.233443E-05   0.245090E+01
     4   0.327853E+04   0.974414E-01   0.389140E-05   0.329856E+01
     5   0.314059E+04   0.853797E-01   0.583837E-05   0.368531E+01
     6   0.302963E+04   0.623232E-01   0.817586E-05   0.368077E+01
     7   0.293749E+04   0.392997E-01   0.109045E-04   0.340005E+01
     8   0.285429E+04   0.226723E-01   0.140248E-04   0.297928E+01
     9   0.277951E+04   0.135507E-01   0.175378E-04   0.253634E+01
    10   0.271206E+04   0.983815E-02   0.214441E-04   0.213854E+01
    11   0.265111E+04   0.867923E-02   0.257447E-04   0.183456E+01
    12   0.259637E+04   0.809176E-02   0.304406E-04   0.164223E+01
    13   0.254585E+04   0.723108E-02   0.355327E-04   0.154170E+01
    14   0.249853E+04   0.630226E-02   0.410223E-04   0.150463E+01
    15   0.245461E+04   0.559112E-02   0.469103E-04   0.150773E+01
    16   0.241437E+04   0.529886E-02   0.531979E-04   0.153237E+01
    17   0.237768E+04   0.542775E-02   0.598863E-04   0.157006E+01
    18   0.234354E+04   0.574169E-02   0.669768E-04   0.161457E+01
    19   0.231263E+04   0.609847E-02   0.744703E-04   0.165177E+01
    20   0.228312E+04   0.646771E-02   0.823682E-04   0.166904E+01
    21   0.225539E+04   0.690521E-02   0.906716E-04   0.168208E+01
    22   0.222975E+04   0.755351E-02   0.993817E-04   0.170643E+01
    23   0.220593E+04   0.845678E-02   0.108500E-03   0.173349E+01
    24   0.218385E+04   0.959822E-02   0.118026E-03   0.175172E+01
    25   0.216336E+04   0.109869E-01   0.127963E-03   0.176184E+01
    26   0.214417E+04   0.125951E-01   0.138310E-03   0.177100E+01
    27   0.212642E+04   0.143872E-01   0.149070E-03   0.179256E+01
    28   0.210990E+04   0.163571E-01   0.160242E-03   0.183722E+01
    29   0.209472E+04   0.185115E-01   0.171827E-03   0.189386E+01
    30   0.208082E+04   0.208626E-01   0.183827E-03   0.194611E+01
    31   0.206804E+04   0.233923E-01   0.196242E-03   0.198465E+01
    32   0.205659E+04   0.260726E-01   0.209072E-03   0.200332E+01
    33   0.204638E+04   0.289142E-01   0.222318E-03   0.200174E+01
    34   0.203717E+04   0.319475E-01   0.235981E-03   0.198277E+01
    35   0.202890E+04   0.351955E-01   0.250060E-03   0.195345E+01
    36   0.202150E+04   0.386798E-01   0.264556E-03   0.191895E+01
    37   0.201495E+04   0.423932E-01   0.279470E-03   0.187651E+01
    38   0.200953E+04   0.463323E-01   0.294800E-03   0.182440E+01
    39   0.200519E+04   0.505081E-01   0.310548E-03   0.176399E+01
    40   0.200161E+04   0.549411E-01   0.326713E-03   0.169724E+01
    41   0.199887E+04   0.596521E-01   0.343295E-03   0.162512E+01
    42   0.199672E+04   0.646422E-01   0.360293E-03   0.154558E+01
    43   0.199527E+04   0.699077E-01   0.377708E-03   0.145578E+01
    44   0.199434E+04   0.754300E-01   0.395539E-03   0.135382E+01
    45   0.199429E+04   0.812008E-01   0.413786E-03   0.123782E+01
    46   0.199502E+04   0.872168E-01   0.432448E-03   0.110470E+01
    47   0.199638E+04   0.934804E-01   0.451525E-03   0.956217E+00
    48   0.199833E+04   0.100003E+00   0.471016E-03   0.798011E+00
    49   0.200094E+04   0.106772E+00   0.490921E-03   0.635130E+00
    50   0.200446E+04   0.113770E+00   0.511239E-03   0.465836E+00
    51   0.200867E+04   0.120973E+00   0.531970E-03   0.286553E+00
    52   0.201375E+04   0.128463E+00   0.553113E-03   0.919748E-01
    53   0.201928E+04   0.136383E+00   0.574668E-03  -0.121786E+00
    54   0.202514E+04   0.144721E+00   0.596634E-03  -0.350651E+00
    55   0.203149E+04   0.153449E+00   0.619010E-03  -0.590424E+00
    56   0.203853E+04   0.162421E+00   0.641797E-03  -0.842951E+00
    57   0.204619E+04   0.171531E+00   0.664993E-03  -0.110793E+01
    58   0.205448E+04   0.180790E+00   0.688599E-03  -0.138576E+01
    59   0.206327E+04   0.190241E+00   0.712614E-03  -0.167686E+01
    60   0.207258E+04   0.199939E+00   0.737038E-03  -0.198022E+01
    61   0.208271E+04   0.209981E+00   0.761870E-03  -0.229475E+01
    62   0.209306E+04   0.220350E+00   0.787112E-03  -0.262143E+01
    63   0.210383E+04   0.231007E+00   0.812762E-03  -0.296142E+01
    64   0.211530E+04   0.241958E+00   0.838820E-03  -0.331606E+01
    65   0.212708E+04   0.253179E+00   0.865288E-03  -0.368613E+01
    66   0.213943E+04   0.264598E+00   0.892165E-03  -0.406989E+01
    67   0.215220E+04   0.276217E+00   0.919452E-03  -0.446456E+01
    68   0.216565E+04   0.288078E+00   0.947149E-03  -0.486844E+01
    69   0.217955E+04   0.300142E+00   0.975256E-03  -0.527974E+01
    70   0.219400E+04   0.312448E+00   0.100378E-02  -0.570009E+01
    71   0.220887E+04   0.324987E+00   0.103271E-02  -0.613186E+01
    72   0.222415E+04   0.337733E+00   0.106205E-02  -0.657645E+01
    73   0.223983E+04   0.350650E+00   0.109181E-02  -0.703452E+01
    74   0.225593E+04   0.363729E+00   0.112198E-02  -0.750525E+01
    75   0.227256E+04   0.376979E+00   0.115257E-02  -0.798722E+01
    76   0.228968E+04   0.390401E+00   0.118358E-02  -0.847982E+01
    77   0.230731E+04   0.403987E+00   0.121501E-02  -0.898283E+01
    78   0.232551E+04   0.417763E+00   0.124686E-02  -0.949760E+01
    79   0.234408E+04   0.431673E+00   0.127913E-02  -0.100203E+02
    80   0.236314E+04   0.445722E+00   0.131183E-02  -0.105522E+02
    81   0.238256E+04   0.459859E+00   0.134495E-02  -0.110938E+02
    82   0.240243E+04   0.474106E+00   0.137850E-02  -0.116441E+02
    83   0.242268E+04   0.488437E+00   0.141248E-02  -0.122027E+02
    84   0.244336E+04   0.502850E+00   0.144689E-02  -0.127677E+02
    85   0.246435E+04   0.517320E+00   0.148173E-02  -0.133403E+02
    86   0.248572E+04   0.531858E+00   0.151701E-02  -0.139194E+02
    87   0.250768E+04   0.546435E+00   0.155273E-02  -0.145042E+02
    88   0.252979E+04   0.561066E+00   0.158889E-02  -0.150949E+02
    89   0.255240E+04   0.575735E+00   0.162549E-02  -0.156929E+02
    90   0.257536E+04   0.590407E+00   0.166254E-02  -0.162955E+02
    91   0.259860E+04   0.605073E+00   0.170003E-02  -0.169033E+02
    92   0.262226E+04   0.619719E+00   0.173798E-02  -0.175158E+02
    93   0.264634E+04   0.634340E+00   0.177638E-02  -0.181329E+02
    94   0.267061E+04   0.648897E+00   0.181523E-02  -0.187533E+02
    95   0.269529E+04   0.663393E+00   0.185453E-02  -0.193776E+02
    96   0.272009E+04   0.677812E+00   0.189430E-02  -0.200051E+02
    97   0.274544E+04   0.692142E+00   0.193453E-02  -0.206353E+02
    98   0.277113E+04   0.706375E+00   0.197522E-02  -0.212658E+02
    99   0.279700E+04   0.720474E+00   0.201639E-02  -0.218996E+02
   100   0.282328E+04   0.734441E+00   0.205802E-02  -0.225324E+02
