#    L    TT             EE             BB             TE          
     2   0.461521E+04   0.546234E-01   0.110417E-05   0.148708E+01
     3   0.466362E+04   0.877784E-01   0.220861E-05   0.240809E+01
     4   0.460766E+04   0.975534E-01   0.368161E-05   0.324288E+01
     5   0.452076E+04   0.855791E-01   0.552353E-05   0.378637E+01
     6   0.442916E+04   0.625945E-01   0.773481E-05   0.394032E+01
     7   0.433663E+04   0.396010E-01   0.103160E-04   0.375731E+01
     8   0.423903E+04   0.229734E-01   0.132676E-04   0.337535E+01
     9   0.414212E+04   0.138343E-01   0.165903E-04   0.293526E+01
    10   0.404781E+04   0.100980E-01   0.202849E-04   0.251911E+01
    11   0.395786E+04   0.891513E-02   0.243522E-04   0.218951E+01
    12   0.387287E+04   0.830370E-02   0.287930E-04   0.197177E+01
    13   0.379145E+04   0.742100E-02   0.336082E-04   0.184820E+01
    14   0.371316E+04   0.647391E-02   0.387987E-04   0.179108E+01
    15   0.363845E+04   0.574634E-02   0.443656E-04   0.177529E+01
    16   0.356781E+04   0.543765E-02   0.503097E-04   0.178065E+01
    17   0.350124E+04   0.555223E-02   0.566323E-04   0.180094E+01
    18   0.343785E+04   0.585586E-02   0.633342E-04   0.183196E+01
    19   0.337831E+04   0.620320E-02   0.704165E-04   0.185676E+01
    20   0.332081E+04   0.656109E-02   0.778804E-04   0.186010E+01
    21   0.326578E+04   0.698888E-02   0.857267E-04   0.186076E+01
    22   0.321358E+04   0.763255E-02   0.939565E-04   0.187718E+01
    23   0.316393E+04   0.853275E-02   0.102571E-03   0.189737E+01
    24   0.311673E+04   0.966845E-02   0.111571E-03   0.190574E+01
    25   0.307178E+04   0.110486E-01   0.120957E-03   0.190264E+01
    26   0.302878E+04   0.126469E-01   0.130731E-03   0.189677E+01
    27   0.298785E+04   0.144302E-01   0.140893E-03   0.190684E+01
    28   0.294875E+04   0.163948E-01   0.151443E-03   0.194806E+01
    29   0.291159E+04   0.185466E-01   0.162384E-03   0.200623E+01
    30   0.287633E+04   0.208961E-01   0.173714E-03   0.206053E+01
    31   0.284281E+04   0.234242E-01   0.185436E-03   0.209929E+01
    32   0.281122E+04   0.261022E-01   0.197549E-03   0.211508E+01
    33   0.278143E+04   0.289408E-01   0.210055E-03   0.210827E+01
    34   0.275319E+04   0.319707E-01   0.222952E-03   0.208292E+01
    35   0.272642E+04   0.352152E-01   0.236242E-03   0.204700E+01
    36   0.270104E+04   0.386962E-01   0.249926E-03   0.200642E+01
    37   0.267701E+04   0.424067E-01   0.264002E-03   0.195879E+01
    38   0.265461E+04   0.463431E-01   0.278472E-03   0.190255E+01
    39   0.263375E+04   0.505164E-01   0.293335E-03   0.183883E+01
    40   0.261412E+04   0.549470E-01   0.308591E-03   0.176923E+01
    41   0.259576E+04   0.596556E-01   0.324241E-03   0.169446E+01
    42   0.257841E+04   0.646433E-01   0.340283E-03   0.161238E+01
    43   0.256218E+04   0.699065E-01   0.356719E-03   0.152019E+01
    44   0.254686E+04   0.754265E-01   0.373547E-03   0.141594E+01
    45   0.253280E+04   0.811953E-01   0.390768E-03   0.129779E+01
    46   0.251988E+04   0.872094E-01   0.408381E-03   0.116263E+01
    47   0.250796E+04   0.934713E-01   0.426385E-03   0.101223E+01
    48   0.249698E+04   0.999919E-01   0.444781E-03   0.852210E+00
    49   0.248703E+04   0.106760E+00   0.463568E-03   0.687612E+00
    50   0.247834E+04   0.113756E+00   0.482745E-03   0.516693E+00
    51   0.247069E+04   0.120958E+00   0.502312E-03   0.335863E+00
    52   0.246425E+04   0.128445E+00   0.522270E-03   0.139784E+00
    53   0.245858E+04   0.136364E+00   0.542616E-03  -0.754698E-01
    54   0.245353E+04   0.144700E+00   0.563351E-03  -0.305854E+00
    55   0.244927E+04   0.153426E+00   0.584475E-03  -0.547210E+00
    56   0.244597E+04   0.162397E+00   0.605987E-03  -0.801404E+00
    57   0.244355E+04   0.171505E+00   0.627886E-03  -0.106810E+01
    58   0.244201E+04   0.180762E+00   0.650174E-03  -0.134762E+01
    59   0.244123E+04   0.190211E+00   0.672849E-03  -0.164035E+01
    60   0.244122E+04   0.199908E+00   0.695911E-03  -0.194520E+01
    61   0.244227E+04   0.209948E+00   0.719360E-03  -0.226105E+01
    62   0.244377E+04   0.220316E+00   0.743196E-03  -0.258889E+01
    63   0.244592E+04   0.230971E+00   0.767420E-03  -0.292988E+01
    64   0.244898E+04   0.241921E+00   0.792031E-03  -0.328541E+01
    65   0.245256E+04   0.253140E+00   0.817029E-03  -0.365626E+01
    66   0.245693E+04   0.264558E+00   0.842415E-03  -0.404070E+01
    67   0.246190E+04   0.276176E+00   0.868190E-03  -0.443600E+01
    68   0.246776E+04   0.288036E+00   0.894353E-03  -0.484048E+01
    69   0.247425E+04   0.300098E+00   0.920905E-03  -0.525237E+01
    70   0.248150E+04   0.312403E+00   0.947848E-03  -0.567334E+01
    71   0.248934E+04   0.324941E+00   0.975181E-03  -0.610577E+01
    72   0.249780E+04   0.337685E+00   0.100291E-02  -0.655107E+01
    73   0.250681E+04   0.350601E+00   0.103102E-02  -0.700988E+01
    74   0.251642E+04   0.363678E+00   0.105953E-02  -0.748137E+01
    75   0.252673E+04   0.376927E+00   0.108844E-02  -0.796410E+01
    76   0.253766E+04   0.390348E+00   0.111774E-02  -0.845747E+01
    77   0.254928E+04   0.403932E+00   0.114744E-02  -0.896123E+01
    78   0.256161E+04   0.417707E+00   0.117753E-02  -0.947672E+01
    79   0.257447E+04   0.431616E+00   0.120803E-02  -0.100001E+02
    80   0.258795E+04   0.445664E+00   0.123893E-02  -0.105326E+02
    81   0.260196E+04   0.459800E+00   0.127023E-02  -0.110747E+02
    82   0.261656E+04   0.474046E+00   0.130193E-02  -0.116255E+02
    83   0.263167E+04   0.488376E+00   0.133404E-02  -0.121845E+02
    84   0.264737E+04   0.502788E+00   0.136656E-02  -0.127500E+02
    85   0.266351E+04   0.517257E+00   0.139950E-02  -0.133230E+02
    86   0.268015E+04   0.531794E+00   0.143284E-02  -0.139025E+02
    87   0.269752E+04   0.546370E+00   0.146660E-02  -0.144878E+02
    88   0.271515E+04   0.561000E+00   0.150077E-02  -0.150790E+02
    89   0.273341E+04   0.575668E+00   0.153536E-02  -0.156775E+02
    90   0.275213E+04   0.590339E+00   0.157037E-02  -0.162805E+02
    91   0.277123E+04   0.605004E+00   0.160581E-02  -0.168889E+02
    92   0.279086E+04   0.619650E+00   0.164167E-02  -0.175019E+02
    93   0.281101E+04   0.634269E+00   0.167796E-02  -0.181195E+02
    94   0.283146E+04   0.648826E+00   0.171468E-02  -0.187402E+02
    95   0.285241E+04   0.663320E+00   0.175182E-02  -0.193650E+02
    96   0.287358E+04   0.677739E+00   0.178941E-02  -0.199930E+02
    97   0.289540E+04   0.692068E+00   0.182743E-02  -0.206236E+02
