#           k/h    P           
 0.99999997E-04 0.33676132E+03
 0.10202013E-03 0.34424182E+03
 0.10408108E-03 0.35192206E+03
 0.10618366E-03 0.35980893E+03
 0.10832871E-03 0.36790958E+03
 0.11051710E-03 0.37623145E+03
 0.11274968E-03 0.38478232E+03
 0.11502737E-03 0.39357025E+03
 0.11735109E-03 0.40260370E+03
 0.11972173E-03 0.41189139E+03
 0.12214028E-03 0.42144241E+03
 0.12460767E-03 0.43126630E+03
 0.12712492E-03 0.44137286E+03
 0.12969300E-03 0.45177237E+03
 0.13231297E-03 0.46247559E+03
 0.13498588E-03 0.47349353E+03
 0.13771278E-03 0.48483774E+03
 0.14049475E-03 0.49652014E+03
 0.14333293E-03 0.50855322E+03
 0.14622846E-03 0.52095001E+03
 0.14918247E-03 0.53372382E+03
 0.15219615E-03 0.54688855E+03
 0.15527071E-03 0.56045856E+03
 0.15840739E-03 0.57444885E+03
 0.16160744E-03 0.58887512E+03
 0.16487212E-03 0.60375330E+03
 0.16820275E-03 0.61909985E+03
 0.17160067E-03 0.63493188E+03
 0.17506724E-03 0.65126715E+03
 0.17860383E-03 0.66812427E+03
 0.18221186E-03 0.68552191E+03
 0.18589280E-03 0.70347937E+03
 0.18964807E-03 0.72201666E+03
 0.19347922E-03 0.74115448E+03
 0.19738778E-03 0.76091443E+03
 0.20137527E-03 0.78131799E+03
 0.20544330E-03 0.80238721E+03
 0.20959355E-03 0.82414496E+03
 0.21382760E-03 0.84661481E+03
 0.21814722E-03 0.86982104E+03
 0.22255408E-03 0.89378784E+03
 0.22704997E-03 0.91853973E+03
 0.23163669E-03 0.94410193E+03
 0.23631606E-03 0.97050049E+03
 0.24108996E-03 0.99776202E+03
 0.24596031E-03 0.10259126E+04
 0.25092901E-03 0.10549786E+04
 0.25599814E-03 0.10849869E+04
 0.26116965E-03 0.11159650E+04
 0.26644560E-03 0.11479406E+04
 0.27182818E-03 0.11809410E+04
 0.27731949E-03 0.12149930E+04
 0.28292168E-03 0.12501241E+04
 0.28863709E-03 0.12863619E+04
 0.29446793E-03 0.13237339E+04
 0.30041661E-03 0.13622667E+04
 0.30648540E-03 0.14019866E+04
 0.31267683E-03 0.14429194E+04
 0.31899329E-03 0.14850912E+04
 0.32543740E-03 0.15285275E+04
 0.33201167E-03 0.15732526E+04
 0.33871876E-03 0.16192903E+04
 0.34556136E-03 0.16666635E+04
 0.35254212E-03 0.17153944E+04
 0.35966394E-03 0.17655049E+04
 0.36692963E-03 0.18170153E+04
 0.37434211E-03 0.18699451E+04
 0.38190430E-03 0.19243126E+04
 0.38961932E-03 0.19801350E+04
 0.39749016E-03 0.20374283E+04
 0.40552000E-03 0.20962080E+04
 0.41371203E-03 0.21564885E+04
 0.42206954E-03 0.22182825E+04
 0.43059592E-03 0.22816011E+04
 0.43929456E-03 0.23464539E+04
 0.44816890E-03 0.24128513E+04
 0.45722249E-03 0.24808027E+04
 0.46645897E-03 0.25503147E+04
 0.47588209E-03 0.26213926E+04
 0.48549555E-03 0.26940408E+04
 0.49530319E-03 0.27682649E+04
 0.50530903E-03 0.28440701E+04
 0.51551696E-03 0.29214590E+04
 0.52593107E-03 0.30004324E+04
 0.53655554E-03 0.30809910E+04
 0.54739468E-03 0.31631382E+04
 0.55845280E-03 0.32468762E+04
 0.56973431E-03 0.33322061E+04
 0.58124372E-03 0.34191267E+04
 0.59298560E-03 0.35076379E+04
 0.60496473E-03 0.35977427E+04
 0.61718578E-03 0.36894441E+04
 0.62965375E-03 0.37827432E+04
 0.64237369E-03 0.38776406E+04
 0.65535045E-03 0.39741382E+04
 0.66858943E-03 0.40722412E+04
 0.68209582E-03 0.41719551E+04
 0.69587503E-03 0.42732842E+04
 0.70993265E-03 0.43762334E+04
 0.72427420E-03 0.44808091E+04
 0.73890563E-03 0.45870200E+04
 0.75383246E-03 0.46948770E+04
 0.76906086E-03 0.48043892E+04
 0.78459689E-03 0.49155674E+04
 0.80044678E-03 0.50284238E+04
 0.81661687E-03 0.51429731E+04
 0.83311368E-03 0.52592305E+04
 0.84994361E-03 0.53772124E+04
 0.86711359E-03 0.54969355E+04
 0.88463066E-03 0.56184180E+04
 0.90250134E-03 0.57416802E+04
 0.92073303E-03 0.58667432E+04
 0.93933311E-03 0.59936289E+04
 0.95830887E-03 0.61223604E+04
 0.97766798E-03 0.62529609E+04
 0.99741819E-03 0.63854561E+04
 0.10175674E-02 0.65198716E+04
 0.10381236E-02 0.66562334E+04
 0.10590950E-02 0.67945708E+04
 0.10804901E-02 0.69349116E+04
 0.11023175E-02 0.70772837E+04
 0.11245857E-02 0.72217163E+04
 0.11473041E-02 0.73682397E+04
 0.11704812E-02 0.75168853E+04
 0.11941264E-02 0.76676846E+04
 0.12182494E-02 0.78206665E+04
 0.12428596E-02 0.79758628E+04
 0.12679670E-02 0.81333062E+04
 0.12935817E-02 0.82930283E+04
 0.13197137E-02 0.84550625E+04
 0.13463736E-02 0.86194385E+04
 0.13735722E-02 0.87861875E+04
 0.14013201E-02 0.89553408E+04
 0.14296286E-02 0.91269326E+04
 0.14585090E-02 0.93009932E+04
 0.14879731E-02 0.94775518E+04
 0.15180323E-02 0.96566387E+04
 0.15486985E-02 0.98382842E+04
 0.15799842E-02 0.10022519E+05
 0.16119020E-02 0.10209371E+05
 0.16444647E-02 0.10398868E+05
 0.16776850E-02 0.10591038E+05
 0.17115764E-02 0.10785906E+05
 0.17461524E-02 0.10983502E+05
 0.17814270E-02 0.11183848E+05
 0.18174142E-02 0.11386968E+05
 0.18541284E-02 0.11592883E+05
 0.18915841E-02 0.11801616E+05
 0.19297971E-02 0.12013189E+05
 0.19687817E-02 0.12227621E+05
 0.20085536E-02 0.12444929E+05
 0.20491290E-02 0.12665128E+05
 0.20905242E-02 0.12888235E+05
 0.21327557E-02 0.13114267E+05
 0.21758399E-02 0.13343232E+05
 0.22197948E-02 0.13575146E+05
 0.22646377E-02 0.13810014E+05
 0.23103864E-02 0.14047847E+05
 0.23570592E-02 0.14288652E+05
 0.24046749E-02 0.14532433E+05
 0.24532524E-02 0.14779190E+05
 0.25028118E-02 0.15028924E+05
 0.25533722E-02 0.15281630E+05
 0.26049537E-02 0.15537308E+05
 0.26575772E-02 0.15795948E+05
 0.27112637E-02 0.16057544E+05
 0.27660348E-02 0.16322083E+05
 0.28219123E-02 0.16589555E+05
 0.28789188E-02 0.16859943E+05
 0.29370766E-02 0.17133230E+05
 0.29964095E-02 0.17409395E+05
 0.30569409E-02 0.17688412E+05
 0.31186952E-02 0.17970258E+05
 0.31816978E-02 0.18254902E+05
 0.32459723E-02 0.18542314E+05
 0.33115451E-02 0.18832455E+05
 0.33784427E-02 0.19125287E+05
 0.34466919E-02 0.19420766E+05
 0.35163197E-02 0.19718848E+05
 0.35873537E-02 0.20019484E+05
 0.36598232E-02 0.20322619E+05
 0.37337563E-02 0.20628195E+05
 0.38091831E-02 0.20936154E+05
 0.38861334E-02 0.21246432E+05
 0.39646388E-02 0.21558957E+05
 0.40447293E-02 0.21873660E+05
 0.41264393E-02 0.22190465E+05
 0.42097992E-02 0.22509289E+05
 0.42948425E-02 0.22830051E+05
 0.43816040E-02 0.23152650E+05
 0.44701183E-02 0.23476984E+05
 0.45604203E-02 0.23802945E+05
 0.46525472E-02 0.24130420E+05
 0.47465344E-02 0.24459301E+05
 0.48424210E-02 0.24789492E+05
 0.49402444E-02 0.25120902E+05
 0.50400435E-02 0.25453432E+05
 0.51418589E-02 0.25786980E+05
 0.52457317E-02 0.26121422E+05
 0.53517036E-02 0.26456572E+05
 0.54598148E-02 0.26792230E+05
 0.55701104E-02 0.27128193E+05
 0.56826337E-02 0.27464244E+05
 0.57974309E-02 0.27800189E+05
 0.59145465E-02 0.28135871E+05
 0.60340283E-02 0.28471131E+05
 0.61559235E-02 0.28805809E+05
 0.62802811E-02 0.29139740E+05
 0.64071510E-02 0.29472742E+05
 0.65365843E-02 0.29804600E+05
 0.66686315E-02 0.30135086E+05
 0.68033468E-02 0.30463973E+05
 0.69407835E-02 0.30791025E+05
 0.70809964E-02 0.31116002E+05
 0.72240415E-02 0.31438652E+05
 0.73699774E-02 0.31758719E+05
 0.75188605E-02 0.32075943E+05
 0.76707508E-02 0.32390057E+05
 0.78257136E-02 0.32700787E+05
 0.79838037E-02 0.33007852E+05
 0.81450874E-02 0.33310953E+05
 0.83096288E-02 0.33609801E+05
 0.84774951E-02 0.33904102E+05
 0.86487513E-02 0.34193539E+05
 0.88234674E-02 0.34477785E+05
 0.90017123E-02 0.34756512E+05
 0.91835596E-02 0.35029383E+05
 0.93690790E-02 0.35296062E+05
 0.95583471E-02 0.35556203E+05
 0.97514391E-02 0.35809445E+05
 0.99484306E-02 0.36055426E+05
 0.10149402E-01 0.36293781E+05
 0.10354433E-01 0.36524152E+05
 0.10563606E-01 0.36746129E+05
 0.10777006E-01 0.36959281E+05
 0.10994715E-01 0.37163168E+05
 0.11216822E-01 0.37357348E+05
 0.11443418E-01 0.37541395E+05
 0.11674589E-01 0.37714949E+05
 0.11910431E-01 0.37877730E+05
 0.12151038E-01 0.38029465E+05
 0.12396505E-01 0.38169875E+05
 0.12646930E-01 0.38298676E+05
 0.12902415E-01 0.38415199E+05
 0.13163067E-01 0.38518492E+05
 0.13428980E-01 0.38607602E+05
 0.13700262E-01 0.38681582E+05
 0.13977026E-01 0.38739617E+05
