#           k/h    P           
 0.99999997E-04 0.21491716E+03
 0.10202013E-03 0.21935812E+03
 0.10408108E-03 0.22390163E+03
 0.10618366E-03 0.22855063E+03
 0.10832871E-03 0.23330818E+03
 0.11051710E-03 0.23817749E+03
 0.11274968E-03 0.24316190E+03
 0.11502737E-03 0.24826482E+03
 0.11735109E-03 0.25348987E+03
 0.11972173E-03 0.25884073E+03
 0.12214028E-03 0.26432126E+03
 0.12460767E-03 0.26993555E+03
 0.12712492E-03 0.27568777E+03
 0.12969300E-03 0.28158231E+03
 0.13231297E-03 0.28762366E+03
 0.13498588E-03 0.29381656E+03
 0.13771278E-03 0.30016595E+03
 0.14049475E-03 0.30667700E+03
 0.14333293E-03 0.31335504E+03
 0.14622846E-03 0.32020566E+03
 0.14918247E-03 0.32723462E+03
 0.15219615E-03 0.33444806E+03
 0.15527071E-03 0.34185223E+03
 0.15840739E-03 0.34945380E+03
 0.16160744E-03 0.35725955E+03
 0.16487212E-03 0.36527670E+03
 0.16820275E-03 0.37351270E+03
 0.17160067E-03 0.38197540E+03
 0.17506724E-03 0.39067294E+03
 0.17860383E-03 0.39961377E+03
 0.18221186E-03 0.40880679E+03
 0.18589280E-03 0.41826120E+03
 0.18964807E-03 0.42798672E+03
 0.19347922E-03 0.43799341E+03
 0.19738778E-03 0.44829172E+03
 0.20137527E-03 0.45889264E+03
 0.20544330E-03 0.46980762E+03
 0.20959355E-03 0.48104855E+03
 0.21382760E-03 0.49262793E+03
 0.21814722E-03 0.50455875E+03
 0.22255408E-03 0.51685449E+03
 0.22704997E-03 0.52952924E+03
 0.23163669E-03 0.54259772E+03
 0.23631606E-03 0.55607532E+03
 0.24108996E-03 0.56997797E+03
 0.24596031E-03 0.58432239E+03
 0.25092901E-03 0.59912573E+03
 0.25599814E-03 0.61440607E+03
 0.26116965E-03 0.63018231E+03
 0.26644560E-03 0.64647394E+03
 0.27182818E-03 0.66330133E+03
 0.27731949E-03 0.68068542E+03
 0.28292168E-03 0.69864819E+03
 0.28863709E-03 0.71721246E+03
 0.29446793E-03 0.73640216E+03
 0.30041661E-03 0.75624170E+03
 0.30648540E-03 0.77675629E+03
 0.31267683E-03 0.79797241E+03
 0.31899329E-03 0.81991754E+03
 0.32543740E-03 0.84262030E+03
 0.33201167E-03 0.86610968E+03
 0.33871876E-03 0.89041583E+03
 0.34556136E-03 0.91556995E+03
 0.35254212E-03 0.94160461E+03
