#           k/h    P           
 0.99999997E-04 0.21861845E+03
 0.10202013E-03 0.22424123E+03
 0.10408108E-03 0.23005640E+03
 0.10618366E-03 0.23607265E+03
 0.10832871E-03 0.24229909E+03
 0.11051710E-03 0.24874533E+03
 0.11274968E-03 0.25542145E+03
 0.11502737E-03 0.26233807E+03
 0.11735109E-03 0.26950638E+03
 0.11972173E-03 0.27693814E+03
 0.12214028E-03 0.28464572E+03
 0.12460767E-03 0.29264209E+03
 0.12712492E-03 0.30094083E+03
 0.12969300E-03 0.30955637E+03
 0.13231297E-03 0.31850381E+03
 0.13498588E-03 0.32779904E+03
 0.13771278E-03 0.33745859E+03
 0.14049475E-03 0.34749994E+03
 0.14333293E-03 0.35794147E+03
 0.14622846E-03 0.36880258E+03
 0.14918247E-03 0.38010345E+03
 0.15219615E-03 0.39186505E+03
 0.15527071E-03 0.40410953E+03
 0.15840739E-03 0.41686020E+03
 0.16160744E-03 0.43014160E+03
 0.16487212E-03 0.44397913E+03
 0.16820275E-03 0.45839902E+03
 0.17160067E-03 0.47342902E+03
 0.17506724E-03 0.48909824E+03
 0.17860383E-03 0.50543729E+03
 0.18221186E-03 0.52247748E+03
 0.18589280E-03 0.54025110E+03
 0.18964807E-03 0.55879211E+03
 0.19347922E-03 0.57813605E+03
 0.19738778E-03 0.59832019E+03
 0.20137527E-03 0.61938214E+03
 0.20544330E-03 0.64136066E+03
 0.20959355E-03 0.66429602E+03
 0.21382760E-03 0.68823047E+03
 0.21814722E-03 0.71320770E+03
 0.22255408E-03 0.73927148E+03
 0.22704997E-03 0.76646631E+03
 0.23163669E-03 0.79483838E+03
 0.23631606E-03 0.82443530E+03
 0.24108996E-03 0.85530615E+03
 0.24596031E-03 0.88749933E+03
 0.25092901E-03 0.92106335E+03
 0.25599814E-03 0.95604803E+03
 0.26116965E-03 0.99250421E+03
 0.26644560E-03 0.10304833E+04
 0.27182818E-03 0.10700349E+04
 0.27731949E-03 0.11112087E+04
 0.28292168E-03 0.11540541E+04
 0.28863709E-03 0.11986206E+04
 0.29446793E-03 0.12449570E+04
 0.30041661E-03 0.12931101E+04
 0.30648540E-03 0.13431250E+04
 0.31267683E-03 0.13950452E+04
 0.31899329E-03 0.14489128E+04
 0.32543740E-03 0.15047683E+04
 0.33201167E-03 0.15626488E+04
 0.33871876E-03 0.16225892E+04
 0.34556136E-03 0.16846210E+04
 0.35254212E-03 0.17487725E+04
 0.35966394E-03 0.18150685E+04
 0.36692963E-03 0.18835315E+04
 0.37434211E-03 0.19541805E+04
 0.38190430E-03 0.20270297E+04
 0.38961932E-03 0.21020876E+04
 0.39749016E-03 0.21793596E+04
 0.40552000E-03 0.22588496E+04
 0.41371203E-03 0.23405576E+04
 0.42206954E-03 0.24244778E+04
 0.43059592E-03 0.25105981E+04
 0.43929456E-03 0.25989028E+04
 0.44816890E-03 0.26893782E+04
 0.45722249E-03 0.27820061E+04
 0.46645897E-03 0.28767634E+04
 0.47588209E-03 0.29736199E+04
 0.48549555E-03 0.30725432E+04
 0.49530319E-03 0.31735068E+04
 0.50530903E-03 0.32764802E+04
 0.51551696E-03 0.33814287E+04
 0.52593107E-03 0.34883120E+04
 0.53655554E-03 0.35970898E+04
 0.54739468E-03 0.37077305E+04
 0.55845280E-03 0.38201997E+04
 0.56973431E-03 0.39344612E+04
 0.58124372E-03 0.40504744E+04
 0.59298560E-03 0.41682021E+04
 0.60496473E-03 0.42876157E+04
 0.61718578E-03 0.44086865E+04
 0.62965375E-03 0.45313857E+04
 0.64237369E-03 0.46556821E+04
 0.65535045E-03 0.47815508E+04
 0.66858943E-03 0.49089731E+04
 0.68209582E-03 0.50379336E+04
 0.69587503E-03 0.51684175E+04
 0.70993265E-03 0.53004106E+04
 0.72427420E-03 0.54339048E+04
 0.73890563E-03 0.55688965E+04
 0.75383246E-03 0.57053872E+04
 0.76906086E-03 0.58433789E+04
 0.78459689E-03 0.59828779E+04
 0.80044678E-03 0.61238931E+04
 0.81661687E-03 0.62664380E+04
 0.83311368E-03 0.64105298E+04
 0.84994361E-03 0.65561880E+04
 0.86711359E-03 0.67034370E+04
 0.88463066E-03 0.68523027E+04
 0.90250134E-03 0.70028120E+04
 0.92073303E-03 0.71549961E+04
 0.93933311E-03 0.73088896E+04
 0.95830887E-03 0.74645312E+04
 0.97766798E-03 0.76219595E+04
 0.99741819E-03 0.77812124E+04
 0.10175674E-02 0.79423306E+04
 0.10381236E-02 0.81053599E+04
 0.10590950E-02 0.82703477E+04
 0.10804901E-02 0.84373418E+04
 0.11023175E-02 0.86063857E+04
 0.11245857E-02 0.87775264E+04
 0.11473041E-02 0.89508154E+04
 0.11704812E-02 0.91263047E+04
 0.11941264E-02 0.93040459E+04
 0.12182494E-02 0.94840859E+04
 0.12428596E-02 0.96664746E+04
 0.12679670E-02 0.98512646E+04
 0.12935817E-02 0.10038510E+05
 0.13197137E-02 0.10228262E+05
 0.13463736E-02 0.10420567E+05
 0.13735722E-02 0.10615474E+05
 0.14013201E-02 0.10813034E+05
 0.14296286E-02 0.11013300E+05
 0.14585090E-02 0.11216318E+05
 0.14879731E-02 0.11422135E+05
 0.15180323E-02 0.11630793E+05
 0.15486985E-02 0.11842342E+05
 0.15799842E-02 0.12056828E+05
 0.16119020E-02 0.12274295E+05
 0.16444647E-02 0.12494782E+05
 0.16776850E-02 0.12718329E+05
 0.17115764E-02 0.12944978E+05
 0.17461524E-02 0.13174769E+05
 0.17814270E-02 0.13407738E+05
 0.18174142E-02 0.13643919E+05
 0.18541284E-02 0.13883345E+05
 0.18915841E-02 0.14126049E+05
 0.19297971E-02 0.14372063E+05
 0.19687817E-02 0.14621417E+05
 0.20085536E-02 0.14874133E+05
 0.20491290E-02 0.15130235E+05
 0.20905242E-02 0.15389748E+05
 0.21327557E-02 0.15652693E+05
 0.21758399E-02 0.15919091E+05
 0.22197948E-02 0.16188959E+05
 0.22646377E-02 0.16462316E+05
 0.23103864E-02 0.16739176E+05
 0.23570592E-02 0.17019555E+05
 0.24046749E-02 0.17303457E+05
 0.24532524E-02 0.17590885E+05
 0.25028118E-02 0.17881838E+05
 0.25533722E-02 0.18176314E+05
 0.26049537E-02 0.18474309E+05
 0.26575772E-02 0.18775814E+05
 0.27112637E-02 0.19080828E+05
 0.27660348E-02 0.19389336E+05
 0.28219123E-02 0.19701330E+05
 0.28789188E-02 0.20016793E+05
 0.29370766E-02 0.20335707E+05
 0.29964095E-02 0.20658045E+05
 0.30569409E-02 0.20983781E+05
 0.31186952E-02 0.21312885E+05
 0.31816978E-02 0.21645324E+05
 0.32459723E-02 0.21981059E+05
 0.33115451E-02 0.22320049E+05
 0.33784427E-02 0.22662248E+05
 0.34466919E-02 0.23007609E+05
 0.35163197E-02 0.23356078E+05
 0.35873537E-02 0.23707598E+05
 0.36598232E-02 0.24062104E+05
 0.37337563E-02 0.24419527E+05
 0.38091831E-02 0.24779799E+05
 0.38861334E-02 0.25142842E+05
 0.39646388E-02 0.25508576E+05
 0.40447293E-02 0.25876918E+05
 0.41264393E-02 0.26247775E+05
 0.42097992E-02 0.26621057E+05
 0.42948425E-02 0.26996662E+05
 0.43816040E-02 0.27374473E+05
 0.44701183E-02 0.27754369E+05
 0.45604203E-02 0.28136223E+05
 0.46525472E-02 0.28519902E+05
 0.47465344E-02 0.28905277E+05
 0.48424210E-02 0.29292238E+05
 0.49402444E-02 0.29680674E+05
 0.50400435E-02 0.30070469E+05
 0.51418589E-02 0.30461504E+05
 0.52457317E-02 0.30853633E+05
 0.53517036E-02 0.31246631E+05
 0.54598148E-02 0.31640270E+05
 0.55701104E-02 0.32034301E+05
 0.56826337E-02 0.32428477E+05
 0.57974309E-02 0.32822562E+05
 0.59145465E-02 0.33216371E+05
 0.60340283E-02 0.33609723E+05
 0.61559235E-02 0.34002422E+05
 0.62802811E-02 0.34394277E+05
 0.64071510E-02 0.34785074E+05
 0.65365843E-02 0.35174551E+05
 0.66686315E-02 0.35562449E+05
 0.68033468E-02 0.35948500E+05
 0.69407835E-02 0.36332418E+05
 0.70809964E-02 0.36713922E+05
 0.72240415E-02 0.37092719E+05
 0.73699774E-02 0.37468504E+05
 0.75188605E-02 0.37840965E+05
 0.76707508E-02 0.38209797E+05
 0.78257136E-02 0.38574668E+05
 0.79838037E-02 0.38935242E+05
 0.81450874E-02 0.39291184E+05
 0.83096288E-02 0.39642137E+05
 0.84774951E-02 0.39987758E+05
 0.86487513E-02 0.40327676E+05
 0.88234674E-02 0.40661504E+05
 0.90017123E-02 0.40988855E+05
 0.91835596E-02 0.41309332E+05
 0.93690790E-02 0.41622543E+05
 0.95583471E-02 0.41928070E+05
 0.97514391E-02 0.42225496E+05
 0.99484306E-02 0.42514391E+05
 0.10149402E-01 0.42794324E+05
 0.10354433E-01 0.43064871E+05
 0.10563606E-01 0.43325547E+05
 0.10777006E-01 0.43575848E+05
 0.10994715E-01 0.43815246E+05
 0.11216822E-01 0.44043234E+05
 0.11443418E-01 0.44259301E+05
 0.11674589E-01 0.44463023E+05
 0.11910431E-01 0.44654074E+05
 0.12151038E-01 0.44832121E+05
 0.12396505E-01 0.44996848E+05
 0.12646930E-01 0.45147918E+05
 0.12902415E-01 0.45284531E+05
 0.13163067E-01 0.45405578E+05
 0.13428980E-01 0.45509930E+05
 0.13700262E-01 0.45596465E+05
 0.13977026E-01 0.45664230E+05
 0.14259379E-01 0.45713941E+05
 0.14547437E-01 0.45747434E+05
 0.14841316E-01 0.45766578E+05
 0.15141129E-01 0.45773266E+05
 0.15447001E-01 0.45769066E+05
 0.15759049E-01 0.45752086E+05
 0.16077405E-01 0.45718449E+05
 0.16402189E-01 0.45664289E+05
 0.16733535E-01 0.45585773E+05
 0.17071573E-01 0.45479559E+05
 0.17416442E-01 0.45346004E+05
 0.17768279E-01 0.45187363E+05
 0.18127220E-01 0.45005922E+05
 0.18493414E-01 0.44803973E+05
 0.18867005E-01 0.44583395E+05
 0.19248145E-01 0.44343047E+05
 0.19636983E-01 0.44080488E+05
 0.20033674E-01 0.43793375E+05
 0.20438381E-01 0.43479469E+05
 0.20851264E-01 0.43137145E+05
 0.21272486E-01 0.42768074E+05
 0.21702228E-01 0.42375195E+05
 0.22140643E-01 0.41961406E+05
 0.22587912E-01 0.41529555E+05
 0.23044219E-01 0.41082129E+05
 0.23509743E-01 0.40619879E+05
 0.23984671E-01 0.40142996E+05
 0.24469191E-01 0.39651703E+05
 0.24963502E-01 0.39146258E+05
 0.25467798E-01 0.38626887E+05
 0.25982281E-01 0.38093535E+05
 0.26507158E-01 0.37546117E+05
 0.27042639E-01 0.36984594E+05
 0.27588934E-01 0.36409004E+05
 0.28146267E-01 0.35819711E+05
 0.28714858E-01 0.35218234E+05
 0.29294936E-01 0.34606371E+05
 0.29886734E-01 0.33985852E+05
 0.30490484E-01 0.33358348E+05
 0.31106433E-01 0.32725686E+05
 0.31734824E-01 0.32090414E+05
 0.32375909E-01 0.31455119E+05
 0.33029947E-01 0.30822215E+05
 0.33697195E-01 0.30193951E+05
 0.34377921E-01 0.29572229E+05
 0.35072401E-01 0.28958219E+05
 0.35780910E-01 0.28352885E+05
 0.36503751E-01 0.27757104E+05
 0.37241172E-01 0.27171676E+05
 0.37993494E-01 0.26597770E+05
 0.38761012E-01 0.26037691E+05
 0.39544035E-01 0.25493754E+05
 0.40342879E-01 0.24968064E+05
 0.41157857E-01 0.24462527E+05
 0.41989300E-01 0.23978232E+05
 0.42837542E-01 0.23514562E+05
 0.43702915E-01 0.23070689E+05
 0.44585772E-01 0.22645822E+05
 0.45486465E-01 0.22239217E+05
 0.46405349E-01 0.21850365E+05
 0.47342800E-01 0.21479027E+05
 0.48299186E-01 0.21124992E+05
 0.49274895E-01 0.20788057E+05
 0.50270312E-01 0.20467674E+05
 0.51285837E-01 0.20162096E+05
 0.52321881E-01 0.19869408E+05
 0.53378850E-01 0.19587803E+05
 0.54457176E-01 0.19315430E+05
 0.55557281E-01 0.19050045E+05
 0.56679614E-01 0.18789412E+05
 0.57824615E-01 0.18531412E+05
 0.58992747E-01 0.18273826E+05
 0.60184479E-01 0.18014244E+05
 0.61400317E-01 0.17750369E+05
 0.62640682E-01 0.17479713E+05
 0.63906111E-01 0.17198068E+05
 0.65197095E-01 0.16900879E+05
 0.66514164E-01 0.16584355E+05
 0.67857832E-01 0.16249507E+05
 0.69228657E-01 0.15900282E+05
 0.70627168E-01 0.15540017E+05
 0.72053924E-01 0.15165573E+05
 0.73509507E-01 0.14769812E+05
 0.74994497E-01 0.14347597E+05
 0.76509491E-01 0.13903721E+05
 0.78055084E-01 0.13447100E+05
 0.79631895E-01 0.12984930E+05
 0.81240565E-01 0.12520658E+05
 0.82881734E-01 0.12056883E+05
 0.84556051E-01 0.11597319E+05
 0.86264193E-01 0.11146549E+05
 0.88006847E-01 0.10708850E+05
 0.89784704E-01 0.10288769E+05
 0.91598473E-01 0.98902881E+04
 0.93448877E-01 0.95169238E+04
 0.95336676E-01 0.91720850E+04
 0.97262599E-01 0.88586357E+04
