#           k/h    P           
 0.84337759E+00 0.13436163E+03
 0.86041462E+00 0.12833388E+03
 0.87779653E+00 0.12256622E+03
 0.89552867E+00 0.11704819E+03
 0.91362000E+00 0.11176956E+03
 0.93207598E+00 0.10672042E+03
 0.95090556E+00 0.10189124E+03
 0.97011465E+00 0.97272873E+02
 0.98971266E+00 0.92856522E+02
 0.10097067E+01 0.88633743E+02
 0.10301036E+01 0.84596428E+02
 0.10509136E+01 0.80736778E+02
 0.10721428E+01 0.77047310E+02
 0.10938021E+01 0.73520844E+02
 0.11158978E+01 0.70150467E+02
 0.11384410E+01 0.66929573E+02
 0.11614385E+01 0.63851791E+02
 0.11849015E+01 0.60911026E+02
 0.12088375E+01 0.58101425E+02
 0.12332582E+01 0.55417366E+02
 0.12581712E+01 0.52853447E+02
 0.12835884E+01 0.50404457E+02
 0.13095180E+01 0.48065407E+02
 0.13359727E+01 0.45831509E+02
 0.13629605E+01 0.43698189E+02
 0.13904947E+01 0.41661053E+02
 0.14185839E+01 0.39715904E+02
 0.14472418E+01 0.37858715E+02
 0.14764773E+01 0.36085636E+02
 0.15063047E+01 0.34392975E+02
 0.15367334E+01 0.32777199E+02
 0.15677782E+01 0.31234932E+02
 0.15994486E+01 0.29762928E+02
 0.16317604E+01 0.28358091E+02
 0.16647232E+01 0.27017456E+02
 0.16983536E+01 0.25738178E+02
 0.17326634E+01 0.24517546E+02
 0.17676648E+01 0.23353024E+02
 0.18033748E+01 0.22242226E+02
 0.18398044E+01 0.21182852E+02
 0.18769718E+01 0.20172684E+02
 0.19148883E+01 0.19209589E+02
 0.19535724E+01 0.18291515E+02
 0.19930363E+01 0.17416487E+02
 0.20332992E+01 0.16582607E+02
 0.20743735E+01 0.15788047E+02
 0.21162796E+01 0.15031054E+02
 0.21590302E+01 0.14309947E+02
 0.22026465E+01 0.13623106E+02
 0.22471418E+01 0.12968982E+02
 0.22925382E+01 0.12346087E+02
 0.23388493E+01 0.11752993E+02
 0.23860984E+01 0.11188334E+02
