#           k/h    P           
 0.35072401E-01 0.21947316E+05
 0.35780910E-01 0.21488945E+05
 0.36503751E-01 0.21037785E+05
 0.37241172E-01 0.20594443E+05
 0.37993494E-01 0.20159805E+05
 0.38761012E-01 0.19735627E+05
 0.39544035E-01 0.19323674E+05
 0.40342879E-01 0.18925547E+05
 0.41157857E-01 0.18542701E+05
 0.41989300E-01 0.18175963E+05
 0.42837542E-01 0.17824857E+05
 0.43702915E-01 0.17488740E+05
 0.44585772E-01 0.17167006E+05
 0.45486465E-01 0.16859078E+05
 0.46405349E-01 0.16564570E+05
 0.47342800E-01 0.16283313E+05
 0.48299186E-01 0.16015155E+05
 0.49274895E-01 0.15759950E+05
 0.50270312E-01 0.15517290E+05
 0.51285837E-01 0.15285852E+05
 0.52321881E-01 0.15064180E+05
 0.53378850E-01 0.14850901E+05
 0.54457176E-01 0.14644615E+05
 0.55557281E-01 0.14443618E+05
 0.56679614E-01 0.14246218E+05
 0.57824615E-01 0.14050805E+05
 0.58992747E-01 0.13855701E+05
 0.60184479E-01 0.13659076E+05
 0.61400317E-01 0.13459189E+05
 0.62640682E-01 0.13254154E+05
 0.63906111E-01 0.13040780E+05
 0.65197095E-01 0.12815612E+05
 0.66514164E-01 0.12575777E+05
 0.67857832E-01 0.12322040E+05
 0.69228657E-01 0.12057393E+05
 0.70627168E-01 0.11784363E+05
 0.72053924E-01 0.11500573E+05
 0.73509507E-01 0.11200609E+05
 0.74994497E-01 0.10880574E+05
 0.76509491E-01 0.10544103E+05
 0.78055084E-01 0.10197956E+05
 0.79631895E-01 0.98475898E+04
 0.81240565E-01 0.94956201E+04
 0.82881734E-01 0.91440156E+04
 0.84556051E-01 0.87955957E+04
 0.86264193E-01 0.84538340E+04
 0.88006847E-01 0.81219761E+04
 0.89784704E-01 0.78034702E+04
 0.91598473E-01 0.75013389E+04
 0.93448877E-01 0.72182476E+04
 0.95336676E-01 0.69567842E+04
 0.97262599E-01 0.67191216E+04
 0.99227436E-01 0.65061914E+04
 0.10123201E+00 0.63177822E+04
 0.10327702E+00 0.61533247E+04
 0.10536335E+00 0.60102134E+04
 0.10749183E+00 0.58853223E+04
 0.10966332E+00 0.57748970E+04
 0.11187866E+00 0.56742700E+04
 0.11413875E+00 0.55789014E+04
 0.11644451E+00 0.54840967E+04
 0.11879683E+00 0.53854121E+04
 0.12119669E+00 0.52789858E+04
 0.12364503E+00 0.51614839E+04
 0.12614281E+00 0.50307344E+04
 0.12869108E+00 0.48855161E+04
 0.13129081E+00 0.47260464E+04
 0.13394305E+00 0.45536675E+04
 0.13664888E+00 0.43710493E+04
 0.13940936E+00 0.41817207E+04
 0.14222562E+00 0.39903430E+04
 0.14509876E+00 0.38019470E+04
 0.14802995E+00 0.36220913E+04
 0.15102035E+00 0.34557236E+04
 0.15407117E+00 0.33067681E+04
 0.15718360E+00 0.31772317E+04
 0.16035892E+00 0.30671843E+04
 0.16359837E+00 0.29747263E+04
 0.16690327E+00 0.28969038E+04
 0.17027503E+00 0.28299878E+04
 0.17371480E+00 0.27697664E+04
 0.17722408E+00 0.27115906E+04
 0.18080424E+00 0.26503835E+04
 0.18445672E+00 0.25816567E+04
 0.18818299E+00 0.25025149E+04
 0.19198453E+00 0.24125845E+04
 0.19586287E+00 0.23140198E+04
 0.19981956E+00 0.22103887E+04
 0.20385619E+00 0.21058315E+04
 0.20797436E+00 0.20045437E+04
 0.21217570E+00 0.19105247E+04
 0.21646193E+00 0.18269559E+04
 0.22083476E+00 0.17554056E+04
 0.22529592E+00 0.16954076E+04
 0.22984719E+00 0.16446758E+04
 0.23449039E+00 0.15997496E+04
 0.23922741E+00 0.15566393E+04
 0.24406013E+00 0.15115371E+04
 0.24899045E+00 0.14617928E+04
 0.25402039E+00 0.14066923E+04
 0.25915194E+00 0.13474343E+04
 0.26438716E+00 0.12864534E+04
 0.26972812E+00 0.12267321E+04
 0.27517700E+00 0.11711780E+04
 0.28073606E+00 0.11218016E+04
 0.28640729E+00 0.10790137E+04
 0.29219311E+00 0.10416483E+04
 0.29809579E+00 0.10075663E+04
 0.30411756E+00 0.97431982E+03
 0.31026131E+00 0.93984851E+03
 0.31652883E+00 0.90324200E+03
 0.32292327E+00 0.86504742E+03
 0.32944661E+00 0.82680615E+03
 0.33610201E+00 0.79026489E+03
 0.34289157E+00 0.75673267E+03
 0.34981859E+00 0.72661896E+03
 0.35688522E+00 0.69930713E+03
 0.36409497E+00 0.67356079E+03
 0.37145033E+00 0.64813354E+03
 0.37895393E+00 0.62225903E+03
 0.38660949E+00 0.59603912E+03
 0.39441931E+00 0.57028992E+03
 0.40238729E+00 0.54580377E+03
 0.41051584E+00 0.52306714E+03
 0.41880903E+00 0.50205859E+03
 0.42726934E+00 0.48217706E+03
 0.43590093E+00 0.46281702E+03
 0.44470647E+00 0.44366306E+03
 0.45369038E+00 0.42477551E+03
 0.46285531E+00 0.40656375E+03
 0.47220579E+00 0.38933939E+03
 0.48174477E+00 0.37311191E+03
 0.49147689E+00 0.35770059E+03
 0.50140512E+00 0.34279266E+03
 0.51153439E+00 0.32825882E+03
 0.52186781E+00 0.31418381E+03
 0.53241050E+00 0.30069495E+03
 0.54316562E+00 0.28788815E+03
 0.55413854E+00 0.27567535E+03
 0.56533259E+00 0.26392996E+03
 0.57675338E+00 0.25257809E+03
 0.58840430E+00 0.24165848E+03
 0.60029107E+00 0.23120470E+03
 0.61241806E+00 0.22121115E+03
 0.62478942E+00 0.21164346E+03
 0.63741130E+00 0.20247018E+03
 0.65028751E+00 0.19367044E+03
 0.66342449E+00 0.18523050E+03
 0.67682624E+00 0.17713718E+03
 0.69049937E+00 0.16937770E+03
 0.70444804E+00 0.16193964E+03
 0.71867913E+00 0.15481096E+03
 0.73319703E+00 0.14798001E+03
 0.74800897E+00 0.14143549E+03
 0.76311934E+00 0.13516644E+03
 0.77853578E+00 0.12916228E+03
 0.79426283E+00 0.12341276E+03
 0.81030840E+00 0.11790795E+03
 0.82667732E+00 0.11263829E+03
 0.84337759E+00 0.10759449E+03
 0.86041462E+00 0.10276761E+03
 0.87779653E+00 0.98149010E+02
 0.89552867E+00 0.93730309E+02
 0.91362000E+00 0.89503304E+02
 0.93207598E+00 0.85460060E+02
 0.95090556E+00 0.81592957E+02
 0.97011465E+00 0.77894669E+02
 0.98971266E+00 0.74358147E+02
 0.10097067E+01 0.70976631E+02
 0.10301036E+01 0.67743629E+02
 0.10509136E+01 0.64652893E+02
 0.10721428E+01 0.61698437E+02
 0.10938021E+01 0.58874500E+02
 0.11158978E+01 0.56175568E+02
 0.11384410E+01 0.53596329E+02
 0.11614385E+01 0.51131691E+02
 0.11849015E+01 0.48776775E+02
 0.12088375E+01 0.46526890E+02
 0.12332582E+01 0.44377541E+02
 0.12581712E+01 0.42324390E+02
 0.12835884E+01 0.40363281E+02
 0.13095180E+01 0.38490204E+02
 0.13359727E+01 0.36701332E+02
 0.13629605E+01 0.34992996E+02
 0.13904947E+01 0.33361691E+02
 0.14185839E+01 0.31804041E+02
 0.14472418E+01 0.30316830E+02
 0.14764773E+01 0.28896971E+02
 0.15063047E+01 0.27541512E+02
 0.15367334E+01 0.26247620E+02
 0.15677782E+01 0.25012590E+02
 0.15994486E+01 0.23833830E+02
 0.16317604E+01 0.22708855E+02
 0.16647232E+01 0.21635290E+02
 0.16983536E+01 0.20610861E+02
 0.17326634E+01 0.19633392E+02
 0.17676648E+01 0.18700857E+02
 0.18033748E+01 0.17811344E+02
 0.18398044E+01 0.16963009E+02
 0.18769718E+01 0.16154078E+02
 0.19148883E+01 0.15382843E+02
 0.19535724E+01 0.14647661E+02
 0.19930363E+01 0.13946949E+02
 0.20332992E+01 0.13279186E+02
 0.20743735E+01 0.12642911E+02
 0.21162796E+01 0.12036720E+02
 0.21590302E+01 0.11459266E+02
 0.22026465E+01 0.10909251E+02
 0.22471418E+01 0.10385435E+02
 0.22925382E+01 0.98866272E+01
 0.23388493E+01 0.94116840E+01
 0.23860984E+01 0.89595118E+01
