#           k/h    P           
 0.99999997E-04 0.21659962E+03
 0.10202013E-03 0.22095732E+03
 0.10408108E-03 0.22540903E+03
 0.10618366E-03 0.22995712E+03
 0.10832871E-03 0.23460406E+03
 0.11051710E-03 0.23935240E+03
 0.11274968E-03 0.24420476E+03
 0.11502737E-03 0.24916388E+03
 0.11735109E-03 0.25423256E+03
 0.11972173E-03 0.25941370E+03
 0.12214028E-03 0.26471033E+03
 0.12460767E-03 0.27012558E+03
 0.12712492E-03 0.27566266E+03
 0.12969300E-03 0.28132495E+03
 0.13231297E-03 0.28711588E+03
 0.13498588E-03 0.29303903E+03
 0.13771278E-03 0.29909818E+03
 0.14049475E-03 0.30529718E+03
 0.14333293E-03 0.31164001E+03
 0.14622846E-03 0.31813086E+03
 0.14918247E-03 0.32477396E+03
 0.15219615E-03 0.33157385E+03
 0.15527071E-03 0.33853519E+03
 0.15840739E-03 0.34566272E+03
 0.16160744E-03 0.35296149E+03
 0.16487212E-03 0.36043665E+03
 0.16820275E-03 0.36809363E+03
 0.17160067E-03 0.37593808E+03
 0.17506724E-03 0.38397580E+03
 0.17860383E-03 0.39221280E+03
 0.18221186E-03 0.40065543E+03
 0.18589280E-03 0.40931024E+03
 0.18964807E-03 0.41818402E+03
 0.19347922E-03 0.42728384E+03
 0.19738778E-03 0.43661707E+03
 0.20137527E-03 0.44619128E+03
 0.20544330E-03 0.45601453E+03
 0.20959355E-03 0.46609503E+03
 0.21382760E-03 0.47644138E+03
 0.21814722E-03 0.48706253E+03
 0.22255408E-03 0.49796774E+03
 0.22704997E-03 0.50916672E+03
 0.23163669E-03 0.52066956E+03
 0.23631606E-03 0.53248663E+03
 0.24108996E-03 0.54462891E+03
 0.24596031E-03 0.55710760E+03
 0.25092901E-03 0.56993451E+03
 0.25599814E-03 0.58312170E+03
 0.26116965E-03 0.59668201E+03
 0.26644560E-03 0.61062848E+03
 0.27182818E-03 0.62497473E+03
 0.27731949E-03 0.63973505E+03
 0.28292168E-03 0.65492407E+03
 0.28863709E-03 0.67055713E+03
