#           k/h    P           
 0.99999997E-04 0.37965372E+03
 0.10202013E-03 0.38715189E+03
 0.10408108E-03 0.39480365E+03
 0.10618366E-03 0.40261243E+03
 0.10832871E-03 0.41058173E+03
 0.11051710E-03 0.41871518E+03
 0.11274968E-03 0.42701660E+03
 0.11502737E-03 0.43548981E+03
 0.11735109E-03 0.44413873E+03
 0.11972173E-03 0.45296750E+03
 0.12214028E-03 0.46198022E+03
 0.12460767E-03 0.47118124E+03
 0.12712492E-03 0.48057492E+03
 0.12969300E-03 0.49016586E+03
 0.13231297E-03 0.49995868E+03
 0.13498588E-03 0.50995816E+03
 0.13771278E-03 0.52016937E+03
 0.14049475E-03 0.53059729E+03
 0.14333293E-03 0.54124725E+03
 0.14622846E-03 0.55212469E+03
 0.14918247E-03 0.56323511E+03
 0.15219615E-03 0.57458423E+03
 0.15527071E-03 0.58617804E+03
 0.15840739E-03 0.59802252E+03
 0.16160744E-03 0.61012396E+03
 0.16487212E-03 0.62248883E+03
 0.16820275E-03 0.63512384E+03
 0.17160067E-03 0.64803571E+03
 0.17506724E-03 0.66123169E+03
 0.17860383E-03 0.67471893E+03
 0.18221186E-03 0.68850500E+03
 0.18589280E-03 0.70259766E+03
 0.18964807E-03 0.71700482E+03
 0.19347922E-03 0.73173468E+03
 0.19738778E-03 0.74679584E+03
 0.20137527E-03 0.76219690E+03
 0.20544330E-03 0.77794690E+03
 0.20959355E-03 0.79405518E+03
 0.21382760E-03 0.81053125E+03
 0.21814722E-03 0.82738507E+03
 0.22255408E-03 0.84462665E+03
 0.22704997E-03 0.86226660E+03
 0.23163669E-03 0.88031555E+03
 0.23631606E-03 0.89878467E+03
 0.24108996E-03 0.91768536E+03
 0.24596031E-03 0.93702942E+03
 0.25092901E-03 0.95682886E+03
 0.25599814E-03 0.97709619E+03
 0.26116965E-03 0.99784418E+03
 0.26644560E-03 0.10190861E+04
 0.27182818E-03 0.10408354E+04
 0.27731949E-03 0.10631061E+04
 0.28292168E-03 0.10859121E+04
 0.28863709E-03 0.11092684E+04
 0.29446793E-03 0.11331902E+04
 0.30041661E-03 0.11576925E+04
 0.30648540E-03 0.11827913E+04
 0.31267683E-03 0.12085027E+04
 0.31899329E-03 0.12348434E+04
 0.32543740E-03 0.12618304E+04
 0.33201167E-03 0.12894811E+04
 0.33871876E-03 0.13178131E+04
 0.34556136E-03 0.13468445E+04
 0.35254212E-03 0.13765938E+04
 0.35966394E-03 0.14070802E+04
 0.36692963E-03 0.14383226E+04
 0.37434211E-03 0.14703407E+04
 0.38190430E-03 0.15031541E+04
 0.38961932E-03 0.15367833E+04
 0.39749016E-03 0.15712491E+04
 0.40552000E-03 0.16065724E+04
 0.41371203E-03 0.16427737E+04
 0.42206954E-03 0.16798749E+04
 0.43059592E-03 0.17178975E+04
 0.43929456E-03 0.17568640E+04
 0.44816890E-03 0.17967960E+04
 0.45722249E-03 0.18377159E+04
 0.46645897E-03 0.18796460E+04
 0.47588209E-03 0.19226093E+04
 0.48549555E-03 0.19666287E+04
 0.49530319E-03 0.20117268E+04
 0.50530903E-03 0.20579265E+04
 0.51551696E-03 0.21052507E+04
 0.52593107E-03 0.21537229E+04
 0.53655554E-03 0.22033660E+04
 0.54739468E-03 0.22542031E+04
 0.55845280E-03 0.23062566E+04
 0.56973431E-03 0.23595498E+04
 0.58124372E-03 0.24141052E+04
 0.59298560E-03 0.24699458E+04
 0.60496473E-03 0.25270940E+04
 0.61718578E-03 0.25855718E+04
 0.62965375E-03 0.26454011E+04
 0.64237369E-03 0.27066042E+04
 0.65535045E-03 0.27692029E+04
 0.66858943E-03 0.28332180E+04
 0.68209582E-03 0.28986711E+04
 0.69587503E-03 0.29655828E+04
 0.70993265E-03 0.30339734E+04
 0.72427420E-03 0.31038635E+04
 0.73890563E-03 0.31752729E+04
 0.75383246E-03 0.32482212E+04
 0.76906086E-03 0.33227278E+04
 0.78459689E-03 0.33988110E+04
 0.80044678E-03 0.34764895E+04
 0.81661687E-03 0.35557820E+04
 0.83311368E-03 0.36367065E+04
 0.84994361E-03 0.37192808E+04
 0.86711359E-03 0.38035212E+04
 0.88463066E-03 0.38894451E+04
 0.90250134E-03 0.39770696E+04
 0.92073303E-03 0.40664114E+04
 0.93933311E-03 0.41574868E+04
 0.95830887E-03 0.42503105E+04
 0.97766798E-03 0.43448989E+04
 0.99741819E-03 0.44412676E+04
 0.10175674E-02 0.45394326E+04
 0.10381236E-02 0.46394077E+04
 0.10590950E-02 0.47412080E+04
 0.10804901E-02 0.48448477E+04
 0.11023175E-02 0.49503423E+04
 0.11245857E-02 0.50577061E+04
 0.11473041E-02 0.51669526E+04
 0.11704812E-02 0.52780962E+04
 0.11941264E-02 0.53911504E+04
 0.12182494E-02 0.55061289E+04
 0.12428596E-02 0.56230469E+04
 0.12679670E-02 0.57419170E+04
 0.12935817E-02 0.58627524E+04
 0.13197137E-02 0.59855659E+04
 0.13463736E-02 0.61103721E+04
 0.13735722E-02 0.62371836E+04
 0.14013201E-02 0.63660142E+04
 0.14296286E-02 0.64968755E+04
 0.14585090E-02 0.66297803E+04
 0.14879731E-02 0.67647417E+04
 0.15180323E-02 0.69017725E+04
 0.15486985E-02 0.70408843E+04
 0.15799842E-02 0.71820894E+04
 0.16119020E-02 0.73253984E+04
 0.16444647E-02 0.74708242E+04
 0.16776850E-02 0.76183765E+04
 0.17115764E-02 0.77680669E+04
 0.17461524E-02 0.79199048E+04
 0.17814270E-02 0.80739004E+04
 0.18174142E-02 0.82300635E+04
 0.18541284E-02 0.83884014E+04
 0.18915841E-02 0.85489248E+04
 0.19297971E-02 0.87116406E+04
 0.19687817E-02 0.88765557E+04
 0.20085536E-02 0.90436768E+04
 0.20491290E-02 0.92130098E+04
 0.20905242E-02 0.93845605E+04
 0.21327557E-02 0.95583340E+04
 0.21758399E-02 0.97343320E+04
 0.22197948E-02 0.99125596E+04
 0.22646377E-02 0.10093019E+05
 0.23103864E-02 0.10275710E+05
 0.23570592E-02 0.10460634E+05
 0.24046749E-02 0.10647788E+05
 0.24532524E-02 0.10837171E+05
 0.25028118E-02 0.11028775E+05
 0.25533722E-02 0.11222597E+05
 0.26049537E-02 0.11418628E+05
 0.26575772E-02 0.11616861E+05
 0.27112637E-02 0.11817287E+05
 0.27660348E-02 0.12019895E+05
 0.28219123E-02 0.12224671E+05
 0.28789188E-02 0.12431604E+05
 0.29370766E-02 0.12640678E+05
 0.29964095E-02 0.12851872E+05
 0.30569409E-02 0.13065168E+05
 0.31186952E-02 0.13280544E+05
 0.31816978E-02 0.13497977E+05
 0.32459723E-02 0.13717439E+05
 0.33115451E-02 0.13938904E+05
 0.33784427E-02 0.14162341E+05
 0.34466919E-02 0.14387716E+05
 0.35163197E-02 0.14614996E+05
 0.35873537E-02 0.14844143E+05
 0.36598232E-02 0.15075112E+05
 0.37337563E-02 0.15307862E+05
 0.38091831E-02 0.15542348E+05
