#           k/h    P           
 0.69228657E-01 0.10122579E+05
 0.70627168E-01 0.98934570E+04
 0.72053924E-01 0.96552959E+04
 0.73509507E-01 0.94035508E+04
 0.74994497E-01 0.91349492E+04
 0.76509491E-01 0.88525420E+04
 0.78055084E-01 0.85620059E+04
 0.79631895E-01 0.82679219E+04
 0.81240565E-01 0.79724839E+04
 0.82881734E-01 0.76773472E+04
 0.84556051E-01 0.73848779E+04
 0.86264193E-01 0.70979932E+04
 0.88006847E-01 0.68194175E+04
 0.89784704E-01 0.65520479E+04
 0.91598473E-01 0.62984214E+04
 0.93448877E-01 0.60607773E+04
 0.95336676E-01 0.58412881E+04
 0.97262599E-01 0.56417788E+04
 0.99227436E-01 0.54630327E+04
 0.10123201E+00 0.53048721E+04
 0.10327702E+00 0.51668208E+04
 0.10536335E+00 0.50466909E+04
 0.10749183E+00 0.49418574E+04
 0.10966332E+00 0.48491675E+04
 0.11187866E+00 0.47647031E+04
 0.11413875E+00 0.46846528E+04
 0.11644451E+00 0.46050737E+04
 0.11879683E+00 0.45222354E+04
 0.12119669E+00 0.44328940E+04
 0.12364503E+00 0.43342500E+04
 0.12614281E+00 0.42244800E+04
 0.12869108E+00 0.41025571E+04
 0.13129081E+00 0.39686641E+04
 0.13394305E+00 0.38239287E+04
 0.13664888E+00 0.36705930E+04
 0.13940936E+00 0.35116199E+04
 0.14222562E+00 0.33509241E+04
 0.14509876E+00 0.31927300E+04
 0.14802995E+00 0.30417061E+04
 0.15102035E+00 0.29020073E+04
 0.15407117E+00 0.27769297E+04
 0.15718360E+00 0.26681589E+04
 0.16035892E+00 0.25757532E+04
 0.16359837E+00 0.24981177E+04
 0.16690327E+00 0.24327717E+04
 0.17027503E+00 0.23765845E+04
 0.17371480E+00 0.23260190E+04
 0.17722408E+00 0.22771707E+04
 0.18080424E+00 0.22257759E+04
 0.18445672E+00 0.21680654E+04
 0.18818299E+00 0.21016084E+04
 0.19198453E+00 0.20260906E+04
 0.19586287E+00 0.19433208E+04
 0.19981956E+00 0.18562955E+04
 0.20385619E+00 0.17684923E+04
 0.20797436E+00 0.16834338E+04
 0.21217570E+00 0.16044795E+04
 0.21646193E+00 0.15343010E+04
 0.22083476E+00 0.14742155E+04
 0.22529592E+00 0.14238318E+04
 0.22984719E+00 0.13812295E+04
 0.23449039E+00 0.13435032E+04
 0.23922741E+00 0.13073014E+04
 0.24406013E+00 0.12694270E+04
 0.24899045E+00 0.12276537E+04
 0.25402039E+00 0.11813820E+04
 0.25915194E+00 0.11316184E+04
 0.26438716E+00 0.10804073E+04
 0.26972812E+00 0.10302539E+04
 0.27517700E+00 0.98359991E+03
 0.28073606E+00 0.94213391E+03
 0.28640729E+00 0.90620087E+03
 0.29219311E+00 0.87482166E+03
 0.29809579E+00 0.84619977E+03
 0.30411756E+00 0.81827930E+03
 0.31026131E+00 0.78932983E+03
 0.31652883E+00 0.75858698E+03
 0.32292327E+00 0.72651013E+03
 0.32944661E+00 0.69439410E+03
 0.33610201E+00 0.66370575E+03
 0.34289157E+00 0.63554425E+03
 0.34981859E+00 0.61025391E+03
 0.35688522E+00 0.58731671E+03
 0.36409497E+00 0.56569415E+03
 0.37145033E+00 0.54433978E+03
 0.37895393E+00 0.52260962E+03
 0.38660949E+00 0.50058932E+03
 0.39441931E+00 0.47896420E+03
 0.40238729E+00 0.45839993E+03
 0.41051584E+00 0.43930481E+03
 0.41880903E+00 0.42166113E+03
 0.42726934E+00 0.40496384E+03
 0.43590093E+00 0.38870441E+03
 0.44470647E+00 0.37261795E+03
 0.45369038E+00 0.35675531E+03
 0.46285531E+00 0.34146021E+03
 0.47220579E+00 0.32699423E+03
 0.48174477E+00 0.31336542E+03
 0.49147689E+00 0.30042215E+03
 0.50140512E+00 0.28790161E+03
 0.51153439E+00 0.27569516E+03
 0.52186781E+00 0.26387418E+03
 0.53241050E+00 0.25254544E+03
 0.54316562E+00 0.24178952E+03
 0.55413854E+00 0.23153256E+03
 0.56533259E+00 0.22166803E+03
 0.57675338E+00 0.21213406E+03
 0.58840430E+00 0.20296310E+03
 0.60029107E+00 0.19418336E+03
 0.61241806E+00 0.18579012E+03
 0.62478942E+00 0.17775450E+03
 0.63741130E+00 0.17005013E+03
 0.65028751E+00 0.16265947E+03
 0.66342449E+00 0.15557101E+03
 0.67682624E+00 0.14877367E+03
 0.69049937E+00 0.14225670E+03
 0.70444804E+00 0.13600967E+03
 0.71867913E+00 0.13002251E+03
 0.73319703E+00 0.12428538E+03
 0.74800897E+00 0.11878881E+03
 0.76311934E+00 0.11352361E+03
 0.77853578E+00 0.10848087E+03
 0.79426283E+00 0.10365200E+03
 0.81030840E+00 0.99028664E+02
 0.82667732E+00 0.94602798E+02
 0.84337759E+00 0.90366638E+02
 0.86041462E+00 0.86312660E+02
 0.87779653E+00 0.82433609E+02
 0.89552867E+00 0.78722443E+02
 0.91362000E+00 0.75172279E+02
 0.93207598E+00 0.71776451E+02
 0.95090556E+00 0.68528557E+02
 0.97011465E+00 0.65422440E+02
 0.98971266E+00 0.62452190E+02
 0.10097067E+01 0.59612125E+02
 0.10301036E+01 0.56896790E+02
 0.10509136E+01 0.54300941E+02
 0.10721428E+01 0.51819553E+02
 0.10938021E+01 0.49447784E+02
 0.11158978E+01 0.47181000E+02
 0.11384410E+01 0.45014744E+02
 0.11614385E+01 0.42944740E+02
 0.11849015E+01 0.40966888E+02
 0.12088375E+01 0.39077251E+02
 0.12332582E+01 0.37272045E+02
 0.12581712E+01 0.35547646E+02
 0.12835884E+01 0.33900539E+02
 0.13095180E+01 0.32327374E+02
 0.13359727E+01 0.30824928E+02
 0.13629605E+01 0.29390127E+02
 0.13904947E+01 0.28020018E+02
 0.14185839E+01 0.26711773E+02
 0.14472418E+01 0.25462687E+02
 0.14764773E+01 0.24270170E+02
 0.15063047E+01 0.23131741E+02
 0.15367334E+01 0.22045021E+02
 0.15677782E+01 0.21007738E+02
 0.15994486E+01 0.20017715E+02
 0.16317604E+01 0.19072865E+02
 0.16647232E+01 0.18171194E+02
 0.16983536E+01 0.17310789E+02
 0.17326634E+01 0.16489828E+02
 0.17676648E+01 0.15706607E+02
 0.18033748E+01 0.14959517E+02
 0.18398044E+01 0.14247012E+02
 0.18769718E+01 0.13567602E+02
 0.19148883E+01 0.12919853E+02
 0.19535724E+01 0.12302383E+02
 0.19930363E+01 0.11713865E+02
 0.20332992E+01 0.11153020E+02
 0.20743735E+01 0.10618622E+02
 0.21162796E+01 0.10109490E+02
 0.21590302E+01 0.96244936E+01
 0.22026465E+01 0.91625443E+01
 0.22471418E+01 0.87225981E+01
 0.22925382E+01 0.83036556E+01
 0.23388493E+01 0.79047580E+01
 0.23860984E+01 0.75249839E+01
