#           k/h    P           
 0.99999997E-04 0.15264517E+03
 0.10202013E-03 0.15575032E+03
 0.10408108E-03 0.15892445E+03
 0.10618366E-03 0.16216945E+03
 0.10832871E-03 0.16548721E+03
 0.11051710E-03 0.16887973E+03
 0.11274968E-03 0.17234911E+03
 0.11502737E-03 0.17589749E+03
 0.11735109E-03 0.17952710E+03
 0.11972173E-03 0.18324025E+03
 0.12214028E-03 0.18703934E+03
 0.12460767E-03 0.19092686E+03
 0.12712492E-03 0.19490543E+03
 0.12969300E-03 0.19897769E+03
 0.13231297E-03 0.20314645E+03
 0.13498588E-03 0.20741460E+03
 0.13771278E-03 0.21178517E+03
 0.14049475E-03 0.21626132E+03
 0.14333293E-03 0.22084631E+03
 0.14622846E-03 0.22554352E+03
 0.14918247E-03 0.23035649E+03
 0.15219615E-03 0.23528891E+03
 0.15527071E-03 0.24034465E+03
 0.15840739E-03 0.24552768E+03
 0.16160744E-03 0.25084213E+03
 0.16487212E-03 0.25629239E+03
 0.16820275E-03 0.26188293E+03
 0.17160067E-03 0.26761856E+03
 0.17506724E-03 0.27350412E+03
 0.17860383E-03 0.27954474E+03
 0.18221186E-03 0.28574579E+03
 0.18589280E-03 0.29211282E+03
 0.18964807E-03 0.29865170E+03
 0.19347922E-03 0.30536847E+03
 0.19738778E-03 0.31226944E+03
 0.20137527E-03 0.31936124E+03
 0.20544330E-03 0.32665079E+03
 0.20959355E-03 0.33414526E+03
 0.21382760E-03 0.34185220E+03
 0.21814722E-03 0.34977942E+03
 0.22255408E-03 0.35793515E+03
 0.22704997E-03 0.36632788E+03
 0.23163669E-03 0.37496661E+03
 0.23631606E-03 0.38386060E+03
 0.24108996E-03 0.39301959E+03
 0.24596031E-03 0.40245367E+03
 0.25092901E-03 0.41217349E+03
 0.25599814E-03 0.42219003E+03
 0.26116965E-03 0.43251483E+03
 0.26644560E-03 0.44315991E+03
 0.27182818E-03 0.45413779E+03
 0.27731949E-03 0.46546149E+03
 0.28292168E-03 0.47714462E+03
 0.28863709E-03 0.48920139E+03
 0.29446793E-03 0.50164667E+03
 0.30041661E-03 0.51449573E+03
 0.30648540E-03 0.52776459E+03
 0.31267683E-03 0.54146991E+03
 0.31899329E-03 0.55562909E+03
 0.32543740E-03 0.57026025E+03
 0.33201167E-03 0.58538208E+03
 0.33871876E-03 0.60101392E+03
 0.34556136E-03 0.61717603E+03
 0.35254212E-03 0.63388959E+03
 0.35966394E-03 0.65117657E+03
 0.36692963E-03 0.66905939E+03
 0.37434211E-03 0.68756128E+03
 0.38190430E-03 0.70670654E+03
 0.38961932E-03 0.72652045E+03
 0.39749016E-03 0.74702930E+03
 0.40552000E-03 0.76825964E+03
 0.41371203E-03 0.79023895E+03
 0.42206954E-03 0.81299585E+03
 0.43059592E-03 0.83656024E+03
 0.43929456E-03 0.86096277E+03
 0.44816890E-03 0.88623444E+03
 0.45722249E-03 0.91240710E+03
 0.46645897E-03 0.93951398E+03
 0.47588209E-03 0.96758936E+03
 0.48549555E-03 0.99666846E+03
 0.49530319E-03 0.10267865E+04
 0.50530903E-03 0.10579796E+04
 0.51551696E-03 0.10902852E+04
 0.52593107E-03 0.11237417E+04
 0.53655554E-03 0.11583884E+04
 0.54739468E-03 0.11942643E+04
 0.55845280E-03 0.12314092E+04
 0.56973431E-03 0.12698641E+04
 0.58124372E-03 0.13096710E+04
 0.59298560E-03 0.13508719E+04
 0.60496473E-03 0.13935089E+04
 0.61718578E-03 0.14376244E+04
 0.62965375E-03 0.14832615E+04
 0.64237369E-03 0.15304641E+04
 0.65535045E-03 0.15792759E+04
 0.66858943E-03 0.16297402E+04
 0.68209582E-03 0.16819005E+04
 0.69587503E-03 0.17358004E+04
 0.70993265E-03 0.17914836E+04
 0.72427420E-03 0.18489937E+04
 0.73890563E-03 0.19083730E+04
 0.75383246E-03 0.19696644E+04
 0.76906086E-03 0.20329094E+04
 0.78459689E-03 0.20981497E+04
 0.80044678E-03 0.21654258E+04
 0.81661687E-03 0.22347776E+04
 0.83311368E-03 0.23062444E+04
 0.84994361E-03 0.23798640E+04
 0.86711359E-03 0.24556726E+04
 0.88463066E-03 0.25337065E+04
 0.90250134E-03 0.26140002E+04
 0.92073303E-03 0.26965879E+04
 0.93933311E-03 0.27815005E+04
 0.95830887E-03 0.28687678E+04
 0.97766798E-03 0.29584189E+04
 0.99741819E-03 0.30504822E+04
 0.10175674E-02 0.31449836E+04
 0.10381236E-02 0.32419473E+04
 0.10590950E-02 0.33413943E+04
 0.10804901E-02 0.34433455E+04
 0.11023175E-02 0.35478213E+04
 0.11245857E-02 0.36548398E+04
 0.11473041E-02 0.37644160E+04
 0.11704812E-02 0.38765623E+04
 0.11941264E-02 0.39912910E+04
 0.12182494E-02 0.41086147E+04
 0.12428596E-02 0.42285430E+04
 0.12679670E-02 0.43510830E+04
 0.12935817E-02 0.44762383E+04
 0.13197137E-02 0.46040142E+04
 0.13463736E-02 0.47344155E+04
 0.13735722E-02 0.48674443E+04
 0.14013201E-02 0.50031001E+04
 0.14296286E-02 0.51413799E+04
 0.14585090E-02 0.52822817E+04
 0.14879731E-02 0.54258047E+04
 0.15180323E-02 0.55719448E+04
