#           k/h    P           
 0.99999997E-04 0.19097186E+03
 0.10202013E-03 0.19494272E+03
 0.10408108E-03 0.19900671E+03
 0.10618366E-03 0.20316661E+03
 0.10832871E-03 0.20742526E+03
 0.11051710E-03 0.21178566E+03
 0.11274968E-03 0.21625093E+03
 0.11502737E-03 0.22082431E+03
 0.11735109E-03 0.22550919E+03
 0.11972173E-03 0.23030904E+03
 0.12214028E-03 0.23522751E+03
 0.12460767E-03 0.24026842E+03
 0.12712492E-03 0.24543578E+03
 0.12969300E-03 0.25073367E+03
 0.13231297E-03 0.25616641E+03
 0.13498588E-03 0.26173849E+03
 0.13771278E-03 0.26745462E+03
 0.14049475E-03 0.27331967E+03
 0.14333293E-03 0.27933878E+03
 0.14622846E-03 0.28551721E+03
 0.14918247E-03 0.29186057E+03
 0.15219615E-03 0.29837466E+03
 0.15527071E-03 0.30506558E+03
 0.15840739E-03 0.31193964E+03
 0.16160744E-03 0.31900342E+03
 0.16487212E-03 0.32626389E+03
 0.16820275E-03 0.33372827E+03
 0.17160067E-03 0.34140411E+03
 0.17506724E-03 0.34929932E+03
 0.17860383E-03 0.35742209E+03
 0.18221186E-03 0.36578107E+03
 0.18589280E-03 0.37438528E+03
 0.18964807E-03 0.38324414E+03
 0.19347922E-03 0.39236752E+03
 0.19738778E-03 0.40176566E+03
 0.20137527E-03 0.41144937E+03
 0.20544330E-03 0.42142987E+03
 0.20959355E-03 0.43171893E+03
 0.21382760E-03 0.44232883E+03
 0.21814722E-03 0.45327246E+03
 0.22255408E-03 0.46456323E+03
 0.22704997E-03 0.47621509E+03
 0.23163669E-03 0.48824271E+03
 0.23631606E-03 0.50066141E+03
 0.24108996E-03 0.51348718E+03
 0.24596031E-03 0.52673676E+03
 0.25092901E-03 0.54042737E+03
 0.25599814E-03 0.55457721E+03
 0.26116965E-03 0.56920538E+03
 0.26644560E-03 0.58433173E+03
 0.27182818E-03 0.59997675E+03
 0.27731949E-03 0.61616180E+03
 0.28292168E-03 0.63290924E+03
 0.28863709E-03 0.65024249E+03
 0.29446793E-03 0.66818604E+03
 0.30041661E-03 0.68676489E+03
 0.30648540E-03 0.70600525E+03
 0.31267683E-03 0.72593427E+03
 0.31899329E-03 0.74658057E+03
 0.32543740E-03 0.76797388E+03
 0.33201167E-03 0.79014441E+03
 0.33871876E-03 0.81312366E+03
 0.34556136E-03 0.83694440E+03
 0.35254212E-03 0.86164099E+03
 0.35966394E-03 0.88724884E+03
 0.36692963E-03 0.91380408E+03
 0.37434211E-03 0.94134393E+03
 0.38190430E-03 0.96990723E+03
 0.38961932E-03 0.99953442E+03
 0.39749016E-03 0.10302672E+04
 0.40552000E-03 0.10621476E+04
 0.41371203E-03 0.10952188E+04
 0.42206954E-03 0.11295258E+04
 0.43059592E-03 0.11651150E+04
 0.43929456E-03 0.12020343E+04
 0.44816890E-03 0.12403314E+04
 0.45722249E-03 0.12800554E+04
 0.46645897E-03 0.13212568E+04
 0.47588209E-03 0.13639878E+04
 0.48549555E-03 0.14083013E+04
 0.49530319E-03 0.14542502E+04
 0.50530903E-03 0.15018883E+04
 0.51551696E-03 0.15512708E+04
 0.52593107E-03 0.16024540E+04
 0.53655554E-03 0.16554946E+04
 0.54739468E-03 0.17104491E+04
 0.55845280E-03 0.17673744E+04
 0.56973431E-03 0.18263281E+04
 0.58124372E-03 0.18873688E+04
 0.59298560E-03 0.19505547E+04
 0.60496473E-03 0.20159435E+04
 0.61718578E-03 0.20835930E+04
 0.62965375E-03 0.21535608E+04
 0.64237369E-03 0.22259045E+04
 0.65535045E-03 0.23006814E+04
 0.66858943E-03 0.23779475E+04
 0.68209582E-03 0.24577583E+04
 0.69587503E-03 0.25401682E+04
 0.70993265E-03 0.26252310E+04
 0.72427420E-03 0.27129990E+04
 0.73890563E-03 0.28035242E+04
 0.75383246E-03 0.28968564E+04
 0.76906086E-03 0.29930444E+04
 0.78459689E-03 0.30921338E+04
 0.80044678E-03 0.31941699E+04
 0.81661687E-03 0.32991975E+04
 0.83311368E-03 0.34072585E+04
 0.84994361E-03 0.35183923E+04
 0.86711359E-03 0.36326353E+04
 0.88463066E-03 0.37500229E+04
 0.90250134E-03 0.38705903E+04
 0.92073303E-03 0.39943701E+04
 0.93933311E-03 0.41213906E+04
 0.95830887E-03 0.42516777E+04
 0.97766798E-03 0.43852554E+04
 0.99741819E-03 0.45221484E+04
 0.10175674E-02 0.46623799E+04
 0.10381236E-02 0.48059663E+04
 0.10590950E-02 0.49529229E+04
 0.10804901E-02 0.51032627E+04
 0.11023175E-02 0.52570020E+04
 0.11245857E-02 0.54141519E+04
 0.11473041E-02 0.55747207E+04
 0.11704812E-02 0.57387124E+04
 0.11941264E-02 0.59061323E+04
 0.12182494E-02 0.60769873E+04
 0.12428596E-02 0.62512808E+04
 0.12679670E-02 0.64290132E+04
 0.12935817E-02 0.66101802E+04
 0.13197137E-02 0.67947808E+04
 0.13463736E-02 0.69828149E+04
 0.13735722E-02 0.71742793E+04
 0.14013201E-02 0.73691689E+04
 0.14296286E-02 0.75674751E+04
 0.14585090E-02 0.77691914E+04
 0.14879731E-02 0.79743140E+04
 0.15180323E-02 0.81828364E+04
 0.15486985E-02 0.83947490E+04
 0.15799842E-02 0.86100430E+04
 0.16119020E-02 0.88287080E+04
 0.16444647E-02 0.90507373E+04
 0.16776850E-02 0.92761191E+04
 0.17115764E-02 0.95048428E+04
 0.17461524E-02 0.97368955E+04
 0.17814270E-02 0.99722666E+04
 0.18174142E-02 0.10210944E+05
 0.18541284E-02 0.10452918E+05
 0.18915841E-02 0.10698173E+05
 0.19297971E-02 0.10946695E+05
 0.19687817E-02 0.11198475E+05
 0.20085536E-02 0.11453496E+05
 0.20491290E-02 0.11711748E+05
 0.20905242E-02 0.11973217E+05
 0.21327557E-02 0.12237888E+05
 0.21758399E-02 0.12505747E+05
 0.22197948E-02 0.12776783E+05
 0.22646377E-02 0.13050983E+05
 0.23103864E-02 0.13328334E+05
 0.23570592E-02 0.13608822E+05
 0.24046749E-02 0.13892427E+05
 0.24532524E-02 0.14179124E+05
 0.25028118E-02 0.14468893E+05
 0.25533722E-02 0.14761706E+05
 0.26049537E-02 0.15057541E+05
 0.26575772E-02 0.15356373E+05
 0.27112637E-02 0.15658177E+05
 0.27660348E-02 0.15962928E+05
 0.28219123E-02 0.16270602E+05
 0.28789188E-02 0.16581170E+05
 0.29370766E-02 0.16894602E+05
 0.29964095E-02 0.17210859E+05
 0.30569409E-02 0.17529908E+05
 0.31186952E-02 0.17851709E+05
 0.31816978E-02 0.18176225E+05
 0.32459723E-02 0.18503410E+05
 0.33115451E-02 0.18833219E+05
 0.33784427E-02 0.19165602E+05
 0.34466919E-02 0.19500512E+05
 0.35163197E-02 0.19837895E+05
 0.35873537E-02 0.20177693E+05
 0.36598232E-02 0.20519844E+05
 0.37337563E-02 0.20864281E+05
 0.38091831E-02 0.21210938E+05
 0.38861334E-02 0.21559746E+05
 0.39646388E-02 0.21910629E+05
 0.40447293E-02 0.22263504E+05
 0.41264393E-02 0.22618293E+05
 0.42097992E-02 0.22974910E+05
 0.42948425E-02 0.23333268E+05
 0.43816040E-02 0.23693256E+05
 0.44701183E-02 0.24054768E+05
 0.45604203E-02 0.24417689E+05
 0.46525472E-02 0.24781902E+05
 0.47465344E-02 0.25147295E+05
 0.48424210E-02 0.25513766E+05
 0.49402444E-02 0.25881215E+05
 0.50400435E-02 0.26249541E+05
 0.51418589E-02 0.26618641E+05
 0.52457317E-02 0.26988379E+05
 0.53517036E-02 0.27358566E+05
 0.54598148E-02 0.27728992E+05
 0.55701104E-02 0.28099441E+05
 0.56826337E-02 0.28469697E+05
 0.57974309E-02 0.28839551E+05
 0.59145465E-02 0.29208840E+05
 0.60340283E-02 0.29577398E+05
 0.61559235E-02 0.29945061E+05
 0.62802811E-02 0.30311654E+05
 0.64071510E-02 0.30676992E+05
 0.65365843E-02 0.31040844E+05
 0.66686315E-02 0.31402977E+05
 0.68033468E-02 0.31763152E+05
 0.69407835E-02 0.32121125E+05
 0.70809964E-02 0.32476643E+05
 0.72240415E-02 0.32829445E+05
 0.73699774E-02 0.33179262E+05
 0.75188605E-02 0.33525824E+05
 0.76707508E-02 0.33868855E+05
 0.78257136E-02 0.34208066E+05
 0.79838037E-02 0.34543160E+05
 0.81450874E-02 0.34873832E+05
 0.83096288E-02 0.35199777E+05
 0.84774951E-02 0.35520684E+05
 0.86487513E-02 0.35836223E+05
 0.88234674E-02 0.36146055E+05
 0.90017123E-02 0.36449832E+05
 0.91835596E-02 0.36747207E+05
 0.93690790E-02 0.37037824E+05
 0.95583471E-02 0.37321320E+05
 0.97514391E-02 0.37597320E+05
 0.99484306E-02 0.37865441E+05
 0.10149402E-01 0.38125309E+05
 0.10354433E-01 0.38376539E+05
 0.10563606E-01 0.38618711E+05
 0.10777006E-01 0.38851363E+05
 0.10994715E-01 0.39074039E+05
 0.11216822E-01 0.39286273E+05
 0.11443418E-01 0.39487617E+05
 0.11674589E-01 0.39677699E+05
 0.11910431E-01 0.39856223E+05
 0.12151038E-01 0.40022891E+05
 0.12396505E-01 0.40177426E+05
 0.12646930E-01 0.40319527E+05
 0.12902415E-01 0.40448492E+05
 0.13163067E-01 0.40563316E+05
 0.13428980E-01 0.40663000E+05
 0.13700262E-01 0.40746543E+05
 0.13977026E-01 0.40813094E+05
 0.14259379E-01 0.40863289E+05
 0.14547437E-01 0.40898773E+05
 0.14841316E-01 0.40921223E+05
 0.15141129E-01 0.40932336E+05
 0.15447001E-01 0.40933508E+05
 0.15759049E-01 0.40923059E+05
 0.16077405E-01 0.40897523E+05
 0.16402189E-01 0.40853441E+05
 0.16733535E-01 0.40787391E+05
 0.17071573E-01 0.40696379E+05
 0.17416442E-01 0.40580730E+05
 0.17768279E-01 0.40442457E+05
 0.18127220E-01 0.40283609E+05
 0.18493414E-01 0.40106238E+05
 0.18867005E-01 0.39912035E+05
 0.19248145E-01 0.39699973E+05
 0.19636983E-01 0.39467875E+05
 0.20033674E-01 0.39213637E+05
 0.20438381E-01 0.38935262E+05
 0.20851264E-01 0.38631297E+05
 0.21272486E-01 0.38303238E+05
 0.21702228E-01 0.37953719E+05
 0.22140643E-01 0.37585344E+05
 0.22587912E-01 0.37200660E+05
 0.23044219E-01 0.36801895E+05
 0.23509743E-01 0.36389738E+05
 0.23984671E-01 0.35964355E+05
 0.24469191E-01 0.35525953E+05
 0.24963502E-01 0.35074762E+05
 0.25467798E-01 0.34610984E+05
 0.25982281E-01 0.34134586E+05
 0.26507158E-01 0.33645480E+05
 0.27042639E-01 0.33143648E+05
 0.27588934E-01 0.32629115E+05
 0.28146267E-01 0.32102215E+05
 0.28714858E-01 0.31564316E+05
 0.29294936E-01 0.31017023E+05
 0.29886734E-01 0.30461895E+05
 0.30490484E-01 0.29900430E+05
 0.31106433E-01 0.29334271E+05
 0.31734824E-01 0.28765707E+05
 0.32375909E-01 0.28197061E+05
 0.33029947E-01 0.27630500E+05
 0.33697195E-01 0.27068049E+05
 0.34377921E-01 0.26511412E+05
 0.35072401E-01 0.25961637E+05
 0.35780910E-01 0.25419578E+05
 0.36503751E-01 0.24886020E+05
 0.37241172E-01 0.24361676E+05
 0.37993494E-01 0.23847596E+05
 0.38761012E-01 0.23345877E+05
 0.39544035E-01 0.22858629E+05
 0.40342879E-01 0.22387770E+05
 0.41157857E-01 0.21935031E+05
 0.41989300E-01 0.21501400E+05
 0.42837542E-01 0.21086283E+05
 0.43702915E-01 0.20688887E+05
 0.44585772E-01 0.20308465E+05
 0.45486465E-01 0.19944309E+05
 0.46405349E-01 0.19595955E+05
 0.47342800E-01 0.19263227E+05
 0.48299186E-01 0.18945967E+05
 0.49274895E-01 0.18644027E+05
