#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.215104E+08   0.215104E+08   0.286557E+08   0.286552E+08   0.215131E+08   0.215104E+08   0.215104E+08   0.215181E+08  -0.231272E+00   0.182569E+08   0.182569E+08   0.966903E+01   0.215572E+06  -0.136790E+01  -0.183555E+15
   0.109829E-04   0.215200E+08   0.215200E+08   0.286630E+08   0.286624E+08   0.215227E+08   0.215200E+08   0.215200E+08   0.215277E+08  -0.231375E+00   0.182578E+08   0.182578E+08   0.106759E+02   0.176873E+06  -0.136695E+01  -0.166244E+15
   0.121272E-04   0.215317E+08   0.215317E+08   0.286720E+08   0.286712E+08   0.215344E+08   0.215317E+08   0.215317E+08   0.215394E+08  -0.231501E+00   0.182589E+08   0.182589E+08   0.117876E+02   0.145132E+06  -0.136580E+01  -0.150567E+15
   0.133906E-04   0.215460E+08   0.215460E+08   0.286829E+08   0.286819E+08   0.215486E+08   0.215460E+08   0.215460E+08   0.215536E+08  -0.231654E+00   0.182602E+08   0.182602E+08   0.130149E+02   0.119097E+06  -0.136439E+01  -0.136371E+15
   0.147857E-04   0.215633E+08   0.215633E+08   0.286961E+08   0.286949E+08   0.215659E+08   0.215633E+08   0.215633E+08   0.215710E+08  -0.231840E+00   0.182618E+08   0.182618E+08   0.143698E+02   0.977438E+05  -0.136267E+01  -0.123514E+15
   0.163261E-04   0.215845E+08   0.215845E+08   0.287123E+08   0.287108E+08   0.215871E+08   0.215845E+08   0.215845E+08   0.215922E+08  -0.232067E+00   0.182637E+08   0.182637E+08   0.158656E+02   0.802297E+05  -0.136057E+01  -0.111872E+15
   0.180270E-04   0.216102E+08   0.216102E+08   0.287320E+08   0.287302E+08   0.216128E+08   0.216102E+08   0.216102E+08   0.216179E+08  -0.232344E+00   0.182660E+08   0.182660E+08   0.175166E+02   0.658645E+05  -0.135800E+01  -0.101330E+15
   0.199051E-04   0.216416E+08   0.216416E+08   0.287559E+08   0.287537E+08   0.216441E+08   0.216416E+08   0.216416E+08   0.216493E+08  -0.232680E+00   0.182688E+08   0.182688E+08   0.193390E+02   0.540820E+05  -0.135485E+01  -0.917832E+14
   0.219788E-04   0.216797E+08   0.216797E+08   0.287849E+08   0.287823E+08   0.216822E+08   0.216797E+08   0.216797E+08   0.216874E+08  -0.233090E+00   0.182723E+08   0.182723E+08   0.213505E+02   0.444177E+05  -0.135101E+01  -0.831389E+14
   0.242687E-04   0.217261E+08   0.217261E+08   0.288202E+08   0.288170E+08   0.217286E+08   0.217261E+08   0.217261E+08   0.217338E+08  -0.233588E+00   0.182764E+08   0.182764E+08   0.235703E+02   0.364908E+05  -0.134631E+01  -0.753116E+14
   0.267970E-04   0.217826E+08   0.217826E+08   0.288631E+08   0.288592E+08   0.217849E+08   0.217826E+08   0.217826E+08   0.217903E+08  -0.234194E+00   0.182815E+08   0.182815E+08   0.260198E+02   0.299889E+05  -0.134056E+01  -0.682245E+14
   0.295888E-04   0.218511E+08   0.218511E+08   0.289151E+08   0.289103E+08   0.218534E+08   0.218511E+08   0.218511E+08   0.218589E+08  -0.234931E+00   0.182875E+08   0.182875E+08   0.287225E+02   0.246556E+05  -0.133353E+01  -0.618079E+14
   0.326714E-04   0.219344E+08   0.219344E+08   0.289781E+08   0.289722E+08   0.219366E+08   0.219344E+08   0.219344E+08   0.219421E+08  -0.235825E+00   0.182949E+08   0.182949E+08   0.317038E+02   0.202808E+05  -0.132494E+01  -0.559986E+14
   0.360752E-04   0.220354E+08   0.220354E+08   0.290543E+08   0.290471E+08   0.220375E+08   0.220354E+08   0.220354E+08   0.220432E+08  -0.236909E+00   0.183036E+08   0.183036E+08   0.349919E+02   0.166920E+05  -0.131446E+01  -0.507393E+14
