#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.245915E+08   0.245915E+08   0.327732E+08   0.327728E+08   0.245940E+08   0.245915E+08   0.245915E+08   0.246002E+08  -0.458474E+00   0.992962E+07   0.992962E+07   0.674937E+01   0.112833E+07   0.504239E+00  -0.998322E+14
   0.109829E-04   0.245910E+08   0.245909E+08   0.327692E+08   0.327687E+08   0.245935E+08   0.245910E+08   0.245909E+08   0.245997E+08  -0.458465E+00   0.992951E+07   0.992951E+07   0.745230E+01   0.925458E+06   0.504225E+00  -0.904118E+14
   0.121272E-04   0.245903E+08   0.245903E+08   0.327643E+08   0.327636E+08   0.245929E+08   0.245903E+08   0.245903E+08   0.245991E+08  -0.458454E+00   0.992937E+07   0.992937E+07   0.822837E+01   0.759066E+06   0.504207E+00  -0.818801E+14
   0.133906E-04   0.245896E+08   0.245896E+08   0.327583E+08   0.327575E+08   0.245921E+08   0.245896E+08   0.245896E+08   0.245984E+08  -0.458440E+00   0.992921E+07   0.992921E+07   0.908519E+01   0.622591E+06   0.504185E+00  -0.741532E+14
   0.147857E-04   0.245887E+08   0.245887E+08   0.327510E+08   0.327500E+08   0.245912E+08   0.245887E+08   0.245887E+08   0.245974E+08  -0.458422E+00   0.992900E+07   0.992900E+07   0.100311E+02   0.510655E+06   0.504159E+00  -0.671553E+14
   0.163261E-04   0.245876E+08   0.245876E+08   0.327420E+08   0.327409E+08   0.245901E+08   0.245876E+08   0.245876E+08   0.245963E+08  -0.458402E+00   0.992876E+07   0.992875E+07   0.110754E+02   0.418845E+06   0.504127E+00  -0.608175E+14
   0.180270E-04   0.245862E+08   0.245862E+08   0.327312E+08   0.327297E+08   0.245887E+08   0.245862E+08   0.245862E+08   0.245950E+08  -0.458376E+00   0.992845E+07   0.992845E+07   0.122282E+02   0.343543E+06   0.504088E+00  -0.550775E+14
   0.199051E-04   0.245846E+08   0.245846E+08   0.327179E+08   0.327162E+08   0.245870E+08   0.245846E+08   0.245846E+08   0.245933E+08  -0.458346E+00   0.992808E+07   0.992808E+07   0.135008E+02   0.281780E+06   0.504040E+00  -0.498790E+14
   0.219788E-04   0.245826E+08   0.245825E+08   0.327018E+08   0.326996E+08   0.245850E+08   0.245826E+08   0.245825E+08   0.245913E+08  -0.458308E+00   0.992764E+07   0.992763E+07   0.149054E+02   0.231123E+06   0.503982E+00  -0.451707E+14
   0.242687E-04   0.245801E+08   0.245801E+08   0.326821E+08   0.326795E+08   0.245825E+08   0.245801E+08   0.245801E+08   0.245888E+08  -0.458262E+00   0.992709E+07   0.992709E+07   0.164557E+02   0.189573E+06   0.503911E+00  -0.409065E+14
   0.267970E-04   0.245771E+08   0.245771E+08   0.326581E+08   0.326550E+08   0.245794E+08   0.245771E+08   0.245771E+08   0.245859E+08  -0.458206E+00   0.992642E+07   0.992642E+07   0.181666E+02   0.155495E+06   0.503825E+00  -0.370444E+14
   0.295888E-04   0.245735E+08   0.245735E+08   0.326289E+08   0.326251E+08   0.245757E+08   0.245735E+08   0.245735E+08   0.245822E+08  -0.458138E+00   0.992561E+07   0.992560E+07   0.200546E+02   0.127544E+06   0.503721E+00  -0.335464E+14
   0.326714E-04   0.245691E+08   0.245691E+08   0.325934E+08   0.325887E+08   0.245712E+08   0.245691E+08   0.245691E+08   0.245778E+08  -0.458056E+00   0.992462E+07   0.992462E+07   0.221377E+02   0.104618E+06   0.503594E+00  -0.303782E+14
   0.360752E-04   0.245637E+08   0.245637E+08   0.325501E+08   0.325444E+08   0.245657E+08   0.245637E+08   0.245637E+08   0.245724E+08  -0.457955E+00   0.992341E+07   0.992341E+07   0.244356E+02   0.858144E+05   0.503440E+00  -0.275086E+14
   0.398336E-04   0.245572E+08   0.245571E+08   0.324973E+08   0.324904E+08   0.245591E+08   0.245572E+08   0.245572E+08   0.245658E+08  -0.457833E+00   0.992195E+07   0.992194E+07   0.269700E+02   0.703917E+05   0.503253E+00  -0.249094E+14
   0.439836E-04   0.245492E+08   0.245492E+08   0.324332E+08   0.324247E+08   0.245510E+08   0.245492E+08   0.245492E+08   0.245579E+08  -0.457684E+00   0.992016E+07   0.992016E+07   0.297645E+02   0.577419E+05   0.503026E+00  -0.225551E+14
   0.485659E-04   0.245396E+08   0.245395E+08   0.323552E+08   0.323448E+08   0.245411E+08   0.245396E+08   0.245395E+08   0.245482E+08  -0.457504E+00   0.991800E+07   0.991799E+07   0.328449E+02   0.473664E+05   0.502751E+00  -0.204225E+14
   0.536256E-04   0.245278E+08   0.245278E+08   0.322603E+08   0.322477E+08   0.245292E+08   0.245278E+08   0.245278E+08   0.245364E+08  -0.457284E+00   0.991536E+07   0.991535E+07   0.362391E+02   0.388564E+05   0.502419E+00  -0.184906E+14
   0.592125E-04   0.245136E+08   0.245136E+08   0.321450E+08   0.321297E+08   0.245147E+08   0.245136E+08   0.245136E+08   0.245222E+08  -0.457019E+00   0.991216E+07   0.991215E+07   0.399774E+02   0.318763E+05   0.502019E+00  -0.167406E+14
