#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.341171E+08   0.341171E+08   0.454665E+08   0.454660E+08   0.341202E+08   0.341171E+08   0.341171E+08   0.341292E+08  -0.366674E+00   0.157309E+08   0.157309E+08   0.897704E+01   0.113429E+07  -0.348447E+00  -0.158158E+15
   0.109829E-04   0.341190E+08   0.341190E+08   0.454641E+08   0.454635E+08   0.341221E+08   0.341190E+08   0.341190E+08   0.341312E+08  -0.366695E+00   0.157304E+08   0.157304E+08   0.991187E+01   0.930131E+06  -0.347976E+00  -0.143231E+15
   0.121272E-04   0.341214E+08   0.341214E+08   0.454611E+08   0.454603E+08   0.341244E+08   0.341214E+08   0.341214E+08   0.341335E+08  -0.366720E+00   0.157298E+08   0.157298E+08   0.109440E+02   0.762680E+06  -0.347402E+00  -0.129712E+15
   0.133906E-04   0.341242E+08   0.341242E+08   0.454575E+08   0.454565E+08   0.341273E+08   0.341243E+08   0.341242E+08   0.341364E+08  -0.366751E+00   0.157292E+08   0.157292E+08   0.120834E+02   0.625337E+06  -0.346705E+00  -0.117468E+15
   0.147857E-04   0.341277E+08   0.341277E+08   0.454530E+08   0.454519E+08   0.341307E+08   0.341277E+08   0.341277E+08   0.341399E+08  -0.366788E+00   0.157283E+08   0.157283E+08   0.133412E+02   0.512689E+06  -0.345855E+00  -0.106379E+15
   0.163261E-04   0.341320E+08   0.341320E+08   0.454476E+08   0.454462E+08   0.341350E+08   0.341320E+08   0.341320E+08   0.341441E+08  -0.366834E+00   0.157273E+08   0.157273E+08   0.147298E+02   0.420296E+06  -0.344823E+00  -0.963358E+14
   0.180270E-04   0.341371E+08   0.341371E+08   0.454409E+08   0.454392E+08   0.341401E+08   0.341371E+08   0.341371E+08   0.341493E+08  -0.366889E+00   0.157260E+08   0.157260E+08   0.162625E+02   0.344516E+06  -0.343568E+00  -0.872393E+14
   0.199051E-04   0.341433E+08   0.341433E+08   0.454328E+08   0.454307E+08   0.341463E+08   0.341434E+08   0.341433E+08   0.341555E+08  -0.366956E+00   0.157245E+08   0.157245E+08   0.179543E+02   0.282361E+06  -0.342043E+00  -0.790004E+14
   0.219788E-04   0.341509E+08   0.341509E+08   0.454228E+08   0.454203E+08   0.341538E+08   0.341509E+08   0.341509E+08   0.341630E+08  -0.367037E+00   0.157227E+08   0.157227E+08   0.198214E+02   0.231384E+06  -0.340193E+00  -0.715381E+14
   0.242687E-04   0.341600E+08   0.341600E+08   0.454105E+08   0.454074E+08   0.341629E+08   0.341600E+08   0.341600E+08   0.341722E+08  -0.367134E+00   0.157204E+08   0.157204E+08   0.218820E+02   0.189573E+06  -0.337949E+00  -0.647790E+14
   0.267970E-04   0.341711E+08   0.341710E+08   0.453954E+08   0.453917E+08   0.341738E+08   0.341711E+08   0.341711E+08   0.341832E+08  -0.367253E+00   0.157176E+08   0.157176E+08   0.241556E+02   0.155280E+06  -0.335232E+00  -0.586566E+14
