#    L    TT             EE             BB             TE          
     2   0.322634E+04   0.745087E-01   0.560729E-06   0.552556E+01
     3   0.285433E+04   0.105152E+00   0.112161E-05   0.447254E+01
     4   0.259586E+04   0.107876E+00   0.186970E-05   0.350871E+01
     5   0.243271E+04   0.901962E-01   0.280521E-05   0.331148E+01
     6   0.232160E+04   0.659996E-01   0.392837E-05   0.386064E+01
     7   0.223796E+04   0.465102E-01   0.523950E-05   0.485363E+01
     8   0.216809E+04   0.364203E-01   0.673894E-05   0.594011E+01
     9   0.210534E+04   0.345095E-01   0.842707E-05   0.683803E+01
    10   0.204836E+04   0.365976E-01   0.103043E-04   0.738973E+01
    11   0.199909E+04   0.385347E-01   0.123712E-04   0.755402E+01
    12   0.195775E+04   0.379441E-01   0.146281E-04   0.736666E+01
    13   0.192047E+04   0.345817E-01   0.170756E-04   0.691772E+01
    14   0.188443E+04   0.295287E-01   0.197142E-04   0.630974E+01
    15   0.184990E+04   0.241872E-01   0.225445E-04   0.565956E+01
    16   0.181776E+04   0.198048E-01   0.255671E-04   0.507505E+01
    17   0.178851E+04   0.169103E-01   0.287826E-04   0.461084E+01
    18   0.176162E+04   0.155515E-01   0.321916E-04   0.429895E+01
    19   0.173776E+04   0.154217E-01   0.357946E-04   0.412757E+01
    20   0.171501E+04   0.161793E-01   0.395923E-04   0.406854E+01
    21   0.169385E+04   0.174308E-01   0.435852E-04   0.408668E+01
    22   0.167473E+04   0.188758E-01   0.477740E-04   0.414375E+01
    23   0.165749E+04   0.202775E-01   0.521592E-04   0.420134E+01
    24   0.164221E+04   0.214228E-01   0.567413E-04   0.422591E+01
    25   0.162883E+04   0.223021E-01   0.615209E-04   0.420339E+01
    26   0.161714E+04   0.229419E-01   0.664986E-04   0.412943E+01
    27   0.160731E+04   0.234759E-01   0.716747E-04   0.401178E+01
    28   0.159912E+04   0.240875E-01   0.770497E-04   0.386340E+01
    29   0.159248E+04   0.249377E-01   0.826240E-04   0.370081E+01
    30   0.158719E+04   0.261683E-01   0.883980E-04   0.353862E+01
    31   0.158304E+04   0.278261E-01   0.943720E-04   0.338657E+01
    32   0.158020E+04   0.299159E-01   0.100546E-03   0.325189E+01
    33   0.157858E+04   0.324170E-01   0.106921E-03   0.313677E+01
    34   0.157793E+04   0.353073E-01   0.113497E-03   0.304263E+01
    35   0.157816E+04   0.385348E-01   0.120273E-03   0.296984E+01
    36   0.157921E+04   0.420456E-01   0.127251E-03   0.291445E+01
    37   0.158111E+04   0.457736E-01   0.134430E-03   0.286018E+01
    38   0.158419E+04   0.496714E-01   0.141810E-03   0.279311E+01
    39   0.158837E+04   0.537497E-01   0.149391E-03   0.271217E+01
    40   0.159330E+04   0.580392E-01   0.157173E-03   0.261929E+01
    41   0.159904E+04   0.625709E-01   0.165157E-03   0.251560E+01
    42   0.160530E+04   0.673579E-01   0.173341E-03   0.239983E+01
    43   0.161222E+04   0.724084E-01   0.181726E-03   0.227013E+01
    44   0.161961E+04   0.777159E-01   0.190312E-03   0.212552E+01
    45   0.162781E+04   0.832842E-01   0.199098E-03   0.196513E+01
    46   0.163672E+04   0.891194E-01   0.208084E-03   0.178689E+01
    47   0.164618E+04   0.952230E-01   0.217271E-03   0.159390E+01
    48   0.165608E+04   0.101603E+00   0.226657E-03   0.139322E+01
    49   0.166648E+04   0.108244E+00   0.236242E-03   0.119131E+01
    50   0.167760E+04   0.115124E+00   0.246027E-03   0.987840E+00
    51   0.168917E+04   0.122218E+00   0.256010E-03   0.780229E+00
    52   0.170144E+04   0.129605E+00   0.266192E-03   0.562444E+00
    53   0.171402E+04   0.137430E+00   0.276573E-03   0.329450E+00
    54   0.172683E+04   0.145680E+00   0.287151E-03   0.841747E-01
    55   0.174010E+04   0.154329E+00   0.297927E-03  -0.170335E+00
    56   0.175405E+04   0.163228E+00   0.308901E-03  -0.436874E+00
    57   0.176858E+04   0.172274E+00   0.320073E-03  -0.715297E+00
    58   0.178367E+04   0.181478E+00   0.331441E-03  -0.100596E+01
    59   0.179915E+04   0.190882E+00   0.343007E-03  -0.130923E+01
    60   0.181500E+04   0.200544E+00   0.354769E-03  -0.162404E+01
    61   0.183149E+04   0.210560E+00   0.366729E-03  -0.194929E+01
    62   0.184803E+04   0.220911E+00   0.378885E-03  -0.228598E+01
    63   0.186483E+04   0.231551E+00   0.391238E-03  -0.263530E+01
    64   0.188218E+04   0.242486E+00   0.403788E-03  -0.299863E+01
    65   0.189970E+04   0.253684E+00   0.416534E-03  -0.337679E+01
    66   0.191769E+04   0.265073E+00   0.429478E-03  -0.376816E+01
    67   0.193597E+04   0.276654E+00   0.442619E-03  -0.417053E+01
    68   0.195483E+04   0.288467E+00   0.455958E-03  -0.458281E+01
    69   0.197403E+04   0.300472E+00   0.469495E-03  -0.500387E+01
    70   0.199369E+04   0.312710E+00   0.483230E-03  -0.543598E+01
    71   0.201366E+04   0.325171E+00   0.497163E-03  -0.588180E+01
    72   0.203396E+04   0.337835E+00   0.511296E-03  -0.634169E+01
    73   0.205456E+04   0.350674E+00   0.525628E-03  -0.681495E+01
    74   0.207547E+04   0.363685E+00   0.540160E-03  -0.729936E+01
    75   0.209681E+04   0.376886E+00   0.554893E-03  -0.779211E+01
    76   0.211853E+04   0.390281E+00   0.569827E-03  -0.829164E+01
    77   0.214067E+04   0.403859E+00   0.584964E-03  -0.879837E+01
    78   0.216326E+04   0.417637E+00   0.600304E-03  -0.931470E+01
    79   0.218610E+04   0.431555E+00   0.615847E-03  -0.983780E+01
    80   0.220929E+04   0.445608E+00   0.631595E-03  -0.103701E+02
    81   0.223274E+04   0.459741E+00   0.647549E-03  -0.109129E+02
    82   0.225651E+04   0.473975E+00   0.663709E-03  -0.114654E+02
    83   0.228053E+04   0.488286E+00   0.680077E-03  -0.120275E+02
    84   0.230490E+04   0.502670E+00   0.696653E-03  -0.125973E+02
    85   0.232947E+04   0.517105E+00   0.713438E-03  -0.131759E+02
    86   0.235433E+04   0.531603E+00   0.730434E-03  -0.137625E+02
    87   0.237969E+04   0.546137E+00   0.747642E-03  -0.143557E+02
    88   0.240511E+04   0.560722E+00   0.765062E-03  -0.149553E+02
    89   0.243096E+04   0.575346E+00   0.782697E-03  -0.155621E+02
    90   0.245708E+04   0.589975E+00   0.800546E-03  -0.161729E+02
    91   0.248340E+04   0.604602E+00   0.818612E-03  -0.167881E+02
    92   0.251005E+04   0.619213E+00   0.836895E-03  -0.174069E+02
    93   0.253706E+04   0.633802E+00   0.855396E-03  -0.180294E+02
    94   0.256417E+04   0.648331E+00   0.874118E-03  -0.186543E+02
    95   0.259163E+04   0.662802E+00   0.893060E-03  -0.192823E+02
    96   0.261914E+04   0.677199E+00   0.912225E-03  -0.199129E+02
    97   0.264713E+04   0.691509E+00   0.931613E-03  -0.205455E+02
    98   0.267538E+04   0.705724E+00   0.951226E-03  -0.211778E+02
    99   0.270375E+04   0.719808E+00   0.971064E-03  -0.218131E+02
   100   0.273245E+04   0.733762E+00   0.991130E-03  -0.224468E+02
   101   0.276135E+04   0.747644E+00   0.101142E-02  -0.230822E+02
   102   0.279080E+04   0.761308E+00   0.103195E-02  -0.237170E+02
   103   0.282021E+04   0.774827E+00   0.105270E-02  -0.243522E+02
   104   0.284988E+04   0.788203E+00   0.107369E-02  -0.249848E+02
   105   0.287973E+04   0.801362E+00   0.109491E-02  -0.256165E+02
   106   0.290984E+04   0.814377E+00   0.111636E-02  -0.262467E+02
   107   0.293992E+04   0.827103E+00   0.113805E-02  -0.268738E+02
   108   0.297039E+04   0.839612E+00   0.115998E-02  -0.274989E+02
   109   0.300105E+04   0.851831E+00   0.118215E-02  -0.281204E+02
   110   0.303181E+04   0.863761E+00   0.120455E-02  -0.287371E+02
   111   0.306275E+04   0.875476E+00   0.122720E-02  -0.293505E+02
   112   0.309387E+04   0.886903E+00   0.125009E-02  -0.299598E+02
   113   0.312523E+04   0.898042E+00   0.127322E-02  -0.305636E+02
   114   0.315670E+04   0.908819E+00   0.129660E-02  -0.311609E+02
   115   0.318842E+04   0.919383E+00   0.132022E-02  -0.317518E+02
   116   0.322015E+04   0.929512E+00   0.134409E-02  -0.323355E+02
   117   0.325221E+04   0.939281E+00   0.136822E-02  -0.329112E+02
   118   0.328443E+04   0.948838E+00   0.139259E-02  -0.334796E+02
   119   0.331667E+04   0.958035E+00   0.141721E-02  -0.340384E+02
   120   0.334908E+04   0.966724E+00   0.144209E-02  -0.345876E+02
   121   0.338150E+04   0.975203E+00   0.146722E-02  -0.351270E+02
   122   0.341401E+04   0.983176E+00   0.149261E-02  -0.356561E+02
   123   0.344660E+04   0.990715E+00   0.151826E-02  -0.361746E+02
   124   0.347928E+04   0.997898E+00   0.154417E-02  -0.366796E+02
   125   0.351197E+04   0.100465E+01   0.157034E-02  -0.371733E+02
   126   0.354474E+04   0.101104E+01   0.159677E-02  -0.376549E+02
   127   0.357752E+04   0.101693E+01   0.162347E-02  -0.381235E+02
   128   0.361030E+04   0.102247E+01   0.165044E-02  -0.385784E+02
   129   0.364315E+04   0.102750E+01   0.167767E-02  -0.390189E+02
   130   0.367601E+04   0.103202E+01   0.170518E-02  -0.394440E+02
   131   0.370887E+04   0.103619E+01   0.173296E-02  -0.398554E+02
   132   0.374180E+04   0.103986E+01   0.176101E-02  -0.402500E+02
   133   0.377466E+04   0.104310E+01   0.178934E-02  -0.406301E+02
   134   0.380752E+04   0.104592E+01   0.181795E-02  -0.409913E+02
   135   0.384039E+04   0.104823E+01   0.184684E-02  -0.413367E+02
   136   0.387311E+04   0.105004E+01   0.187601E-02  -0.416626E+02
   137   0.390583E+04   0.105142E+01   0.190546E-02  -0.419712E+02
   138   0.393849E+04   0.105230E+01   0.193520E-02  -0.422612E+02
   139   0.397092E+04   0.105283E+01   0.196523E-02  -0.425318E+02
   140   0.400344E+04   0.105279E+01   0.199555E-02  -0.427838E+02
   141   0.403574E+04   0.105224E+01   0.202616E-02  -0.430151E+02
   142   0.406805E+04   0.105128E+01   0.205707E-02  -0.432264E+02
   143   0.410030E+04   0.104988E+01   0.208827E-02  -0.434179E+02
   144   0.413233E+04   0.104799E+01   0.211977E-02  -0.435888E+02
   145   0.416422E+04   0.104575E+01   0.215157E-02  -0.437384E+02
   146   0.419620E+04   0.104293E+01   0.218367E-02  -0.438667E+02
   147   0.422782E+04   0.103977E+01   0.221607E-02  -0.439724E+02
   148   0.425930E+04   0.103611E+01   0.224878E-02  -0.440570E+02
   149   0.429073E+04   0.103202E+01   0.228179E-02  -0.441191E+02
   150   0.432187E+04   0.102759E+01   0.231512E-02  -0.441564E+02
   151   0.435287E+04   0.102273E+01   0.234875E-02  -0.441720E+02
   152   0.438359E+04   0.101738E+01   0.238269E-02  -0.441644E+02
   153   0.441418E+04   0.101168E+01   0.241694E-02  -0.441314E+02
   154   0.444456E+04   0.100563E+01   0.245151E-02  -0.440752E+02
   155   0.447472E+04   0.999231E+00   0.248639E-02  -0.439950E+02
   156   0.450453E+04   0.992483E+00   0.252159E-02  -0.438908E+02
   157   0.453427E+04   0.985386E+00   0.255710E-02  -0.437611E+02
   158   0.456372E+04   0.978013E+00   0.259293E-02  -0.436067E+02
   159   0.459288E+04   0.970215E+00   0.262908E-02  -0.434275E+02
   160   0.462183E+04   0.962142E+00   0.266554E-02  -0.432221E+02
   161   0.465056E+04   0.953866E+00   0.270233E-02  -0.429920E+02
   162   0.467900E+04   0.945239E+00   0.273943E-02  -0.427370E+02
   163   0.470729E+04   0.936336E+00   0.277685E-02  -0.424558E+02
