#    L    TT             EE             BB             TE          
     2   0.159986E+04   0.335810E-01   0.960431E-06  -0.280315E+00
     3   0.165599E+04   0.573023E-01   0.192112E-05  -0.536026E+00
     4   0.165414E+04   0.645688E-01   0.320245E-05  -0.183990E+00
     5   0.162414E+04   0.568849E-01   0.480474E-05   0.595873E+00
     6   0.158101E+04   0.426882E-01   0.672843E-05   0.156053E+01
     7   0.153372E+04   0.300746E-01   0.897401E-05   0.248294E+01
     8   0.148557E+04   0.229455E-01   0.115421E-04   0.320188E+01
     9   0.143855E+04   0.208826E-01   0.144332E-04   0.363173E+01
    10   0.139473E+04   0.212104E-01   0.176481E-04   0.376920E+01
    11   0.135645E+04   0.212523E-01   0.211876E-04   0.366911E+01
    12   0.132527E+04   0.196664E-01   0.250525E-04   0.340956E+01
    13   0.129876E+04   0.164555E-01   0.292437E-04   0.305928E+01
    14   0.127510E+04   0.126556E-01   0.337619E-04   0.268048E+01
    15   0.125429E+04   0.918275E-02   0.386083E-04   0.232981E+01
    16   0.123668E+04   0.672969E-02   0.437836E-04   0.205469E+01
    17   0.122245E+04   0.543768E-02   0.492890E-04   0.186775E+01
    18   0.121088E+04   0.508113E-02   0.551254E-04   0.176993E+01
    19   0.120257E+04   0.536745E-02   0.612937E-04   0.174349E+01
    20   0.119558E+04   0.607042E-02   0.677951E-04   0.176468E+01
    21   0.119016E+04   0.702942E-02   0.746304E-04   0.181896E+01
    22   0.118656E+04   0.818908E-02   0.818006E-04   0.189203E+01
    23   0.118456E+04   0.949027E-02   0.893067E-04   0.196643E+01
    24   0.118415E+04   0.108517E-01   0.971496E-04   0.202648E+01
    25   0.118520E+04   0.122783E-01   0.105330E-03   0.206680E+01
    26   0.118743E+04   0.137623E-01   0.113849E-03   0.208751E+01
    27   0.119100E+04   0.153236E-01   0.122707E-03   0.209325E+01
    28   0.119564E+04   0.170180E-01   0.131906E-03   0.209058E+01
    29   0.120136E+04   0.189041E-01   0.141445E-03   0.208405E+01
    30   0.120799E+04   0.210379E-01   0.151325E-03   0.207560E+01
    31   0.121535E+04   0.234208E-01   0.161547E-03   0.206499E+01
    32   0.122361E+04   0.260339E-01   0.172111E-03   0.205155E+01
    33   0.123269E+04   0.288776E-01   0.183018E-03   0.203524E+01
    34   0.124238E+04   0.319662E-01   0.194268E-03   0.201741E+01
    35   0.125261E+04   0.353007E-01   0.205862E-03   0.200128E+01
    36   0.126330E+04   0.388801E-01   0.217799E-03   0.198689E+01
    37   0.127449E+04   0.426752E-01   0.230080E-03   0.196362E+01
    38   0.128649E+04   0.466656E-01   0.242704E-03   0.192310E+01
    39   0.129923E+04   0.508656E-01   0.255673E-03   0.186769E+01
    40   0.131240E+04   0.553040E-01   0.268984E-03   0.180224E+01
    41   0.132603E+04   0.600084E-01   0.282640E-03   0.173010E+01
    42   0.133990E+04   0.649832E-01   0.296639E-03   0.164948E+01
    43   0.135412E+04   0.702266E-01   0.310981E-03   0.155731E+01
    44   0.136855E+04   0.757221E-01   0.325665E-03   0.145141E+01
    45   0.138353E+04   0.814635E-01   0.340693E-03   0.132970E+01
    46   0.139899E+04   0.874493E-01   0.356062E-03   0.118899E+01
    47   0.141476E+04   0.936831E-01   0.371773E-03   0.103173E+01
    48   0.143077E+04   0.100177E+00   0.387826E-03   0.864414E+00
    49   0.144707E+04   0.106921E+00   0.404219E-03   0.692950E+00
    50   0.146390E+04   0.113897E+00   0.420953E-03   0.516456E+00
    51   0.148101E+04   0.121083E+00   0.438027E-03   0.332010E+00
    52   0.149863E+04   0.128558E+00   0.455440E-03   0.134150E+00
    53   0.151638E+04   0.136468E+00   0.473192E-03  -0.813715E-01
    54   0.153419E+04   0.144797E+00   0.491283E-03  -0.310833E+00
    55   0.155226E+04   0.153517E+00   0.509712E-03  -0.550399E+00
    56   0.157083E+04   0.162482E+00   0.528479E-03  -0.802236E+00
    57   0.158981E+04   0.171586E+00   0.547583E-03  -0.106622E+01
    58   0.160919E+04   0.180840E+00   0.567024E-03  -0.134290E+01
    59   0.162881E+04   0.190287E+00   0.586802E-03  -0.163281E+01
    60   0.164867E+04   0.199984E+00   0.606917E-03  -0.193511E+01
    61   0.166906E+04   0.210027E+00   0.627369E-03  -0.224881E+01
    62   0.168938E+04   0.220399E+00   0.648157E-03  -0.257496E+01
    63   0.170986E+04   0.231058E+00   0.669281E-03  -0.291474E+01
    64   0.173078E+04   0.242012E+00   0.690742E-03  -0.326954E+01
    65   0.175179E+04   0.253231E+00   0.712540E-03  -0.364018E+01
    66   0.177316E+04   0.264646E+00   0.734675E-03  -0.402492E+01
    67   0.179474E+04   0.276257E+00   0.757146E-03  -0.442107E+01
    68   0.181680E+04   0.288106E+00   0.779956E-03  -0.482692E+01
    69   0.183910E+04   0.300154E+00   0.803104E-03  -0.524075E+01
    70   0.186177E+04   0.312442E+00   0.826590E-03  -0.566421E+01
    71   0.188465E+04   0.324959E+00   0.850416E-03  -0.609964E+01
    72   0.190776E+04   0.337682E+00   0.874582E-03  -0.654804E+01
    73   0.193108E+04   0.350578E+00   0.899088E-03  -0.700960E+01
    74   0.195464E+04   0.363639E+00   0.923937E-03  -0.748303E+01
    75   0.197855E+04   0.376877E+00   0.949129E-03  -0.796643E+01
    76   0.200277E+04   0.390295E+00   0.974664E-03  -0.845889E+01
    77   0.202735E+04   0.403883E+00   0.100055E-02  -0.896058E+01
    78   0.205231E+04   0.417664E+00   0.102677E-02  -0.947337E+01
    79   0.207747E+04   0.431580E+00   0.105335E-02  -0.999397E+01
    80   0.210293E+04   0.445633E+00   0.108027E-02  -0.105243E+02
    81   0.212859E+04   0.459770E+00   0.110755E-02  -0.110651E+02
    82   0.215452E+04   0.474014E+00   0.113517E-02  -0.116155E+02
    83   0.218066E+04   0.488339E+00   0.116316E-02  -0.121750E+02
    84   0.220709E+04   0.502743E+00   0.119149E-02  -0.127415E+02
    85   0.223366E+04   0.517202E+00   0.122019E-02  -0.133160E+02
    86   0.226046E+04   0.531727E+00   0.124924E-02  -0.138974E+02
    87   0.228771E+04   0.546290E+00   0.127865E-02  -0.144847E+02
    88   0.231497E+04   0.560907E+00   0.130843E-02  -0.150779E+02
    89   0.234261E+04   0.575563E+00   0.133857E-02  -0.156784E+02
    90   0.237047E+04   0.590221E+00   0.136908E-02  -0.162831E+02
    91   0.239849E+04   0.604875E+00   0.139996E-02  -0.168928E+02
    92   0.242681E+04   0.619511E+00   0.143120E-02  -0.175067E+02
    93   0.245543E+04   0.634122E+00   0.146282E-02  -0.181248E+02
    94   0.248413E+04   0.648671E+00   0.149482E-02  -0.187459E+02
