#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.461520E+04   0.546223E-01   0.000000E+00   0.148708E+01   0.199030E-07   0.551998E-02  -0.128457E-04
     3   0.466362E+04   0.877762E-01   0.000000E+00   0.240809E+01   0.242250E-07   0.596689E-02  -0.162804E-04
     4   0.460766E+04   0.975497E-01   0.000000E+00   0.324288E+01   0.281402E-07   0.624864E-02  -0.164627E-04
     5   0.452076E+04   0.855735E-01   0.000000E+00   0.378637E+01   0.317312E-07   0.638621E-02  -0.142356E-04
     6   0.442915E+04   0.625868E-01   0.000000E+00   0.394032E+01   0.350261E-07   0.643013E-02  -0.104345E-04
     7   0.433662E+04   0.395907E-01   0.000000E+00   0.375731E+01   0.380608E-07   0.641750E-02  -0.593242E-05
     8   0.423902E+04   0.229602E-01   0.000000E+00   0.337535E+01   0.408620E-07   0.636501E-02  -0.154746E-05
     9   0.414210E+04   0.138177E-01   0.000000E+00   0.293526E+01   0.434557E-07   0.628500E-02   0.208350E-05
    10   0.404779E+04   0.100777E-01   0.000000E+00   0.251911E+01   0.458553E-07   0.618508E-02   0.459851E-05
    11   0.395783E+04   0.889078E-02   0.000000E+00   0.218952E+01   0.480901E-07   0.607950E-02   0.591478E-05
    12   0.387284E+04   0.827491E-02   0.000000E+00   0.197178E+01   0.501607E-07   0.597200E-02   0.612312E-05
    13   0.379141E+04   0.738739E-02   0.000000E+00   0.184821E+01   0.520803E-07   0.586388E-02   0.543101E-05
    14   0.371312E+04   0.643511E-02   0.000000E+00   0.179110E+01   0.538656E-07   0.575641E-02   0.409339E-05
    15   0.363841E+04   0.570199E-02   0.000000E+00   0.177532E+01   0.555258E-07   0.564842E-02   0.249711E-05
    16   0.356775E+04   0.538736E-02   0.000000E+00   0.178068E+01   0.570690E-07   0.553904E-02   0.101306E-05
    17   0.350118E+04   0.549562E-02   0.000000E+00   0.180098E+01   0.585058E-07   0.543019E-02  -0.156336E-06
    18   0.343778E+04   0.579255E-02   0.000000E+00   0.183202E+01   0.598458E-07   0.532387E-02  -0.890775E-06
    19   0.337824E+04   0.613283E-02   0.000000E+00   0.185682E+01   0.610921E-07   0.521964E-02  -0.122803E-05
    20   0.332073E+04   0.648326E-02   0.000000E+00   0.186017E+01   0.622477E-07   0.511672E-02  -0.123786E-05
    21   0.326568E+04   0.690322E-02   0.000000E+00   0.186085E+01   0.633215E-07   0.501529E-02  -0.966949E-06
    22   0.321348E+04   0.753869E-02   0.000000E+00   0.187729E+01   0.643221E-07   0.491574E-02  -0.477231E-06
    23   0.316382E+04   0.843030E-02   0.000000E+00   0.189749E+01   0.652529E-07   0.481846E-02   0.836887E-07
    24   0.311661E+04   0.955704E-02   0.000000E+00   0.190588E+01   0.661165E-07   0.472378E-02   0.559210E-06
    25   0.307165E+04   0.109278E-01   0.000000E+00   0.190281E+01   0.669177E-07   0.463183E-02   0.837574E-06
    26   0.302864E+04   0.125164E-01   0.000000E+00   0.189696E+01   0.676617E-07   0.454268E-02   0.857649E-06
    27   0.298769E+04   0.142896E-01   0.000000E+00   0.190706E+01   0.683526E-07   0.445612E-02   0.714170E-06
    28   0.294858E+04   0.162438E-01   0.000000E+00   0.194831E+01   0.689934E-07   0.437200E-02   0.520208E-06
    29   0.291141E+04   0.183847E-01   0.000000E+00   0.200651E+01   0.695841E-07   0.429036E-02   0.309927E-06
    30   0.287614E+04   0.207230E-01   0.000000E+00   0.206084E+01   0.701250E-07   0.421130E-02   0.919074E-07
    31   0.284261E+04   0.232395E-01   0.000000E+00   0.209964E+01   0.706215E-07   0.413461E-02  -0.148747E-06
    32   0.281100E+04   0.259055E-01   0.000000E+00   0.211547E+01   0.710796E-07   0.406005E-02  -0.412836E-06
    33   0.278120E+04   0.287317E-01   0.000000E+00   0.210870E+01   0.715010E-07   0.398718E-02  -0.621858E-06
    34   0.275294E+04   0.317490E-01   0.000000E+00   0.208339E+01   0.718869E-07   0.391565E-02  -0.692958E-06
    35   0.272616E+04   0.349803E-01   0.000000E+00   0.204752E+01   0.722393E-07   0.384546E-02  -0.603726E-06
    36   0.270076E+04   0.384479E-01   0.000000E+00   0.200698E+01   0.725603E-07   0.377673E-02  -0.372497E-06
