#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.179968E+05   0.509128E-01   0.000000E+00  -0.190327E+00   0.811033E-08   0.773010E-02  -0.107057E-04
     3   0.170304E+05   0.862749E-01   0.000000E+00   0.170936E+01   0.120608E-07   0.877188E-02  -0.156299E-04
     4   0.157299E+05   0.971610E-01   0.000000E+00   0.407218E+01   0.161724E-07   0.919873E-02  -0.168822E-04
     5   0.145204E+05   0.854687E-01   0.000000E+00   0.518361E+01   0.202562E-07   0.933314E-02  -0.151184E-04
     6   0.134685E+05   0.624631E-01   0.000000E+00   0.527217E+01   0.242508E-07   0.932232E-02  -0.114447E-04
     7   0.125610E+05   0.393802E-01   0.000000E+00   0.480496E+01   0.281380E-07   0.924107E-02  -0.693646E-05
     8   0.117670E+05   0.226876E-01   0.000000E+00   0.412926E+01   0.319138E-07   0.912208E-02  -0.250523E-05
     9   0.110670E+05   0.135180E-01   0.000000E+00   0.347788E+01   0.355837E-07   0.897509E-02   0.119726E-05
    10   0.104405E+05   0.976825E-02   0.000000E+00   0.291290E+01   0.391445E-07   0.880476E-02   0.379243E-05
    11   0.987501E+04   0.858944E-02   0.000000E+00   0.246711E+01   0.426105E-07   0.863165E-02   0.515054E-05
    12   0.935958E+04   0.800159E-02   0.000000E+00   0.219536E+01   0.459746E-07   0.847306E-02   0.536844E-05
    13   0.888481E+04   0.714160E-02   0.000000E+00   0.203294E+01   0.492447E-07   0.832349E-02   0.469260E-05
    14   0.844344E+04   0.619856E-02   0.000000E+00   0.190334E+01   0.524303E-07   0.817271E-02   0.340648E-05
    15   0.802999E+04   0.547199E-02   0.000000E+00   0.182391E+01   0.555287E-07   0.801025E-02   0.186996E-05
    16   0.764010E+04   0.517819E-02   0.000000E+00   0.182130E+01   0.585366E-07   0.783334E-02   0.424344E-06
    17   0.727262E+04   0.531049E-02   0.000000E+00   0.186217E+01   0.614616E-07   0.766869E-02  -0.715851E-06
    18   0.692561E+04   0.562155E-02   0.000000E+00   0.190450E+01   0.643131E-07   0.753980E-02  -0.141603E-05
    19   0.659560E+04   0.597275E-02   0.000000E+00   0.192464E+01   0.670989E-07   0.742959E-02  -0.173041E-05
    20   0.627570E+04   0.633860E-02   0.000000E+00   0.190975E+01   0.698230E-07   0.731138E-02  -0.174185E-05
    21   0.596054E+04   0.676992E-02   0.000000E+00   0.188630E+01   0.724763E-07   0.715908E-02  -0.146742E-05
