#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.358384E+04   0.540632E-01   0.000000E+00   0.119623E+01   0.245551E-07   0.569254E-02  -0.131562E-04
     3   0.343998E+04   0.876448E-01   0.000000E+00   0.245090E+01   0.302180E-07   0.590633E-02  -0.168107E-04
     4   0.327853E+04   0.974375E-01   0.000000E+00   0.329856E+01   0.352074E-07   0.602493E-02  -0.170144E-04
     5   0.314058E+04   0.853739E-01   0.000000E+00   0.368531E+01   0.396803E-07   0.605798E-02  -0.147276E-04
     6   0.302962E+04   0.623150E-01   0.000000E+00   0.368077E+01   0.437121E-07   0.603249E-02  -0.108560E-04
     7   0.293747E+04   0.392888E-01   0.000000E+00   0.340006E+01   0.473720E-07   0.597105E-02  -0.629671E-05
     8   0.285427E+04   0.226583E-01   0.000000E+00   0.297928E+01   0.507079E-07   0.588320E-02  -0.187125E-05
     9   0.277948E+04   0.135331E-01   0.000000E+00   0.253634E+01   0.537617E-07   0.577682E-02   0.178387E-05
    10   0.271203E+04   0.981671E-02   0.000000E+00   0.213855E+01   0.565570E-07   0.565742E-02   0.431352E-05
    11   0.265108E+04   0.865349E-02   0.000000E+00   0.183457E+01   0.591347E-07   0.553683E-02   0.564575E-05
    12   0.259633E+04   0.806132E-02   0.000000E+00   0.164224E+01   0.614992E-07   0.541799E-02   0.587447E-05
    13   0.254580E+04   0.719555E-02   0.000000E+00   0.154172E+01   0.636696E-07   0.530144E-02   0.519882E-05
    14   0.249847E+04   0.626125E-02   0.000000E+00   0.150465E+01   0.656691E-07   0.518766E-02   0.386687E-05
    15   0.245454E+04   0.554422E-02   0.000000E+00   0.150776E+01   0.675106E-07   0.507504E-02   0.227350E-05
    16   0.241429E+04   0.524568E-02   0.000000E+00   0.153240E+01   0.692055E-07   0.496238E-02   0.798709E-06
    17   0.237760E+04   0.536789E-02   0.000000E+00   0.157010E+01   0.707676E-07   0.485141E-02  -0.355292E-06
    18   0.234345E+04   0.567474E-02   0.000000E+00   0.161463E+01   0.722094E-07   0.474400E-02  -0.107204E-05
    19   0.231253E+04   0.602404E-02   0.000000E+00   0.165184E+01   0.735356E-07   0.463961E-02  -0.139843E-05
    20   0.228300E+04   0.638540E-02   0.000000E+00   0.166912E+01   0.747506E-07   0.453737E-02  -0.141008E-05
    21   0.225526E+04   0.681461E-02   0.000000E+00   0.168218E+01   0.758656E-07   0.443729E-02  -0.114161E-05
    22   0.222962E+04   0.745423E-02   0.000000E+00   0.170655E+01   0.768918E-07   0.433966E-02  -0.643046E-06
    23   0.220578E+04   0.834841E-02   0.000000E+00   0.173363E+01   0.778336E-07   0.424484E-02  -0.676392E-07
    24   0.218369E+04   0.948036E-02   0.000000E+00   0.175188E+01   0.786948E-07   0.415320E-02   0.419495E-06
    25   0.216319E+04   0.108591E-01   0.000000E+00   0.176202E+01   0.794814E-07   0.406482E-02   0.703894E-06
    26   0.214398E+04   0.124571E-01   0.000000E+00   0.177122E+01   0.802000E-07   0.397969E-02   0.724391E-06
    27   0.212622E+04   0.142385E-01   0.000000E+00   0.179280E+01   0.808560E-07   0.389758E-02   0.580565E-06
    28   0.210969E+04   0.161973E-01   0.000000E+00   0.183750E+01   0.814534E-07   0.381826E-02   0.390138E-06
    29   0.209449E+04   0.183402E-01   0.000000E+00   0.189418E+01   0.819922E-07   0.374181E-02   0.186449E-06
    30   0.208057E+04   0.206794E-01   0.000000E+00   0.194646E+01   0.824732E-07   0.366832E-02  -0.239770E-07
    31   0.206778E+04   0.231968E-01   0.000000E+00   0.198504E+01   0.829033E-07   0.359752E-02  -0.257586E-06
    32   0.205631E+04   0.258644E-01   0.000000E+00   0.200376E+01   0.832894E-07   0.352906E-02  -0.516261E-06
    33   0.204608E+04   0.286929E-01   0.000000E+00   0.200222E+01   0.836341E-07   0.346250E-02  -0.721227E-06
    34   0.203686E+04   0.317128E-01   0.000000E+00   0.198330E+01   0.839389E-07   0.339747E-02  -0.789062E-06
    35   0.202858E+04   0.349469E-01   0.000000E+00   0.195403E+01   0.842061E-07   0.333390E-02  -0.696943E-06
    36   0.202116E+04   0.384169E-01   0.000000E+00   0.191958E+01   0.844385E-07   0.327188E-02  -0.462906E-06
    37   0.201459E+04   0.421158E-01   0.000000E+00   0.187720E+01   0.846381E-07   0.321182E-02  -0.207849E-06
    38   0.200915E+04   0.460399E-01   0.000000E+00   0.182514E+01   0.848069E-07   0.315401E-02  -0.455799E-07
    39   0.200479E+04   0.502003E-01   0.000000E+00   0.176479E+01   0.849460E-07   0.309808E-02   0.394599E-07
    40   0.200119E+04   0.546177E-01   0.000000E+00   0.169810E+01   0.850567E-07   0.304350E-02   0.949386E-07
    41   0.199844E+04   0.593125E-01   0.000000E+00   0.162605E+01   0.851402E-07   0.298983E-02   0.157870E-06
    42   0.199626E+04   0.642862E-01   0.000000E+00   0.154657E+01   0.851977E-07   0.293704E-02   0.223320E-06
    43   0.199479E+04   0.695349E-01   0.000000E+00   0.145684E+01   0.852307E-07   0.288516E-02   0.275927E-06
    44   0.199384E+04   0.750401E-01   0.000000E+00   0.135494E+01   0.852407E-07   0.283426E-02   0.300378E-06
    45   0.199377E+04   0.807934E-01   0.000000E+00   0.123902E+01   0.852290E-07   0.278440E-02   0.281402E-06
    46   0.199448E+04   0.867916E-01   0.000000E+00   0.110596E+01   0.851970E-07   0.273561E-02   0.209529E-06
    47   0.199582E+04   0.930370E-01   0.000000E+00   0.957544E+00   0.851458E-07   0.268780E-02   0.983542E-07
    48   0.199775E+04   0.995408E-01   0.000000E+00   0.799405E+00   0.850763E-07   0.264087E-02  -0.328153E-07
    49   0.200034E+04   0.106292E+00   0.000000E+00   0.636589E+00   0.849893E-07   0.259471E-02  -0.164725E-06
    50   0.200384E+04   0.113271E+00   0.000000E+00   0.467359E+00   0.848860E-07   0.254922E-02  -0.278171E-06
    51   0.200802E+04   0.120454E+00   0.000000E+00   0.288138E+00   0.847672E-07   0.250434E-02  -0.358179E-06
    52   0.201308E+04   0.127924E+00   0.000000E+00   0.936202E-01   0.846336E-07   0.246019E-02  -0.406556E-06
    53   0.201859E+04   0.135824E+00   0.000000E+00  -0.120084E+00   0.844861E-07   0.241695E-02  -0.429286E-06
    54   0.202442E+04   0.144142E+00   0.000000E+00  -0.348895E+00   0.843251E-07   0.237479E-02  -0.432335E-06
    55   0.203076E+04   0.152850E+00   0.000000E+00  -0.588618E+00   0.841515E-07   0.233389E-02  -0.421655E-06
    56   0.203777E+04   0.161801E+00   0.000000E+00  -0.841099E+00   0.839660E-07   0.229434E-02  -0.402527E-06
    57   0.204541E+04   0.170890E+00   0.000000E+00  -0.110604E+01   0.837689E-07   0.225600E-02  -0.377595E-06
    58   0.205367E+04   0.180129E+00   0.000000E+00  -0.138384E+01   0.835605E-07   0.221866E-02  -0.348838E-06
    59   0.206244E+04   0.189558E+00   0.000000E+00  -0.167491E+01   0.833414E-07   0.218210E-02  -0.318232E-06
    60   0.207172E+04   0.199234E+00   0.000000E+00  -0.197825E+01   0.831118E-07   0.214611E-02  -0.287752E-06
    61   0.208183E+04   0.209254E+00   0.000000E+00  -0.229276E+01   0.828721E-07   0.211051E-02  -0.259257E-06
    62   0.209216E+04   0.219602E+00   0.000000E+00  -0.261943E+01   0.826231E-07   0.207528E-02  -0.234165E-06
    63   0.210291E+04   0.230236E+00   0.000000E+00  -0.295942E+01   0.823652E-07   0.204043E-02  -0.213782E-06
    64   0.211436E+04   0.241166E+00   0.000000E+00  -0.331407E+01   0.820992E-07   0.200596E-02  -0.199414E-06
    65   0.212611E+04   0.252363E+00   0.000000E+00  -0.368417E+01   0.818257E-07   0.197188E-02  -0.192362E-06
    66   0.213844E+04   0.263760E+00   0.000000E+00  -0.406796E+01   0.815454E-07   0.193821E-02  -0.193998E-06
    67   0.215118E+04   0.275356E+00   0.000000E+00  -0.446267E+01   0.812586E-07   0.190504E-02  -0.205961E-06
    68   0.216461E+04   0.287195E+00   0.000000E+00  -0.486661E+01   0.809656E-07   0.187245E-02  -0.229957E-06
    69   0.217848E+04   0.299235E+00   0.000000E+00  -0.527798E+01   0.806669E-07   0.184054E-02  -0.267691E-06
    70   0.219292E+04   0.311519E+00   0.000000E+00  -0.569841E+01   0.803628E-07   0.180940E-02  -0.320867E-06
    71   0.220776E+04   0.324035E+00   0.000000E+00  -0.613028E+01   0.800535E-07   0.177909E-02  -0.389005E-06
    72   0.222302E+04   0.336757E+00   0.000000E+00  -0.657498E+01   0.797393E-07   0.174955E-02  -0.462908E-06
    73   0.223868E+04   0.349651E+00   0.000000E+00  -0.703318E+01   0.794200E-07   0.172070E-02  -0.531208E-06
    74   0.225476E+04   0.362706E+00   0.000000E+00  -0.750405E+01   0.790958E-07   0.169245E-02  -0.582551E-06
    75   0.227137E+04   0.375932E+00   0.000000E+00  -0.798618E+01   0.787667E-07   0.166471E-02  -0.605595E-06
    76   0.228846E+04   0.389331E+00   0.000000E+00  -0.847896E+01   0.784328E-07   0.163740E-02  -0.592981E-06
    77   0.230607E+04   0.402893E+00   0.000000E+00  -0.898217E+01   0.780944E-07   0.161049E-02  -0.553243E-06
    78   0.232425E+04   0.416646E+00   0.000000E+00  -0.949715E+01   0.777517E-07   0.158396E-02  -0.498876E-06
    79   0.234280E+04   0.430532E+00   0.000000E+00  -0.100201E+02   0.774051E-07   0.155779E-02  -0.442363E-06
    80   0.236183E+04   0.444557E+00   0.000000E+00  -0.105522E+02   0.770550E-07   0.153196E-02  -0.396171E-06
    81   0.238124E+04   0.458670E+00   0.000000E+00  -0.110941E+02   0.767017E-07   0.150645E-02  -0.370375E-06
    82   0.240109E+04   0.472893E+00   0.000000E+00  -0.116447E+02   0.763454E-07   0.148129E-02  -0.365499E-06
    83   0.242131E+04   0.487201E+00   0.000000E+00  -0.122036E+02   0.759864E-07   0.145655E-02  -0.379682E-06
    84   0.244198E+04   0.501590E+00   0.000000E+00  -0.127690E+02   0.756249E-07   0.143226E-02  -0.411065E-06
    85   0.246295E+04   0.516035E+00   0.000000E+00  -0.133420E+02   0.752613E-07   0.140846E-02  -0.457793E-06
    86   0.248430E+04   0.530550E+00   0.000000E+00  -0.139215E+02   0.748957E-07   0.138521E-02  -0.517425E-06
