#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.675915E+08   0.675915E+08   0.900993E+08   0.900988E+08   0.675955E+08   0.675915E+08   0.675915E+08   0.676156E+08  -0.458033E+00   0.992560E+07   0.992560E+07   0.775566E+01   0.112841E+07   0.488857E+00  -0.997917E+14
   0.109829E-04   0.675765E+08   0.675765E+08   0.900744E+08   0.900738E+08   0.675805E+08   0.675765E+08   0.675765E+08   0.676006E+08  -0.457932E+00   0.992438E+07   0.992438E+07   0.856312E+01   0.925548E+06   0.488727E+00  -0.903650E+14
   0.121272E-04   0.675583E+08   0.675583E+08   0.900440E+08   0.900434E+08   0.675623E+08   0.675583E+08   0.675583E+08   0.675824E+08  -0.457808E+00   0.992290E+07   0.992290E+07   0.945452E+01   0.759162E+06   0.488568E+00  -0.818267E+14
   0.133906E-04   0.675361E+08   0.675361E+08   0.900070E+08   0.900062E+08   0.675401E+08   0.675361E+08   0.675361E+08   0.675602E+08  -0.457658E+00   0.992110E+07   0.992110E+07   0.104385E+02   0.622692E+06   0.488376E+00  -0.740926E+14
   0.147857E-04   0.675090E+08   0.675090E+08   0.899620E+08   0.899610E+08   0.675130E+08   0.675091E+08   0.675090E+08   0.675331E+08  -0.457474E+00   0.991890E+07   0.991890E+07   0.115247E+02   0.510760E+06   0.488141E+00  -0.670869E+14
   0.163261E-04   0.674761E+08   0.674761E+08   0.899071E+08   0.899059E+08   0.674800E+08   0.674761E+08   0.674761E+08   0.675002E+08  -0.457251E+00   0.991622E+07   0.991622E+07   0.127236E+02   0.418953E+06   0.487856E+00  -0.607407E+14
   0.180270E-04   0.674360E+08   0.674360E+08   0.898403E+08   0.898389E+08   0.674399E+08   0.674361E+08   0.674360E+08   0.674601E+08  -0.456980E+00   0.991296E+07   0.991296E+07   0.140468E+02   0.343652E+06   0.487509E+00  -0.549916E+14
   0.199051E-04   0.673873E+08   0.673873E+08   0.897590E+08   0.897573E+08   0.673911E+08   0.673873E+08   0.673873E+08   0.674113E+08  -0.456649E+00   0.990900E+07   0.990899E+07   0.155071E+02   0.281891E+06   0.487087E+00  -0.497831E+14
   0.219788E-04   0.673280E+08   0.673280E+08   0.896601E+08   0.896580E+08   0.673318E+08   0.673280E+08   0.673280E+08   0.673519E+08  -0.456247E+00   0.990417E+07   0.990416E+07   0.171183E+02   0.231233E+06   0.486574E+00  -0.450639E+14
   0.242687E-04   0.672559E+08   0.672558E+08   0.895398E+08   0.895372E+08   0.672596E+08   0.672559E+08   0.672559E+08   0.672798E+08  -0.455759E+00   0.989829E+07   0.989829E+07   0.188959E+02   0.189683E+06   0.485952E+00  -0.407878E+14
   0.267970E-04   0.671682E+08   0.671682E+08   0.893936E+08   0.893904E+08   0.671720E+08   0.671683E+08   0.671682E+08   0.671922E+08  -0.455165E+00   0.989115E+07   0.989115E+07   0.208568E+02   0.155603E+06   0.485197E+00  -0.369127E+14
   0.295888E-04   0.670619E+08   0.670619E+08   0.892160E+08   0.892121E+08   0.670655E+08   0.670619E+08   0.670619E+08   0.670858E+08  -0.454444E+00   0.988247E+07   0.988247E+07   0.230192E+02   0.127649E+06   0.484283E+00  -0.334006E+14
   0.326714E-04   0.669329E+08   0.669329E+08   0.890005E+08   0.889957E+08   0.669365E+08   0.669329E+08   0.669329E+08   0.669567E+08  -0.453570E+00   0.987193E+07   0.987192E+07   0.254033E+02   0.104720E+06   0.483178E+00  -0.302169E+14
   0.360752E-04   0.667766E+08   0.667766E+08   0.887392E+08   0.887333E+08   0.667801E+08   0.667767E+08   0.667766E+08   0.668004E+08  -0.452511E+00   0.985914E+07   0.985914E+07   0.280310E+02   0.859115E+05   0.481843E+00  -0.273304E+14
   0.398336E-04   0.665876E+08   0.665876E+08   0.884227E+08   0.884156E+08   0.665909E+08   0.665876E+08   0.665876E+08   0.666112E+08  -0.451230E+00   0.984364E+07   0.984363E+07   0.309260E+02   0.704829E+05   0.480234E+00  -0.247128E+14
   0.439836E-04   0.663592E+08   0.663592E+08   0.880399E+08   0.880313E+08   0.663624E+08   0.663592E+08   0.663592E+08   0.663828E+08  -0.449683E+00   0.982487E+07   0.982487E+07   0.341140E+02   0.578258E+05   0.478301E+00  -0.223384E+14
   0.485659E-04   0.660839E+08   0.660839E+08   0.875778E+08   0.875673E+08   0.660869E+08   0.660840E+08   0.660839E+08   0.661074E+08  -0.447817E+00   0.980219E+07   0.980218E+07   0.376225E+02   0.474414E+05   0.475984E+00  -0.201840E+14
   0.536256E-04   0.657529E+08   0.657529E+08   0.870211E+08   0.870084E+08   0.657556E+08   0.657529E+08   0.657529E+08   0.657761E+08  -0.445574E+00   0.977482E+07   0.977482E+07   0.414810E+02   0.389207E+05   0.473216E+00  -0.182286E+14
   0.592125E-04   0.653559E+08   0.653558E+08   0.863521E+08   0.863365E+08   0.653582E+08   0.653559E+08   0.653559E+08   0.653789E+08  -0.442883E+00   0.974188E+07   0.974187E+07   0.457211E+02   0.319280E+05   0.469926E+00  -0.164530E+14
   0.653814E-04   0.648813E+08   0.648813E+08   0.855503E+08   0.855314E+08   0.648834E+08   0.648813E+08   0.648813E+08   0.649042E+08  -0.439668E+00   0.970232E+07   0.970231E+07   0.503754E+02   0.261879E+05   0.466033E+00  -0.148401E+14
