#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.592125E-04   0.480390E+08   0.480389E+08   0.634578E+08   0.634427E+08   0.480408E+08   0.480390E+08   0.480390E+08   0.480559E+08  -0.434038E+00   0.406836E+07   0.406836E+07   0.402018E+02   0.548748E+04   0.947270E+00  -0.687104E+13
   0.653814E-04   0.478055E+08   0.478055E+08   0.630180E+08   0.629997E+08   0.478070E+08   0.478055E+08   0.478055E+08   0.478223E+08  -0.431929E+00   0.406423E+07   0.406422E+07   0.443321E+02   0.499276E+04   0.941171E+00  -0.621642E+13
   0.721930E-04   0.475254E+08   0.475253E+08   0.624887E+08   0.624665E+08   0.475265E+08   0.475254E+08   0.475254E+08   0.475421E+08  -0.429398E+00   0.405925E+07   0.405924E+07   0.488729E+02   0.457310E+04   0.933863E+00  -0.562299E+13
   0.797142E-04   0.471904E+08   0.471903E+08   0.618533E+08   0.618264E+08   0.471910E+08   0.471904E+08   0.471904E+08   0.472069E+08  -0.426371E+00   0.405327E+07   0.405326E+07   0.538602E+02   0.421260E+04   0.925136E+00  -0.508494E+13
   0.880190E-04   0.467913E+08   0.467913E+08   0.610931E+08   0.610604E+08   0.467913E+08   0.467913E+08   0.467913E+08   0.468077E+08  -0.422765E+00   0.404610E+07   0.404609E+07   0.593317E+02   0.389798E+04   0.914762E+00  -0.459702E+13
   0.971891E-04   0.463183E+08   0.463182E+08   0.601868E+08   0.601473E+08   0.463176E+08   0.463183E+08   0.463183E+08   0.463344E+08  -0.418491E+00   0.403755E+07   0.403753E+07   0.653259E+02   0.361809E+04   0.902490E+00  -0.415447E+13
   0.107314E-03   0.457607E+08   0.457606E+08   0.591113E+08   0.590635E+08   0.457590E+08   0.457606E+08   0.457606E+08   0.457764E+08  -0.413452E+00   0.402738E+07   0.402736E+07   0.718818E+02   0.336367E+04   0.888063E+00  -0.375301E+13
   0.118495E-03   0.451076E+08   0.451075E+08   0.578416E+08   0.577839E+08   0.451048E+08   0.451076E+08   0.451076E+08   0.451230E+08  -0.407551E+00   0.401535E+07   0.401532E+07   0.790370E+02   0.312706E+04   0.871223E+00  -0.338875E+13
   0.130840E-03   0.443486E+08   0.443485E+08   0.563516E+08   0.562822E+08   0.443445E+08   0.443486E+08   0.443486E+08   0.443636E+08  -0.400693E+00   0.400122E+07   0.400118E+07   0.868269E+02   0.290210E+04   0.851728E+00  -0.305821E+13
   0.144471E-03   0.434744E+08   0.434743E+08   0.546155E+08   0.545321E+08   0.434687E+08   0.434744E+08   0.434744E+08   0.434890E+08  -0.392794E+00   0.398471E+07   0.398467E+07   0.952820E+02   0.268405E+04   0.829379E+00  -0.275823E+13
   0.159522E-03   0.424778E+08   0.424777E+08   0.526086E+08   0.525088E+08   0.424701E+08   0.424778E+08   0.424778E+08   0.424918E+08  -0.383788E+00   0.396559E+07   0.396554E+07   0.104425E+03   0.246960E+04   0.804041E+00  -0.248600E+13
   0.176142E-03   0.413548E+08   0.413546E+08   0.503098E+08   0.501909E+08   0.413447E+08   0.413548E+08   0.413548E+08   0.413682E+08  -0.373640E+00   0.394365E+07   0.394359E+07   0.114269E+03   0.225682E+04   0.775677E+00  -0.223899E+13
   0.194493E-03   0.401059E+08   0.401056E+08   0.477034E+08   0.475624E+08   0.400928E+08   0.401058E+08   0.401059E+08   0.401185E+08  -0.362354E+00   0.391874E+07   0.391867E+07   0.124808E+03   0.204514E+04   0.744376E+00  -0.201492E+13
   0.214755E-03   0.387369E+08   0.387366E+08   0.447815E+08   0.446154E+08   0.387202E+08   0.387367E+08   0.387368E+08   0.387487E+08  -0.349982E+00   0.389078E+07   0.389070E+07   0.136018E+03   0.183529E+04   0.710375E+00  -0.181179E+13
   0.237129E-03   0.372598E+08   0.372595E+08   0.415465E+08   0.413523E+08   0.372389E+08   0.372597E+08   0.372598E+08   0.372708E+08  -0.336633E+00   0.385981E+07   0.385970E+07   0.147844E+03   0.162908E+04   0.674078E+00  -0.162778E+13
   0.261834E-03   0.356932E+08   0.356927E+08   0.380139E+08   0.377889E+08   0.356669E+08   0.356930E+08   0.356931E+08   0.357031E+08  -0.322474E+00   0.382598E+07   0.382586E+07   0.160195E+03   0.142913E+04   0.636048E+00  -0.146127E+13
   0.289112E-03   0.340611E+08   0.340605E+08   0.342138E+08   0.339561E+08   0.340285E+08   0.340608E+08   0.340610E+08   0.340699E+08  -0.307722E+00   0.378960E+07   0.378945E+07   0.172937E+03   0.123847E+04   0.596984E+00  -0.131081E+13
   0.319233E-03   0.323922E+08   0.323915E+08   0.301936E+08   0.299026E+08   0.323519E+08   0.323919E+08   0.323921E+08   0.323999E+08  -0.292637E+00   0.375109E+07   0.375091E+07   0.185877E+03   0.106012E+04   0.557680E+00  -0.117507E+13
   0.352491E-03   0.307178E+08   0.307170E+08   0.260196E+08   0.256964E+08   0.306681E+08   0.307175E+08   0.307177E+08   0.307244E+08  -0.277501E+00   0.371101E+07   0.371080E+07   0.198762E+03   0.896648E+03   0.518962E+00  -0.105282E+13
   0.389215E-03   0.290695E+08   0.290686E+08   0.217784E+08   0.214271E+08   0.290085E+08   0.290691E+08   0.290694E+08   0.290749E+08  -0.262599E+00   0.367001E+07   0.366977E+07   0.211267E+03   0.749914E+03   0.481624E+00  -0.942952E+12
   0.429764E-03   0.274767E+08   0.274756E+08   0.175779E+08   0.172059E+08   0.274020E+08   0.274762E+08   0.274765E+08   0.274809E+08  -0.248198E+00   0.362878E+07   0.362849E+07   0.222995E+03   0.620861E+03   0.446365E+00  -0.844385E+12
   0.474538E-03   0.259648E+08   0.259636E+08   0.135463E+08   0.131645E+08   0.258735E+08   0.259642E+08   0.259646E+08   0.259678E+08  -0.234527E+00   0.358799E+07   0.358766E+07   0.233483E+03   0.509516E+03   0.413739E+00  -0.756118E+12
   0.523976E-03   0.245537E+08   0.245522E+08   0.982608E+07   0.944901E+07   0.244423E+08   0.245530E+08   0.245535E+08   0.245556E+08  -0.221766E+00   0.354827E+07   0.354789E+07   0.242222E+03   0.415108E+03   0.384127E+00  -0.677195E+12
   0.578566E-03   0.232571E+08   0.232553E+08   0.656263E+07   0.620670E+07   0.231214E+08   0.232561E+08   0.232568E+08   0.232578E+08  -0.210039E+00   0.351016E+07   0.350973E+07   0.248688E+03   0.336272E+03   0.357729E+00  -0.606711E+12
   0.638842E-03   0.220822E+08   0.220802E+08   0.388227E+07   0.356265E+07   0.219173E+08   0.220811E+08   0.220819E+08   0.220821E+08  -0.199413E+00   0.347405E+07   0.347356E+07   0.252396E+03   0.271280E+03   0.334579E+00  -0.543811E+12
   0.705398E-03   0.210310E+08   0.210287E+08   0.186270E+07   0.158847E+07   0.208311E+08   0.210297E+08   0.210306E+08   0.210302E+08  -0.189906E+00   0.344018E+07   0.343964E+07   0.252963E+03   0.218251E+03   0.314574E+00  -0.487698E+12
   0.778888E-03   0.201006E+08   0.200979E+08   0.501921E+06   0.270187E+06   0.198585E+08   0.200990E+08   0.201001E+08   0.200991E+08  -0.181491E+00   0.340866E+07   0.340807E+07   0.250174E+03   0.175324E+03   0.297505E+00  -0.437635E+12
   0.860035E-03   0.192843E+08   0.192814E+08  -0.297745E+06  -0.506387E+06   0.189920E+08   0.192825E+08   0.192838E+08   0.192824E+08  -0.174110E+00   0.337945E+07   0.337882E+07   0.244024E+03   0.140770E+03   0.283099E+00  -0.392946E+12
   0.949635E-03   0.185733E+08   0.185701E+08  -0.708900E+06  -0.930447E+06   0.182210E+08   0.185711E+08   0.185728E+08   0.185709E+08  -0.167681E+00   0.335241E+07   0.335174E+07   0.234718E+03   0.113057E+03   0.271049E+00  -0.353022E+12
   0.104857E-02   0.179571E+08   0.179535E+08  -0.910715E+06  -0.119036E+07   0.175337E+08   0.179545E+08   0.179565E+08   0.179542E+08  -0.162110E+00   0.332728E+07   0.332658E+07   0.222626E+03   0.908738E+02   0.261040E+00  -0.317317E+12
   0.115781E-02   0.174244E+08   0.174206E+08  -0.999500E+06  -0.137761E+07   0.169172E+08   0.174214E+08   0.174238E+08   0.174211E+08  -0.157293E+00   0.330376E+07   0.330304E+07   0.208206E+03   0.731258E+02   0.252772E+00  -0.285345E+12
   0.127844E-02   0.169641E+08   0.169602E+08  -0.954076E+06  -0.145251E+07   0.163589E+08   0.169606E+08   0.169635E+08   0.169603E+08  -0.153131E+00   0.328149E+07   0.328075E+07   0.191969E+03   0.589195E+02   0.245970E+00  -0.256680E+12
   0.141163E-02   0.165655E+08   0.165614E+08  -0.726014E+06  -0.134409E+07   0.158472E+08   0.165614E+08   0.165648E+08   0.165612E+08  -0.149526E+00   0.326008E+07   0.325935E+07   0.174528E+03   0.475350E+02   0.240388E+00  -0.230945E+12
   0.155869E-02   0.162184E+08   0.162143E+08  -0.391696E+06   0.408043E+06   0.153710E+08   0.162137E+08   0.162177E+08   0.162137E+08  -0.146388E+00   0.323906E+07   0.323833E+07   0.156668E+03   0.384001E+02   0.235814E+00  -0.207806E+12
   0.172108E-02   0.159136E+08   0.159095E+08  -0.143416E+06   0.328386E+06   0.149203E+08   0.159082E+08   0.159129E+08   0.159082E+08  -0.143630E+00   0.321816E+07   0.321744E+07   0.139295E+03   0.310530E+02   0.232073E+00  -0.186984E+12
   0.190039E-02   0.156428E+08   0.156386E+08  -0.551776E+05   0.264757E+06   0.144865E+08   0.156366E+08   0.156421E+08   0.156366E+08  -0.141177E+00   0.319694E+07   0.319624E+07   0.123234E+03   0.251342E+02   0.229016E+00  -0.168226E+12
   0.209838E-02   0.153984E+08   0.153942E+08  -0.199415E+05   0.213760E+06   0.140628E+08   0.153914E+08   0.153977E+08   0.153914E+08  -0.138963E+00   0.317502E+07   0.317433E+07   0.109053E+03   0.203575E+02   0.226517E+00  -0.151308E+12
   0.231699E-02   0.151738E+08   0.151696E+08  -0.320843E+05   0.172768E+06   0.136434E+08   0.151658E+08   0.151731E+08   0.151658E+08  -0.136926E+00   0.315198E+07   0.315131E+07   0.970497E+02   0.164960E+02   0.224472E+00  -0.136038E+12
   0.255838E-02   0.149631E+08   0.149588E+08  -0.125466E+06   0.139736E+06   0.132238E+08   0.149542E+08   0.149624E+08   0.149542E+08  -0.135015E+00   0.312748E+07   0.312681E+07   0.871553E+02   0.133700E+02   0.222800E+00  -0.122245E+12
   0.282492E-02   0.147613E+08   0.147568E+08  -0.149414E+06   0.113065E+06   0.128002E+08   0.147513E+08   0.147605E+08   0.147513E+08  -0.133183E+00   0.310115E+07   0.310048E+07   0.788647E+02   0.108362E+02   0.221430E+00  -0.109778E+12
   0.311923E-02   0.145638E+08   0.145591E+08  -0.122445E+06   0.914944E+05   0.123692E+08   0.145526E+08   0.145630E+08   0.145526E+08  -0.131389E+00   0.307266E+07   0.307199E+07   0.715192E+02   0.878076E+01   0.220308E+00  -0.985072E+11
   0.344419E-02   0.143666E+08   0.143617E+08  -0.646822E+05   0.740274E+05   0.119274E+08   0.143543E+08   0.143658E+08   0.143543E+08  -0.129598E+00   0.304171E+07   0.304104E+07   0.645904E+02   0.711215E+01   0.219389E+00  -0.883140E+11
   0.380302E-02   0.141664E+08   0.141612E+08  -0.394615E+05   0.598706E+05   0.114717E+08   0.141528E+08   0.141655E+08   0.141528E+08  -0.127779E+00   0.300798E+07   0.300732E+07   0.579579E+02   0.575707E+01   0.218634E+00  -0.790946E+11
   0.419923E-02   0.139601E+08   0.139545E+08  -0.415690E+05   0.483902E+05   0.110000E+08   0.139451E+08   0.139591E+08   0.139451E+08  -0.125904E+00   0.297121E+07   0.297055E+07   0.518669E+02   0.465638E+01   0.218014E+00  -0.707560E+11
   0.463671E-02   0.137449E+08   0.137389E+08  -0.509789E+05   0.390775E+05   0.105103E+08   0.137286E+08   0.137439E+08   0.137286E+08  -0.123949E+00   0.293110E+07   0.293045E+07   0.465668E+02   0.376232E+01   0.217504E+00  -0.632149E+11
   0.511978E-02   0.135185E+08   0.135120E+08  -0.305489E+05   0.315230E+05   0.100034E+08   0.135007E+08   0.135174E+08   0.135007E+08  -0.121892E+00   0.288739E+07   0.288674E+07   0.419701E+02   0.303628E+01   0.217084E+00  -0.563967E+11
   0.565317E-02   0.132790E+08   0.132719E+08  -0.119159E+05   0.253969E+05   0.945471E+07   0.132597E+08   0.132778E+08   0.132597E+08  -0.119716E+00   0.283991E+07   0.283927E+07   0.377849E+02   0.244700E+01   0.216736E+00  -0.502356E+11
   0.624213E-02   0.130238E+08   0.130159E+08  -0.623092E+04   0.204298E+05   0.889712E+07   0.130029E+08   0.130225E+08   0.130029E+08  -0.117397E+00   0.278823E+07   0.278760E+07   0.339187E+02   0.196890E+01   0.216449E+00  -0.446679E+11
   0.689245E-02   0.127513E+08   0.127426E+08   0.194342E+05   0.164057E+05   0.831807E+07   0.127289E+08   0.127498E+08   0.127289E+08  -0.114923E+00   0.273220E+07   0.273157E+07   0.305008E+02   0.158135E+01   0.216211E+00  -0.396404E+11
   0.761052E-02   0.124600E+08   0.124502E+08   0.155078E+05   0.131482E+05   0.772642E+07   0.124359E+08   0.124583E+08   0.124359E+08  -0.112278E+00   0.267157E+07   0.267094E+07   0.274873E+02   0.126752E+01   0.216013E+00  -0.351035E+11
   0.840340E-02   0.121482E+08   0.121371E+08  -0.234297E+04   0.105141E+05   0.713093E+07   0.121226E+08   0.121463E+08   0.121226E+08  -0.109449E+00   0.260611E+07   0.260548E+07   0.247580E+02   0.101364E+01   0.215848E+00  -0.310124E+11
   0.927889E-02   0.118146E+08   0.118021E+08   0.971432E+04   0.838662E+04   0.653155E+07   0.117875E+08   0.118125E+08   0.117875E+08  -0.106424E+00   0.253561E+07   0.253499E+07   0.223346E+02   0.808564E+00   0.215710E+00  -0.273265E+11
   0.102456E-01   0.114580E+08   0.114438E+08   0.691632E+03   0.667088E+04   0.592821E+07   0.114295E+08   0.114556E+08   0.114295E+08  -0.103191E+00   0.245988E+07   0.245926E+07   0.201797E+02   0.643147E+00   0.215594E+00  -0.240090E+11
   0.113130E-01   0.110772E+08   0.110609E+08   0.342358E+04   0.528938E+04   0.532784E+07   0.110473E+08   0.110745E+08   0.110473E+08  -0.997404E-01   0.237869E+07   0.237807E+07   0.182610E+02   0.509937E+00   0.215497E+00  -0.210260E+11
   0.124916E-01   0.106710E+08   0.106523E+08   0.598416E+03   0.417907E+04   0.473846E+07   0.106398E+08   0.106679E+08   0.106398E+08  -0.960618E-01   0.229185E+07   0.229123E+07   0.165578E+02   0.402874E+00   0.215414E+00  -0.183470E+11
   0.137930E-01   0.102387E+08   0.102173E+08   0.303266E+04   0.328859E+04   0.416602E+07   0.102064E+08   0.102351E+08   0.102064E+08  -0.921483E-01   0.219924E+07   0.219862E+07   0.150432E+02   0.317007E+00   0.215344E+00  -0.159444E+11
   0.152300E-01   0.977964E+07   0.975516E+07  -0.364633E+04   0.257619E+04   0.361370E+07   0.974637E+07   0.977553E+07   0.974637E+07  -0.879951E-01   0.210076E+07   0.210013E+07   0.136923E+02   0.248313E+00   0.215284E+00  -0.137934E+11
   0.168167E-01   0.930465E+07   0.927679E+07   0.363972E+03   0.201019E+04   0.309497E+07   0.927060E+07   0.929997E+07   0.927060E+07  -0.836997E-01   0.199875E+07   0.199812E+07   0.124905E+02   0.193740E+00   0.215233E+00  -0.118853E+11
   0.185687E-01   0.879526E+07   0.876373E+07   0.935449E+03   0.155833E+04   0.260718E+07   0.876070E+07   0.878996E+07   0.876070E+07  -0.790960E-01   0.188928E+07   0.188864E+07   0.113942E+02   0.150175E+00   0.215189E+00  -0.101743E+11
   0.205033E-01   0.826233E+07   0.822697E+07  -0.267063E+04   0.120056E+04   0.215966E+07   0.822754E+07   0.825639E+07   0.822754E+07  -0.742823E-01   0.177468E+07   0.177404E+07   0.103868E+02   0.115684E+00   0.215151E+00  -0.865540E+10
   0.226393E-01   0.770153E+07   0.766234E+07  -0.914852E+03   0.917733E+03   0.175453E+07   0.766684E+07   0.769495E+07   0.766684E+07  -0.692200E-01   0.165406E+07   0.165342E+07   0.943771E+01   0.884218E-01   0.215119E+00  -0.730592E+10
   0.249980E-01   0.713285E+07   0.709006E+07  -0.614112E+03   0.697034E+03   0.139896E+07   0.709856E+07   0.712566E+07   0.709856E+07  -0.640893E-01   0.153172E+07   0.153108E+07   0.853086E+01   0.671504E-01   0.215090E+00  -0.612719E+10
   0.276023E-01   0.656294E+07   0.651712E+07  -0.653874E+03   0.525940E+03   0.109333E+07   0.652940E+07   0.655525E+07   0.652940E+07  -0.589507E-01   0.140913E+07   0.140850E+07   0.764276E+01   0.506620E-01   0.215066E+00  -0.510491E+10
   0.304780E-01   0.599425E+07   0.594639E+07  -0.535588E+03   0.393928E+03   0.835980E+06   0.596184E+07   0.598621E+07   0.596184E+07  -0.538264E-01   0.128681E+07   0.128620E+07   0.674984E+01   0.379417E-01   0.215044E+00  -0.422193E+10
   0.336533E-01   0.544212E+07   0.539366E+07  -0.235944E+03   0.293293E+03   0.625470E+06   0.541123E+07   0.543398E+07   0.541123E+07  -0.488552E-01   0.116811E+07   0.116752E+07   0.584241E+01   0.282459E-01   0.215026E+00  -0.347084E+10
   0.371593E-01   0.492644E+07   0.487924E+07  -0.513999E+02   0.217739E+03   0.458795E+06   0.489741E+07   0.491852E+07   0.489741E+07  -0.442162E-01   0.105730E+07   0.105675E+07   0.492315E+01   0.209675E-01   0.215010E+00  -0.284516E+10
   0.410307E-01   0.445981E+07   0.441601E+07  -0.119634E+03   0.161666E+03   0.330460E+06   0.443295E+07   0.445246E+07   0.443295E+07  -0.400229E-01   0.957102E+06   0.956609E+06   0.400652E+01   0.155665E-01   0.214996E+00  -0.233253E+10
   0.451338E-01   0.407018E+07   0.403163E+07   0.121943E+03   0.121943E+03   0.237734E+06   0.404560E+07   0.406371E+07   0.404560E+07  -0.365257E-01   0.873408E+06   0.872972E+06   0.322277E+01   0.117422E-01   0.214956E+00  -0.193506E+10
   0.492368E-01   0.376208E+07   0.372964E+07   0.947231E+02   0.947231E+02   0.174331E+06   0.373968E+07   0.375663E+07   0.373968E+07  -0.337636E-01   0.807396E+06   0.807027E+06   0.250259E+01   0.912050E-02   0.214947E+00  -0.163976E+10
   0.533399E-01   0.351377E+07   0.348744E+07   0.753981E+02   0.753981E+02   0.130359E+06   0.349336E+07   0.350935E+07   0.349336E+07  -0.315398E-01   0.754237E+06   0.753929E+06   0.192888E+01   0.725933E-02   0.214940E+00  -0.141398E+10
   0.574430E-01   0.330470E+07   0.328372E+07   0.611552E+02   0.611552E+02   0.995206E+05   0.328603E+07   0.330118E+07   0.328603E+07  -0.296679E-01   0.709486E+06   0.709228E+06   0.149791E+01   0.588771E-02   0.214934E+00  -0.123508E+10
   0.615460E-01   0.311880E+07   0.310192E+07   0.502841E+02   0.502841E+02   0.777624E+05   0.310159E+07   0.311597E+07   0.310159E+07  -0.280027E-01   0.669672E+06   0.669452E+06   0.119649E+01   0.484087E-02   0.214929E+00  -0.108806E+10
   0.656491E-01   0.294367E+07   0.292941E+07   0.417173E+02   0.417173E+02   0.623429E+05   0.292765E+07   0.294128E+07   0.292765E+07  -0.264323E-01   0.632123E+06   0.631926E+06   0.100354E+01   0.401598E-02   0.214925E+00  -0.962867E+09
   0.697522E-01   0.277052E+07   0.275741E+07   0.347807E+02   0.347807E+02   0.513468E+05   0.275546E+07   0.276832E+07   0.275546E+07  -0.248776E-01   0.594949E+06   0.594762E+06   0.893022E+00   0.334811E-02   0.214921E+00  -0.852933E+09
   0.738552E-01   0.260079E+07   0.258763E+07   0.291213E+02   0.291213E+02   0.435217E+05   0.258649E+07   0.259858E+07   0.258649E+07  -0.233521E-01   0.558470E+06   0.558284E+06   0.838950E+00   0.280325E-02   0.214918E+00  -0.756154E+09
   0.779583E-01   0.242901E+07   0.241498E+07   0.244073E+02   0.244073E+02   0.377704E+05   0.241535E+07   0.242665E+07   0.241535E+07  -0.218069E-01   0.521521E+06   0.521331E+06   0.814449E+00   0.234943E-02   0.214916E+00  -0.668958E+09
   0.820614E-01   0.226353E+07   0.224831E+07   0.205237E+02   0.205237E+02   0.335041E+05   0.225043E+07   0.226097E+07   0.225043E+07  -0.203180E-01   0.485916E+06   0.485720E+06   0.799842E+00   0.197557E-02   0.214914E+00  -0.592120E+09
   0.861644E-01   0.210891E+07   0.209258E+07   0.173410E+02   0.173410E+02   0.302636E+05   0.209634E+07   0.210617E+07   0.209634E+07  -0.189268E-01   0.452648E+06   0.452447E+06   0.780200E+00   0.166920E-02   0.214912E+00  -0.525311E+09
   0.912856E-01   0.193695E+07   0.191986E+07   0.141875E+02   0.141875E+02   0.272202E+05   0.192505E+07   0.193408E+07   0.192505E+07  -0.173803E-01   0.415665E+06   0.415463E+06   0.736133E+00   0.136564E-02   0.214910E+00  -0.455325E+09
   0.964067E-01   0.179350E+07   0.177668E+07   0.117772E+02   0.117772E+02   0.249830E+05   0.178232E+07   0.179068E+07   0.178232E+07  -0.160917E-01   0.384846E+06   0.384653E+06   0.667287E+00   0.113362E-02   0.214908E+00  -0.399171E+09
   0.101528E+00   0.168035E+07   0.166478E+07   0.994924E+01   0.994924E+01   0.233390E+05   0.166990E+07   0.167773E+07   0.166990E+07  -0.150767E-01   0.360571E+06   0.360394E+06   0.580239E+00   0.957677E-03   0.214907E+00  -0.355129E+09
   0.106649E+00   0.159336E+07   0.157978E+07   0.855100E+01   0.855100E+01   0.220870E+05   0.158366E+07   0.159108E+07   0.158366E+07  -0.142980E-01   0.341946E+06   0.341790E+06   0.486933E+00   0.823091E-03   0.214906E+00  -0.320615E+09
   0.111770E+00   0.152402E+07   0.151267E+07   0.744787E+01   0.744787E+01   0.210024E+05   0.151501E+07   0.152211E+07   0.151501E+07  -0.136782E-01   0.327120E+06   0.326986E+06   0.399914E+00   0.716913E-03   0.214904E+00  -0.292663E+09
   0.116891E+00   0.146308E+07   0.145376E+07   0.653849E+01   0.653849E+01   0.198806E+05   0.145470E+07   0.146152E+07   0.145470E+07  -0.131337E-01   0.314095E+06   0.313980E+06   0.328857E+00   0.629385E-03   0.214903E+00  -0.268700E+09
   0.122012E+00   0.140336E+07   0.139553E+07   0.575693E+01   0.575693E+01   0.185792E+05   0.139550E+07   0.140204E+07   0.139550E+07  -0.125992E-01   0.301312E+06   0.301210E+06   0.278641E+00   0.554161E-03   0.214903E+00  -0.246947E+09
   0.127134E+00   0.134062E+07   0.133356E+07   0.506570E+01   0.506570E+01   0.170481E+05   0.133318E+07   0.133944E+07   0.133318E+07  -0.120366E-01   0.287856E+06   0.287761E+06   0.249007E+00   0.487630E-03   0.214902E+00  -0.226416E+09
   0.132255E+00   0.127371E+07   0.126675E+07   0.444719E+01   0.444719E+01   0.153284E+05   0.126659E+07   0.127254E+07   0.126659E+07  -0.114354E-01   0.273479E+06   0.273386E+06   0.235606E+00   0.428097E-03   0.214901E+00  -0.206778E+09
