#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.398336E-04   0.965554E+08   0.965554E+08   0.127697E+09   0.127687E+09   0.965594E+08   0.965554E+08   0.965554E+08   0.965895E+08  -0.218178E+00   0.180370E+08   0.180370E+08   0.659036E+02   0.997330E+01  -0.973651E+00  -0.452826E+14
   0.439836E-04   0.973923E+08   0.973923E+08   0.128593E+09   0.128581E+09   0.973961E+08   0.973923E+08   0.973923E+08   0.974267E+08  -0.220066E+00   0.179647E+08   0.179647E+08   0.722457E+02   0.810934E+01  -0.934973E+00  -0.408457E+14
   0.485659E-04   0.983043E+08   0.983043E+08   0.129546E+09   0.129532E+09   0.983079E+08   0.983044E+08   0.983043E+08   0.983390E+08  -0.222125E+00   0.178745E+08   0.178745E+08   0.790682E+02   0.658147E+01  -0.890294E+00  -0.368061E+14
   0.536256E-04   0.992653E+08   0.992653E+08   0.130513E+09   0.130495E+09   0.992686E+08   0.992653E+08   0.992653E+08   0.993002E+08  -0.224293E+00   0.177620E+08   0.177620E+08   0.863640E+02   0.532955E+01  -0.839414E+00  -0.331235E+14
   0.592125E-04   0.100232E+09   0.100232E+09   0.131427E+09   0.131406E+09   0.100235E+09   0.100232E+09   0.100232E+09   0.100267E+09  -0.226473E+00   0.176220E+08   0.176220E+08   0.941098E+02   0.430430E+01  -0.782455E+00  -0.297617E+14
   0.653814E-04   0.101140E+09   0.101140E+09   0.132197E+09   0.132172E+09   0.101143E+09   0.101140E+09   0.101140E+09   0.101176E+09  -0.228523E+00   0.174483E+08   0.174483E+08   0.102263E+03   0.346534E+01  -0.719975E+00  -0.266880E+14
   0.721930E-04   0.101910E+09   0.101910E+09   0.132705E+09   0.132675E+09   0.101912E+09   0.101910E+09   0.101910E+09   0.101946E+09  -0.230258E+00   0.172341E+08   0.172341E+08   0.110758E+03   0.277961E+01  -0.653159E+00  -0.238732E+14
   0.797142E-04   0.102455E+09   0.102455E+09   0.132828E+09   0.132792E+09   0.102456E+09   0.102455E+09   0.102455E+09   0.102490E+09  -0.231485E+00   0.169717E+08   0.169716E+08   0.119506E+03   0.222004E+01  -0.584003E+00  -0.212914E+14
   0.880190E-04   0.102699E+09   0.102699E+09   0.132459E+09   0.132416E+09   0.102699E+09   0.102699E+09   0.102699E+09   0.102734E+09  -0.232032E+00   0.166523E+08   0.166522E+08   0.128394E+03   0.176449E+01  -0.515186E+00  -0.189196E+14
   0.971891E-04   0.102584E+09   0.102583E+09   0.131516E+09   0.131465E+09   0.102583E+09   0.102583E+09   0.102583E+09   0.102619E+09  -0.231767E+00   0.162662E+08   0.162662E+08   0.137296E+03   0.139487E+01  -0.449344E+00  -0.167373E+14
   0.107314E-03   0.102045E+09   0.102045E+09   0.129913E+09   0.129852E+09   0.102043E+09   0.102045E+09   0.102045E+09   0.102079E+09  -0.230545E+00   0.158035E+08   0.158035E+08   0.146085E+03   0.109634E+01  -0.388078E+00  -0.147269E+14
   0.118495E-03   0.100982E+09   0.100982E+09   0.127517E+09   0.127445E+09   0.100979E+09   0.100982E+09   0.100982E+09   0.101016E+09  -0.228139E+00   0.152562E+08   0.152561E+08   0.154653E+03   0.856578E+00  -0.331532E+00  -0.128754E+14
   0.130840E-03   0.992514E+08   0.992513E+08   0.124143E+09   0.124057E+09   0.992467E+08   0.992514E+08   0.992514E+08   0.992846E+08  -0.224225E+00   0.146214E+08   0.146213E+08   0.162931E+03   0.665250E+00  -0.278864E+00  -0.111754E+14
   0.144471E-03   0.967029E+08   0.967027E+08   0.119595E+09   0.119494E+09   0.966962E+08   0.967028E+08   0.967028E+08   0.967347E+08  -0.218462E+00   0.139047E+08   0.139046E+08   0.170899E+03   0.513555E+00  -0.229114E+00  -0.962489E+13
   0.159522E-03   0.932392E+08   0.932390E+08   0.113750E+09   0.113631E+09   0.932302E+08   0.932391E+08   0.932392E+08   0.932695E+08  -0.210633E+00   0.131205E+08   0.131204E+08   0.178594E+03   0.393988E+00  -0.181783E+00  -0.822518E+13
   0.176142E-03   0.888645E+08   0.888643E+08   0.106615E+09   0.106476E+09   0.888528E+08   0.888644E+08   0.888644E+08   0.888929E+08  -0.200746E+00   0.122909E+08   0.122908E+08   0.186099E+03   0.300196E+00  -0.136920E+00  -0.697808E+13
   0.194493E-03   0.836956E+08   0.836953E+08   0.983462E+08   0.981843E+08   0.836806E+08   0.836955E+08   0.836955E+08   0.837217E+08  -0.189065E+00   0.114417E+08   0.114416E+08   0.193526E+03   0.226880E+00  -0.948849E-01  -0.588307E+13
   0.214755E-03   0.779383E+08   0.779380E+08   0.892142E+08   0.890265E+08   0.779195E+08   0.779382E+08   0.779383E+08   0.779620E+08  -0.176056E+00   0.105993E+08   0.105992E+08   0.200997E+03   0.169700E+00  -0.560743E-01  -0.493569E+13
   0.237129E-03   0.718446E+08   0.718442E+08   0.795496E+08   0.793331E+08   0.718212E+08   0.718444E+08   0.718445E+08   0.718657E+08  -0.162287E+00   0.978677E+07   0.978662E+07   0.208615E+03   0.125166E+00  -0.207510E-01  -0.412733E+13
   0.261834E-03   0.656683E+08   0.656678E+08   0.696857E+08   0.694381E+08   0.656393E+08   0.656681E+08   0.656682E+08   0.656867E+08  -0.148332E+00   0.902240E+07   0.902223E+07   0.216448E+03   0.905224E-01   0.110165E-01  -0.344596E+13
   0.289112E-03   0.596321E+08   0.596315E+08   0.599184E+08   0.596378E+08   0.595966E+08   0.596319E+08   0.596320E+08   0.596478E+08  -0.134694E+00   0.831870E+07   0.831850E+07   0.224506E+03   0.636206E-01   0.393371E-01  -0.287742E+13
   0.319233E-03   0.539095E+08   0.539088E+08   0.504859E+08   0.501716E+08   0.538660E+08   0.539092E+08   0.539094E+08   0.539226E+08  -0.121764E+00   0.768271E+07   0.768248E+07   0.232729E+03   0.428059E-01   0.644481E-01  -0.240669E+13
   0.352491E-03   0.486192E+08   0.486183E+08   0.415667E+08   0.412200E+08   0.485662E+08   0.486188E+08   0.486190E+08   0.486298E+08  -0.109810E+00   0.711682E+07   0.711656E+07   0.240969E+03   0.268145E-01   0.866602E-01  -0.201907E+13
   0.389215E-03   0.438295E+08   0.438285E+08   0.332905E+08   0.329151E+08   0.437650E+08   0.438290E+08   0.438293E+08   0.438379E+08  -0.989881E-01   0.661984E+07   0.661954E+07   0.248991E+03   0.146873E-01   0.106310E+00  -0.170087E+13
   0.429764E-03   0.395670E+08   0.395658E+08   0.257542E+08   0.253571E+08   0.394887E+08   0.395664E+08   0.395668E+08   0.395733E+08  -0.893565E-01   0.618808E+07   0.618775E+07   0.256461E+03   0.569799E-02   0.123727E+00  -0.143992E+13
   0.474538E-03   0.358269E+08   0.358255E+08   0.190382E+08   0.186296E+08   0.357320E+08   0.358262E+08   0.358267E+08   0.358313E+08  -0.809050E-01   0.581631E+07   0.581594E+07   0.262962E+03  -0.706287E-03   0.139208E+00  -0.122571E+13
   0.523976E-03   0.325829E+08   0.325814E+08   0.132162E+08   0.128096E+08   0.324680E+08   0.325821E+08   0.325827E+08   0.325856E+08  -0.735742E-01   0.549849E+07   0.549806E+07   0.268013E+03  -0.495658E-02   0.153008E+00  -0.104940E+13
   0.578566E-03   0.297957E+08   0.297939E+08   0.835594E+07   0.796608E+07   0.296565E+08   0.297947E+08   0.297954E+08   0.297969E+08  -0.672753E-01   0.522830E+07   0.522783E+07   0.271101E+03  -0.740801E-02   0.165336E+00  -0.903686E+12
   0.638842E-03   0.274190E+08   0.274169E+08   0.450618E+07   0.414595E+07   0.272506E+08   0.274178E+08   0.274186E+08   0.274190E+08  -0.619039E-01   0.499959E+07   0.499907E+07   0.271743E+03  -0.838223E-02   0.176357E+00  -0.782618E+12
   0.705398E-03   0.254045E+08   0.254021E+08   0.167243E+07   0.134773E+07   0.252010E+08   0.254031E+08   0.254041E+08   0.254036E+08  -0.573511E-01   0.480654E+07   0.480597E+07   0.269547E+03  -0.820436E-02   0.186202E+00  -0.681406E+12
   0.778888E-03   0.237049E+08   0.237022E+08  -0.211646E+06  -0.507909E+06   0.234594E+08   0.237033E+08   0.237045E+08   0.237032E+08  -0.535101E-01   0.464384E+07   0.464322E+07   0.264284E+03  -0.722771E-02   0.194973E+00  -0.596223E+12
   0.860035E-03   0.222758E+08   0.222728E+08  -0.129980E+07  -0.159250E+07   0.219799E+08   0.222739E+08   0.222753E+08   0.222735E+08  -0.502806E-01   0.450671E+07   0.450605E+07   0.255931E+03  -0.583337E-02   0.202754E+00  -0.524022E+12
   0.949635E-03   0.210765E+08   0.210732E+08  -0.181362E+07  -0.214549E+07   0.207208E+08   0.210743E+08   0.210760E+08   0.210738E+08  -0.475708E-01   0.439095E+07   0.439026E+07   0.244676E+03  -0.439135E-02   0.209619E+00  -0.462388E+12
   0.104857E-02   0.200711E+08   0.200675E+08  -0.197609E+07  -0.240011E+07   0.196443E+08   0.200685E+08   0.200705E+08   0.200679E+08  -0.452990E-01   0.429288E+07   0.429215E+07   0.230871E+03  -0.318185E-02   0.215638E+00  -0.409407E+12
   0.115781E-02   0.192276E+08   0.192238E+08  -0.192430E+07  -0.248899E+07   0.187170E+08   0.192246E+08   0.192270E+08   0.192240E+08  -0.433932E-01   0.420930E+07   0.420856E+07   0.214959E+03  -0.230864E-02   0.220880E+00  -0.363559E+12
   0.127844E-02   0.185186E+08   0.185146E+08  -0.167659E+07  -0.241084E+07   0.179099E+08   0.185151E+08   0.185179E+08   0.185145E+08  -0.417911E-01   0.413747E+07   0.413672E+07   0.197442E+03  -0.167717E-02   0.225413E+00  -0.323637E+12
   0.141163E-02   0.179203E+08   0.179162E+08  -0.122337E+07  -0.212991E+07   0.171985E+08   0.179162E+08   0.179196E+08   0.179158E+08  -0.404390E-01   0.407503E+07   0.407427E+07   0.178919E+03  -0.110659E-02   0.229307E+00  -0.288678E+12
   0.155869E-02   0.174124E+08   0.174082E+08  -0.677927E+06   0.438083E+06   0.165615E+08   0.174077E+08   0.174117E+08   0.174076E+08  -0.392917E-01   0.401995E+07   0.401920E+07   0.160163E+03  -0.440740E-03   0.232632E+00  -0.257906E+12
   0.172108E-02   0.169776E+08   0.169734E+08  -0.263949E+06   0.350342E+06   0.159807E+08   0.169722E+08   0.169769E+08   0.169722E+08  -0.383088E-01   0.397047E+07   0.396974E+07   0.142070E+03  -0.117608E-03   0.235454E+00  -0.230698E+12
   0.190039E-02   0.166013E+08   0.165971E+08  -0.755721E+05   0.280980E+06   0.154414E+08   0.165951E+08   0.166006E+08   0.165951E+08  -0.374577E-01   0.392511E+07   0.392439E+07   0.125443E+03   0.411925E-04   0.237837E+00  -0.206543E+12
   0.209838E-02   0.162709E+08   0.162668E+08  -0.825222E+04   0.225873E+06   0.149317E+08   0.162639E+08   0.162702E+08   0.162639E+08  -0.367101E-01   0.388254E+07   0.388184E+07   0.110829E+03   0.918853E-04   0.239839E+00  -0.185027E+12
   0.231699E-02   0.159759E+08   0.159717E+08  -0.382735E+05   0.181901E+06   0.144417E+08   0.159680E+08   0.159752E+08   0.159680E+08  -0.360421E-01   0.384163E+07   0.384095E+07   0.984957E+02   0.102957E-03   0.241514E+00  -0.165804E+12
   0.255838E-02   0.157074E+08   0.157031E+08  -0.165666E+06   0.146687E+06   0.139640E+08   0.156984E+08   0.157066E+08   0.156984E+08  -0.354336E-01   0.380142E+07   0.380075E+07   0.883450E+02   0.529339E-04   0.242911E+00  -0.148588E+12
   0.282492E-02   0.154574E+08   0.154530E+08  -0.205780E+06   0.118397E+06   0.134921E+08   0.154474E+08   0.154567E+08   0.154474E+08  -0.348669E-01   0.376097E+07   0.376030E+07   0.798467E+02  -0.492452E-05   0.244070E+00  -0.133136E+12
   0.311923E-02   0.152197E+08   0.152150E+08  -0.163745E+06   0.956153E+05   0.130207E+08   0.152085E+08   0.152189E+08   0.152085E+08  -0.343277E-01   0.371956E+07   0.371888E+07   0.723275E+02  -0.215996E-04   0.245030E+00  -0.119247E+12
   0.344419E-02   0.149886E+08   0.149836E+08  -0.767098E+05   0.772324E+05   0.125447E+08   0.149762E+08   0.149878E+08   0.149762E+08  -0.338034E-01   0.367650E+07   0.367583E+07   0.652549E+02  -0.135434E-04   0.245823E+00  -0.106746E+12
   0.380302E-02   0.147594E+08   0.147542E+08  -0.376618E+05   0.623768E+05   0.120597E+08   0.147457E+08   0.147585E+08   0.147457E+08  -0.332832E-01   0.363121E+07   0.363054E+07   0.585084E+02   0.704731E-05   0.246476E+00  -0.954828E+11
   0.419923E-02   0.145280E+08   0.145224E+08  -0.480241E+05   0.503588E+05   0.115624E+08   0.145130E+08   0.145270E+08   0.145130E+08  -0.327578E-01   0.358313E+07   0.358247E+07   0.523289E+02   0.914128E-05   0.247013E+00  -0.853289E+11
   0.463671E-02   0.142907E+08   0.142847E+08  -0.634085E+05   0.406293E+05   0.110502E+08   0.142744E+08   0.142897E+08   0.142743E+08  -0.322191E-01   0.353178E+07   0.353112E+07   0.469565E+02  -0.104402E-05   0.247453E+00  -0.761703E+11
   0.511978E-02   0.140445E+08   0.140380E+08  -0.332504E+05   0.327497E+05   0.105229E+08   0.140267E+08   0.140434E+08   0.140267E+08  -0.316602E-01   0.347670E+07   0.347605E+07   0.422984E+02  -0.194365E-05   0.247813E+00  -0.679075E+11
   0.565317E-02   0.137870E+08   0.137799E+08  -0.812126E+04   0.263686E+05   0.995549E+07   0.137677E+08   0.137858E+08   0.137677E+08  -0.310756E-01   0.341756E+07   0.341692E+07   0.380628E+02   0.309514E-05   0.248105E+00  -0.604542E+11
   0.624213E-02   0.135150E+08   0.135072E+08  -0.991735E+03   0.212005E+05   0.938027E+07   0.134941E+08   0.135137E+08   0.134941E+08  -0.304580E-01   0.335379E+07   0.335315E+07   0.341552E+02   0.129294E-05   0.248342E+00  -0.537286E+11
   0.689245E-02   0.132266E+08   0.132179E+08   0.357198E+05   0.170173E+05   0.878428E+07   0.132041E+08   0.132251E+08   0.132041E+08  -0.298035E-01   0.328511E+07   0.328447E+07   0.307017E+02  -0.857208E-06   0.248533E+00  -0.476626E+11
   0.761052E-02   0.129199E+08   0.129101E+08   0.287903E+05   0.136336E+05   0.817604E+07   0.128958E+08   0.129182E+08   0.128958E+08  -0.291074E-01   0.321117E+07   0.321054E+07   0.276595E+02   0.155484E-06   0.248686E+00  -0.421940E+11
   0.840340E-02   0.125929E+08   0.125819E+08   0.143009E+04   0.108991E+05   0.756398E+07   0.125673E+08   0.125911E+08   0.125673E+08  -0.283659E-01   0.313165E+07   0.313103E+07   0.249074E+02  -0.171162E-06   0.248808E+00  -0.372666E+11
   0.927889E-02   0.122442E+08   0.122317E+08   0.183214E+05   0.869164E+04   0.694788E+07   0.122171E+08   0.122421E+08   0.122171E+08  -0.275755E-01   0.304626E+07   0.304564E+07   0.224627E+02   0.187389E-06   0.248906E+00  -0.328301E+11
   0.102456E-01   0.118723E+08   0.118581E+08   0.408172E+04   0.691213E+04   0.632743E+07   0.118437E+08   0.118699E+08   0.118437E+08  -0.267328E-01   0.295473E+07   0.295411E+07   0.202903E+02  -0.302581E-06   0.248982E+00  -0.288391E+11
   0.113130E-01   0.114759E+08   0.114595E+08   0.778964E+04   0.547979E+04   0.570939E+07   0.114459E+08   0.114731E+08   0.114459E+08  -0.258347E-01   0.285677E+07   0.285614E+07   0.183563E+02   0.844510E-07   0.249041E+00  -0.252521E+11
   0.124916E-01   0.110536E+08   0.110349E+08   0.285027E+04   0.432893E+04   0.510164E+07   0.110223E+08   0.110504E+08   0.110223E+08  -0.248787E-01   0.275212E+07   0.275150E+07   0.166398E+02  -0.460605E-08   0.249086E+00  -0.220317E+11
   0.137930E-01   0.106045E+08   0.105831E+08   0.628031E+04   0.340615E+04   0.451003E+07   0.105721E+08   0.106009E+08   0.105721E+08  -0.238626E-01   0.264062E+07   0.264000E+07   0.151137E+02  -0.285921E-07   0.249119E+00  -0.191446E+11
   0.152300E-01   0.101281E+08   0.101037E+08  -0.416231E+04   0.266803E+04   0.393762E+07   0.100948E+08   0.101240E+08   0.100948E+08  -0.227851E-01   0.252214E+07   0.252152E+07   0.137527E+02  -0.407881E-07   0.249144E+00  -0.165603E+11
   0.168167E-01   0.963547E+07   0.960760E+07   0.158283E+04   0.208170E+04   0.339821E+07   0.960129E+07   0.963079E+07   0.960129E+07  -0.216713E-01   0.239949E+07   0.239885E+07   0.125421E+02  -0.440590E-07   0.249161E+00  -0.142684E+11
   0.185687E-01   0.910736E+07   0.907583E+07   0.227376E+04   0.161367E+04   0.288850E+07   0.907266E+07   0.910207E+07   0.907266E+07  -0.204781E-01   0.226791E+07   0.226727E+07   0.114380E+02  -0.264990E-07   0.249172E+00  -0.122135E+11
   0.205033E-01   0.855504E+07   0.851968E+07  -0.342396E+04   0.124312E+04   0.241825E+07   0.852009E+07   0.854910E+07   0.852009E+07  -0.192309E-01   0.213022E+07   0.212958E+07   0.104240E+02  -0.238415E-08   0.249179E+00  -0.103895E+11
   0.226393E-01   0.797399E+07   0.793480E+07  -0.893915E+03   0.950227E+03   0.198955E+07   0.793912E+07   0.796741E+07   0.793912E+07  -0.179196E-01   0.198534E+07   0.198469E+07   0.946892E+01   0.880426E-08   0.249182E+00  -0.876926E+10
   0.249980E-01   0.738488E+07   0.734209E+07  -0.557173E+03   0.721688E+03   0.161031E+07   0.735041E+07   0.737770E+07   0.735040E+07  -0.165908E-01   0.183842E+07   0.183778E+07   0.855689E+01   0.617744E-08   0.249182E+00  -0.735412E+10
   0.276023E-01   0.679460E+07   0.674878E+07  -0.714038E+03   0.544526E+03   0.128127E+07   0.676085E+07   0.678690E+07   0.676085E+07  -0.152601E-01   0.169121E+07   0.169058E+07   0.766440E+01   0.455905E-08   0.249181E+00  -0.612691E+10
   0.304780E-01   0.620563E+07   0.615777E+07  -0.587734E+03   0.407839E+03   0.100100E+07   0.617300E+07   0.619760E+07   0.617300E+07  -0.139332E-01   0.154436E+07   0.154375E+07   0.676769E+01  -0.337085E-08   0.249178E+00  -0.506699E+10
   0.336533E-01   0.563389E+07   0.558542E+07  -0.200733E+03   0.303643E+03   0.768672E+06   0.560276E+07   0.562575E+07   0.560276E+07  -0.126461E-01   0.140186E+07   0.140127E+07   0.585706E+01   0.218765E-08   0.249175E+00  -0.416546E+10
   0.371593E-01   0.509993E+07   0.505272E+07   0.373078E+02   0.225419E+03   0.581916E+06   0.507066E+07   0.509200E+07   0.507066E+07  -0.114451E-01   0.126884E+07   0.126829E+07   0.493513E+01  -0.934574E-09   0.249170E+00  -0.341448E+10
   0.410307E-01   0.461679E+07   0.457299E+07  -0.867079E+02   0.167366E+03   0.435596E+06   0.458968E+07   0.460944E+07   0.458968E+07  -0.103595E-01   0.114858E+07   0.114808E+07   0.401632E+01   0.370026E-09   0.249166E+00  -0.279922E+10
   0.451338E-01   0.421352E+07   0.417497E+07   0.126244E+03   0.126244E+03   0.327884E+06   0.418869E+07   0.420705E+07   0.418869E+07  -0.945439E-02   0.104829E+07   0.104786E+07   0.322465E+01   0.283170E-10   0.249161E+00  -0.232256E+10
   0.492368E-01   0.389455E+07   0.386211E+07   0.980635E+02   0.980635E+02   0.252456E+06   0.387189E+07   0.388910E+07   0.387189E+07  -0.873934E-02   0.969051E+06   0.968681E+06   0.250418E+01   0.152165E-10   0.249158E+00  -0.196809E+10
   0.533399E-01   0.363750E+07   0.361117E+07   0.780564E+02   0.780564E+02   0.198687E+06   0.361683E+07   0.363308E+07   0.361683E+07  -0.816362E-02   0.905240E+06   0.904932E+06   0.193025E+01   0.653446E-11   0.249154E+00  -0.169708E+10
   0.574430E-01   0.342107E+07   0.340009E+07   0.633109E+02   0.633109E+02   0.159613E+06   0.340213E+07   0.341755E+07   0.340213E+07  -0.767902E-02   0.851523E+06   0.851265E+06   0.149910E+01   0.752008E-12   0.249151E+00  -0.148236E+10
   0.615460E-01   0.322862E+07   0.321175E+07   0.520564E+02   0.520564E+02   0.130714E+06   0.321114E+07   0.322579E+07   0.321114E+07  -0.724794E-02   0.803734E+06   0.803513E+06   0.119754E+01  -0.271762E-11   0.249149E+00  -0.130590E+10
   0.656491E-01   0.304732E+07   0.303306E+07   0.431874E+02   0.431874E+02   0.108936E+06   0.303104E+07   0.304493E+07   0.303104E+07  -0.684142E-02   0.758664E+06   0.758466E+06   0.100447E+01  -0.426741E-11   0.249147E+00  -0.115563E+10
   0.697522E-01   0.286807E+07   0.285496E+07   0.360063E+02   0.360063E+02   0.921731E+05   0.285274E+07   0.286586E+07   0.285274E+07  -0.643898E-02   0.714044E+06   0.713857E+06   0.893842E+00  -0.434686E-11   0.249145E+00  -0.102368E+10
   0.738552E-01   0.269235E+07   0.267919E+07   0.301474E+02   0.301474E+02   0.791635E+05   0.267779E+07   0.269014E+07   0.267779E+07  -0.604409E-02   0.670260E+06   0.670074E+06   0.839677E+00  -0.349175E-11   0.249144E+00  -0.907524E+09
   0.779583E-01   0.251450E+07   0.250048E+07   0.252673E+02   0.252673E+02   0.687061E+05   0.250058E+07   0.251215E+07   0.250058E+07  -0.564413E-02   0.625912E+06   0.625722E+06   0.815092E+00  -0.223535E-11   0.249143E+00  -0.802869E+09
   0.820614E-01   0.234318E+07   0.232796E+07   0.212468E+02   0.212468E+02   0.602894E+05   0.232984E+07   0.234063E+07   0.232984E+07  -0.525873E-02   0.583178E+06   0.582982E+06   0.800411E+00  -0.100566E-11   0.249141E+00  -0.710647E+09
   0.861644E-01   0.218311E+07   0.216678E+07   0.179519E+02   0.179519E+02   0.534556E+05   0.217030E+07   0.218036E+07   0.217030E+07  -0.489863E-02   0.543249E+06   0.543047E+06   0.780705E+00  -0.519979E-13   0.249141E+00  -0.630463E+09
   0.912856E-01   0.200508E+07   0.198799E+07   0.146873E+02   0.146873E+02   0.466751E+05   0.199295E+07   0.200221E+07   0.199295E+07  -0.449834E-02   0.498861E+06   0.498660E+06   0.736570E+00   0.637039E-12   0.249140E+00  -0.546467E+09
   0.964067E-01   0.185658E+07   0.183975E+07   0.121920E+02   0.121920E+02   0.414597E+05   0.184518E+07   0.185375E+07   0.184518E+07  -0.416479E-02   0.461873E+06   0.461680E+06   0.667670E+00   0.859185E-12   0.249139E+00  -0.479072E+09
   0.101528E+00   0.173944E+07   0.172388E+07   0.102997E+02   0.102997E+02   0.374849E+05   0.172879E+07   0.173683E+07   0.172879E+07  -0.390208E-02   0.432738E+06   0.432562E+06   0.580580E+00   0.816651E-12   0.249138E+00  -0.426213E+09
   0.106649E+00   0.164941E+07   0.163582E+07   0.885218E+01   0.885218E+01   0.344078E+05   0.163949E+07   0.164712E+07   0.163949E+07  -0.370053E-02   0.410385E+06   0.410230E+06   0.487241E+00   0.700323E-12   0.249137E+00  -0.384790E+09
   0.111770E+00   0.157763E+07   0.156628E+07   0.771019E+01   0.771019E+01   0.318598E+05   0.156841E+07   0.157572E+07   0.156841E+07  -0.354010E-02   0.392592E+06   0.392458E+06   0.400195E+00   0.625145E-12   0.249137E+00  -0.351242E+09
   0.116891E+00   0.151456E+07   0.150524E+07   0.676877E+01   0.676877E+01   0.295221E+05   0.150597E+07   0.151299E+07   0.150597E+07  -0.339916E-02   0.376960E+06   0.376845E+06   0.329116E+00   0.622093E-12   0.249136E+00  -0.322483E+09
   0.122012E+00   0.145274E+07   0.144490E+07   0.595969E+01   0.595969E+01   0.271758E+05   0.144468E+07   0.145142E+07   0.144468E+07  -0.326083E-02   0.361618E+06   0.361516E+06   0.278879E+00   0.658005E-12   0.249136E+00  -0.296375E+09
   0.127134E+00   0.138780E+07   0.138074E+07   0.524411E+01   0.524411E+01   0.247256E+05   0.138017E+07   0.138661E+07   0.138017E+07  -0.311520E-02   0.345470E+06   0.345375E+06   0.249225E+00   0.674721E-12   0.249136E+00  -0.271735E+09
