#           k/h    P           
 0.99999997E-04 0.28448400E+05
 0.10202013E-03 0.28406498E+05
 0.10408108E-03 0.28349422E+05
 0.10618366E-03 0.28277086E+05
 0.10832871E-03 0.28189439E+05
 0.11051710E-03 0.28086479E+05
 0.11274968E-03 0.27968254E+05
 0.11502737E-03 0.27834846E+05
 0.11735109E-03 0.27686357E+05
 0.11972173E-03 0.27522926E+05
 0.12214028E-03 0.27344746E+05
 0.12460767E-03 0.27152066E+05
 0.12712492E-03 0.26945164E+05
 0.12969300E-03 0.26724342E+05
 0.13231297E-03 0.26489922E+05
 0.13498588E-03 0.26242293E+05
 0.13771278E-03 0.25981893E+05
 0.14049475E-03 0.25709178E+05
 0.14333293E-03 0.25424619E+05
 0.14622846E-03 0.25128707E+05
 0.14918247E-03 0.24821990E+05
 0.15219615E-03 0.24505055E+05
 0.15527071E-03 0.24178496E+05
 0.15840739E-03 0.23842912E+05
 0.16160744E-03 0.23498908E+05
 0.16487212E-03 0.23147137E+05
 0.16820275E-03 0.22788271E+05
 0.17160067E-03 0.22422984E+05
 0.17506724E-03 0.22051938E+05
 0.17860383E-03 0.21675783E+05
 0.18221186E-03 0.21295209E+05
 0.18589280E-03 0.20910910E+05
 0.18964807E-03 0.20523564E+05
 0.19347922E-03 0.20133826E+05
 0.19738778E-03 0.19742334E+05
 0.20137527E-03 0.19349740E+05
 0.20544330E-03 0.18956691E+05
 0.20959355E-03 0.18563805E+05
 0.21382760E-03 0.18171666E+05
 0.21814722E-03 0.17780842E+05
 0.22255408E-03 0.17391891E+05
 0.22704997E-03 0.17005359E+05
 0.23163669E-03 0.16621760E+05
 0.23631606E-03 0.16241565E+05
 0.24108996E-03 0.15865222E+05
 0.24596031E-03 0.15493167E+05
 0.25092901E-03 0.15125812E+05
 0.25599814E-03 0.14763530E+05
 0.26116965E-03 0.14406666E+05
 0.26644560E-03 0.14055530E+05
 0.27182818E-03 0.13710417E+05
 0.27731949E-03 0.13371597E+05
 0.28292168E-03 0.13039306E+05
 0.28863709E-03 0.12713749E+05
 0.29446793E-03 0.12395109E+05
 0.30041661E-03 0.12083545E+05
 0.30648540E-03 0.11779193E+05
 0.31267683E-03 0.11482164E+05
 0.31899329E-03 0.11192545E+05
 0.32543740E-03 0.10910402E+05
 0.33201167E-03 0.10635781E+05
 0.33871876E-03 0.10368708E+05
 0.34556136E-03 0.10109191E+05
 0.35254212E-03 0.98572246E+04
 0.35966394E-03 0.96127842E+04
 0.36692963E-03 0.93758291E+04
 0.37434211E-03 0.91463057E+04
 0.38190430E-03 0.89241494E+04
 0.38961932E-03 0.87092871E+04
 0.39749016E-03 0.85016357E+04
 0.40552000E-03 0.83010947E+04
 0.41371203E-03 0.81075576E+04
 0.42206954E-03 0.79209155E+04
 0.43059592E-03 0.77410547E+04
 0.43929456E-03 0.75678560E+04
 0.44816890E-03 0.74011875E+04
 0.45722249E-03 0.72409146E+04
 0.46645897E-03 0.70869048E+04
 0.47588209E-03 0.69390278E+04
 0.48549555E-03 0.67971494E+04
 0.49530319E-03 0.66611250E+04
 0.50530903E-03 0.65308115E+04
 0.51551696E-03 0.64060718E+04
 0.52593107E-03 0.62867720E+04
 0.53655554E-03 0.61727788E+04
 0.54739468E-03 0.60639492E+04
 0.55845280E-03 0.59601445E+04
 0.56973431E-03 0.58612334E+04
 0.58124372E-03 0.57670908E+04
 0.59298560E-03 0.56775918E+04
 0.60496473E-03 0.55926050E+04
 0.61718578E-03 0.55120034E+04
 0.62965375E-03 0.54356694E+04
 0.64237369E-03 0.53634917E+04
 0.65535045E-03 0.52953594E+04
 0.66858943E-03 0.52311567E+04
 0.68209582E-03 0.51707734E+04
 0.69587503E-03 0.51141079E+04
 0.70993265E-03 0.50610654E+04
 0.72427420E-03 0.50115503E+04
 0.73890563E-03 0.49654653E+04
