#           k/h    P           
 0.99999997E-04 0.18074882E+04
 0.10202013E-03 0.18362075E+04
 0.10408108E-03 0.18651494E+04
 0.10618366E-03 0.18943026E+04
 0.10832871E-03 0.19236552E+04
 0.11051710E-03 0.19531943E+04
 0.11274968E-03 0.19829061E+04
 0.11502737E-03 0.20127760E+04
 0.11735109E-03 0.20427888E+04
 0.11972173E-03 0.20729285E+04
 0.12214028E-03 0.21031782E+04
 0.12460767E-03 0.21335198E+04
 0.12712492E-03 0.21639348E+04
 0.12969300E-03 0.21944036E+04
 0.13231297E-03 0.22249062E+04
 0.13498588E-03 0.22554214E+04
 0.13771278E-03 0.22859275E+04
 0.14049475E-03 0.23164016E+04
 0.14333293E-03 0.23468201E+04
 0.14622846E-03 0.23771594E+04
 0.14918247E-03 0.24073943E+04
 0.15219615E-03 0.24374998E+04
 0.15527071E-03 0.24674495E+04
 0.15840739E-03 0.24972170E+04
 0.16160744E-03 0.25267749E+04
 0.16487212E-03 0.25560962E+04
 0.16820275E-03 0.25851528E+04
 0.17160067E-03 0.26139172E+04
 0.17506724E-03 0.26423606E+04
 0.17860383E-03 0.26704546E+04
 0.18221186E-03 0.26981707E+04
 0.18589280E-03 0.27254812E+04
 0.18964807E-03 0.27523586E+04
 0.19347922E-03 0.27787747E+04
 0.19738778E-03 0.28047009E+04
 0.20137527E-03 0.28301116E+04
 0.20544330E-03 0.28549814E+04
 0.20959355E-03 0.28792852E+04
 0.21382760E-03 0.29029983E+04
 0.21814722E-03 0.29260957E+04
 0.22255408E-03 0.29485569E+04
 0.22704997E-03 0.29703621E+04
 0.23163669E-03 0.29914922E+04
 0.23631606E-03 0.30119285E+04
 0.24108996E-03 0.30316536E+04
 0.24596031E-03 0.30506541E+04
 0.25092901E-03 0.30689197E+04
 0.25599814E-03 0.30864402E+04
 0.26116965E-03 0.31032063E+04
 0.26644560E-03 0.31192097E+04
 0.27182818E-03 0.31344487E+04
 0.27731949E-03 0.31489233E+04
