#           k/h    P           
 0.99999997E-04 0.15594172E+04
 0.10202013E-03 0.15909675E+04
 0.10408108E-03 0.16231495E+04
 0.10618366E-03 0.16559722E+04
 0.10832871E-03 0.16894443E+04
 0.11051710E-03 0.17235745E+04
 0.11274968E-03 0.17583700E+04
 0.11502737E-03 0.17938381E+04
 0.11735109E-03 0.18299861E+04
 0.11972173E-03 0.18668207E+04
 0.12214028E-03 0.19043475E+04
 0.12460767E-03 0.19425715E+04
 0.12712492E-03 0.19814965E+04
 0.12969300E-03 0.20211263E+04
 0.13231297E-03 0.20614644E+04
 0.13498588E-03 0.21025120E+04
 0.13771278E-03 0.21442698E+04
 0.14049475E-03 0.21867375E+04
 0.14333293E-03 0.22299141E+04
 0.14622846E-03 0.22737974E+04
 0.14918247E-03 0.23183838E+04
 0.15219615E-03 0.23636680E+04
 0.15527071E-03 0.24096433E+04
 0.15840739E-03 0.24563022E+04
 0.16160744E-03 0.25036360E+04
 0.16487212E-03 0.25516340E+04
 0.16820275E-03 0.26002834E+04
 0.17160067E-03 0.26495706E+04
 0.17506724E-03 0.26994800E+04
 0.17860383E-03 0.27499949E+04
 0.18221186E-03 0.28010962E+04
 0.18589280E-03 0.28527634E+04
 0.18964807E-03 0.29049741E+04
 0.19347922E-03 0.29577046E+04
 0.19738778E-03 0.30109292E+04
 0.20137527E-03 0.30646204E+04
 0.20544330E-03 0.31187495E+04
 0.20959355E-03 0.31732859E+04
 0.21382760E-03 0.32281970E+04
 0.21814722E-03 0.32834490E+04
 0.22255408E-03 0.33390066E+04
 0.22704997E-03 0.33948340E+04
 0.23163669E-03 0.34508931E+04
 0.23631606E-03 0.35071445E+04
 0.24108996E-03 0.35635469E+04
 0.24596031E-03 0.36200598E+04
 0.25092901E-03 0.36766423E+04
 0.25599814E-03 0.37332515E+04
 0.26116965E-03 0.37898428E+04
 0.26644560E-03 0.38463716E+04
 0.27182818E-03 0.39027944E+04
 0.27731949E-03 0.39590684E+04
 0.28292168E-03 0.40151489E+04
 0.28863709E-03 0.40709910E+04
 0.29446793E-03 0.41265483E+04
 0.30041661E-03 0.41817803E+04
 0.30648540E-03 0.42366445E+04
 0.31267683E-03 0.42910996E+04
 0.31899329E-03 0.43451040E+04
 0.32543740E-03 0.43986157E+04
 0.33201167E-03 0.44515977E+04
 0.33871876E-03 0.45040151E+04
 0.34556136E-03 0.45558325E+04
 0.35254212E-03 0.46070151E+04
 0.35966394E-03 0.46575293E+04
 0.36692963E-03 0.47073467E+04
 0.37434211E-03 0.47564414E+04
 0.38190430E-03 0.48047891E+04
 0.38961932E-03 0.48523643E+04
 0.39749016E-03 0.48991445E+04
 0.40552000E-03 0.49451138E+04
 0.41371203E-03 0.49902578E+04
 0.42206954E-03 0.50345640E+04
 0.43059592E-03 0.50780200E+04
 0.43929456E-03 0.51206167E+04
 0.44816890E-03 0.51623501E+04
 0.45722249E-03 0.52032202E+04
 0.46645897E-03 0.52432266E+04
 0.47588209E-03 0.52823711E+04
 0.48549555E-03 0.53206572E+04
 0.49530319E-03 0.53580947E+04
 0.50530903E-03 0.53946958E+04
 0.51551696E-03 0.54304731E+04
 0.52593107E-03 0.54654414E+04
 0.53655554E-03 0.54996167E+04
 0.54739468E-03 0.55330210E+04
 0.55845280E-03 0.55656777E+04
 0.56973431E-03 0.55976113E+04
 0.58124372E-03 0.56288472E+04
 0.59298560E-03 0.56594136E+04
 0.60496473E-03 0.56893408E+04
 0.61718578E-03 0.57186626E+04
 0.62965375E-03 0.57474121E+04
 0.64237369E-03 0.57756235E+04
 0.65535045E-03 0.58033335E+04
 0.66858943E-03 0.58305806E+04
 0.68209582E-03 0.58574043E+04
 0.69587503E-03 0.58838447E+04
 0.70993265E-03 0.59099438E+04
 0.72427420E-03 0.59357427E+04
 0.73890563E-03 0.59612856E+04
 0.75383246E-03 0.59866157E+04
 0.76906086E-03 0.60117778E+04
 0.78459689E-03 0.60368174E+04
 0.80044678E-03 0.60617803E+04
 0.81661687E-03 0.60867114E+04
 0.83311368E-03 0.61116572E+04
 0.84994361E-03 0.61366636E+04
 0.86711359E-03 0.61617783E+04
 0.88463066E-03 0.61870479E+04
 0.90250134E-03 0.62125186E+04
 0.92073303E-03 0.62382354E+04
 0.93933311E-03 0.62642461E+04
 0.95830887E-03 0.62905986E+04
 0.97766798E-03 0.63173379E+04
 0.99741819E-03 0.63445093E+04
 0.10175674E-02 0.63721567E+04
 0.10381236E-02 0.64003262E+04
 0.10590950E-02 0.64290645E+04
 0.10804901E-02 0.64584150E+04
 0.11023175E-02 0.64884199E+04
 0.11245857E-02 0.65191221E+04
 0.11473041E-02 0.65505640E+04
 0.11704812E-02 0.65827905E+04
 0.11941264E-02 0.66158423E+04
 0.12182494E-02 0.66497588E+04
 0.12428596E-02 0.66845791E+04
 0.12679670E-02 0.67203433E+04
 0.12935817E-02 0.67570928E+04
 0.13197137E-02 0.67948652E+04
 0.13463736E-02 0.68336953E+04
 0.13735722E-02 0.68736191E+04
 0.14013201E-02 0.69146733E+04
 0.14296286E-02 0.69568950E+04
 0.14585090E-02 0.70003184E+04
 0.14879731E-02 0.70449736E+04
 0.15180323E-02 0.70908926E+04
 0.15486985E-02 0.71381084E+04
 0.15799842E-02 0.71866543E+04
 0.16119020E-02 0.72365591E+04
 0.16444647E-02 0.72878496E+04
 0.16776850E-02 0.73405532E+04
 0.17115764E-02 0.73946982E+04
 0.17461524E-02 0.74503130E+04
 0.17814270E-02 0.75074219E+04
 0.18174142E-02 0.75660469E+04
 0.18541284E-02 0.76262104E+04
 0.18915841E-02 0.76879355E+04
