#           k/h    P           
 0.99999997E-04 0.13337377E+04
 0.10202013E-03 0.13638831E+04
 0.10408108E-03 0.13947737E+04
 0.10618366E-03 0.14264257E+04
 0.10832871E-03 0.14588558E+04
 0.11051710E-03 0.14920801E+04
 0.11274968E-03 0.15261134E+04
 0.11502737E-03 0.15609711E+04
 0.11735109E-03 0.15966683E+04
 0.11972173E-03 0.16332203E+04
 0.12214028E-03 0.16706410E+04
 0.12460767E-03 0.17089435E+04
 0.12712492E-03 0.17481400E+04
 0.12969300E-03 0.17882430E+04
 0.13231297E-03 0.18292645E+04
 0.13498588E-03 0.18712146E+04
 0.13771278E-03 0.19141018E+04
 0.14049475E-03 0.19579341E+04
 0.14333293E-03 0.20027185E+04
 0.14622846E-03 0.20484614E+04
 0.14918247E-03 0.20951667E+04
 0.15219615E-03 0.21428367E+04
 0.15527071E-03 0.21914717E+04
 0.15840739E-03 0.22410715E+04
 0.16160744E-03 0.22916345E+04
 0.16487212E-03 0.23431558E+04
 0.16820275E-03 0.23956287E+04
 0.17160067E-03 0.24490444E+04
 0.17506724E-03 0.25033928E+04
 0.17860383E-03 0.25586614E+04
 0.18221186E-03 0.26148350E+04
 0.18589280E-03 0.26718962E+04
 0.18964807E-03 0.27298252E+04
 0.19347922E-03 0.27885996E+04
 0.19738778E-03 0.28481948E+04
 0.20137527E-03 0.29085842E+04
 0.20544330E-03 0.29697383E+04
 0.20959355E-03 0.30316257E+04
 0.21382760E-03 0.30942117E+04
 0.21814722E-03 0.31574592E+04
 0.22255408E-03 0.32213301E+04
 0.22704997E-03 0.32857834E+04
 0.23163669E-03 0.33507766E+04
 0.23631606E-03 0.34162634E+04
 0.24108996E-03 0.34821956E+04
 0.24596031E-03 0.35485249E+04
 0.25092901E-03 0.36152021E+04
 0.25599814E-03 0.36821753E+04
 0.26116965E-03 0.37493899E+04
 0.26644560E-03 0.38167898E+04
 0.27182818E-03 0.38843206E+04
 0.27731949E-03 0.39519275E+04
 0.28292168E-03 0.40195535E+04
 0.28863709E-03 0.40871401E+04
 0.29446793E-03 0.41546274E+04
 0.30041661E-03 0.42219595E+04
 0.30648540E-03 0.42890815E+04
 0.31267683E-03 0.43559370E+04
 0.31899329E-03 0.44224678E+04
 0.32543740E-03 0.44886162E+04
 0.33201167E-03 0.45543315E+04
 0.33871876E-03 0.46195630E+04
 0.34556136E-03 0.46842593E+04
 0.35254212E-03 0.47483701E+04
 0.35966394E-03 0.48118457E+04
 0.36692963E-03 0.48746431E+04
 0.37434211E-03 0.49367217E+04
 0.38190430E-03 0.49980415E+04
 0.38961932E-03 0.50585630E+04
 0.39749016E-03 0.51182490E+04
 0.40552000E-03 0.51770693E+04
 0.41371203E-03 0.52349976E+04
 0.42206954E-03 0.52920078E+04
 0.43059592E-03 0.53480757E+04
 0.43929456E-03 0.54031792E+04
 0.44816890E-03 0.54573042E+04
 0.45722249E-03 0.55104404E+04
 0.46645897E-03 0.55625767E+04
 0.47588209E-03 0.56137061E+04
 0.48549555E-03 0.56638232E+04
 0.49530319E-03 0.57129307E+04
 0.50530903E-03 0.57610337E+04
 0.51551696E-03 0.58081377E+04
 0.52593107E-03 0.58542520E+04
 0.53655554E-03 0.58993882E+04
 0.54739468E-03 0.59435640E+04
 0.55845280E-03 0.59867988E+04
 0.56973431E-03 0.60291143E+04
 0.58124372E-03 0.60705342E+04
 0.59298560E-03 0.61110840E+04
 0.60496473E-03 0.61507949E+04
 0.61718578E-03 0.61896992E+04
 0.62965375E-03 0.62278306E+04
 0.64237369E-03 0.62652246E+04
 0.65535045E-03 0.63019194E+04
 0.66858943E-03 0.63379556E+04
 0.68209582E-03 0.63733750E+04
 0.69587503E-03 0.64082212E+04
 0.70993265E-03 0.64425396E+04
 0.72427420E-03 0.64763765E+04
 0.73890563E-03 0.65097783E+04
 0.75383246E-03 0.65427949E+04
 0.76906086E-03 0.65754756E+04
 0.78459689E-03 0.66078716E+04
 0.80044678E-03 0.66400337E+04
 0.81661687E-03 0.66720142E+04
 0.83311368E-03 0.67038643E+04
 0.84994361E-03 0.67356382E+04
 0.86711359E-03 0.67673896E+04
 0.88463066E-03 0.67991729E+04
 0.90250134E-03 0.68310405E+04
 0.92073303E-03 0.68630454E+04
 0.93933311E-03 0.68952427E+04
 0.95830887E-03 0.69276875E+04
 0.97766798E-03 0.69604336E+04
 0.99741819E-03 0.69935322E+04
 0.10175674E-02 0.70270366E+04
 0.10381236E-02 0.70609990E+04
 0.10590950E-02 0.70954741E+04
 0.10804901E-02 0.71305142E+04
 0.11023175E-02 0.71661680E+04
 0.11245857E-02 0.72024858E+04
 0.11473041E-02 0.72395190E+04
 0.11704812E-02 0.72773193E+04
 0.11941264E-02 0.73159360E+04
 0.12182494E-02 0.73554141E+04
 0.12428596E-02 0.73958013E+04
 0.12679670E-02 0.74371450E+04
 0.12935817E-02 0.74794937E+04
 0.13197137E-02 0.75228921E+04
 0.13463736E-02 0.75673813E+04
 0.13735722E-02 0.76130044E+04
 0.14013201E-02 0.76598047E+04
 0.14296286E-02 0.77078267E+04
 0.14585090E-02 0.77571094E+04
 0.14879731E-02 0.78076909E+04
 0.15180323E-02 0.78596079E+04
 0.15486985E-02 0.79128999E+04
 0.15799842E-02 0.79676064E+04
 0.16119020E-02 0.80237622E+04
 0.16444647E-02 0.80813984E+04
 0.16776850E-02 0.81405483E+04
 0.17115764E-02 0.82012451E+04
 0.17461524E-02 0.82635225E+04
 0.17814270E-02 0.83274102E+04
 0.18174142E-02 0.83929336E+04
 0.18541284E-02 0.84601211E+04
 0.18915841E-02 0.85289980E+04
 0.19297971E-02 0.85995947E+04
 0.19687817E-02 0.86719336E+04
 0.20085536E-02 0.87460332E+04
 0.20491290E-02 0.88219170E+04
 0.20905242E-02 0.88996045E+04
 0.21327557E-02 0.89791172E+04
 0.21758399E-02 0.90604727E+04
 0.22197948E-02 0.91436836E+04
 0.22646377E-02 0.92287656E+04
 0.23103864E-02 0.93157324E+04
 0.23570592E-02 0.94045986E+04
 0.24046749E-02 0.94953730E+04
 0.24532524E-02 0.95880625E+04
 0.25028118E-02 0.96826758E+04
 0.25533722E-02 0.97792178E+04
 0.26049537E-02 0.98776963E+04
 0.26575772E-02 0.99781123E+04
 0.27112637E-02 0.10080466E+05
 0.27660348E-02 0.10184757E+05
 0.28219123E-02 0.10290983E+05
 0.28789188E-02 0.10399145E+05
 0.29370766E-02 0.10509231E+05
 0.29964095E-02 0.10621238E+05
 0.30569409E-02 0.10735153E+05
 0.31186952E-02 0.10850968E+05
 0.31816978E-02 0.10968668E+05
 0.32459723E-02 0.11088240E+05
 0.33115451E-02 0.11209666E+05
 0.33784427E-02 0.11332926E+05
 0.34466919E-02 0.11458000E+05
 0.35163197E-02 0.11584866E+05
 0.35873537E-02 0.11713498E+05
 0.36598232E-02 0.11843868E+05
 0.37337563E-02 0.11975946E+05
 0.38091831E-02 0.12109699E+05
 0.38861334E-02 0.12245094E+05
 0.39646388E-02 0.12382093E+05
 0.40447293E-02 0.12520659E+05
 0.41264393E-02 0.12660750E+05
 0.42097992E-02 0.12802323E+05
 0.42948425E-02 0.12945331E+05
 0.43816040E-02 0.13089721E+05
 0.44701183E-02 0.13235436E+05
 0.45604203E-02 0.13382418E+05
 0.46525472E-02 0.13530604E+05
 0.47465344E-02 0.13679935E+05
 0.48424210E-02 0.13830358E+05
 0.49402444E-02 0.13981826E+05
 0.50400435E-02 0.14134284E+05
 0.51418589E-02 0.14287676E+05
 0.52457317E-02 0.14441932E+05
 0.53517036E-02 0.14596949E+05
 0.54598148E-02 0.14752621E+05
 0.55701104E-02 0.14908833E+05
 0.56826337E-02 0.15065468E+05
 0.57974309E-02 0.15222418E+05
 0.59145465E-02 0.15379598E+05
 0.60340283E-02 0.15536922E+05
 0.61559235E-02 0.15694306E+05
 0.62802811E-02 0.15851657E+05
 0.64071510E-02 0.16008876E+05
 0.65365843E-02 0.16165847E+05
 0.66686315E-02 0.16322447E+05
 0.68033468E-02 0.16478555E+05
 0.69407835E-02 0.16634039E+05
 0.70809964E-02 0.16788771E+05
 0.72240415E-02 0.16942613E+05
 0.73699774E-02 0.17095432E+05
 0.75188605E-02 0.17247082E+05
 0.76707508E-02 0.17397420E+05
 0.78257136E-02 0.17546297E+05
 0.79838037E-02 0.17693562E+05
 0.81450874E-02 0.17839061E+05
 0.83096288E-02 0.17982631E+05
 0.84774951E-02 0.18124115E+05
 0.86487513E-02 0.18263344E+05
 0.88234674E-02 0.18400145E+05
 0.90017123E-02 0.18534338E+05
 0.91835596E-02 0.18665744E+05
 0.93690790E-02 0.18794186E+05
 0.95583471E-02 0.18919471E+05
 0.97514391E-02 0.19041412E+05
 0.99484306E-02 0.19159816E+05
 0.10149402E-01 0.19274488E+05
 0.10354433E-01 0.19385234E+05
 0.10563606E-01 0.19491838E+05
 0.10777006E-01 0.19594066E+05
 0.10994715E-01 0.19691689E+05
 0.11216822E-01 0.19784471E+05
 0.11443418E-01 0.19872182E+05
 0.11674589E-01 0.19954631E+05
 0.11910431E-01 0.20031670E+05
 0.12151038E-01 0.20103150E+05
 0.12396505E-01 0.20168928E+05
 0.12646930E-01 0.20228846E+05
 0.12902415E-01 0.20282551E+05
 0.13163067E-01 0.20329537E+05
 0.13428980E-01 0.20369303E+05
 0.13700262E-01 0.20401348E+05
 0.13977026E-01 0.20425236E+05
 0.14259379E-01 0.20441293E+05
 0.14547437E-01 0.20450336E+05
 0.14841316E-01 0.20453199E+05
 0.15141129E-01 0.20450729E+05
 0.15447001E-01 0.20443611E+05
 0.15759049E-01 0.20431006E+05
 0.16077405E-01 0.20411174E+05
 0.16402189E-01 0.20382389E+05
 0.16733535E-01 0.20342936E+05
 0.17071573E-01 0.20291324E+05
 0.17416442E-01 0.20227711E+05
 0.17768279E-01 0.20153104E+05
 0.18127220E-01 0.20068520E+05
 0.18493414E-01 0.19974977E+05
 0.18867005E-01 0.19873311E+05
 0.19248145E-01 0.19763010E+05
 0.19636983E-01 0.19642982E+05
 0.20033674E-01 0.19512182E+05
 0.20438381E-01 0.19369607E+05
 0.20851264E-01 0.19214533E+05
 0.21272486E-01 0.19047703E+05
 0.21702228E-01 0.18870422E+05
 0.22140643E-01 0.18683979E+05
 0.22587912E-01 0.18489635E+05
 0.23044219E-01 0.18288494E+05
 0.23509743E-01 0.18080891E+05
 0.23984671E-01 0.17866900E+05
 0.24469191E-01 0.17646621E+05
 0.24963502E-01 0.17420162E+05
 0.25467798E-01 0.17187619E+05
 0.25982281E-01 0.16948967E+05
 0.26507158E-01 0.16704158E+05
 0.27042639E-01 0.16453176E+05
 0.27588934E-01 0.16196030E+05
 0.28146267E-01 0.15932880E+05
 0.28714858E-01 0.15664399E+05
 0.29294936E-01 0.15391382E+05
 0.29886734E-01 0.15114595E+05
 0.30490484E-01 0.14834779E+05
 0.31106433E-01 0.14552743E+05
 0.31734824E-01 0.14269615E+05
 0.32375909E-01 0.13986538E+05
 0.33029947E-01 0.13704580E+05
 0.33697195E-01 0.13424735E+05
 0.34377921E-01 0.13147846E+05
 0.35072401E-01 0.12874437E+05
 0.35780910E-01 0.12604939E+05
 0.36503751E-01 0.12339747E+05
 0.37241172E-01 0.12079222E+05
 0.37993494E-01 0.11823874E+05
 0.38761012E-01 0.11574703E+05
 0.39544035E-01 0.11332710E+05
 0.40342879E-01 0.11098803E+05
 0.41157857E-01 0.10873805E+05
 0.41989300E-01 0.10658193E+05
 0.42837542E-01 0.10451733E+05
