#           k/h    P           
 0.99999997E-04 0.12043206E+04
 0.10202013E-03 0.12255101E+04
 0.10408108E-03 0.12469922E+04
 0.10618366E-03 0.12687666E+04
 0.10832871E-03 0.12908328E+04
 0.11051710E-03 0.13131899E+04
 0.11274968E-03 0.13358369E+04
 0.11502737E-03 0.13587723E+04
 0.11735109E-03 0.13819946E+04
 0.11972173E-03 0.14055017E+04
 0.12214028E-03 0.14292915E+04
 0.12460767E-03 0.14533610E+04
 0.12712492E-03 0.14777073E+04
 0.12969300E-03 0.15023270E+04
 0.13231297E-03 0.15272166E+04
 0.13498588E-03 0.15523718E+04
 0.13771278E-03 0.15777883E+04
 0.14049475E-03 0.16034611E+04
 0.14333293E-03 0.16293849E+04
 0.14622846E-03 0.16555543E+04
 0.14918247E-03 0.16819633E+04
 0.15219615E-03 0.17086053E+04
 0.15527071E-03 0.17354735E+04
 0.15840739E-03 0.17625608E+04
 0.16160744E-03 0.17898593E+04
 0.16487212E-03 0.18173612E+04
 0.16820275E-03 0.18450580E+04
 0.17160067E-03 0.18729410E+04
 0.17506724E-03 0.19010010E+04
 0.17860383E-03 0.19292283E+04
 0.18221186E-03 0.19576132E+04
 0.18589280E-03 0.19861454E+04
 0.18964807E-03 0.20148145E+04
 0.19347922E-03 0.20436094E+04
 0.19738778E-03 0.20725190E+04
 0.20137527E-03 0.21015317E+04
 0.20544330E-03 0.21306362E+04
 0.20959355E-03 0.21598208E+04
 0.21382760E-03 0.21890732E+04
 0.21814722E-03 0.22183809E+04
 0.22255408E-03 0.22477317E+04
 0.22704997E-03 0.22771135E+04
 0.23163669E-03 0.23065144E+04
 0.23631606E-03 0.23359214E+04
 0.24108996E-03 0.23653215E+04
 0.24596031E-03 0.23947029E+04
 0.25092901E-03 0.24240537E+04
 0.25599814E-03 0.24533618E+04
 0.26116965E-03 0.24826147E+04
 0.26644560E-03 0.25118005E+04
 0.27182818E-03 0.25409082E+04
 0.27731949E-03 0.25699270E+04
 0.28292168E-03 0.25988464E+04
 0.28863709E-03 0.26276555E+04
 0.29446793E-03 0.26563442E+04
 0.30041661E-03 0.26849033E+04
 0.30648540E-03 0.27133247E+04
 0.31267683E-03 0.27416001E+04
 0.31899329E-03 0.27697212E+04
 0.32543740E-03 0.27976804E+04
 0.33201167E-03 0.28254719E+04
 0.33871876E-03 0.28530908E+04
 0.34556136E-03 0.28805322E+04
 0.35254212E-03 0.29077913E+04
 0.35966394E-03 0.29348643E+04
 0.36692963E-03 0.29617490E+04
 0.37434211E-03 0.29884443E+04
 0.38190430E-03 0.30149497E+04
 0.38961932E-03 0.30412639E+04
 0.39749016E-03 0.30673877E+04
 0.40552000E-03 0.30933232E+04
 0.41371203E-03 0.31190737E+04
 0.42206954E-03 0.31446423E+04
 0.43059592E-03 0.31700332E+04
 0.43929456E-03 0.31952510E+04
 0.44816890E-03 0.32203025E+04
 0.45722249E-03 0.32451946E+04
 0.46645897E-03 0.32699355E+04
 0.47588209E-03 0.32945334E+04
 0.48549555E-03 0.33189973E+04
 0.49530319E-03 0.33433376E+04
 0.50530903E-03 0.33675664E+04
 0.51551696E-03 0.33916948E+04
 0.52593107E-03 0.34157354E+04
 0.53655554E-03 0.34397014E+04
 0.54739468E-03 0.34636069E+04
 0.55845280E-03 0.34874668E+04
 0.56973431E-03 0.35112961E+04
 0.58124372E-03 0.35351113E+04
 0.59298560E-03 0.35589282E+04
 0.60496473E-03 0.35827644E+04
 0.61718578E-03 0.36066372E+04
 0.62965375E-03 0.36305649E+04
 0.64237369E-03 0.36545664E+04
 0.65535045E-03 0.36786604E+04
 0.66858943E-03 0.37028667E+04
 0.68209582E-03 0.37272048E+04
 0.69587503E-03 0.37516956E+04
 0.70993265E-03 0.37763599E+04
 0.72427420E-03 0.38012185E+04
 0.73890563E-03 0.38262927E+04
 0.75383246E-03 0.38516038E+04
 0.76906086E-03 0.38771733E+04
 0.78459689E-03 0.39030242E+04
 0.80044678E-03 0.39291787E+04
 0.81661687E-03 0.39556584E+04
 0.83311368E-03 0.39824861E+04
 0.84994361E-03 0.40096846E+04
 0.86711359E-03 0.40372776E+04
 0.88463066E-03 0.40652878E+04
 0.90250134E-03 0.40937380E+04
 0.92073303E-03 0.41226509E+04
 0.93933311E-03 0.41520498E+04
 0.95830887E-03 0.41819590E+04
 0.97766798E-03 0.42124014E+04
 0.99741819E-03 0.42433994E+04
 0.10175674E-02 0.42749756E+04
 0.10381236E-02 0.43071538E+04
 0.10590950E-02 0.43399580E+04
 0.10804901E-02 0.43734106E+04
 0.11023175E-02 0.44075342E+04
 0.11245857E-02 0.44423511E+04
 0.11473041E-02 0.44778843E+04
 0.11704812E-02 0.45141577E+04
 0.11941264E-02 0.45511934E+04
 0.12182494E-02 0.45890122E+04
 0.12428596E-02 0.46276367E+04
 0.12679670E-02 0.46670884E+04
 0.12935817E-02 0.47073901E+04
 0.13197137E-02 0.47485640E+04
 0.13463736E-02 0.47906284E+04
 0.13735722E-02 0.48336055E+04
 0.14013201E-02 0.48775156E+04
 0.14296286E-02 0.49223809E+04
 0.14585090E-02 0.49682202E+04
 0.14879731E-02 0.50150522E+04
 0.15180323E-02 0.50628965E+04
 0.15486985E-02 0.51117715E+04
 0.15799842E-02 0.51616978E+04
 0.16119020E-02 0.52126924E+04
 0.16444647E-02 0.52647720E+04
 0.16776850E-02 0.53179541E+04
 0.17115764E-02 0.53722549E+04
 0.17461524E-02 0.54276929E+04
 0.17814270E-02 0.54842832E+04
 0.18174142E-02 0.55420396E+04
 0.18541284E-02 0.56009761E+04
 0.18915841E-02 0.56611079E+04
 0.19297971E-02 0.57224497E+04
 0.19687817E-02 0.57850132E+04
 0.20085536E-02 0.58488091E+04
 0.20491290E-02 0.59138501E+04
 0.20905242E-02 0.59801455E+04
 0.21327557E-02 0.60477080E+04
 0.21758399E-02 0.61165449E+04
 0.22197948E-02 0.61866646E+04
 0.22646377E-02 0.62580747E+04
 0.23103864E-02 0.63307822E+04
 0.23570592E-02 0.64047939E+04
 0.24046749E-02 0.64801147E+04
 0.24532524E-02 0.65567476E+04
 0.25028118E-02 0.66346968E+04
 0.25533722E-02 0.67139639E+04
 0.26049537E-02 0.67945508E+04
 0.26575772E-02 0.68764585E+04
 0.27112637E-02 0.69596846E+04
 0.27660348E-02 0.70442285E+04
 0.28219123E-02 0.71300864E+04
 0.28789188E-02 0.72172559E+04
 0.29370766E-02 0.73057305E+04
 0.29964095E-02 0.73955044E+04
 0.30569409E-02 0.74865698E+04
 0.31186952E-02 0.75789189E+04
 0.31816978E-02 0.76725410E+04
 0.32459723E-02 0.77674248E+04
 0.33115451E-02 0.78635576E+04
 0.33784427E-02 0.79609248E+04
 0.34466919E-02 0.80595107E+04
 0.35163197E-02 0.81592988E+04
