#           k/h    P           
 0.99999997E-04 0.67536945E+03
 0.10202013E-03 0.68815460E+03
 0.10408108E-03 0.70116998E+03
 0.10618366E-03 0.71441919E+03
 0.10832871E-03 0.72790570E+03
 0.11051710E-03 0.74163306E+03
 0.11274968E-03 0.75560486E+03
 0.11502737E-03 0.76982465E+03
 0.11735109E-03 0.78429602E+03
 0.11972173E-03 0.79902258E+03
 0.12214028E-03 0.81400806E+03
 0.12460767E-03 0.82925598E+03
 0.12712492E-03 0.84476990E+03
 0.12969300E-03 0.86055359E+03
 0.13231297E-03 0.87661053E+03
 0.13498588E-03 0.89294452E+03
 0.13771278E-03 0.90955908E+03
 0.14049475E-03 0.92645782E+03
 0.14333293E-03 0.94364447E+03
 0.14622846E-03 0.96112262E+03
 0.14918247E-03 0.97889581E+03
 0.15219615E-03 0.99696771E+03
 0.15527071E-03 0.10153418E+04
 0.15840739E-03 0.10340216E+04
 0.16160744E-03 0.10530107E+04
 0.16487212E-03 0.10723127E+04
 0.16820275E-03 0.10919310E+04
 0.17160067E-03 0.11118690E+04
 0.17506724E-03 0.11321304E+04
 0.17860383E-03 0.11527184E+04
 0.18221186E-03 0.11736365E+04
 0.18589280E-03 0.11948879E+04
 0.18964807E-03 0.12164762E+04
 0.19347922E-03 0.12384044E+04
 0.19738778E-03 0.12606759E+04
 0.20137527E-03 0.12832939E+04
 0.20544330E-03 0.13062616E+04
 0.20959355E-03 0.13295823E+04
 0.21382760E-03 0.13532589E+04
 0.21814722E-03 0.13772948E+04
 0.22255408E-03 0.14016930E+04
 0.22704997E-03 0.14264564E+04
 0.23163669E-03 0.14515884E+04
 0.23631606E-03 0.14770918E+04
 0.24108996E-03 0.15029695E+04
 0.24596031E-03 0.15292245E+04
 0.25092901E-03 0.15558601E+04
 0.25599814E-03 0.15828792E+04
 0.26116965E-03 0.16102845E+04
 0.26644560E-03 0.16380793E+04
 0.27182818E-03 0.16662666E+04
 0.27731949E-03 0.16948495E+04
 0.28292168E-03 0.17238309E+04
 0.28863709E-03 0.17532139E+04
 0.29446793E-03 0.17830016E+04
 0.30041661E-03 0.18131971E+04
 0.30648540E-03 0.18438041E+04
 0.31267683E-03 0.18748257E+04
 0.31899329E-03 0.19062653E+04
 0.32543740E-03 0.19381261E+04
 0.33201167E-03 0.19704121E+04
 0.33871876E-03 0.20031268E+04
 0.34556136E-03 0.20362743E+04
 0.35254212E-03 0.20698579E+04
 0.35966394E-03 0.21038821E+04
 0.36692963E-03 0.21383508E+04
 0.37434211E-03 0.21732686E+04
 0.38190430E-03 0.22086401E+04
 0.38961932E-03 0.22444702E+04
 0.39749016E-03 0.22807634E+04
 0.40552000E-03 0.23175249E+04
 0.41371203E-03 0.23547605E+04
 0.42206954E-03 0.23924753E+04
 0.43059592E-03 0.24306753E+04
 0.43929456E-03 0.24693660E+04
 0.44816890E-03 0.25085540E+04
 0.45722249E-03 0.25482461E+04
 0.46645897E-03 0.25884490E+04
 0.47588209E-03 0.26291694E+04
 0.48549555E-03 0.26704153E+04
 0.49530319E-03 0.27121938E+04
 0.50530903E-03 0.27545134E+04
 0.51551696E-03 0.27973821E+04
 0.52593107E-03 0.28408086E+04
 0.53655554E-03 0.28848015E+04
 0.54739468E-03 0.29293706E+04
 0.55845280E-03 0.29745251E+04
 0.56973431E-03 0.30202751E+04
 0.58124372E-03 0.30666313E+04
 0.59298560E-03 0.31136040E+04
 0.60496473E-03 0.31612041E+04
 0.61718578E-03 0.32094434E+04
 0.62965375E-03 0.32583333E+04
 0.64237369E-03 0.33078860E+04
 0.65535045E-03 0.33581143E+04
 0.66858943E-03 0.34090305E+04
 0.68209582E-03 0.34606482E+04
 0.69587503E-03 0.35129807E+04
