#           k/h    P           
 0.99999997E-04 0.10252455E+04
 0.10202013E-03 0.10437065E+04
 0.10408108E-03 0.10624470E+04
 0.10618366E-03 0.10814683E+04
 0.10832871E-03 0.11007714E+04
 0.11051710E-03 0.11203577E+04
 0.11274968E-03 0.11402278E+04
 0.11502737E-03 0.11603826E+04
 0.11735109E-03 0.11808223E+04
 0.11972173E-03 0.12015475E+04
 0.12214028E-03 0.12225582E+04
 0.12460767E-03 0.12438544E+04
 0.12712492E-03 0.12654354E+04
 0.12969300E-03 0.12873010E+04
 0.13231297E-03 0.13094503E+04
 0.13498588E-03 0.13318823E+04
 0.13771278E-03 0.13545957E+04
 0.14049475E-03 0.13775887E+04
 0.14333293E-03 0.14008597E+04
 0.14622846E-03 0.14244065E+04
 0.14918247E-03 0.14482268E+04
 0.15219615E-03 0.14723177E+04
 0.15527071E-03 0.14966765E+04
 0.15840739E-03 0.15212998E+04
 0.16160744E-03 0.15461842E+04
 0.16487212E-03 0.15713257E+04
 0.16820275E-03 0.15967203E+04
 0.17160067E-03 0.16223635E+04
 0.17506724E-03 0.16482506E+04
 0.17860383E-03 0.16743765E+04
 0.18221186E-03 0.17007358E+04
 0.18589280E-03 0.17273234E+04
 0.18964807E-03 0.17541329E+04
 0.19347922E-03 0.17811586E+04
 0.19738778E-03 0.18083937E+04
 0.20137527E-03 0.18358318E+04
 0.20544330E-03 0.18634662E+04
 0.20959355E-03 0.18912897E+04
 0.21382760E-03 0.19192949E+04
 0.21814722E-03 0.19474742E+04
 0.22255408E-03 0.19758201E+04
 0.22704997E-03 0.20043250E+04
 0.23163669E-03 0.20329811E+04
 0.23631606E-03 0.20617800E+04
 0.24108996E-03 0.20907136E+04
 0.24596031E-03 0.21197739E+04
 0.25092901E-03 0.21489531E+04
 0.25599814E-03 0.21782427E+04
 0.26116965E-03 0.22076348E+04
 0.26644560E-03 0.22371204E+04
 0.27182818E-03 0.22666921E+04
 0.27731949E-03 0.22963423E+04
 0.28292168E-03 0.23260632E+04
 0.28863709E-03 0.23558474E+04
 0.29446793E-03 0.23856865E+04
 0.30041661E-03 0.24155745E+04
 0.30648540E-03 0.24455044E+04
 0.31267683E-03 0.24754700E+04
 0.31899329E-03 0.25054651E+04
 0.32543740E-03 0.25354829E+04
 0.33201167E-03 0.25655190E+04
 0.33871876E-03 0.25955686E+04
 0.34556136E-03 0.26256274E+04
 0.35254212E-03 0.26556909E+04
 0.35966394E-03 0.26857549E+04
 0.36692963E-03 0.27158174E+04
 0.37434211E-03 0.27458762E+04
 0.38190430E-03 0.27759299E+04
 0.38961932E-03 0.28059771E+04
 0.39749016E-03 0.28360161E+04
 0.40552000E-03 0.28660481E+04
 0.41371203E-03 0.28960742E+04
 0.42206954E-03 0.29260955E+04
 0.43059592E-03 0.29561135E+04
 0.43929456E-03 0.29861309E+04
 0.44816890E-03 0.30161514E+04
 0.45722249E-03 0.30461794E+04
 0.46645897E-03 0.30762202E+04
 0.47588209E-03 0.31062786E+04
 0.48549555E-03 0.31363606E+04
 0.49530319E-03 0.31664734E+04
 0.50530903E-03 0.31966250E+04
 0.51551696E-03 0.32268237E+04
 0.52593107E-03 0.32570779E+04
 0.53655554E-03 0.32873970E+04
 0.54739468E-03 0.33177915E+04
 0.55845280E-03 0.33482727E+04
 0.56973431E-03 0.33788521E+04
 0.58124372E-03 0.34095415E+04
 0.59298560E-03 0.34403540E+04
 0.60496473E-03 0.34713030E+04
 0.61718578E-03 0.35024021E+04
 0.62965375E-03 0.35336660E+04
 0.64237369E-03 0.35651096E+04
 0.65535045E-03 0.35967485E+04
 0.66858943E-03 0.36285986E+04
 0.68209582E-03 0.36606768E+04
 0.69587503E-03 0.36930000E+04
 0.70993265E-03 0.37255859E+04
 0.72427420E-03 0.37584526E+04
 0.73890563E-03 0.37916179E+04
 0.75383246E-03 0.38251008E+04
 0.76906086E-03 0.38589202E+04
 0.78459689E-03 0.38930957E+04
 0.80044678E-03 0.39276475E+04
 0.81661687E-03 0.39625952E+04
 0.83311368E-03 0.39979592E+04
 0.84994361E-03 0.40337603E+04
 0.86711359E-03 0.40700198E+04
 0.88463066E-03 0.41067593E+04
 0.90250134E-03 0.41440000E+04
 0.92073303E-03 0.41817627E+04
 0.93933311E-03 0.42200693E+04
 0.95830887E-03 0.42589434E+04
 0.97766798E-03 0.42984067E+04
 0.99741819E-03 0.43384805E+04
 0.10175674E-02 0.43791875E+04
 0.10381236E-02 0.44205503E+04
 0.10590950E-02 0.44625928E+04
 0.10804901E-02 0.45053369E+04
 0.11023175E-02 0.45488047E+04
 0.11245857E-02 0.45930190E+04
 0.11473041E-02 0.46380024E+04
 0.11704812E-02 0.46837788E+04
 0.11941264E-02 0.47303706E+04
