#           k/h    P           
 0.99999997E-04 0.70553467E+03
 0.10202013E-03 0.71812048E+03
 0.10408108E-03 0.73088879E+03
 0.10618366E-03 0.74383997E+03
 0.10832871E-03 0.75697424E+03
 0.11051710E-03 0.77029163E+03
 0.11274968E-03 0.78379181E+03
 0.11502737E-03 0.79747449E+03
 0.11735109E-03 0.81133917E+03
 0.11972173E-03 0.82538519E+03
 0.12214028E-03 0.83961169E+03
 0.12460767E-03 0.85401752E+03
 0.12712492E-03 0.86860126E+03
 0.12969300E-03 0.88336145E+03
 0.13231297E-03 0.89829639E+03
 0.13498588E-03 0.91340411E+03
 0.13771278E-03 0.92868231E+03
 0.14049475E-03 0.94412854E+03
 0.14333293E-03 0.95973999E+03
 0.14622846E-03 0.97551373E+03
 0.14918247E-03 0.99144653E+03
 0.15219615E-03 0.10075349E+04
 0.15527071E-03 0.10237747E+04
 0.15840739E-03 0.10401621E+04
 0.16160744E-03 0.10566926E+04
 0.16487212E-03 0.10733616E+04
 0.16820275E-03 0.10901639E+04
 0.17160067E-03 0.11070946E+04
 0.17506724E-03 0.11241477E+04
 0.17860383E-03 0.11413176E+04
 0.18221186E-03 0.11585981E+04
 0.18589280E-03 0.11759829E+04
 0.18964807E-03 0.11934651E+04
 0.19347922E-03 0.12110380E+04
 0.19738778E-03 0.12286940E+04
 0.20137527E-03 0.12464260E+04
 0.20544330E-03 0.12642262E+04
 0.20959355E-03 0.12820867E+04
 0.21382760E-03 0.12999994E+04
 0.21814722E-03 0.13179557E+04
 0.22255408E-03 0.13359473E+04
 0.22704997E-03 0.13539658E+04
 0.23163669E-03 0.13720026E+04
 0.23631606E-03 0.13900486E+04
 0.24108996E-03 0.14080947E+04
 0.24596031E-03 0.14261324E+04
 0.25092901E-03 0.14441528E+04
 0.25599814E-03 0.14621473E+04
 0.26116965E-03 0.14801068E+04
 0.26644560E-03 0.14980223E+04
 0.27182818E-03 0.15158856E+04
 0.27731949E-03 0.15336886E+04
 0.28292168E-03 0.15514233E+04
 0.28863709E-03 0.15690815E+04
 0.29446793E-03 0.15866553E+04
 0.30041661E-03 0.16041377E+04
 0.30648540E-03 0.16215226E+04
 0.31267683E-03 0.16388036E+04
 0.31899329E-03 0.16559744E+04
 0.32543740E-03 0.16730292E+04
 0.33201167E-03 0.16899636E+04
 0.33871876E-03 0.17067740E+04
 0.34556136E-03 0.17234568E+04
 0.35254212E-03 0.17400085E+04
 0.35966394E-03 0.17564263E+04
 0.36692963E-03 0.17727092E+04
 0.37434211E-03 0.17888571E+04
 0.38190430E-03 0.18048698E+04
 0.38961932E-03 0.18207477E+04
 0.39749016E-03 0.18364917E+04
 0.40552000E-03 0.18521050E+04
 0.41371203E-03 0.18675913E+04
 0.42206954E-03 0.18829546E+04
 0.43059592E-03 0.18981993E+04
 0.43929456E-03 0.19133307E+04
 0.44816890E-03 0.19283560E+04
 0.45722249E-03 0.19432828E+04
 0.46645897E-03 0.19581198E+04
 0.47588209E-03 0.19728751E+04
 0.48549555E-03 0.19875586E+04
 0.49530319E-03 0.20021810E+04
 0.50530903E-03 0.20167542E+04
 0.51551696E-03 0.20312899E+04
 0.52593107E-03 0.20458010E+04
 0.53655554E-03 0.20603003E+04
 0.54739468E-03 0.20748022E+04
