#    L    TT             EE             BB             TE          
     2   0.103924E+04   0.553685E-01   0.164153E-05   0.401722E+01
     3   0.113838E+04   0.889934E-01   0.328369E-05   0.525902E+01
     4   0.120761E+04   0.983322E-01   0.547419E-05   0.529305E+01
     5   0.125524E+04   0.857342E-01   0.821387E-05   0.468025E+01
     6   0.128722E+04   0.622725E-01   0.115037E-04   0.386321E+01
     7   0.130857E+04   0.390307E-01   0.153449E-04   0.307627E+01
     8   0.132369E+04   0.223161E-01   0.197389E-04   0.241425E+01
     9   0.133480E+04   0.131872E-01   0.246871E-04   0.189236E+01
    10   0.134235E+04   0.950222E-02   0.301913E-04   0.151405E+01
    11   0.134757E+04   0.837809E-02   0.362532E-04   0.126353E+01
    12   0.135207E+04   0.783285E-02   0.428748E-04   0.112577E+01
    13   0.135523E+04   0.701251E-02   0.500581E-04   0.107366E+01
    14   0.135716E+04   0.611299E-02   0.578052E-04   0.107786E+01
    15   0.135868E+04   0.542844E-02   0.661184E-04   0.112176E+01
    16   0.136061E+04   0.516802E-02   0.749998E-04   0.119139E+01
    17   0.136321E+04   0.532300E-02   0.844518E-04   0.126725E+01
    18   0.136582E+04   0.564780E-02   0.944766E-04   0.133402E+01
    19   0.136948E+04   0.601545E-02   0.105077E-03   0.139195E+01
    20   0.137267E+04   0.640905E-02   0.116254E-03   0.144134E+01
    21   0.137583E+04   0.686594E-02   0.128011E-03   0.148149E+01
    22   0.137933E+04   0.751100E-02   0.140350E-03   0.151233E+01
    23   0.138305E+04   0.840569E-02   0.153272E-03   0.154227E+01
    24   0.138713E+04   0.955411E-02   0.166781E-03   0.158027E+01
    25   0.139159E+04   0.109656E-01   0.180877E-03   0.162889E+01
    26   0.139633E+04   0.126061E-01   0.195563E-03   0.168758E+01
    27   0.140163E+04   0.144261E-01   0.210840E-03   0.174251E+01
    28   0.140740E+04   0.164079E-01   0.226710E-03   0.178182E+01
    29   0.141362E+04   0.185626E-01   0.243173E-03   0.180959E+01
    30   0.142015E+04   0.209100E-01   0.260232E-03   0.183150E+01
    31   0.142688E+04   0.234370E-01   0.277888E-03   0.184984E+01
    32   0.143409E+04   0.261192E-01   0.296140E-03   0.186487E+01
    33   0.144182E+04   0.289671E-01   0.314990E-03   0.187234E+01
    34   0.144992E+04   0.320098E-01   0.334438E-03   0.186902E+01
    35   0.145834E+04   0.352682E-01   0.354484E-03   0.185731E+01
    36   0.146701E+04   0.387625E-01   0.375129E-03   0.183858E+01
    37   0.147595E+04   0.424851E-01   0.396372E-03   0.180821E+01
    38   0.148545E+04   0.464326E-01   0.418214E-03   0.176357E+01
    39   0.149551E+04   0.506165E-01   0.440653E-03   0.170719E+01
    40   0.150585E+04   0.550577E-01   0.463689E-03   0.164268E+01
    41   0.151659E+04   0.597773E-01   0.487321E-03   0.157242E+01
    42   0.152750E+04   0.647765E-01   0.511549E-03   0.149459E+01
    43   0.153873E+04   0.700511E-01   0.536371E-03   0.140637E+01
    44   0.155012E+04   0.755822E-01   0.561786E-03   0.130581E+01
    45   0.156206E+04   0.813614E-01   0.587794E-03   0.119105E+01
    46   0.157446E+04   0.873851E-01   0.614391E-03   0.105898E+01
    47   0.158718E+04   0.936559E-01   0.641578E-03   0.911364E+00
    48   0.160012E+04   0.100185E+00   0.669353E-03   0.753882E+00
    49   0.161336E+04   0.106962E+00   0.697713E-03   0.591599E+00
    50   0.162712E+04   0.113968E+00   0.726658E-03   0.422801E+00
    51   0.164115E+04   0.121179E+00   0.756187E-03   0.243958E+00
    52   0.165571E+04   0.128677E+00   0.786296E-03   0.499043E-01
    53   0.167041E+04   0.136606E+00   0.816986E-03  -0.163086E+00
    54   0.168519E+04   0.144954E+00   0.848254E-03  -0.390769E+00
    55   0.170028E+04   0.153692E+00   0.880100E-03  -0.628787E+00
    56   0.171590E+04   0.162674E+00   0.912521E-03  -0.878899E+00
    57   0.173198E+04   0.171793E+00   0.945517E-03  -0.114103E+01
    58   0.174848E+04   0.181062E+00   0.979086E-03  -0.141587E+01
    59   0.176526E+04   0.190522E+00   0.101323E-02  -0.170415E+01
    60   0.178228E+04   0.200229E+00   0.104794E-02  -0.200515E+01
    61   0.179985E+04   0.210280E+00   0.108323E-02  -0.231801E+01
    62   0.181736E+04   0.220658E+00   0.111908E-02  -0.264370E+01
    63   0.183507E+04   0.231323E+00   0.115551E-02  -0.298325E+01
    64   0.185328E+04   0.242283E+00   0.119251E-02  -0.333793E+01
    65   0.187164E+04   0.253512E+00   0.123007E-02  -0.370842E+01
    66   0.189046E+04   0.264939E+00   0.126821E-02  -0.409285E+01
    67   0.190955E+04   0.276567E+00   0.130692E-02  -0.448834E+01
    68   0.192919E+04   0.288437E+00   0.134620E-02  -0.489304E+01
    69   0.194910E+04   0.300508E+00   0.138605E-02  -0.530503E+01
    70   0.196941E+04   0.312823E+00   0.142648E-02  -0.572582E+01
    71   0.198993E+04   0.325371E+00   0.146748E-02  -0.615766E+01
    72   0.201072E+04   0.338125E+00   0.150906E-02  -0.660199E+01
    73   0.203173E+04   0.351051E+00   0.155122E-02  -0.705953E+01
    74   0.205301E+04   0.364138E+00   0.159395E-02  -0.752951E+01
    75   0.207470E+04   0.377397E+00   0.163727E-02  -0.801057E+01
    76   0.209674E+04   0.390827E+00   0.168118E-02  -0.850218E+01
    77   0.211919E+04   0.404421E+00   0.172567E-02  -0.900418E+01
    78   0.214208E+04   0.418205E+00   0.177075E-02  -0.951801E+01
    79   0.216522E+04   0.432123E+00   0.181643E-02  -0.100399E+02
    80   0.218872E+04   0.446179E+00   0.186270E-02  -0.105712E+02
    81   0.221247E+04   0.460324E+00   0.190957E-02  -0.111126E+02
    82   0.223655E+04   0.474578E+00   0.195704E-02  -0.116628E+02
    83   0.226088E+04   0.488916E+00   0.200512E-02  -0.122214E+02
    84   0.228554E+04   0.503336E+00   0.205380E-02  -0.127865E+02
    85   0.231039E+04   0.517813E+00   0.210310E-02  -0.133590E+02
    86   0.233550E+04   0.532358E+00   0.215301E-02  -0.139378E+02
    87   0.236109E+04   0.546942E+00   0.220354E-02  -0.145221E+02
    88   0.238673E+04   0.561579E+00   0.225470E-02  -0.151121E+02
    89   0.241277E+04   0.576255E+00   0.230648E-02  -0.157094E+02
    90   0.243909E+04   0.590933E+00   0.235889E-02  -0.163111E+02
    91   0.246558E+04   0.605605E+00   0.241193E-02  -0.169181E+02
    92   0.249242E+04   0.620258E+00   0.246562E-02  -0.175298E+02
    93   0.251959E+04   0.634884E+00   0.251994E-02  -0.181461E+02
    94   0.254688E+04   0.649447E+00   0.257491E-02  -0.187655E+02
    95   0.257450E+04   0.663948E+00   0.263052E-02  -0.193889E+02
    96   0.260216E+04   0.678374E+00   0.268679E-02  -0.200156E+02
    97   0.263030E+04   0.692709E+00   0.274372E-02  -0.206448E+02
    98   0.265870E+04   0.706947E+00   0.280130E-02  -0.212744E+02
    99   0.268721E+04   0.721052E+00   0.285955E-02  -0.219073E+02
   100   0.271606E+04   0.735025E+00   0.291847E-02  -0.225392E+02
   101   0.274509E+04   0.748925E+00   0.297806E-02  -0.231730E+02
   102   0.277467E+04   0.762605E+00   0.303832E-02  -0.238065E+02
   103   0.280422E+04   0.776140E+00   0.309926E-02  -0.244405E+02
   104   0.283402E+04   0.789531E+00   0.316088E-02  -0.250722E+02
   105   0.286401E+04   0.802705E+00   0.322319E-02  -0.257029E+02
   106   0.289425E+04   0.815735E+00   0.328618E-02  -0.263320E+02
   107   0.292445E+04   0.828476E+00   0.334987E-02  -0.269581E+02
   108   0.295506E+04   0.841001E+00   0.341426E-02  -0.275818E+02
   109   0.298585E+04   0.853237E+00   0.347935E-02  -0.282019E+02
   110   0.301674E+04   0.865185E+00   0.354514E-02  -0.288167E+02
