#    L    TT             EE             BB             TE          
     2   0.138202E+04   0.553522E-01   0.189747E-05   0.406543E+01
     3   0.188800E+04   0.894221E-01   0.379573E-05   0.579622E+01
     4   0.230734E+04   0.989044E-01   0.632798E-05   0.603766E+01
     5   0.261780E+04   0.862823E-01   0.949524E-05   0.539250E+01
     6   0.283475E+04   0.627434E-01   0.132988E-04   0.444941E+01
     7   0.297978E+04   0.394310E-01   0.177402E-04   0.354200E+01
     8   0.307369E+04   0.226643E-01   0.228211E-04   0.280042E+01
     9   0.313204E+04   0.135012E-01   0.285435E-04   0.223315E+01
    10   0.316274E+04   0.979211E-02   0.349095E-04   0.183598E+01
    11   0.317481E+04   0.864758E-02   0.419215E-04   0.157670E+01
    12   0.317416E+04   0.808724E-02   0.495817E-04   0.143142E+01
    13   0.316325E+04   0.725361E-02   0.578929E-04   0.137088E+01
    14   0.314499E+04   0.633897E-02   0.668578E-04   0.136541E+01
    15   0.312177E+04   0.564069E-02   0.764789E-04   0.140124E+01
    16   0.309562E+04   0.537096E-02   0.867594E-04   0.146637E+01
    17   0.306775E+04   0.551654E-02   0.977019E-04   0.153672E+01
    18   0.303830E+04   0.582783E-02   0.109309E-03   0.159309E+01
    19   0.300880E+04   0.618366E-02   0.121585E-03   0.164110E+01
    20   0.297811E+04   0.657221E-02   0.134531E-03   0.168592E+01
    21   0.294697E+04   0.702347E-02   0.148150E-03   0.172057E+01
    22   0.291601E+04   0.765530E-02   0.162446E-03   0.173901E+01
    23   0.288529E+04   0.853581E-02   0.177421E-03   0.175619E+01
    24   0.285513E+04   0.967721E-02   0.193076E-03   0.178893E+01
    25   0.282568E+04   0.110889E-01   0.209416E-03   0.184042E+01
    26   0.279697E+04   0.127341E-01   0.226442E-03   0.190702E+01
    27   0.276939E+04   0.145578E-01   0.244155E-03   0.196413E+01
    28   0.274290E+04   0.165378E-01   0.262558E-03   0.199094E+01
    29   0.271744E+04   0.186866E-01   0.281652E-03   0.199749E+01
    30   0.269281E+04   0.210270E-01   0.301440E-03   0.199812E+01
    31   0.266892E+04   0.235480E-01   0.321921E-03   0.199967E+01
    32   0.264611E+04   0.262266E-01   0.343097E-03   0.200494E+01
    33   0.262446E+04   0.290729E-01   0.364969E-03   0.200812E+01
    34   0.260383E+04   0.321156E-01   0.387536E-03   0.200354E+01
    35   0.258418E+04   0.353749E-01   0.410801E-03   0.199175E+01
    36   0.256541E+04   0.388702E-01   0.434761E-03   0.197256E+01
    37   0.254751E+04   0.425938E-01   0.459418E-03   0.194058E+01
    38   0.253081E+04   0.465422E-01   0.484770E-03   0.189281E+01
    39   0.251527E+04   0.507271E-01   0.510817E-03   0.183222E+01
    40   0.250062E+04   0.551697E-01   0.537559E-03   0.176306E+01
    41   0.248698E+04   0.598911E-01   0.564993E-03   0.168826E+01
    42   0.247410E+04   0.648923E-01   0.593119E-03   0.160608E+01
    43   0.246212E+04   0.701692E-01   0.621935E-03   0.151367E+01
    44   0.245090E+04   0.757028E-01   0.651440E-03   0.140907E+01
    45   0.244079E+04   0.814844E-01   0.681632E-03   0.129040E+01
    46   0.243170E+04   0.875103E-01   0.712509E-03   0.115453E+01
    47   0.242347E+04   0.937833E-01   0.744069E-03   0.100322E+01
    48   0.241600E+04   0.100315E+00   0.776310E-03   0.842159E+00
    49   0.240931E+04   0.107094E+00   0.809230E-03   0.676401E+00
    50   0.240361E+04   0.114102E+00   0.842828E-03   0.504239E+00
    51   0.239865E+04   0.121317E+00   0.877100E-03   0.322153E+00
    52   0.239467E+04   0.128818E+00   0.912045E-03   0.125028E+00
    53   0.239131E+04   0.136751E+00   0.947660E-03  -0.908009E-01
    54   0.238850E+04   0.145102E+00   0.983945E-03  -0.321030E+00
    55   0.238651E+04   0.153845E+00   0.102090E-02  -0.561240E+00
    56   0.238554E+04   0.162831E+00   0.105851E-02  -0.813160E+00
    57   0.238549E+04   0.171954E+00   0.109679E-02  -0.107681E+01
    58   0.238628E+04   0.181227E+00   0.113574E-02  -0.135302E+01
    59   0.238773E+04   0.190691E+00   0.117534E-02  -0.164262E+01
    60   0.238977E+04   0.200402E+00   0.121560E-02  -0.194505E+01
    61   0.239264E+04   0.210457E+00   0.125652E-02  -0.225953E+01
    62   0.239579E+04   0.220839E+00   0.129810E-02  -0.258702E+01
    63   0.239944E+04   0.231508E+00   0.134034E-02  -0.292853E+01
    64   0.240395E+04   0.242472E+00   0.138324E-02  -0.328528E+01
    65   0.240895E+04   0.253704E+00   0.142679E-02  -0.365791E+01
    66   0.241477E+04   0.265136E+00   0.147100E-02  -0.404451E+01
    67   0.242121E+04   0.276768E+00   0.151587E-02  -0.444217E+01
    68   0.242852E+04   0.288641E+00   0.156139E-02  -0.484897E+01
    69   0.243643E+04   0.300717E+00   0.160758E-02  -0.526294E+01
    70   0.244502E+04   0.313036E+00   0.165443E-02  -0.568555E+01
    71   0.245412E+04   0.325588E+00   0.170194E-02  -0.611901E+01
    72   0.246375E+04   0.338346E+00   0.175012E-02  -0.656477E+01
    73   0.247387E+04   0.351277E+00   0.179897E-02  -0.702358E+01
    74   0.248454E+04   0.364368E+00   0.184848E-02  -0.749469E+01
    75   0.249586E+04   0.377630E+00   0.189867E-02  -0.797676E+01
    76   0.250780E+04   0.391065E+00   0.194953E-02  -0.846930E+01
    77   0.252040E+04   0.404663E+00   0.200106E-02  -0.897218E+01
    78   0.253368E+04   0.418451E+00   0.205328E-02  -0.948687E+01
    79   0.254747E+04   0.432373E+00   0.210619E-02  -0.100096E+02
    80   0.256186E+04   0.446433E+00   0.215978E-02  -0.105419E+02
    81   0.257674E+04   0.460581E+00   0.221407E-02  -0.110842E+02
    82   0.259218E+04   0.474839E+00   0.226905E-02  -0.116355E+02
    83   0.260810E+04   0.489181E+00   0.232473E-02  -0.121952E+02
    84   0.262458E+04   0.503605E+00   0.238111E-02  -0.127612E+02
    85   0.264145E+04   0.518085E+00   0.243820E-02  -0.133346E+02
    86   0.265880E+04   0.532633E+00   0.249601E-02  -0.139142E+02
    87   0.267684E+04   0.547220E+00   0.255453E-02  -0.144992E+02
    88   0.269511E+04   0.561861E+00   0.261377E-02  -0.150898E+02
    89   0.271399E+04   0.576540E+00   0.267374E-02  -0.156876E+02
    90   0.273331E+04   0.591222E+00   0.273444E-02  -0.162898E+02
