#    L    TT             EE             BB             TE          
     2   0.103420E+04   0.562510E-01   0.153597E-05   0.483298E+01
     3   0.994034E+03   0.892953E-01   0.307251E-05   0.564565E+01
     4   0.954907E+03   0.983408E-01   0.512208E-05   0.533481E+01
     5   0.929314E+03   0.856452E-01   0.768543E-05   0.457955E+01
     6   0.913556E+03   0.621716E-01   0.107635E-04   0.374386E+01
     7   0.904405E+03   0.389428E-01   0.143572E-04   0.298038E+01
     8   0.900284E+03   0.222427E-01   0.184680E-04   0.234267E+01
     9   0.899740E+03   0.131231E-01   0.230970E-04   0.183675E+01
    10   0.901460E+03   0.944358E-02   0.282459E-04   0.146384E+01
    11   0.904750E+03   0.832347E-02   0.339163E-04   0.121379E+01
    12   0.910230E+03   0.777975E-02   0.401098E-04   0.107530E+01
    13   0.916513E+03   0.696040E-02   0.468283E-04   0.102288E+01
    14   0.923030E+03   0.606334E-02   0.540738E-04   0.102784E+01
    15   0.930258E+03   0.538097E-02   0.618481E-04   0.107184E+01
    16   0.938734E+03   0.512075E-02   0.701534E-04   0.113952E+01
    17   0.948483E+03   0.527629E-02   0.789915E-04   0.121379E+01
    18   0.958654E+03   0.560406E-02   0.883647E-04   0.128158E+01
    19   0.970157E+03   0.597430E-02   0.982748E-04   0.134076E+01
    20   0.981384E+03   0.636757E-02   0.108724E-03   0.138937E+01
    21   0.992716E+03   0.682470E-02   0.119714E-03   0.142941E+01
    22   0.100445E+04   0.747393E-02   0.131248E-03   0.146337E+01
    23   0.101643E+04   0.837341E-02   0.143326E-03   0.149656E+01
    24   0.102875E+04   0.952327E-02   0.155951E-03   0.153429E+01
    25   0.104137E+04   0.109329E-01   0.169125E-03   0.157887E+01
    26   0.105416E+04   0.125694E-01   0.182848E-03   0.163126E+01
    27   0.106737E+04   0.143861E-01   0.197123E-03   0.168291E+01
    28   0.108088E+04   0.163675E-01   0.211951E-03   0.172632E+01
    29   0.109471E+04   0.185240E-01   0.227334E-03   0.176263E+01
    30   0.110874E+04   0.208737E-01   0.243271E-03   0.179320E+01
    31   0.112287E+04   0.234028E-01   0.259764E-03   0.181806E+01
    32   0.113734E+04   0.260860E-01   0.276815E-03   0.183623E+01
    33   0.115219E+04   0.289339E-01   0.294423E-03   0.184419E+01
    34   0.116725E+04   0.319759E-01   0.312588E-03   0.183993E+01
    35   0.118248E+04   0.352332E-01   0.331312E-03   0.182677E+01
    36   0.119781E+04   0.387265E-01   0.350595E-03   0.180686E+01
    37   0.121327E+04   0.424482E-01   0.370435E-03   0.177594E+01
    38   0.122914E+04   0.463948E-01   0.390834E-03   0.173158E+01
    39   0.124543E+04   0.505778E-01   0.411790E-03   0.167608E+01
    40   0.126186E+04   0.550181E-01   0.433304E-03   0.161273E+01
    41   0.127855E+04   0.597366E-01   0.455374E-03   0.154361E+01
    42   0.129526E+04   0.647345E-01   0.478000E-03   0.146688E+01
    43   0.131214E+04   0.700078E-01   0.501181E-03   0.137971E+01
