#    L    TT             EE             BB             TE          
     2   0.166215E+04   0.554114E-01   0.204025E-05   0.413228E+01
     3   0.244110E+04   0.896901E-01   0.408138E-05   0.609300E+01
     4   0.310844E+04   0.992556E-01   0.680427E-05   0.645133E+01
     5   0.361379E+04   0.866364E-01   0.102101E-04   0.581503E+01
     6   0.397294E+04   0.630687E-01   0.143002E-04   0.483036E+01
     7   0.421599E+04   0.397239E-01   0.190764E-04   0.387552E+01
     8   0.437390E+04   0.229297E-01   0.245406E-04   0.309970E+01
     9   0.447175E+04   0.137454E-01   0.306949E-04   0.251067E+01
    10   0.452318E+04   0.100190E-01   0.375417E-04   0.210225E+01
    11   0.454308E+04   0.885880E-02   0.450836E-04   0.183535E+01
    12   0.454066E+04   0.828546E-02   0.533233E-04   0.168249E+01
    13   0.452085E+04   0.743996E-02   0.622638E-04   0.161372E+01
    14   0.448869E+04   0.651288E-02   0.719079E-04   0.159944E+01
    15   0.444787E+04   0.580320E-02   0.822588E-04   0.162734E+01
    16   0.440137E+04   0.552464E-02   0.933197E-04   0.168640E+01
    17   0.435119E+04   0.566167E-02   0.105094E-03   0.175030E+01
    18   0.429809E+04   0.596272E-02   0.117584E-03   0.179795E+01
    19   0.424400E+04   0.630944E-02   0.130794E-03   0.183764E+01
    20   0.418808E+04   0.669255E-02   0.144727E-03   0.187696E+01
    21   0.413133E+04   0.713834E-02   0.159386E-03   0.190579E+01
    22   0.407458E+04   0.776114E-02   0.174773E-03   0.191515E+01
    23   0.401808E+04   0.863239E-02   0.190893E-03   0.192324E+01
    24   0.396224E+04   0.976829E-02   0.207747E-03   0.195075E+01
    25   0.390734E+04   0.111783E-01   0.225338E-03   0.200119E+01
    26   0.385348E+04   0.128242E-01   0.243669E-03   0.206939E+01
    27   0.380114E+04   0.146482E-01   0.262741E-03   0.212537E+01
    28   0.375033E+04   0.166259E-01   0.282558E-03   0.214385E+01
    29   0.370097E+04   0.187705E-01   0.303120E-03   0.213783E+01
    30   0.365282E+04   0.211063E-01   0.324429E-03   0.212595E+01
    31   0.360584E+04   0.236233E-01   0.346487E-03   0.211733E+01
    32   0.356039E+04   0.262991E-01   0.369295E-03   0.211603E+01
    33   0.351658E+04   0.291439E-01   0.392852E-03   0.211543E+01
    34   0.347429E+04   0.321858E-01   0.417161E-03   0.210869E+01
    35   0.343345E+04   0.354448E-01   0.442220E-03   0.209539E+01
    36   0.339396E+04   0.389400E-01   0.468031E-03   0.207457E+01
    37   0.335583E+04   0.426636E-01   0.494592E-03   0.204046E+01
    38   0.331935E+04   0.466119E-01   0.521903E-03   0.198985E+01
    39   0.328449E+04   0.507969E-01   0.549964E-03   0.192595E+01
    40   0.325099E+04   0.552398E-01   0.578772E-03   0.185332E+01
    41   0.321894E+04   0.599617E-01   0.608328E-03   0.177513E+01
    42   0.318811E+04   0.649637E-01   0.638629E-03   0.168972E+01
