#    L    TT             EE             BB             TE          
     2   0.336517E+04   0.651252E-01   0.159355E-05   0.135789E+02
     3   0.240211E+04   0.939977E-01   0.318772E-05   0.121064E+02
     4   0.173021E+04   0.100502E+00   0.531425E-05   0.895560E+01
     5   0.139010E+04   0.865525E-01   0.797397E-05   0.631418E+01
     6   0.121889E+04   0.625175E-01   0.111679E-04   0.448500E+01
     7   0.112576E+04   0.390676E-01   0.148972E-04   0.326841E+01
     8   0.107144E+04   0.222877E-01   0.191632E-04   0.244815E+01
     9   0.103792E+04   0.131429E-01   0.239676E-04   0.187976E+01
    10   0.101606E+04   0.945702E-02   0.293119E-04   0.149101E+01
    11   0.100171E+04   0.833534E-02   0.351980E-04   0.123783E+01
    12   0.993440E+03   0.779022E-02   0.416278E-04   0.109638E+01
    13   0.988765E+03   0.696987E-02   0.486034E-04   0.104183E+01
    14   0.986295E+03   0.607294E-02   0.561269E-04   0.104748E+01
    15   0.986103E+03   0.539085E-02   0.642004E-04   0.109234E+01
    16   0.988428E+03   0.512997E-02   0.728262E-04   0.115807E+01
    17   0.993002E+03   0.528421E-02   0.820067E-04   0.122836E+01
    18   0.998718E+03   0.561073E-02   0.917440E-04   0.129195E+01
    19   0.100636E+04   0.598059E-02   0.102040E-03   0.134909E+01
    20   0.101422E+04   0.637481E-02   0.112898E-03   0.139916E+01
    21   0.102263E+04   0.683301E-02   0.124320E-03   0.144096E+01
    22   0.103182E+04   0.748221E-02   0.136307E-03   0.147375E+01
    23   0.104156E+04   0.838113E-02   0.148862E-03   0.150428E+01
    24   0.105188E+04   0.953076E-02   0.161987E-03   0.154000E+01
    25   0.106271E+04   0.109406E-01   0.175684E-03   0.158372E+01
    26   0.107388E+04   0.125777E-01   0.189954E-03   0.163629E+01
    27   0.108565E+04   0.143950E-01   0.204799E-03   0.168827E+01
    28   0.109786E+04   0.163770E-01   0.220221E-03   0.173133E+01
    29   0.111052E+04   0.185339E-01   0.236221E-03   0.176684E+01
    30   0.112348E+04   0.208841E-01   0.252799E-03   0.179662E+01
    31   0.113663E+04   0.234136E-01   0.269958E-03   0.182087E+01
    32   0.115023E+04   0.260975E-01   0.287697E-03   0.183868E+01
    33   0.116427E+04   0.289460E-01   0.306017E-03   0.184645E+01
    34   0.117859E+04   0.319886E-01   0.324920E-03   0.184204E+01
    35   0.119314E+04   0.352467E-01   0.344404E-03   0.182875E+01
    36   0.120785E+04   0.387407E-01   0.364470E-03   0.180871E+01
    37   0.122272E+04   0.424632E-01   0.385118E-03   0.177768E+01
    38   0.123806E+04   0.464106E-01   0.406347E-03   0.173322E+01
    39   0.125385E+04   0.505944E-01   0.428157E-03   0.167763E+01
    40   0.126982E+04   0.550356E-01   0.450548E-03   0.161414E+01
    41   0.128607E+04   0.597549E-01   0.473518E-03   0.154484E+01
