#    L    TT             EE             BB             TE          
     2   0.216006E+04   0.617556E-01   0.157638E-05   0.102983E+02
     3   0.168543E+04   0.922926E-01   0.315336E-05   0.976824E+01
     4   0.134095E+04   0.997476E-01   0.525695E-05   0.768445E+01
     5   0.115956E+04   0.862440E-01   0.788793E-05   0.571653E+01
     6   0.106585E+04   0.624010E-01   0.110473E-04   0.422961E+01
     7   0.101440E+04   0.390249E-01   0.147362E-04   0.316569E+01
     8   0.985039E+03   0.222714E-01   0.189559E-04   0.240666E+01
     9   0.967931E+03   0.131352E-01   0.237079E-04   0.185987E+01
    10   0.957752E+03   0.945170E-02   0.289940E-04   0.147744E+01
    11   0.952114E+03   0.833080E-02   0.348157E-04   0.122624E+01
    12   0.950630E+03   0.778632E-02   0.411750E-04   0.108645E+01
    13   0.951354E+03   0.696642E-02   0.480739E-04   0.103312E+01
    14   0.953309E+03   0.606958E-02   0.555144E-04   0.103905E+01
    15   0.956782E+03   0.538750E-02   0.634987E-04   0.108404E+01
    16   0.962170E+03   0.512690E-02   0.720288E-04   0.115066E+01
    17   0.969339E+03   0.528157E-02   0.811071E-04   0.122237E+01
    18   0.977294E+03   0.560850E-02   0.907357E-04   0.128740E+01
    19   0.986880E+03   0.597851E-02   0.100917E-03   0.134531E+01
    20   0.996449E+03   0.637248E-02   0.111653E-03   0.139512E+01
    21   0.100635E+04   0.683040E-02   0.122945E-03   0.143654E+01
    22   0.101685E+04   0.747962E-02   0.134797E-03   0.146978E+01
    23   0.102776E+04   0.837872E-02   0.147210E-03   0.150117E+01
    24   0.103912E+04   0.952842E-02   0.160186E-03   0.153756E+01
    25   0.105089E+04   0.109382E-01   0.173726E-03   0.158160E+01
    26   0.106291E+04   0.125751E-01   0.187833E-03   0.163419E+01
    27   0.107544E+04   0.143923E-01   0.202508E-03   0.168613E+01
    28   0.108834E+04   0.163741E-01   0.217752E-03   0.172935E+01
    29   0.110163E+04   0.185309E-01   0.233567E-03   0.176513E+01
    30   0.111517E+04   0.208809E-01   0.249954E-03   0.179518E+01
    31   0.112885E+04   0.234104E-01   0.266914E-03   0.181964E+01
    32   0.114292E+04   0.260940E-01   0.284447E-03   0.183759E+01
    33   0.115741E+04   0.289424E-01   0.302555E-03   0.184545E+01
    34   0.117213E+04   0.319848E-01   0.321237E-03   0.184110E+01
    35   0.118706E+04   0.352427E-01   0.340494E-03   0.182788E+01
    36   0.120212E+04   0.387364E-01   0.360326E-03   0.180789E+01
    37   0.121731E+04   0.424587E-01   0.380733E-03   0.177692E+01
    38   0.123295E+04   0.464059E-01   0.401714E-03   0.173251E+01
    39   0.124902E+04   0.505895E-01   0.423269E-03   0.167696E+01
    40   0.126525E+04   0.550303E-01   0.445397E-03   0.161352E+01
    41   0.128174E+04   0.597495E-01   0.468098E-03   0.154429E+01
    42   0.129828E+04   0.647480E-01   0.491371E-03   0.146741E+01
    43   0.131500E+04   0.700219E-01   0.515214E-03   0.138007E+01
    44   0.133176E+04   0.755523E-01   0.539627E-03   0.128037E+01
    45   0.134893E+04   0.813309E-01   0.564608E-03   0.116645E+01
    46   0.136643E+04   0.873541E-01   0.590156E-03   0.103523E+01
    47   0.138412E+04   0.936245E-01   0.616270E-03   0.888504E+00
    48   0.140192E+04   0.100153E+00   0.642948E-03   0.731925E+00
    49   0.141991E+04   0.106930E+00   0.670188E-03   0.570567E+00
    50   0.143831E+04   0.113935E+00   0.697989E-03   0.402720E+00
    51   0.145691E+04   0.121145E+00   0.726350E-03   0.224845E+00
    52   0.147592E+04   0.128643E+00   0.755268E-03   0.317340E-01
    53   0.149497E+04   0.136571E+00   0.784743E-03  -0.180387E+00
