#    L    TT             EE             BB             TE          
     2   0.566767E+04   0.611757E-01   0.290813E-05   0.103766E+02
     3   0.890716E+04   0.949451E-01   0.581783E-05   0.131262E+02
     4   0.112519E+05   0.103614E+00   0.969984E-05   0.127591E+02
     5   0.127950E+05   0.901679E-01   0.145562E-04   0.109943E+02
     6   0.137545E+05   0.659674E-01   0.203895E-04   0.901777E+01
     7   0.143032E+05   0.421892E-01   0.272026E-04   0.735309E+01
     8   0.145714E+05   0.250922E-01   0.349990E-04   0.611880E+01
     9   0.146584E+05   0.156882E-01   0.437825E-04   0.523422E+01
    10   0.146152E+05   0.117875E-01   0.535573E-04   0.462947E+01
    11   0.144921E+05   0.104756E-01   0.643277E-04   0.420515E+01
    12   0.143146E+05   0.977138E-02   0.760988E-04   0.390621E+01
    13   0.140987E+05   0.880971E-02   0.888754E-04   0.370276E+01
    14   0.138592E+05   0.777481E-02   0.102663E-03   0.356895E+01
    15   0.136046E+05   0.696903E-02   0.117466E-03   0.349118E+01
    16   0.133415E+05   0.660890E-02   0.133292E-03   0.345467E+01
    17   0.130743E+05   0.666971E-02   0.150144E-03   0.342462E+01
    18   0.128057E+05   0.689257E-02   0.168030E-03   0.337506E+01
    19   0.125385E+05   0.717145E-02   0.186954E-03   0.332864E+01
    20   0.122727E+05   0.750730E-02   0.206921E-03   0.330449E+01
    21   0.120097E+05   0.790906E-02   0.227938E-03   0.327333E+01
    22   0.117511E+05   0.847438E-02   0.250009E-03   0.320771E+01
    23   0.114972E+05   0.928856E-02   0.273140E-03   0.314097E+01
    24   0.112486E+05   0.103850E-01   0.297334E-03   0.311304E+01
    25   0.110057E+05   0.117733E-01   0.322596E-03   0.312938E+01
    26   0.107686E+05   0.134095E-01   0.348931E-03   0.317830E+01
    27   0.105380E+05   0.152243E-01   0.376342E-03   0.320650E+01
    28   0.103138E+05   0.171831E-01   0.404832E-03   0.316905E+01
    29   0.100956E+05   0.193026E-01   0.434404E-03   0.309097E+01
    30   0.988287E+04   0.216125E-01   0.465060E-03   0.300867E+01
    31   0.967556E+04   0.241070E-01   0.496803E-03   0.294055E+01
    32   0.947411E+04   0.267663E-01   0.529633E-03   0.289572E+01
    33   0.927854E+04   0.296001E-01   0.563552E-03   0.286422E+01
    34   0.908862E+04   0.326353E-01   0.598560E-03   0.283402E+01
    35   0.890417E+04   0.358902E-01   0.634657E-03   0.280081E+01
    36   0.872497E+04   0.393825E-01   0.671843E-03   0.276044E+01
    37   0.855088E+04   0.431041E-01   0.710116E-03   0.270554E+01
    38   0.838209E+04   0.470511E-01   0.749475E-03   0.263213E+01
    39   0.821848E+04   0.512357E-01   0.789918E-03   0.254415E+01
    40   0.805969E+04   0.556794E-01   0.831442E-03   0.244733E+01
    41   0.790574E+04   0.604036E-01   0.874046E-03   0.234579E+01
    42   0.775629E+04   0.654091E-01   0.917725E-03   0.223802E+01
    43   0.761140E+04   0.706914E-01   0.962476E-03   0.212109E+01
    44   0.747080E+04   0.762311E-01   0.100830E-02   0.199298E+01
    45   0.733476E+04   0.820191E-01   0.105518E-02   0.185176E+01
    46   0.720311E+04   0.880517E-01   0.110312E-02   0.169424E+01
    47   0.707555E+04   0.943316E-01   0.115213E-02   0.152218E+01
