#    L    TT             EE             BB             TE          
     2   0.376001E+04   0.595891E-01   0.247145E-05   0.861596E+01
     3   0.571533E+04   0.931247E-01   0.494414E-05   0.107828E+02
     4   0.709723E+04   0.101828E+00   0.824296E-05   0.103303E+02
     5   0.799291E+04   0.885375E-01   0.123695E-04   0.874673E+01
     6   0.854448E+04   0.645154E-01   0.173258E-04   0.702394E+01
     7   0.885781E+04   0.408918E-01   0.231142E-04   0.558596E+01
     8   0.901083E+04   0.239225E-01   0.297373E-04   0.452186E+01
     9   0.906091E+04   0.146226E-01   0.371982E-04   0.376205E+01
    10   0.903625E+04   0.108107E-01   0.455002E-04   0.324925E+01
    11   0.896584E+04   0.957882E-02   0.546467E-04   0.290369E+01
    12   0.886463E+04   0.894482E-02   0.646416E-04   0.267936E+01
    13   0.874120E+04   0.804631E-02   0.754889E-04   0.254596E+01
    14   0.860396E+04   0.707066E-02   0.871926E-04   0.247596E+01
    15   0.845808E+04   0.631813E-02   0.997571E-04   0.245536E+01
    16   0.830750E+04   0.600341E-02   0.113187E-03   0.247022E+01
    17   0.815483E+04   0.610645E-02   0.127486E-03   0.249008E+01
    18   0.800135E+04   0.637217E-02   0.142659E-03   0.249190E+01
    19   0.784911E+04   0.668872E-02   0.158710E-03   0.249191E+01
    20   0.769735E+04   0.705209E-02   0.175644E-03   0.250392E+01
    21   0.754718E+04   0.747950E-02   0.193465E-03   0.250712E+01
    22   0.739957E+04   0.807653E-02   0.212177E-03   0.248221E+01
    23   0.725471E+04   0.892178E-02   0.231783E-03   0.245545E+01
    24   0.711295E+04   0.100404E-01   0.252289E-03   0.245788E+01
    25   0.697456E+04   0.114419E-01   0.273696E-03   0.249417E+01
    26   0.683965E+04   0.130852E-01   0.296009E-03   0.255582E+01
    27   0.670867E+04   0.149068E-01   0.319230E-03   0.260090E+01
    28   0.658161E+04   0.168769E-01   0.343362E-03   0.259400E+01
    29   0.645819E+04   0.190107E-01   0.368407E-03   0.255424E+01
    30   0.633797E+04   0.213351E-01   0.394367E-03   0.250931E+01
    31   0.622090E+04   0.238423E-01   0.421244E-03   0.247307E+01
    32   0.610737E+04   0.265112E-01   0.449039E-03   0.245211E+01
    33   0.599742E+04   0.293518E-01   0.477753E-03   0.243814E+01
    34   0.589087E+04   0.323915E-01   0.507387E-03   0.242165E+01
    35   0.578760E+04   0.356496E-01   0.537939E-03   0.240028E+01
    36   0.568744E+04   0.391443E-01   0.569411E-03   0.237150E+01
    37   0.559032E+04   0.428678E-01   0.601801E-03   0.232871E+01
    38   0.549647E+04   0.468164E-01   0.635108E-03   0.226835E+01
    39   0.540584E+04   0.510020E-01   0.669331E-03   0.219398E+01
    40   0.531811E+04   0.554461E-01   0.704469E-03   0.211075E+01
    41   0.523332E+04   0.601698E-01   0.740518E-03   0.202229E+01
    42   0.515121E+04   0.651742E-01   0.777478E-03   0.192703E+01
    43   0.507186E+04   0.704549E-01   0.815344E-03   0.182207E+01
    44   0.499506E+04   0.759925E-01   0.854115E-03   0.170543E+01
    45   0.492113E+04   0.817783E-01   0.893787E-03   0.157520E+01
    46   0.484994E+04   0.878085E-01   0.934357E-03   0.142822E+01
    47   0.478126E+04   0.940859E-01   0.975822E-03   0.126628E+01
    48   0.471492E+04   0.100622E+00   0.101818E-02   0.109502E+01
    49   0.465091E+04   0.107406E+00   0.106142E-02   0.919529E+00
    50   0.458938E+04   0.114420E+00   0.110555E-02   0.738080E+00
    51   0.453002E+04   0.121641E+00   0.115056E-02   0.547165E+00
    52   0.447307E+04   0.129150E+00   0.119644E-02   0.341706E+00
    53   0.441815E+04   0.137090E+00   0.124320E-02   0.118086E+00
    54   0.436523E+04   0.145449E+00   0.129083E-02  -0.119343E+00
    55   0.431452E+04   0.154200E+00   0.133933E-02  -0.366114E+00
    56   0.426624E+04   0.163194E+00   0.138869E-02  -0.623949E+00
    57   0.422019E+04   0.172326E+00   0.143891E-02  -0.893014E+00
    58   0.417622E+04   0.181608E+00   0.148999E-02  -0.117432E+01
    59   0.413402E+04   0.191081E+00   0.154193E-02  -0.146890E+01
    60   0.409343E+04   0.200801E+00   0.159472E-02  -0.177636E+01
    61   0.405464E+04   0.210863E+00   0.164837E-02  -0.209608E+01
    62   0.401705E+04   0.221255E+00   0.170287E-02  -0.242900E+01
    63   0.398096E+04   0.231932E+00   0.175821E-02  -0.277604E+01
    64   0.394669E+04   0.242905E+00   0.181441E-02  -0.313839E+01
    65   0.391392E+04   0.254146E+00   0.187146E-02  -0.351660E+01
    66   0.388298E+04   0.265586E+00   0.192936E-02  -0.390873E+01
    67   0.385365E+04   0.277226E+00   0.198811E-02  -0.431177E+01
    68   0.382613E+04   0.289109E+00   0.204771E-02  -0.472375E+01
    69   0.380011E+04   0.301193E+00   0.210817E-02  -0.514265E+01
    70   0.377563E+04   0.313521E+00   0.216948E-02  -0.556985E+01
    71   0.375248E+04   0.326082E+00   0.223165E-02  -0.600752E+01
    72   0.373066E+04   0.338849E+00   0.229469E-02  -0.645714E+01
    73   0.371012E+04   0.351789E+00   0.235858E-02  -0.691950E+01
    74   0.369088E+04   0.364889E+00   0.242335E-02  -0.739389E+01
    75   0.367304E+04   0.378160E+00   0.248898E-02  -0.787902E+01
    76   0.365654E+04   0.391603E+00   0.255549E-02  -0.837442E+01
    77   0.364141E+04   0.405210E+00   0.262288E-02  -0.888003E+01
    78   0.362768E+04   0.419006E+00   0.269116E-02  -0.939736E+01
    79   0.361515E+04   0.432936E+00   0.276032E-02  -0.992273E+01
    80   0.360392E+04   0.447004E+00   0.283038E-02  -0.104576E+02
    81   0.359387E+04   0.461160E+00   0.290134E-02  -0.110026E+02
    82   0.358504E+04   0.475426E+00   0.297321E-02  -0.115566E+02
    83   0.357735E+04   0.489775E+00   0.304599E-02  -0.121189E+02
    84   0.357084E+04   0.504206E+00   0.311968E-02  -0.126875E+02
    85   0.356534E+04   0.518693E+00   0.319430E-02  -0.132632E+02
    86   0.356092E+04   0.533248E+00   0.326985E-02  -0.138449E+02
    87   0.355776E+04   0.547842E+00   0.334634E-02  -0.144318E+02
    88   0.355540E+04   0.562490E+00   0.342377E-02  -0.150242E+02
    89   0.355417E+04   0.577175E+00   0.350215E-02  -0.156236E+02
    90   0.355391E+04   0.591863E+00   0.358148E-02  -0.162273E+02
    91   0.355451E+04   0.606544E+00   0.366178E-02  -0.168362E+02
    92   0.355610E+04   0.621206E+00   0.374304E-02  -0.174495E+02
    93   0.355867E+04   0.635841E+00   0.382527E-02  -0.180674E+02
    94   0.356199E+04   0.650413E+00   0.390849E-02  -0.186883E+02
    95   0.356626E+04   0.664923E+00   0.399268E-02  -0.193131E+02
    96   0.357117E+04   0.679357E+00   0.407787E-02  -0.199410E+02
    97   0.357715E+04   0.693700E+00   0.416406E-02  -0.205713E+02
