#    L    TT             EE             BB             TE          
     2   0.296568E+04   0.588338E-01   0.227756E-05   0.778112E+01
     3   0.439318E+04   0.922850E-01   0.455621E-05   0.969198E+01
     4   0.538963E+04   0.101034E+00   0.759609E-05   0.923657E+01
     5   0.603151E+04   0.878372E-01   0.113986E-04   0.777270E+01
     6   0.642581E+04   0.639096E-01   0.159656E-04   0.619156E+01
     7   0.664995E+04   0.403614E-01   0.212990E-04   0.487034E+01
     8   0.676060E+04   0.234502E-01   0.274012E-04   0.388793E+01
     9   0.679846E+04   0.141949E-01   0.342750E-04   0.318378E+01
    10   0.678302E+04   0.104194E-01   0.419232E-04   0.270874E+01
    11   0.673496E+04   0.921976E-02   0.503489E-04   0.239381E+01
    12   0.666513E+04   0.861353E-02   0.595555E-04   0.219811E+01
    13   0.657932E+04   0.773982E-02   0.695464E-04   0.209155E+01
    14   0.648345E+04   0.678768E-02   0.803254E-04   0.204603E+01
    15   0.638137E+04   0.605622E-02   0.918962E-04   0.204717E+01
    16   0.627606E+04   0.575915E-02   0.104263E-03   0.208123E+01
    17   0.616944E+04   0.587869E-02   0.117429E-03   0.211997E+01
    18   0.606221E+04   0.616171E-02   0.131398E-03   0.214186E+01
    19   0.595611E+04   0.649340E-02   0.146175E-03   0.215995E+01
    20   0.585017E+04   0.686724E-02   0.161763E-03   0.218541E+01
    21   0.574530E+04   0.730452E-02   0.178166E-03   0.220153E+01
    22   0.564228E+04   0.791473E-02   0.195388E-03   0.219292E+01
    23   0.554122E+04   0.877308E-02   0.213431E-03   0.218232E+01
    24   0.544241E+04   0.990057E-02   0.232300E-03   0.219637E+01
    25   0.534606E+04   0.113067E-01   0.251998E-03   0.223934E+01
    26   0.525223E+04   0.129519E-01   0.272527E-03   0.230432E+01
    27   0.516133E+04   0.147752E-01   0.293890E-03   0.235501E+01
    28   0.507333E+04   0.167496E-01   0.316089E-03   0.236074E+01
    29   0.498802E+04   0.188893E-01   0.339127E-03   0.233766E+01
    30   0.490503E+04   0.212198E-01   0.363005E-03   0.230910E+01
    31   0.482429E+04   0.237323E-01   0.387725E-03   0.228659E+01
    32   0.474616E+04   0.264052E-01   0.413288E-03   0.227550E+01
    33   0.467070E+04   0.292483E-01   0.439694E-03   0.226833E+01
    34   0.459774E+04   0.322896E-01   0.466945E-03   0.225686E+01
    35   0.452719E+04   0.355486E-01   0.495039E-03   0.223968E+01
    36   0.445888E+04   0.390440E-01   0.523978E-03   0.221503E+01
    37   0.439279E+04   0.427681E-01   0.553760E-03   0.217675E+01
    38   0.432918E+04   0.467170E-01   0.584385E-03   0.212145E+01
    39   0.426798E+04   0.509028E-01   0.615851E-03   0.205248E+01
    40   0.420891E+04   0.553467E-01   0.648157E-03   0.197472E+01
    41   0.415204E+04   0.600700E-01   0.681301E-03   0.189154E+01
    42   0.409710E+04   0.650737E-01   0.715282E-03   0.180132E+01
    43   0.404420E+04   0.703534E-01   0.750096E-03   0.170120E+01
    44   0.399316E+04   0.758899E-01   0.785742E-03   0.158920E+01
    45   0.394431E+04   0.816746E-01   0.822218E-03   0.146342E+01
    46   0.389752E+04   0.877036E-01   0.859519E-03   0.132072E+01
    47   0.385260E+04   0.939797E-01   0.897643E-03   0.116288E+01
    48   0.380941E+04   0.100515E+00   0.936588E-03   0.995564E+00
    49   0.376794E+04   0.107297E+00   0.976350E-03   0.823841E+00
    50   0.372836E+04   0.114310E+00   0.101693E-02   0.646000E+00
    51   0.369040E+04   0.121528E+00   0.105831E-02   0.458527E+00
    52   0.365428E+04   0.129035E+00   0.110051E-02   0.256330E+00
    53   0.361964E+04   0.136973E+00   0.114351E-02   0.357760E-01
    54   0.358643E+04   0.145330E+00   0.118731E-02  -0.198804E+00
    55   0.355490E+04   0.154077E+00   0.123191E-02  -0.442961E+00
    56   0.352524E+04   0.163069E+00   0.127731E-02  -0.698421E+00
    57   0.349730E+04   0.172198E+00   0.132351E-02  -0.965300E+00
    58   0.347096E+04   0.181477E+00   0.137049E-02  -0.124455E+01
    59   0.344595E+04   0.190947E+00   0.141827E-02  -0.153713E+01
    60   0.342214E+04   0.200664E+00   0.146683E-02  -0.184258E+01
    61   0.339976E+04   0.210724E+00   0.151618E-02  -0.216024E+01
    62   0.337821E+04   0.221113E+00   0.156632E-02  -0.249105E+01
    63   0.335776E+04   0.231787E+00   0.161724E-02  -0.283597E+01
    64   0.333875E+04   0.242757E+00   0.166895E-02  -0.319617E+01
    65   0.332086E+04   0.253995E+00   0.172145E-02  -0.357225E+01
    66   0.330440E+04   0.265432E+00   0.177473E-02  -0.396227E+01
    67   0.328916E+04   0.277070E+00   0.182879E-02  -0.436326E+01
    68   0.327536E+04   0.288950E+00   0.188364E-02  -0.477327E+01
    69   0.326270E+04   0.301031E+00   0.193928E-02  -0.519028E+01
    70   0.325125E+04   0.313356E+00   0.199571E-02  -0.561571E+01
    71   0.324081E+04   0.325914E+00   0.205293E-02  -0.605175E+01
    72   0.323137E+04   0.338678E+00   0.211095E-02  -0.649987E+01
    73   0.322291E+04   0.351615E+00   0.216976E-02  -0.696083E+01
    74   0.321545E+04   0.364712E+00   0.222938E-02  -0.743392E+01
    75   0.320910E+04   0.377980E+00   0.228980E-02  -0.791783E+01
    76   0.320381E+04   0.391420E+00   0.235102E-02  -0.841208E+01
    77   0.319960E+04   0.405024E+00   0.241306E-02  -0.891660E+01
    78   0.319652E+04   0.418817E+00   0.247592E-02  -0.943287E+01
    79   0.319435E+04   0.432745E+00   0.253959E-02  -0.995720E+01
    80   0.319322E+04   0.446810E+00   0.260409E-02  -0.104911E+02
    81   0.319299E+04   0.460964E+00   0.266942E-02  -0.110350E+02
    82   0.319372E+04   0.475226E+00   0.273558E-02  -0.115879E+02
    83   0.319534E+04   0.489573E+00   0.280259E-02  -0.121492E+02
    84   0.319788E+04   0.504002E+00   0.287044E-02  -0.127168E+02
    85   0.320120E+04   0.518486E+00   0.293914E-02  -0.132916E+02
    86   0.320536E+04   0.533039E+00   0.300870E-02  -0.138725E+02
    87   0.321055E+04   0.547631E+00   0.307912E-02  -0.144586E+02
    88   0.321632E+04   0.562276E+00   0.315041E-02  -0.150503E+02
    89   0.322302E+04   0.576960E+00   0.322257E-02  -0.156490E+02
    90   0.323047E+04   0.591645E+00   0.329561E-02  -0.162521E+02
    91   0.323859E+04   0.606324E+00   0.336954E-02  -0.168604E+02
    92   0.324752E+04   0.620984E+00   0.344435E-02  -0.174732E+02
    93   0.325724E+04   0.635617E+00   0.352006E-02  -0.180905E+02
