#    L    TT             EE             BB             TE          
     2   0.111196E+04   0.571177E-01   0.154378E-05   0.569631E+01
     3   0.104092E+04   0.897874E-01   0.308812E-05   0.632053E+01
     4   0.979077E+03   0.985791E-01   0.514812E-05   0.572938E+01
     5   0.942061E+03   0.857486E-01   0.772453E-05   0.477295E+01
     6   0.920958E+03   0.622113E-01   0.108183E-04   0.382588E+01
     7   0.909147E+03   0.389567E-01   0.144304E-04   0.301012E+01
     8   0.903591E+03   0.222472E-01   0.185622E-04   0.235130E+01
     9   0.902174E+03   0.131247E-01   0.232150E-04   0.183854E+01
    10   0.903269E+03   0.944464E-02   0.283903E-04   0.146438E+01
    11   0.906095E+03   0.832450E-02   0.340899E-04   0.121450E+01
    12   0.911216E+03   0.778072E-02   0.403155E-04   0.107605E+01
    13   0.917215E+03   0.696132E-02   0.470688E-04   0.102368E+01
    14   0.923500E+03   0.606435E-02   0.543519E-04   0.102901E+01
    15   0.930546E+03   0.538207E-02   0.621667E-04   0.107335E+01
    16   0.938887E+03   0.512181E-02   0.705154E-04   0.114094E+01
    17   0.948533E+03   0.527720E-02   0.793999E-04   0.121481E+01
    18   0.958620E+03   0.560482E-02   0.888223E-04   0.128213E+01
    19   0.970053E+03   0.597503E-02   0.987847E-04   0.134114E+01
    20   0.981226E+03   0.636845E-02   0.109289E-03   0.139004E+01
    21   0.992518E+03   0.682575E-02   0.120338E-03   0.143041E+01
    22   0.100422E+04   0.747498E-02   0.131933E-03   0.146426E+01
    23   0.101619E+04   0.837439E-02   0.144076E-03   0.149714E+01
    24   0.102849E+04   0.952422E-02   0.156768E-03   0.153463E+01
    25   0.104110E+04   0.109339E-01   0.170013E-03   0.157913E+01
    26   0.105388E+04   0.125705E-01   0.183810E-03   0.163159E+01
    27   0.106709E+04   0.143872E-01   0.198162E-03   0.168332E+01
    28   0.108060E+04   0.163688E-01   0.213071E-03   0.172671E+01
    29   0.109443E+04   0.185253E-01   0.228536E-03   0.176293E+01
    30   0.110847E+04   0.208751E-01   0.244560E-03   0.179342E+01
    31   0.112260E+04   0.234042E-01   0.261144E-03   0.181821E+01
    32   0.113708E+04   0.260875E-01   0.278287E-03   0.183635E+01
    33   0.115193E+04   0.289355E-01   0.295991E-03   0.184430E+01
    34   0.116700E+04   0.319776E-01   0.314257E-03   0.184003E+01
    35   0.118224E+04   0.352350E-01   0.333083E-03   0.182687E+01
    36   0.119758E+04   0.387284E-01   0.352472E-03   0.180696E+01
    37   0.121304E+04   0.424502E-01   0.372421E-03   0.177604E+01
    38   0.122893E+04   0.463969E-01   0.392932E-03   0.173167E+01
    39   0.124523E+04   0.505801E-01   0.414004E-03   0.167617E+01
    40   0.126166E+04   0.550205E-01   0.435636E-03   0.161280E+01
    41   0.127836E+04   0.597391E-01   0.457828E-03   0.154367E+01
    42   0.129508E+04   0.647371E-01   0.480578E-03   0.146691E+01
    43   0.131197E+04   0.700105E-01   0.503887E-03   0.137971E+01
    44   0.132888E+04   0.755405E-01   0.527752E-03   0.128015E+01
    45   0.134620E+04   0.813185E-01   0.552174E-03   0.116636E+01
    46   0.136384E+04   0.873412E-01   0.577149E-03   0.103524E+01
    47   0.138165E+04   0.936110E-01   0.602678E-03   0.888595E+00
    48   0.139957E+04   0.100139E+00   0.628760E-03   0.732068E+00
    49   0.141768E+04   0.106915E+00   0.655391E-03   0.570733E+00
    50   0.143619E+04   0.113920E+00   0.682572E-03   0.402877E+00
    51   0.145488E+04   0.121130E+00   0.710301E-03   0.224960E+00
    52   0.147399E+04   0.128627E+00   0.738577E-03   0.317872E-01
    53   0.149312E+04   0.136554E+00   0.767397E-03  -0.180406E+00
    54   0.151222E+04   0.144900E+00   0.796762E-03  -0.407415E+00
    55   0.153150E+04   0.153636E+00   0.826669E-03  -0.644917E+00
    56   0.155119E+04   0.162617E+00   0.857118E-03  -0.894694E+00
    57   0.157120E+04   0.171734E+00   0.888107E-03  -0.115662E+01
    58   0.159154E+04   0.181002E+00   0.919636E-03  -0.143133E+01
    59   0.161206E+04   0.190460E+00   0.951703E-03  -0.171948E+01
    60   0.163274E+04   0.200165E+00   0.984308E-03  -0.202029E+01
    61   0.165390E+04   0.210214E+00   0.101745E-02  -0.233286E+01
