#    L    TT             EE             BB             TE          
     2   0.108227E+04   0.560855E-01   0.165067E-05   0.474154E+01
     3   0.118674E+04   0.894273E-01   0.330197E-05   0.585787E+01
     4   0.125033E+04   0.985562E-01   0.550469E-05   0.566364E+01
     5   0.129107E+04   0.858391E-01   0.825965E-05   0.487466E+01
     6   0.131708E+04   0.623178E-01   0.115679E-04   0.395458E+01
     7   0.133345E+04   0.390503E-01   0.154306E-04   0.311665E+01
     8   0.134450E+04   0.223255E-01   0.198492E-04   0.243256E+01
     9   0.135229E+04   0.131929E-01   0.248252E-04   0.190246E+01
    10   0.135707E+04   0.950657E-02   0.303604E-04   0.152166E+01
    11   0.136001E+04   0.838184E-02   0.364565E-04   0.127028E+01
    12   0.136263E+04   0.783606E-02   0.431155E-04   0.113167E+01
    13   0.136422E+04   0.701531E-02   0.503396E-04   0.107889E+01
    14   0.136484E+04   0.611560E-02   0.581308E-04   0.108288E+01
    15   0.136528E+04   0.543092E-02   0.664914E-04   0.112666E+01
    16   0.136630E+04   0.517025E-02   0.754236E-04   0.119578E+01
    17   0.136814E+04   0.532493E-02   0.849298E-04   0.127084E+01
    18   0.137011E+04   0.564943E-02   0.950123E-04   0.133681E+01
    19   0.137322E+04   0.601695E-02   0.105673E-03   0.139430E+01
    20   0.137594E+04   0.641062E-02   0.116915E-03   0.144379E+01
    21   0.137871E+04   0.686762E-02   0.128741E-03   0.148410E+01
    22   0.138186E+04   0.751263E-02   0.141151E-03   0.151466E+01
    23   0.138529E+04   0.840719E-02   0.154149E-03   0.154412E+01
    24   0.138912E+04   0.955554E-02   0.167737E-03   0.158174E+01
    25   0.139336E+04   0.109671E-01   0.181916E-03   0.163017E+01
    26   0.139790E+04   0.126076E-01   0.196689E-03   0.168883E+01
    27   0.140304E+04   0.144277E-01   0.212056E-03   0.174377E+01
    28   0.140866E+04   0.164096E-01   0.228019E-03   0.178298E+01
    29   0.141475E+04   0.185643E-01   0.244581E-03   0.181059E+01
    30   0.142117E+04   0.209117E-01   0.261741E-03   0.183235E+01
    31   0.142780E+04   0.234388E-01   0.279502E-03   0.185056E+01
    32   0.143492E+04   0.261211E-01   0.297863E-03   0.186551E+01
    33   0.144257E+04   0.289691E-01   0.316825E-03   0.187293E+01
    34   0.145060E+04   0.320119E-01   0.336390E-03   0.186956E+01
    35   0.145896E+04   0.352704E-01   0.356556E-03   0.185781E+01
    36   0.146758E+04   0.387648E-01   0.377325E-03   0.183905E+01
    37   0.147646E+04   0.424875E-01   0.398696E-03   0.180865E+01
    38   0.148592E+04   0.464351E-01   0.420669E-03   0.176398E+01
    39   0.149594E+04   0.506191E-01   0.443243E-03   0.170756E+01
    40   0.150624E+04   0.550605E-01   0.466417E-03   0.164303E+01
    41   0.151695E+04   0.597803E-01   0.490192E-03   0.157273E+01
    42   0.152783E+04   0.647795E-01   0.514566E-03   0.149486E+01
    43   0.153904E+04   0.700543E-01   0.539537E-03   0.140659E+01
    44   0.155041E+04   0.755856E-01   0.565105E-03   0.130599E+01
    45   0.156232E+04   0.813649E-01   0.591269E-03   0.119119E+01
    46   0.157471E+04   0.873887E-01   0.618026E-03   0.105907E+01
    47   0.158740E+04   0.936597E-01   0.645377E-03   0.911432E+00
    48   0.160033E+04   0.100189E+00   0.673318E-03   0.753929E+00
    49   0.161356E+04   0.106966E+00   0.701848E-03   0.591634E+00
    50   0.162730E+04   0.113972E+00   0.730967E-03   0.422833E+00
