#    L    TT             EE             BB             TE          
     2   0.174025E+04   0.574036E-01   0.193554E-05   0.620160E+01
     3   0.234680E+04   0.907533E-01   0.387192E-05   0.766997E+01
     4   0.275875E+04   0.996522E-01   0.645505E-05   0.728973E+01
     5   0.302263E+04   0.866742E-01   0.968603E-05   0.612384E+01
     6   0.318557E+04   0.629448E-01   0.135662E-04   0.485471E+01
     7   0.327997E+04   0.395419E-01   0.180972E-04   0.377246E+01
     8   0.332980E+04   0.227336E-01   0.232808E-04   0.294541E+01
     9   0.335103E+04   0.135512E-01   0.291191E-04   0.233836E+01
    10   0.335059E+04   0.983199E-02   0.356142E-04   0.192199E+01
    11   0.333681E+04   0.868087E-02   0.427687E-04   0.165070E+01
    12   0.331460E+04   0.811513E-02   0.505851E-04   0.149502E+01
    13   0.328566E+04   0.727726E-02   0.590662E-04   0.142600E+01
    14   0.325222E+04   0.635972E-02   0.682146E-04   0.141481E+01
    15   0.321619E+04   0.565920E-02   0.780335E-04   0.144603E+01
    16   0.317919E+04   0.538719E-02   0.885257E-04   0.150587E+01
    17   0.314206E+04   0.553050E-02   0.996942E-04   0.157049E+01
    18   0.310466E+04   0.583982E-02   0.111542E-03   0.162155E+01
    19   0.306827E+04   0.619438E-02   0.124073E-03   0.166583E+01
    20   0.303160E+04   0.658255E-02   0.137288E-03   0.170917E+01
    21   0.299525E+04   0.703365E-02   0.151192E-03   0.174279E+01
    22   0.295974E+04   0.766485E-02   0.165788E-03   0.175890E+01
    23   0.292503E+04   0.854456E-02   0.181077E-03   0.177317E+01
    24   0.289135E+04   0.968541E-02   0.197063E-03   0.180353E+01
    25   0.285877E+04   0.110969E-01   0.213748E-03   0.185341E+01
    26   0.282727E+04   0.127421E-01   0.231134E-03   0.191911E+01
    27   0.279720E+04   0.145659E-01   0.249223E-03   0.197552E+01
    28   0.276850E+04   0.165460E-01   0.268018E-03   0.200135E+01
    29   0.274105E+04   0.186949E-01   0.287520E-03   0.200678E+01
    30   0.271462E+04   0.210354E-01   0.307730E-03   0.200636E+01
    31   0.268911E+04   0.235566E-01   0.328649E-03   0.200702E+01
    32   0.266484E+04   0.262354E-01   0.350280E-03   0.201161E+01
    33   0.264186E+04   0.290820E-01   0.372621E-03   0.201423E+01
