#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c        ISW            log_grow       pert_vel    
   0.994668E-05   0.101316E+09   0.101316E+09   0.135060E+09   0.135059E+09   0.101321E+09   0.101316E+09   0.101316E+09   0.101352E+09  -0.457698E+00   0.992185E+07   0.992185E+07   0.873285E+01   0.112851E+07   0.488415E+00  -0.997541E+14
   0.109829E-04   0.101278E+09   0.101278E+09   0.135002E+09   0.135002E+09   0.101283E+09   0.101278E+09   0.101278E+09   0.101314E+09  -0.457525E+00   0.991978E+07   0.991978E+07   0.964162E+01   0.925655E+06   0.488193E+00  -0.903231E+14
   0.121272E-04   0.101231E+09   0.101231E+09   0.134932E+09   0.134931E+09   0.101236E+09   0.101231E+09   0.101231E+09   0.101267E+09  -0.457314E+00   0.991725E+07   0.991725E+07   0.106447E+02   0.759270E+06   0.487922E+00  -0.817801E+14
   0.133906E-04   0.101174E+09   0.101174E+09   0.134847E+09   0.134846E+09   0.101179E+09   0.101174E+09   0.101174E+09   0.101210E+09  -0.457057E+00   0.991417E+07   0.991417E+07   0.117519E+02   0.622800E+06   0.487593E+00  -0.740409E+14
   0.147857E-04   0.101105E+09   0.101105E+09   0.134743E+09   0.134742E+09   0.101110E+09   0.101105E+09   0.101105E+09   0.101141E+09  -0.456744E+00   0.991041E+07   0.991041E+07   0.129737E+02   0.510868E+06   0.487193E+00  -0.670296E+14
   0.163261E-04   0.101021E+09   0.101021E+09   0.134617E+09   0.134616E+09   0.101026E+09   0.101021E+09   0.101021E+09   0.101057E+09  -0.456363E+00   0.990585E+07   0.990585E+07   0.143219E+02   0.419060E+06   0.486707E+00  -0.606772E+14
   0.180270E-04   0.100918E+09   0.100918E+09   0.134463E+09   0.134462E+09   0.100923E+09   0.100918E+09   0.100918E+09   0.100954E+09  -0.455900E+00   0.990029E+07   0.990029E+07   0.158095E+02   0.343758E+06   0.486116E+00  -0.549213E+14
   0.199051E-04   0.100793E+09   0.100793E+09   0.134277E+09   0.134275E+09   0.100798E+09   0.100793E+09   0.100793E+09   0.100829E+09  -0.455337E+00   0.989353E+07   0.989352E+07   0.174504E+02   0.281994E+06   0.485398E+00  -0.497054E+14
   0.219788E-04   0.100642E+09   0.100642E+09   0.134050E+09   0.134047E+09   0.100647E+09   0.100642E+09   0.100642E+09   0.100678E+09  -0.454653E+00   0.988530E+07   0.988530E+07   0.192603E+02   0.231334E+06   0.484528E+00  -0.449781E+14
   0.242687E-04   0.100458E+09   0.100458E+09   0.133774E+09   0.133771E+09   0.100463E+09   0.100458E+09   0.100458E+09   0.100494E+09  -0.453822E+00   0.987531E+07   0.987531E+07   0.212558E+02   0.189780E+06   0.483474E+00  -0.406931E+14
   0.267970E-04   0.100235E+09   0.100235E+09   0.133440E+09   0.133437E+09   0.100240E+09   0.100235E+09   0.100235E+09   0.100271E+09  -0.452816E+00   0.986318E+07   0.986318E+07   0.234555E+02   0.155695E+06   0.482199E+00  -0.368084E+14
   0.295888E-04   0.999654E+08   0.999654E+08   0.133035E+09   0.133031E+09   0.999702E+08   0.999655E+08   0.999654E+08   0.100001E+09  -0.451596E+00   0.984847E+07   0.984846E+07   0.258793E+02   0.127735E+06   0.480659E+00  -0.332857E+14
   0.326714E-04   0.996389E+08   0.996389E+08   0.132545E+09   0.132540E+09   0.996436E+08   0.996390E+08   0.996389E+08   0.996744E+08  -0.450121E+00   0.983063E+07   0.983063E+07   0.285489E+02   0.104799E+06   0.478803E+00  -0.300905E+14
   0.360752E-04   0.992447E+08   0.992446E+08   0.131953E+09   0.131947E+09   0.992492E+08   0.992447E+08   0.992447E+08   0.992799E+08  -0.448340E+00   0.980904E+07   0.980904E+07   0.314875E+02   0.859817E+05   0.476572E+00  -0.271915E+14
   0.398336E-04   0.987695E+08   0.987695E+08   0.131238E+09   0.131231E+09   0.987739E+08   0.987696E+08   0.987695E+08   0.988046E+08  -0.446194E+00   0.978296E+07   0.978295E+07   0.347202E+02   0.705428E+05   0.473897E+00  -0.245604E+14
   0.439836E-04   0.981984E+08   0.981984E+08   0.130379E+09   0.130370E+09   0.982026E+08   0.981984E+08   0.981984E+08   0.982332E+08  -0.443614E+00   0.975149E+07   0.975149E+07   0.382737E+02   0.578736E+05   0.470701E+00  -0.221716E+14
   0.485659E-04   0.975138E+08   0.975137E+08   0.129347E+09   0.129337E+09   0.975177E+08   0.975138E+08   0.975138E+08   0.975483E+08  -0.440522E+00   0.971362E+07   0.971362E+07   0.421760E+02   0.474751E+05   0.466900E+00  -0.200016E+14
   0.536256E-04   0.966960E+08   0.966960E+08   0.128114E+09   0.128101E+09   0.966997E+08   0.966960E+08   0.966960E+08   0.967303E+08  -0.436827E+00   0.966818E+07   0.966817E+07   0.464565E+02   0.389381E+05   0.462401E+00  -0.180297E+14
   0.592125E-04   0.957233E+08   0.957232E+08   0.126644E+09   0.126628E+09   0.957266E+08   0.957233E+08   0.957233E+08   0.957571E+08  -0.432433E+00   0.961380E+07   0.961379E+07   0.511457E+02   0.319268E+05   0.457107E+00  -0.162367E+14
   0.653814E-04   0.945718E+08   0.945718E+08   0.124900E+09   0.124880E+09   0.945747E+08   0.945718E+08   0.945718E+08   0.946052E+08  -0.427232E+00   0.954900E+07   0.954899E+07   0.562741E+02   0.261659E+05   0.450921E+00  -0.146056E+14
   0.721930E-04   0.932165E+08   0.932165E+08   0.122842E+09   0.122818E+09   0.932190E+08   0.932165E+08   0.932165E+08   0.932494E+08  -0.421110E+00   0.947212E+07   0.947211E+07   0.618725E+02   0.214297E+05   0.443751E+00  -0.131210E+14
   0.797142E-04   0.916321E+08   0.916320E+08   0.120428E+09   0.120399E+09   0.916339E+08   0.916321E+08   0.916320E+08   0.916642E+08  -0.413952E+00   0.938141E+07   0.938139E+07   0.679702E+02   0.175334E+05   0.435518E+00  -0.117692E+14
   0.880190E-04   0.897939E+08   0.897938E+08   0.117618E+09   0.117583E+09   0.897950E+08   0.897939E+08   0.897939E+08   0.898253E+08  -0.405648E+00   0.927503E+07   0.927501E+07   0.745945E+02   0.143256E+05   0.426168E+00  -0.105379E+14
