#           k/h    P           
 0.99999997E-04 0.27590496E+04
 0.10202013E-03 0.27990950E+04
 0.10408108E-03 0.28392363E+04
 0.10618366E-03 0.28794463E+04
 0.10832871E-03 0.29196965E+04
 0.11051710E-03 0.29599573E+04
 0.11274968E-03 0.30001970E+04
 0.11502737E-03 0.30403833E+04
 0.11735109E-03 0.30804827E+04
 0.11972173E-03 0.31204602E+04
 0.12214028E-03 0.31602798E+04
 0.12460767E-03 0.31999043E+04
 0.12712492E-03 0.32392947E+04
 0.12969300E-03 0.32784121E+04
 0.13231297E-03 0.33172158E+04
 0.13498588E-03 0.33556643E+04
 0.13771278E-03 0.33937156E+04
 0.14049475E-03 0.34313269E+04
 0.14333293E-03 0.34684539E+04
 0.14622846E-03 0.35050525E+04
 0.14918247E-03 0.35410781E+04
 0.15219615E-03 0.35764858E+04
 0.15527071E-03 0.36112310E+04
 0.15840739E-03 0.36452676E+04
 0.16160744E-03 0.36785503E+04
 0.16487212E-03 0.37110342E+04
 0.16820275E-03 0.37426763E+04
 0.17160067E-03 0.37734329E+04
 0.17506724E-03 0.38032605E+04
 0.17860383E-03 0.38321165E+04
 0.18221186E-03 0.38599604E+04
 0.18589280E-03 0.38867549E+04
 0.18964807E-03 0.39124624E+04
 0.19347922E-03 0.39370461E+04
 0.19738778E-03 0.39604705E+04
 0.20137527E-03 0.39827053E+04
 0.20544330E-03 0.40037229E+04
 0.20959355E-03 0.40234976E+04
 0.21382760E-03 0.40420039E+04
 0.21814722E-03 0.40592188E+04
 0.22255408E-03 0.40751260E+04
 0.22704997E-03 0.40897139E+04
 0.23163669E-03 0.41029717E+04
 0.23631606E-03 0.41148906E+04
 0.24108996E-03 0.41254634E+04
 0.24596031E-03 0.41346919E+04
 0.25092901E-03 0.41425835E+04
 0.25599814E-03 0.41491450E+04
 0.26116965E-03 0.41543862E+04
 0.26644560E-03 0.41583193E+04
 0.27182818E-03 0.41609658E+04
 0.27731949E-03 0.41623516E+04
 0.28292168E-03 0.41625044E+04
 0.28863709E-03 0.41614517E+04
 0.29446793E-03 0.41592251E+04
 0.30041661E-03 0.41558647E+04
