#           k/h    P           
 0.99999997E-04 0.10497794E+04
 0.10202013E-03 0.10686350E+04
 0.10408108E-03 0.10877732E+04
 0.10618366E-03 0.11071953E+04
 0.10832871E-03 0.11269025E+04
 0.11051710E-03 0.11468955E+04
 0.11274968E-03 0.11671750E+04
 0.11502737E-03 0.11877416E+04
 0.11735109E-03 0.12085955E+04
 0.11972173E-03 0.12297368E+04
 0.12214028E-03 0.12511656E+04
 0.12460767E-03 0.12728813E+04
 0.12712492E-03 0.12948834E+04
 0.12969300E-03 0.13171713E+04
 0.13231297E-03 0.13397435E+04
 0.13498588E-03 0.13625991E+04
 0.13771278E-03 0.13857365E+04
 0.14049475E-03 0.14091536E+04
 0.14333293E-03 0.14328483E+04
 0.14622846E-03 0.14568184E+04
 0.14918247E-03 0.14810610E+04
 0.15219615E-03 0.15055734E+04
 0.15527071E-03 0.15303522E+04
 0.15840739E-03 0.15553938E+04
 0.16160744E-03 0.15806946E+04
 0.16487212E-03 0.16062502E+04
 0.16820275E-03 0.16320565E+04
 0.17160067E-03 0.16581086E+04
 0.17506724E-03 0.16844017E+04
 0.17860383E-03 0.17109304E+04
 0.18221186E-03 0.17376892E+04
 0.18589280E-03 0.17646726E+04
 0.18964807E-03 0.17918746E+04
 0.19347922E-03 0.18192889E+04
 0.19738778E-03 0.18469089E+04
 0.20137527E-03 0.18747283E+04
 0.20544330E-03 0.19027404E+04
 0.20959355E-03 0.19309381E+04
 0.21382760E-03 0.19593146E+04
 0.21814722E-03 0.19878623E+04
 0.22255408E-03 0.20165742E+04
 0.22704997E-03 0.20454432E+04
 0.23163669E-03 0.20744624E+04
 0.23631606E-03 0.21036238E+04
 0.24108996E-03 0.21329204E+04
 0.24596031E-03 0.21623450E+04
 0.25092901E-03 0.21918911E+04
 0.25599814E-03 0.22215522E+04
 0.26116965E-03 0.22513215E+04
 0.26644560E-03 0.22811921E+04
 0.27182818E-03 0.23111584E+04
 0.27731949E-03 0.23412153E+04
 0.28292168E-03 0.23713577E+04
 0.28863709E-03 0.24015798E+04
 0.29446793E-03 0.24318774E+04
 0.30041661E-03 0.24622471E+04
 0.30648540E-03 0.24926860E+04
 0.31267683E-03 0.25231919E+04
 0.31899329E-03 0.25537625E+04
 0.32543740E-03 0.25843958E+04
 0.33201167E-03 0.26150923E+04
 0.33871876E-03 0.26458525E+04
 0.34556136E-03 0.26766785E+04
 0.35254212E-03 0.27075708E+04
 0.35966394E-03 0.27385325E+04
 0.36692963E-03 0.27695679E+04
 0.37434211E-03 0.28006829E+04
 0.38190430E-03 0.28318831E+04
 0.38961932E-03 0.28631748E+04
 0.39749016E-03 0.28945659E+04
